time,res,x_v,y_v,r_v,t_v,x_a,y_a,r_a,t_a
1645229578.5561192,396030.3083856146,-0.0322695,-8.14824e-08,5.4931999999999995e-05,7.812559999999999e-09,0.0322664,8.17876e-08,179.904,174.504
1645229581.1264691,395992.2633599403,-0.0322664,-8.14824e-08,5.4931999999999995e-05,7.812559999999999e-09,0.0322634,8.17876e-08,179.898,174.504
1645229583.708812,395992.2633599403,-0.0322664,-8.14824e-08,3.35695e-05,7.812559999999999e-09,0.0322634,8.17876e-08,179.94,174.504
1645229586.2946048,395992.2633599403,-0.0322664,-8.14824e-08,2.7465999999999998e-05,7.812559999999999e-09,0.0322634,8.17876e-08,179.952,174.504
1645229588.890625,396030.3083856146,-0.0322695,-8.14824e-08,2.4414199999999997e-05,7.812559999999999e-09,0.0322664,8.17876e-08,179.952,174.504
1645229591.4504983,395955.4455931588,-0.0322634,-8.14824e-08,3.66213e-05,7.812559999999999e-09,0.0322603,8.17876e-08,179.934,174.504
1645229594.0289838,395955.4455931588,-0.0322634,-8.14824e-08,4.27248e-05,7.812559999999999e-09,0.0322603,8.17876e-08,179.922,174.504
1645229596.6037033,396363.85520268616,-0.032272499999999996,-8.142140000000001e-08,5.18803e-05,7.812559999999999e-09,0.0322695,8.172659999999999e-08,179.904,174.504
1645229599.1865938,396327.0098524466,-0.0322695,-8.142140000000001e-08,5.18803e-05,7.812559999999999e-09,0.0322664,8.172659999999999e-08,179.904,174.504
1645229601.7689073,396327.0098524466,-0.0322695,-8.142140000000001e-08,4.5776600000000005e-05,7.812559999999999e-09,0.0322664,8.172659999999999e-08,179.916,174.504
1645229604.3329513,396252.09097362607,-0.0322634,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322603,8.172659999999999e-08,179.922,174.504
1645229606.9112391,396139.0985662245,-0.0322542,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322512,8.172659999999999e-08,179.928,174.504
1645229609.4833572,396177.1720948055,-0.0322573,-8.142140000000001e-08,3.66213e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.934,174.504
1645229612.052056,396214.0174450451,-0.0322603,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322573,8.172659999999999e-08,179.928,174.504
1645229614.6292014,396214.0174450451,-0.0322603,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322573,8.172659999999999e-08,179.922,174.504
1645229617.1950717,396214.0174450451,-0.0322603,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322573,8.172659999999999e-08,179.922,174.504
1645229619.7705374,396177.1720948055,-0.0322573,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.922,174.504
1645229622.336498,396177.1720948055,-0.0322573,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.928,174.504
1645229624.903047,396214.0174450451,-0.0322603,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322573,8.172659999999999e-08,179.922,174.504
1645229627.4816577,396177.1720948055,-0.0322573,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.928,174.504
1645229630.052652,396177.1720948055,-0.0322573,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.928,174.504
1645229632.6379094,396177.1720948055,-0.0322573,-8.142140000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.928,174.504
1645229635.2183998,396177.1720948055,-0.0322573,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.922,174.504
1645229637.7983406,396177.1720948055,-0.0322573,-8.142140000000001e-08,4.27248e-05,7.812559999999999e-09,0.0322542,8.172659999999999e-08,179.922,174.504
1645229640.3762608,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229642.9585974,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229645.5271626,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229648.104462,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229650.6680553,396511.5664519428,-0.0322603,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322573,8.16655e-08,179.928,174.498
1645229653.2554584,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229655.8223727,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229658.3923614,396474.6934315631,-0.0322573,-8.13603e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16655e-08,179.928,174.498
1645229660.9644415,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16045e-08,179.928,174.498
1645229663.5350099,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.522
1645229666.1111114,396772.17393015686,-0.0322573,-8.129930000000001e-08,4.27248e-05,7.75149e-09,0.0322542,8.16045e-08,179.922,174.522
1645229668.7005763,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.522
1645229671.2648454,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.812559999999999e-09,0.0322542,8.16045e-08,179.928,174.498
1645229673.8362327,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.522
1645229676.4135475,396772.17393015686,-0.0322573,-8.129930000000001e-08,4.27248e-05,7.75149e-09,0.0322542,8.16045e-08,179.922,174.522
1645229678.9992168,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
1645229681.5763462,396772.17393015686,-0.0322573,-8.129930000000001e-08,3.9673e-05,7.75149e-09,0.0322542,8.16045e-08,179.928,174.516
