time (unix), tc temp (C), tr temp (C), tr res (ohm), film res (ohm)
1644113036.898916,13.8668689,21.159773713816566,1023.55505,-2162930.17
1644113038.0955973,13.4928855,20.94553517971589,1022.91553,-2166187.57
1644113039.293181,13.1085195,20.733049516577292,1022.28143,-2170350.72
1644113040.490929,12.7199573,20.514714869762223,1021.63007,-2174210.87
1644113041.6913555,12.3511362,20.29385262013521,1020.97137,-2180566.45
1644113042.8934486,11.9786491,20.07798467201123,1020.32776,-2185063.73
1644113044.0910532,11.6203784,19.85858913339686,1019.67383,-2190439.92
1644113045.2884278,11.2804613,19.635048526112143,1019.00775,-2197506.53
1644113046.4904022,10.9167823,19.408161466018843,1018.33191,-2202647.09
1644113047.6882489,10.5790405,19.185569183270157,1017.66907,-2208371.43
1644113048.8904657,10.24831,18.958805814400097,1016.99402,-2213593.53
1644113050.0885668,9.92845535,18.73375554097604,1016.32428,-2221629.16
1644113051.289987,9.6059513,18.51044014237679,1015.65991,-2227144.06
1644113052.4904368,9.29359149,18.282643264037535,1014.98242,-2232801.01
1644113053.706305,8.97261524,18.057260144181367,1014.31232,-2241207.95
1644113054.9054575,8.66174983,17.82892922992819,1013.63367,-2247843.34
1644113056.1074493,8.37916851,17.602929109642126,1012.96216,-2253623.37
1644113057.314852,8.08201217,17.376982434243114,1012.29102,-2263432.64
1644113058.5146365,7.79558372,17.151351973728175,1011.62103,-2269737.85
1644113059.7194226,7.52856111,16.925633715563354,1010.95099,-2276728.47
1644113060.9158149,7.24119806,16.700892596759047,1010.28406,-2283029.86
1644113062.1122699,6.97449207,16.47447626664093,1009.61237,-2293398.67
1644113063.3222895,6.71105051,16.249775815074507,1008.94598,-2300933.03
1644113064.5394504,6.43403673,16.02651285690366,1008.28406,-2307154.54
1644113065.7409644,6.18436813,15.805586360464956,1007.62927,-2318686.42
1644113066.9434555,5.93629121,15.581813615915523,1006.96625,-2326094.44
1644113068.1455662,5.69029569,15.358605737899529,1006.30511,-2334248.61
1644113069.3474228,5.43822431,15.137929063543735,1005.65167,-2346303.24
1644113070.5501454,5.20976734,14.919164253179712,1005.00409,-2354523.3
1644113071.7476816,4.95581769,14.702580059621635,1004.36316,-2363127.2
1644113072.9486005,4.72902679,14.481308762446611,1003.70856,-2370550.25
1644113074.148441,4.48629426,14.265291942208185,1003.0697,-2383143.02
1644113075.3481734,4.26615762,14.048715934452252,1002.42938,-2390871.06
1644113076.5464,4.04953861,13.832219777923179,1001.78949,-2399054.42
1644113077.7484283,3.85467553,13.620532195687218,1001.164,-2411216.38
1644113078.9506702,3.63941621,13.407004277209682,1000.53326,-2419610.19
1644113080.1494489,3.44163084,13.194220929065464,999.904907,-2427980.32
1644113081.35262,3.25384593,12.985074364949611,999.287476,-2436457.16
1644113082.5554018,3.0418353,12.775618079858111,998.669312,-2449924.29
1644113083.7574036,2.85204076,12.56823113637542,998.057434,-2454255.09
1644113084.958383,2.6558597,12.358900597874193,997.440002,-2462771.8
1644113086.1574814,2.46395301,12.154974162505798,996.838684,-2476190.48
1644113087.3584297,2.29533529,11.946847785506645,996.225159,-2484844.66
1644113088.5603933,2.10204553,11.74365250994967,995.626343,-2494181.36
1644113089.7586424,1.92183196,11.542077612046587,995.032471,-2512363.1
1644113090.9584472,1.74102032,11.342331604731584,994.444153,-2521878.51
1644113092.1587315,1.57455742,11.139316316320146,993.846375,-2531165.63
1644113093.3574388,1.41217005,10.94159297412864,993.264343,-2540635.57
1644113094.5584066,1.24188983,10.742653391472073,992.678894,-2554639.31
1644113095.7612622,1.079216,10.547849380588072,992.105774,-2564014.47
1644113096.9609091,0.929449141,10.35417499268007,991.536133,-2573561.28
1644113098.1811678,0.769603312,10.159804298836372,990.9646,-2587760.84
1644113099.3804922,0.622622847,9.968723489890873,990.402893,-2597218.13
1644113100.5834491,0.473374843,9.777882252961849,989.842041,-2607158.89
1644113101.7834609,0.330339938,9.590687909357566,989.292053,-2617046.79
1644113102.9849408,0.173677697,9.362606060386515,988.622131,-2631536.05
1644113104.1864223,0.0496970973,9.17731891067832,988.078064,-2641597.15
1644113105.3848786,-0.104274503,8.99383402001328,987.539429,-2651876.64
1644113106.6000605,-0.242546662,8.80959421189744,986.998718,-2666319.53
1644113107.8002508,-0.385161846,8.629093245880037,986.469116,-2676201.91
1644113108.9984663,-0.513545274,8.449004230859245,985.940857,-2686266.03
1644113110.2012653,-0.631523907,8.269930780608313,985.41571,-2699976.75
1644113111.4022412,-0.745580494,8.091437024119076,984.892395,-2709192.81
1644113112.6051123,-0.879282653,7.917063459305911,984.381287,-2718919.44
1644113113.8213968,-1.00767016,7.740522070414972,983.863953,-2728404.83
1644113115.0254335,-1.12931168,7.566270339428679,983.353455,-2742693.6
1644113116.2230098,-1.23893201,7.395789508805447,982.854126,-2752765.28
1644113117.4244845,-1.36603367,7.222786984632267,982.347534,-2762188.86
1644113118.6274912,-1.47423243,7.05499672514057,981.856323,-2776818.54
1644113119.8383975,-1.5911386,6.890211611136973,981.374023,-2787114.56
1644113121.0394468,-1.70284283,6.719776665344717,980.875305,-2796734.29
1644113122.2390416,-1.81731951,6.559024032722223,980.405029,-2812498.57
1644113123.4368725,-1.91568911,6.391556333637994,979.915222,-2822853.46
1644113124.6453245,-2.01557302,6.233276100785384,979.452393,-2832867.25
1644113125.842103,-2.11664319,6.07360296546308,978.985596,-2843264.89
1644113127.041486,-2.19700789,5.913329835368296,978.517151,-2858355.61
1644113128.2513964,-2.30703592,5.7604362831792555,978.070374,-2868676.11
1644113129.4684508,-2.40433502,5.601073878501692,977.604797,-2879129.61
1644113130.6701686,-2.50539612,5.444100076390475,977.146301,-2894027.49
1644113131.863454,-2.60551333,5.293215927795513,976.705688,-2905167.92
1644113133.0694034,-2.68934559,5.140731661815795,976.260498,-2915409.25
1644113134.2728744,-2.78771686,4.989238893566736,975.818298,-2925800.41
1644113135.480172,-2.86669373,4.84166695863951,975.387634,-2942155.9
1644113136.6912396,-2.94599461,4.692118586978651,974.951294,-2952051.11
1644113137.8834097,-3.04401135,4.54668173955052,974.527039,-2962511.3
1644113139.0794675,-3.13203477,4.4039773778025175,974.11084,-2977498.69
1644113140.305398,-3.20574355,4.257894579026402,973.684875,-2986618.58
1644113141.510448,-3.28669428,4.118461035560614,973.278381,-2996333.95
1644113142.7084968,-3.37765765,3.977659682868117,972.867981,-3010903.46
1644113143.9076118,-3.4408679,3.837479494709802,972.459473,-3021155.54
1644113145.1104043,-3.51668953,3.701105200125361,972.062134,-3031125.41
1644113146.3085363,-3.58166527,3.5653540527308674,971.666687,-3041411.03
1644113147.5174336,-3.66297698,3.426873257333387,971.263367,-3056564.48
1644113148.7154064,-3.72917127,3.2957229834552555,970.88147,-3066805.08
1644113149.9316416,-3.79572296,3.162724207534528,970.494263,-3076415.41
1644113151.124929,-3.87214541,3.0343976991261705,970.120728,-3091594.59
1644113152.325408,-3.93929672,2.905879742480388,969.746704,-3100781.38
1644113153.518137,-3.99878644,2.774863293539782,969.365479,-3111177.44
1644113154.7191007,-4.0601778,2.6489205009647896,968.999084,-3122067.21
1644113155.917095,-4.12438821,2.5234801737007815,968.634216,-3137630.67
1644113157.1156526,-4.19363307,2.3992138502368454,968.272827,-3148237.37
1644113158.3164036,-4.25870323,2.277255805380933,967.918213,-3157904.42
1644113159.5173957,-4.32636547,2.1508880809413995,967.550842,-3171252.91
1644113160.73045,-4.38658189,2.0320578671285907,967.205444,-3180317.86
1644113161.9322858,-4.44053888,1.9104982452873258,966.852173,-3189757.33
1644113163.136406,-4.49700975,1.795240611025045,966.517273,-3204682.66
1644113164.3360476,-4.55735635,1.654897769978297,966.109558,-3214707.85
1644113165.5391352,-4.60678577,1.539072762499126,965.773132,-3225302.74
1644113166.737924,-4.67350101,1.4253096458706618,965.442749,-3235982.26
1644113167.9294043,-4.72997999,1.3134620109655721,965.117981,-3250408.7
1644113169.1353571,-4.7779994,1.2249549947018743,964.861023,-3260105.58
1644113170.3338053,-4.82875919,1.0898183376350314,964.46875,-3269688.1
1644113171.532274,-4.87434148,0.9803148327692098,964.15094,-3283516.52
1644113172.7312646,-4.91150379,0.8697634230601081,963.830139,-3293255.61
1644113173.9200573,-4.97161531,0.7672103552046613,963.532593,-3303056.36
1644113175.1294918,-5.02143383,0.6794969151656022,963.278137,-3312231.19
1644113176.3245423,-5.07206439,0.5562505369459533,962.920654,-3326951.97
1644113177.5162935,-5.12226104,0.45093631353216407,962.615234,-3336757.71
1644113178.7111304,-5.16343545,0.3496901618060312,962.321655,-3345785.84
1644113179.9171937,-5.21951341,0.26803016468335944,962.0849,-3359551.13
1644113181.1294725,-5.25862646,0.1497017423965727,961.741882,-3368232.73
1644113182.325344,-5.30822086,0.05296107620521512,961.461487,-3376737.27
1644113183.5264008,-5.35099458,-0.05084898125664057,961.160645,-3385976.33
1644113184.7244742,-5.38935041,-0.1414877169218096,960.89801,-3398055.67
1644113185.9277818,-5.42598056,-0.24513708940871393,960.597717,-3407783.85
1644113187.1232657,-5.45738744,-0.3364327460048627,960.333252,-3417061.54
1644113188.321257,-5.4991765,-0.4341890631449345,960.05011,-3429991.04
1644113189.5184398,-5.54683351,-0.5236967674714874,959.790894,-3440570.07
1644113190.735455,-5.56578683,-0.6140593060829351,959.529236,-3449738.85
1644113191.9388895,-5.60705947,-0.7038432010085631,959.269287,-3464867.19
1644113193.1380258,-5.64375972,-0.7947558236199517,959.006104,-3474292.61
1644113194.3422337,-5.67953014,-0.8834241317756942,958.749451,-3488183.8
1644113195.5434306,-5.72188854,-0.9692142360160351,958.50116,-3497876.68
1644113196.7445261,-5.74133586,-1.0559220251370123,958.250244,-3510626.8
1644113197.944608,-5.77608203,-1.1401720831222664,958.00647,-3516133.91
1644113199.1385846,-5.8041749,-1.2257828231127303,957.758789,-3520176.59
1644113200.3427196,-5.84296989,-1.310771044471955,957.512939,-3530436.37
1644113201.5444489,-5.87602186,-1.3905144948975947,957.282288,-3538240.69
1644113202.7454417,-5.90265703,-1.4733065525956999,957.042847,-3546099.13
1644113203.947357,-5.93739414,-1.554525536868679,956.807983,-3553940.72
1644113205.1494486,-5.96691179,-1.6349726318555815,956.575378,-3565780.47
1644113206.3646493,-6.00499248,-1.7120508132959644,956.352539,-3574092.76
1644113207.5645325,-6.03226852,-1.7915235109455514,956.122803,-3582351.95
1644113208.7764,-6.06158447,-1.8726525060291224,955.888306,-3595247.78
1644113209.970618,-6.0840435,-1.9449841539093018,955.67926,-3603487.82
1644113211.1813316,-6.11230468,-2.024398911146538,955.449768,-3611501.59
1644113212.383456,-6.13976144,-2.100168185516046,955.230835,-3624021.29
1644113213.5956676,-6.16313266,-2.169692331332647,955.029968,-3631894.91
1644113214.7934477,-6.18782043,-2.2426882425725174,954.819092,-3639548.14
1644113216.0083725,-6.22410678,-2.3149948643945453,954.610229,-3647186.09
1644113217.2134092,-6.25838708,-2.39028842240532,954.392761,-3658128.5
1644113218.4104092,-6.28653383,-2.4587001174719054,954.19519,-3665450.24
1644113219.607569,-6.30234861,-2.527435395054269,953.996704,-3673674.23
1644113220.8103995,-6.33113622,-2.597149990044233,953.79541,-3685665.43
1644113222.0132551,-6.34751033,-2.6630658369381734,953.605103,-3693185.46
1644113223.2122712,-6.36679649,-2.7338089830659893,953.400879,-3701491.61
1644113224.4246702,-6.38534069,-2.797813904667722,953.216125,-3712520.31
1644113225.6385224,-6.40539264,-2.8648061719794247,953.022766,-3719458.89
1644113226.841269,-6.42877769,-2.932946988615141,952.826111,-3726455.63
1644113228.0422602,-6.45457601,-2.99360694090026,952.651062,-3733882.74
1644113229.2398038,-6.46885967,-3.060533447036072,952.457947,-3744992.26
1644113230.4403965,-6.48818302,-3.1248643574142942,952.272339,-3752684.8
1644113231.637986,-6.5045948,-3.1806748631229627,952.111328,-3760403.22
1644113232.8492284,-6.52179861,-3.24715374160867,951.919556,-3771232.44
1644113234.0629804,-6.54413461,-3.3062326769644095,951.749146,-3778652.44
1644113235.2740183,-6.55825328,-3.365422718021593,951.57843,-3785558.15
1644113236.471751,-6.56562376,-3.424300151713118,951.40863,-3795588.63
1644113237.679875,-6.5814085,-3.48595514740205,951.230835,-3802570.14
1644113238.872386,-6.59633302,-3.5545590029683454,951.03302,-3808565.12
1644113240.0660543,-6.61700439,-3.6085409710789667,950.87738,-3814979.1
1644113241.2641866,-6.62070655,-3.6537407319376847,950.74707,-3825558.57
1644113242.4724095,-6.63458633,-3.7114141390847233,950.580811,-3832103.43
1644113243.6751528,-6.65280342,-3.7756569978714607,950.39563,-3838398.26
1644113244.8802505,-6.66353797,-3.8302067247209295,950.238403,-3848179.08
1644113246.084887,-6.66144466,-3.8826850339094787,950.087158,-3854462.14
1644113247.2926068,-6.67344331,-3.9383230550855597,949.926819,-3861322.1
1644113248.5022388,-6.6934781,-3.9902375834752566,949.777222,-3867662.9
1644113249.7111335,-6.70654439,-4.039381177903223,949.63562,-3877198.46
1644113250.910389,-6.70703268,-4.093739485236777,949.479004,-3882984.78
1644113252.1032634,-6.7209773,-4.14212741764262,949.3396,-3887801.08
1644113253.2981606,-6.73305654,-4.1960914041131225,949.184143,-3893680.39
1644113254.4934645,-6.75846672,-4.235311530820634,949.071167,-3927396.29
1644113255.6912284,-6.77260446,-4.286570139654295,948.923523,-3911059.11
1644113256.888734,-6.76554536,-4.335437781702093,948.782776,-3923227.63
1644113258.0912642,-6.7815361,-4.383503608026047,948.644348,-3936324.63
1644113259.2904525,-6.80180597,-4.428732501690123,948.514099,-3903076.47
1644113260.4923174,-6.80924367,-4.474303282575216,948.382874,-3934706.82
1644113261.707252,-6.81514835,-4.522378697956357,948.244446,-3931370.69
1644113262.90445,-6.82955503,-4.567764925858778,948.11377,-3933232.99
1644113264.101224,-6.85010433,-4.568973288312711,948.110291,-3939595.77
1644113265.2959728,-6.84565019,-4.4015609215658404,948.592346,-3965912.16
1644113266.526882,-6.86276674,-4.541330134219879,948.18988,-3985876.14
1644113267.7216516,-6.87712621,-4.598271596765226,948.02594,-3993545.66
1644113268.9193785,-6.89722681,-4.691877034783967,947.75647,-4004526.54
1644113270.1189983,-6.8997488,-4.763059567677303,947.551575,-4000364.2
1644113271.3245125,-6.91597986,-4.800254768707653,947.444519,-3997999.61
1644113272.5283973,-6.91620445,-4.821673416386971,947.382874,-4008926.56
1644113273.7355566,-6.93091917,-4.860335319035496,947.271606,-4015677.36
1644113274.9474962,-6.94524621,-4.93153508911189,947.066711,-4016982.06
1644113276.1441557,-6.95061731,-4.986726657084962,946.907898,-4021144.33
1644113277.3404877,-6.96410703,-5.031527999731143,946.778992,-4017723.77
1644113278.5364408,-6.96512413,-5.0627338297459,946.689209,-4023941.66
1644113279.7345693,-6.97223424,-5.094174294759045,946.598755,-4028369.47
1644113280.9312637,-6.97924613,-5.12362195288074,946.514038,-4033685.64
1644113282.1504498,-6.99363088,-5.141740892682206,946.461914,-4052318.99
1644113283.3467891,-6.99490833,-5.164273428265764,946.397095,-4055569.98
1644113284.538127,-7.00897073,-5.1985618680500965,946.298462,-4060191.46
1644113285.7278326,-7.00762557,-5.233658227952676,946.19751,-4067499.24
1644113286.9188719,-7.0119276,-5.267801630003403,946.099304,-4071929.08
1644113288.122607,-7.00486516,-5.309395458292656,945.979675,-4076687.67
1644113289.3210394,-7.00846338,-5.345282561075633,945.876465,-4078684.71
1644113290.5306199,-7.00894165,-5.378370156956096,945.781311,-4085003.28
1644113291.7307782,-7.02298116,-5.416043752452048,945.672974,-4089403.53
1644113292.9279692,-7.02954387,-5.448455521023607,945.579773,-4095042.54
1644113294.1244905,-7.0386157,-5.486578780631981,945.470154,-4102149.86
1644113295.3350315,-7.05462598,-5.524959074743967,945.359802,-4106255.09
1644113296.5334961,-7.05450725,-5.556229493328542,945.269897,-4111410.62
1644113297.7290034,-7.05570888,-5.587373661697994,945.180359,-4115568.06
1644113298.9244442,-7.05985546,-5.613551175043995,945.105103,-4121318.95
1644113300.1199803,-7.05970144,-5.645335207366914,945.013733,-4125836.49
1644113301.3188093,-7.0691905,-5.672406873511195,944.935913,-4130497.95
1644113302.5154145,-7.07011079,-5.6993734861107574,944.858398,-4137164.59
1644113303.7123773,-7.0821681,-5.7242811778554294,944.786804,-4140999.16
1644113304.910793,-7.0861392,-5.7530332525054035,944.704163,-4144847.19
1644113306.108475,-7.05448341,-5.785269722711866,944.611511,-4148825.9
1644113307.3054364,-7.07805824,-5.810010693630702,944.540405,-4154257.51
1644113308.5358894,-7.07354974,-5.841888269701507,944.448792,-4158184.01
1644113309.748407,-7.07695817,-5.869753683702078,944.368713,-4162190.93
1644113310.9581585,-7.08180522,-5.8952197501488,944.295532,-4167337.81
1644113312.1732342,-7.07990694,-5.920261834296328,944.223572,-4170812.53
1644113313.3809369,-7.08560276,-5.947854064154476,944.144287,-4173753.64
1644113314.5766578,-7.07561969,-5.97674312176166,944.061279,-4178891.94
1644113315.7949421,-7.09522533,-6.00319008050105,943.985291,-4181937.19
1644113316.994395,-7.10046863,-6.028236405495582,943.91333,-4184596.66
1644113318.1904516,-7.10567712,-6.052263780613412,943.844299,-4186698.08
1644113319.3822536,-7.10401773,-6.077311527261817,943.772339,-4193344.2
1644113320.5802875,-7.12668085,-6.103040360289151,943.698425,-4197165.87
1644113321.79346,-7.11940908,-6.1315957677715165,943.616394,-4200962.48
1644113322.9912584,-7.11773347,-6.1520995328489505,943.557495,-4207236.64
1644113324.1864746,-7.12696504,-6.181039560198447,943.474365,-4209660.1
1644113325.3829274,-7.12813997,-6.205305830691957,943.404663,-4213051.1
1644113326.5959013,-7.13204479,-6.223516708913833,943.352356,-4218395.29
1644113327.8032596,-7.13046264,-6.251184705184498,943.272888,-4222404.47
1644113328.9995067,-7.13765811,-6.273200678081945,943.209656,-4226142.4
1644113330.1924503,-7.12458944,-6.293814823992864,943.150452,-4229404.71
1644113331.3874443,-7.12285661,-6.315556022513735,943.088013,-4234444.62
1644113332.587406,-7.12810611,-6.334959987784349,943.032288,-4237441.37
1644113333.8003979,-7.1170597,-6.357744016911209,942.966858,-4240633.93
1644113335.0104554,-7.11219596,-6.37646905803722,942.913086,-4245186.58
1644113336.2053251,-7.12009477,-6.393791877151658,942.863342,-4247669.62
1644113337.4003994,-7.11590003,-6.414409604094404,942.804138,-4250803.75
1644113338.5973892,-7.12000799,-6.433221150062592,942.750122,-4252740.25
1644113339.8094027,-7.12695455,-6.449482459565119,942.70343,-4256051.18
1644113341.0090806,-7.12715005,-6.464893651242223,942.65918,-4258672.67
1644113342.208391,-7.13411283,-6.4863640142234,942.597534,-4261249.47
1644113343.4156404,-7.12495803,-6.5013935938146385,942.554382,-4264854.07
1644113344.6134589,-7.12493038,-6.516657211712625,942.510559,-4267318.37
1644113345.8134007,-7.12379503,-6.534217248499416,942.460144,-4269479.64
1644113347.0122375,-7.11697912,-6.552245527498713,942.408386,-4273675.46
1644113348.2084827,-7.1156845,-6.567063703728763,942.365845,-4275462.59
1644113349.4166512,-7.11156034,-6.580500340508104,942.327271,-4276819.68
1644113350.6485438,-7.11667013,-6.596871694707587,942.280273,-4279388.75
1644113351.846818,-7.11611223,-6.610415156094642,942.241394,-4282712.96
1644113353.0446029,-7.11223793,-6.629891116195583,942.185486,-4285060.3
1644113354.239474,-7.12539291,-6.641925740809616,942.15094,-4288532.94
1644113355.4374452,-7.12025642,-6.658255693853751,942.104065,-4292900.59
1644113356.6342468,-7.12017917,-6.674947654527966,942.056152,-4295803.97
1644113357.8309524,-7.10663843,-6.689088041296121,942.015564,-4297742.92
1644113359.062008,-7.11284303,-6.7018041141332985,941.979065,-4299707.63
1644113360.2606614,-7.10964632,-6.714882064156976,941.941528,-4302870.52
1644113361.476396,-7.10929679,-6.726450247187559,941.908325,-4305012.78
1644113362.6742673,-7.10596084,-6.743015978633177,941.860779,-4308039.05
1644113363.8791046,-7.11352968,-6.754776264396215,941.827026,-4311036.38
1644113365.0966344,-7.11269092,-6.7675573040557,941.790344,-4312426.25
1644113366.2904437,-7.11877012,-6.781976238426042,941.748962,-4314727.81
1644113367.4863014,-7.12901592,-6.79518288215357,941.71106,-4316832.37
1644113368.6819634,-7.11358118,-6.804285375447273,941.684937,-4318714.32
1644113369.8874226,-7.10347795,-6.817875745983034,941.645935,-4320383.67
1644113371.0854387,-7.10798311,-6.828339627621622,941.615906,-4321788.63
1644113372.3007472,-7.09623098,-6.839633367734295,941.583496,-4324682.57
1644113373.5093193,-7.10202217,-6.8494807810226215,941.555237,-4326766.39
1644113374.7194862,-7.10624885,-6.860987436997523,941.522217,-4328955.42
1644113375.9154508,-7.11272144,-6.873409054981008,941.486572,-4333084.52
1644113377.1119995,-7.10807561,-6.8830868849052855,941.458801,-4334943.54
1644113378.3057797,-7.1155405,-6.895700222708124,941.422607,-4336744.67
1644113379.5074742,-7.11809492,-6.903612862145318,941.399902,-4338488.79
1644113380.7022576,-7.11871051,-6.915864824056093,941.364746,-4339504.53
1644113381.9004362,-7.10747194,-6.923501325307245,941.342834,-4342050.42
1644113383.0994523,-7.10378503,-6.931307636713256,941.320435,-4344270.91
1644113384.285318,-7.11222505,-6.944496212397299,941.282593,-4346671.23
1644113385.4822633,-7.10421562,-6.953515625055849,941.256714,-4349204.47
1644113386.6822546,-7.11139392,-6.965981420826408,941.220947,-4350950.07
1644113387.8796377,-7.10501813,-6.974937330868379,941.195251,-4353541.46
1644113389.091516,-7.12116193,-6.98074465345487,941.178589,-4356411.37
1644113390.2907088,-7.10754871,-6.990785769033412,941.14978,-4358557.29
1644113391.4905343,-7.09635496,-6.99910345980393,941.125916,-4360822.64
1644113392.7083445,-7.10133743,-7.007315290580478,941.102356,-4362975.39
1644113393.9082613,-7.10118675,-7.016718583616472,941.075378,-4364779.51
1644113395.1095543,-7.08612346,-7.024994060988588,941.051636,-4365436.22
1644113396.308277,-7.09341192,-7.032482926794623,941.030151,-4367135.33
1644113397.510875,-7.09442329,-7.04277994431462,941.00061,-4367885.07
1644113398.7205236,-7.0965743,-7.051460078310244,940.975708,-4369886.3
1644113399.9204981,-7.07328128,-7.0577787069478415,940.957581,-4371462.97
1644113401.1312413,-7.08176136,-7.0684166650268665,940.927063,-4374120.08
1644113402.3275042,-7.07843494,-7.07618242866026,940.904785,-4375853.11
1644113403.520923,-7.07867002,-7.084905508799273,940.879761,-4377024.58
1644113404.7194557,-7.08749198,-7.088884335066071,940.868347,-4378665.06
1644113405.9176035,-7.0766716,-7.096224691508387,940.84729,-4380357.91
1644113407.1210814,-7.07763862,-7.103841914206037,940.825439,-4381309.27
1644113408.3207538,-7.08650922,-7.113841933691376,940.796753,-4383125.47
1644113409.5314615,-7.06408548,-7.119267647778337,940.781189,-4383783.86
1644113410.7423708,-7.05818605,-7.125586894252311,940.763062,-4384106.1
1644113411.9347682,-7.06210088,-7.1344385377850665,940.737671,-4384455.4
1644113413.1354585,-7.07266426,-7.139183561661646,940.72406,-4385391.26
1644113414.3312628,-7.06704854,-7.147567178908655,940.700012,-4387125.45
1644113415.5294507,-7.06193017,-7.153078221373017,940.684204,-4388221.04
1644113416.7334547,-7.05907583,-7.159163846478073,940.666748,-4390078.37
1644113417.9322646,-7.05279064,-7.1647600470403585,940.650696,-4391509.21
1644113419.1304007,-7.04757308,-7.170228692840288,940.63501,-4393140.44
1644113420.3312445,-7.05528497,-7.177229640417647,940.614929,-4394289.33
1644113421.5326412,-7.04621124,-7.184485863707949,940.594116,-4396960.79
1644113422.745397,-7.04446744,-7.187230718267367,940.586243,-4397557.88
1644113423.9398277,-7.03185462,-7.194934010329794,940.564148,-4398610.78
1644113425.1369123,-7.02728605,-7.202062813108586,940.543701,-4399891.38
1644113426.3394468,-7.02000379,-7.2074466819290075,940.528259,-4399784.5
1644113427.5365207,-7.01846742,-7.207063513092675,940.529358,-4400674.49
1644113428.7220218,-7.02710628,-7.21806531947128,940.497803,-4402295.16
1644113429.9374063,-7.02554416,-7.218576103186951,940.496338,-4404004.39
1644113431.1333559,-7.01329421,-7.225662612332801,940.476013,-4405024.27
1644113432.3484442,-7.00623273,-7.228748273635536,940.467163,-4405628.02
1644113433.5568473,-7.00760602,-7.23340886855483,940.453796,-4406103.63
