time (unix), tc temp (C), tr temp (C), tr res (ohm), film res (ohm)
1644180032.6474593,26.378376,24.695762613717992,1034.1377,-2049930.13
1644180033.8604605,26.3758563,24.696045932494453,1034.13855,-2051641.82
1644180035.0611475,26.3880081,24.70007238032047,1034.15063,-2052767.84
1644180036.2666955,26.3835754,24.698732455628182,1034.14661,-2050860.84
1644180037.4584496,26.3871116,24.704672102967212,1034.16443,-2050907.97
1644180038.669447,26.3994941,24.700642347536117,1034.15234,-2049874.01
1644180039.8656976,26.3871269,24.70129564274116,1034.1543,-2050104.58
1644180041.07028,26.3873653,24.697022548134697,1034.14148,-2046588.9
1644180042.2809148,26.3834705,24.700482356783905,1034.15186,-2053798.81
1644180043.4835544,26.3963184,24.70284221679962,1034.15894,-2051683.13
1644180044.6952,26.3893032,24.703368851178965,1034.16052,-2048333.98
1644180045.8885765,26.3996353,24.701538961723234,1034.15503,-2050457.82
1644180047.0943315,26.3929347,24.704102138918284,1034.16272,-2049238.42
1644180048.2929597,26.3921794,24.70532206142377,1034.16638,-2049459.22
1644180049.5044045,26.4014053,24.702475572385772,1034.15784,-2050183.24
1644180050.7058635,26.4026031,24.703085535262897,1034.15967,-2049629.4
1644180051.900875,26.4101619,24.70357217194453,1034.16113,-2051190.5
1644180053.088368,26.4104614,24.706298664573797,1034.16931,-2051324.08
1644180054.2936888,26.4087791,24.703532174421415,1034.16101,-2051781.67
1644180055.4984298,26.4129695,24.704265461995575,1034.16321,-2051176.95
1644180056.7005692,26.4236164,24.703532174421415,1034.16101,-2050724.78
1644180057.9244475,26.4198532,24.706625309702506,1034.17029,-2049551.52
1644180059.120573,26.4331054,24.706298664573797,1034.16931,-2049270.44
1644180060.3309946,26.4240875,24.708538513930822,1034.17603,-2050230.61
1644180061.5223367,26.4362754,24.70682862955537,1034.1709,-2046867.35
1644180062.7308288,26.4429893,24.70670530440551,1034.17053,-2048696.81
1644180063.9404092,26.4345035,24.70540538938897,1034.16663,-2049762.54
1644180065.1500902,26.4436225,24.706338661944343,1034.16943,-2049692.25
1644180066.3553474,26.4371356,24.70475209788561,1034.16467,-2046298.06
1644180067.5621908,26.4313907,24.70572870180304,1034.1676,-2046899.84
1644180068.767589,26.4236431,24.709431785256946,1034.17871,-2048149.89
1644180069.9611154,26.4259243,24.70324885856915,1034.16016,-2045457.33
1644180071.1713924,26.4390888,24.710611701665645,1034.18225,-2048233.46
1644180072.3822446,26.4421367,24.711304984987944,1034.18433,-2049770.46
1644180073.586407,26.4263,24.710611701665645,1034.18225,-2050448.78
1644180074.782157,26.432621,24.71337816481503,1034.19055,-2047678.6
1644180075.9925373,26.4229145,24.710898347734922,1034.18311,-2047019.5
1644180077.1864557,26.4277286,24.706501984518138,1034.16992,-2048452.46
1644180078.380477,26.424757,24.70772190298729,1034.17358,-2046125.29
1644180079.5895686,26.4231624,24.70878183048319,1034.17676,-2047605.59
1644180080.80047,26.4380836,24.711508303528785,1034.18494,-2049554.81
1644180081.9921052,26.4347629,24.712401571197386,1034.18762,-2048708.54
1644180083.1998587,26.4280834,24.708048547475016,1034.17456,-2047003.44
1644180084.3997436,26.4253826,24.7083751918156,1034.17554,-2036890.88
1644180085.5962508,26.4301395,24.712361574161168,1034.1875,-2049200.3
1644180086.8044865,26.4396381,24.71305485581075,1034.18958,-2049452.23
1644180087.9992502,26.4344272,24.71158829769324,1034.18518,-2048734.45
1644180089.2044098,26.4419536,24.713541485803674,1034.19104,-2048734.22
1644180090.4072485,26.4466896,24.714354757117718,1034.19348,-2047055.64
1644180091.6281085,26.4531269,24.71618461424043,1034.19897,-2047684.12
1644180092.8283658,26.452589,24.712158255859382,1034.18689,-2046328.81
1644180094.0307748,26.4542789,24.713621479743942,1034.19128,-2046670.24
1644180095.2186902,26.4543628,24.71443808404521,1034.19373,-2046429.53
1644180096.421091,26.4632396,24.711874943376646,1034.18604,-2045937.69
1644180097.6238406,26.4698677,24.71411144243502,1034.19275,-2044556.88
1644180098.826606,26.4755344,24.71443808404521,1034.19373,-2045565.93
1644180100.0467408,26.4774169,24.71553466551798,1034.19702,-2049986.76
1644180101.2401211,26.4675807,24.717487843001248,1034.20288,-2048327.8
1644180102.4291492,26.4740047,24.718341106599095,1034.20544,-2048195.99
1644180103.6406991,26.4608669,24.71761116631768,1034.20325,-2049068.84
1644180104.8490617,26.4647445,24.71948101187071,1034.20886,-2049114.86
1644180106.052272,26.4792995,24.720214283320896,1034.21106,-2046374.47
1644180107.2594814,26.4776191,24.71712120599066,1034.20178,-2048521.69
1644180108.452556,26.4667472,24.717814483090855,1034.20386,-2047263.44
1644180109.6611688,26.4674091,24.717854479826386,1034.20398,-2049144.03
1644180110.8704007,26.4646167,24.721354185648565,1034.21448,-2047438.73
1644180112.0620642,26.4685897,24.72155750137253,1034.21509,-2048408.72
1644180113.2703238,26.4796142,24.718831066102183,1034.20691,-2046096.81
1644180114.468448,26.4779434,24.722207444698114,1034.21704,-2047730.92
1644180115.6779451,26.4732742,24.721924136140707,1034.21619,-2048037.86
1644180116.8879027,26.484333,24.72424059698168,1034.22314,-2049771.98
1644180118.0852928,26.4909687,24.723020706295408,1034.21948,-2050621.07
1644180119.2928085,26.4823665,24.721110873313748,1034.21375,-2049230.63
1644180120.4874473,26.4928894,24.72542048930007,1034.22668,-2051492.34
1644180121.6811972,26.5016021,24.72485387458447,1034.22498,-2049734.41
1644180122.8904514,26.4878997,24.722410760183028,1034.21765,-2049800.43
1644180124.0864015,26.4982013,24.725177178329368,1034.22595,-2049743.32
1644180125.2812707,26.4977893,24.728146899801473,1034.23486,-2047799.26
1644180126.4850962,26.506277,24.724080611434704,1034.22266,-2050880.73
1644180127.6891282,26.5057315,24.72399728561523,1034.22241,-2048521.17
1644180128.8994832,26.5201473,24.725747125817342,1034.22766,-2050851.85
1644180130.0983386,26.5135784,24.72664370897109,1034.23035,-2049761.99
1644180131.2890596,26.5175418,24.725707129517055,1034.22754,-2049676.92
1644180132.4963512,26.5235443,24.72399728561523,1034.22241,-2050357.13
1644180133.7183113,26.5250701,24.727050337396623,1034.23157,-2047305.38
1644180134.9221199,26.5092525,24.728636852680527,1034.23633,-2048802.53
1644180136.1140594,26.516962,24.730913296070078,1034.24316,-2047944.49
1644180137.3038073,26.5150184,24.730346685645273,1034.24146,-2049356.11
1644180138.4954064,26.5144119,24.72884016636305,1034.23694,-2046846.83
1644180139.6963089,26.5047721,24.730669986941805,1034.24243,-2047473.37
1644180140.8908083,26.5115203,24.730426677732147,1034.2417,-2049062.18
1644180142.1443517,26.5256805,24.730956625084247,1034.24329,-2046715.72
1644180143.3575764,26.5306358,24.72884016636305,1034.23694,-2049829.1
1644180144.5623593,26.5318088,24.72998005513469,1034.24036,-2048023.49
1644180145.764803,26.5343723,24.72884016636305,1034.23694,-2048387.4
1644180146.96145,26.5435562,24.730629990913016,1034.24231,-2049902.73
1644180148.1581588,26.5366458,24.733436373587523,1034.25073,-2048207.49
1644180149.3490958,26.5416984,24.728473535091034,1034.23584,-2048754.82
1644180150.5514376,26.5462951,24.732623123668446,1034.24829,-2049536.7
1644180151.7684088,26.5556392,24.734496263506646,1034.25391,-2048871.46
1644180152.9775612,26.5428256,24.73331638595181,1034.25037,-2049048.84
1644180154.1854222,26.5516319,24.734739571351327,1034.25464,-2048557.92
1644180155.3797958,26.5498352,24.7342929514096,1034.2533,-2049824.45
1644180156.5847032,26.5533885,24.733396377711195,1034.25061,-2048937.21
1644180157.7790964,26.5442008,24.736772688506484,1034.26074,-2051493.42
1644180158.9734015,26.5447254,24.73258312774741,1034.24817,-2048783.34
1644180160.166423,26.5566577,24.733966318740617,1034.25232,-2050057.58
1644180161.364407,26.5502014,24.735676139142225,1034.25745,-2050323.64
1644180162.572331,26.5623474,24.738889124081325,1034.26709,-2047951.33
1644180163.7692494,26.561037,24.73445293470386,1034.25378,-2050013.06
1644180164.9787004,26.5568656,24.73599943806331,1034.25842,-2048291.97
1644180166.1763754,26.5560226,24.736529381343914,1034.26001,-2050968.96
1644180167.370353,26.556137,24.734576255135817,1034.25415,-2048565.22
1644180168.5645473,26.5606441,24.733803002351056,1034.25183,-2050424.84
1644180169.7714303,26.5604419,24.734902887530048,1034.25513,-2050280.14
1644180170.9764504,26.5582656,24.738929119654685,1034.26721,-2048456.04
1644180172.1764438,26.5492191,24.737789244947017,1034.26379,-2049109.0
1644180173.3832498,26.5622806,24.736772688506484,1034.26074,-2049996.39
1644180174.593449,26.5602855,24.73713931558373,1034.26184,-2050167.1
1644180175.8052626,26.5719165,24.73868581321546,1034.26648,-2050030.74
1644180177.0084407,26.5736427,24.74088223414181,1034.27307,-2048855.74
1644180178.2184043,26.5707454,24.740192312048404,1034.271,-2049425.36
1644180179.4134362,26.5685005,24.739989001547794,1034.27039,-2048847.52
1644180180.6041214,26.5738868,24.737749249310717,1034.26367,-2049299.81
1644180181.814543,26.5869388,24.736202749682143,1034.25903,-2048822.64
1644180183.0109506,26.5989971,24.73579612638751,1034.25781,-2048930.82
1644180184.2333333,26.5812168,24.736692697119622,1034.2605,-2048639.71
1644180185.4421763,26.5896263,24.739215754533397,1034.26807,-2047157.64
1644180186.650288,26.5853328,24.73701599558756,1034.26147,-2048847.76
1644180187.8454602,26.594347,24.74035229404149,1034.27148,-2048103.82
1644180189.0566378,26.5927143,24.74360858652546,1034.28125,-2050254.8
1644180190.265854,26.5886497,24.738969115225984,1034.26733,-2050317.22
1644180191.4733267,26.5974197,24.74137217841832,1034.27454,-2050075.11
1644180192.6842782,26.5963344,24.74600830141534,1034.28845,-2051759.99
1644180193.8922427,26.6000595,24.743325286327092,1034.2804,-2050238.19
1644180195.084864,26.5991554,24.744138524246754,1034.28284,-2050078.96
1644180196.2908366,26.6074981,24.74169547480065,1034.27551,-2051760.82
1644180197.4862118,26.6056461,24.741492164721393,1034.2749,-2052054.84
1644180198.677781,26.615961,24.74198210858599,1034.27637,-2050268.49
1644180199.8865833,26.612236,24.74303865307238,1034.27954,-2049614.87
1644180201.0895393,26.6161632,24.744218514812395,1034.28308,-2052304.5
1644180202.298436,26.6109867,24.744341833584002,1034.28345,-2050108.18
1644180203.4901948,26.6023883,24.746251605398385,1034.28918,-2052015.85
1644180204.6884577,26.6213798,24.744708456835426,1034.28455,-2050977.0
1644180205.8832426,26.6142177,24.74360858652546,1034.28125,-2051939.47
1644180207.0767176,26.6146659,24.74755478013758,1034.29309,-2052773.74
1644180208.2710602,26.6176681,24.745601683617625,1034.28723,-2050476.28
1644180209.4794679,26.612585,24.747841411607485,1034.29395,-2054004.33
1644180210.6754432,26.6221313,24.747068172964063,1034.29163,-2051102.39
1644180211.881134,26.6326999,24.74792140176501,1034.29419,-2050997.2
1644180213.07535,26.626173,24.745685006955416,1034.28748,-2051737.85
1644180214.2831817,26.6184253,24.747024844912293,1034.2915,-2051669.61
1644180215.4964032,26.6176891,24.74971117923099,1034.29956,-2051649.3
1644180216.7032251,26.6225891,24.748204700168362,1034.29504,-2050595.03
1644180217.9143138,26.6277332,24.751134332462637,1034.30383,-2051466.41
1644180219.1115131,26.6244792,24.750157789679175,1034.3009,-2050630.84
1644180220.309438,26.6392593,24.74918124558119,1034.29797,-2050897.82
1644180221.513264,26.6472206,24.74869463949877,1034.29651,-2050554.33
1644180222.7198086,26.6382694,24.752150868775633,1034.30688,-2049401.16
1644180223.926408,26.6319904,24.75190756677142,1034.30615,-2051553.1
1644180225.1328728,26.6378841,24.750931025029132,1034.30322,-2048390.91
1644180226.3412876,26.6395187,24.753170736563078,1034.30994,-2049362.63
1644180227.525448,26.6370296,24.749061260550103,1034.29761,-2050354.35
1644180228.73157,26.6307849,24.74954786638653,1034.29907,-2049109.55
1644180229.9423022,26.6447753,24.749914487006418,1034.30017,-2050033.86
1644180231.1382725,26.6480426,24.74869463949877,1034.29651,-2048815.3
1644180232.3469203,26.6612014,24.75329072091434,1034.3103,-2049846.23
1644180233.5522425,26.6482124,24.755163807380686,1034.31592,-2048979.57
1644180234.7612526,26.6469154,24.753860646312,1034.31201,-2050187.78
1644180235.9572618,26.6563835,24.754187270022197,1034.31299,-2051692.56
1644180237.1659431,26.652853,24.753250726132684,1034.31018,-2050206.58
1644180238.3744087,26.6493301,24.753860646312,1034.31201,-2050288.71
1644180239.5692408,26.6405754,24.75308741408514,1034.30969,-2050634.34
1644180240.7652771,26.6349639,24.75443057126172,1034.31372,-2051371.22
1644180241.9718945,26.6440448,24.75410394766112,1034.31274,-2051235.01
1644180243.1754,26.6507606,24.756140343424445,1034.31885,-2052177.75
1644180244.383418,26.6519088,24.755203802056652,1034.31604,-2052412.27
1644180245.5755165,26.652565,24.756546955314306,1034.32007,-2050280.63
1644180246.789407,26.6568031,24.751540947158745,1034.30505,-2049400.94
1644180247.9844325,26.655796,24.7558970427583,1034.31812,-2048582.25
1644180249.1782892,26.6580619,24.756057021287667,1034.3186,-2050658.53
1644180250.3754475,26.6532802,24.755853715233897,1034.31799,-2050578.36
1644180251.5734527,26.656723,24.757196867288148,1034.32202,-2048546.9
1644180252.7704332,26.653017,24.756057021287667,1034.3186,-2049313.58
1644180253.97552,26.6575603,24.756180338046693,1034.31897,-2047821.1
1644180255.1803167,26.6543674,24.752924102000808,1034.3092,-2048617.39
1644180256.3813367,26.6573562,24.75886663845818,1034.32703,-2047845.61
1644180257.5843937,26.6643848,24.757766789616532,1034.32373,-2049121.55
1644180258.7822626,26.6576175,24.75996315276445,1034.33032,-2049057.14
1644180260.00441,26.6548538,24.756546955314306,1034.32007,-2047198.36
1644180261.198742,26.6777629,24.75565040912305,1034.31738,-2048006.11
1644180262.4119127,26.6692848,24.757686800544786,1034.32349,-2048298.29
1644180263.6296864,26.664402,24.760003147175862,1034.33044,-2048634.67
1644180264.8364756,26.6647853,24.758986621867223,1034.32739,-2049920.8
1644180266.052642,26.6687183,24.759799842228052,1034.32983,-2047508.37
1644180267.2452576,26.6670608,24.760453084152722,1034.33179,-2048243.79
1644180268.4668531,26.675518,24.75715687272189,1034.3219,-2047114.61
1644180269.6697447,26.6874809,24.761836222000543,1034.33594,-2048255.13
1644180270.8594563,26.6787528,24.76264943916665,1034.33838,-2046124.18
1644180272.0626647,26.6758232,24.760453084152722,1034.33179,-2047340.61
1644180273.2681766,26.6769313,24.761592923244976,1034.33521,-2047824.84
1644180274.4766166,26.6756248,24.76338266697747,1034.34058,-2046836.38
1644180275.6830816,26.6738853,24.761796227690155,1034.33582,-2047562.31
1644180276.8779662,26.6791095,24.762159509261856,1034.33691,-2046679.88
1644180278.0922666,26.6869888,24.76390925740233,1034.34216,-2049083.44
1644180279.287406,26.6773548,24.76093968234694,1034.33325,-2048115.43
1644180280.4992437,26.6858539,24.763219357210858,1034.34009,-2048923.58
1644180281.7052886,26.6793861,24.76338266697747,1034.34058,-2049312.28
1644180282.9132118,26.6834735,24.7611029926266,1034.33374,-2047715.6
1644180284.1056511,26.6796836,24.766025613798995,1034.34851,-2047618.86
1644180285.2976685,26.678667,24.764479174456792,1034.34387,-2047498.85
1644180286.4878,26.6890907,24.766922147166472,1034.3512,-2047772.99
1644180287.6985462,26.6767692,24.764399186125424,1034.34363,-2048338.7
1644180288.8945594,26.6889839,24.767815346594197,1034.35388,-2047568.43
1644180290.0874078,26.6926136,24.763339339900142,1034.34045,-2048955.26
1644180291.2831032,26.6842136,24.764969102794993,1034.34534,-2046178.39
1644180292.493354,26.6893348,24.76724543216096,1034.35217,-2047599.17
1644180293.6844525,26.7070159,24.768751871678827,1034.35669,-2046803.33
1644180294.8964574,26.7027645,24.767492061853844,1034.35291,-2046627.29
1644180296.1063306,26.6889495,24.769281791030807,1034.35828,-2049203.85
1644180297.3012364,26.6885089,24.76708212326429,1034.35168,-2046218.81
1644180298.5103426,26.6922054,24.76814196402087,1034.35486,-2047758.44
1644180299.716432,26.695446,24.768425254526907,1034.35571,-2047841.37
1644180300.9194098,26.6946697,24.770744899684473,1034.36267,-2049710.38
1644180302.1376624,26.7015094,24.767125450117977,1034.35181,-2047534.68
1644180303.3447328,26.7137336,24.77241463966759,1034.36768,-2048281.4
1644180304.553487,26.7147903,24.77041828342995,1034.36169,-2049426.13
1644180305.7598562,26.7220973,24.767285426170982,1034.35229,-2047268.96
1644180306.9712703,26.7197704,24.768465248471713,1034.35583,-2048933.12
1644180308.1722791,26.7125301,24.770704905865326,1034.36255,-2048377.67
1644180309.3622603,26.7159328,24.76854856918318,1034.35608,-2048215.71
1644180310.6027849,26.7122745,24.769768383302416,1034.35974,-2049155.74
1644180311.8086631,26.7035503,24.769401772717107,1034.35864,-2047597.0
1644180313.0222633,26.7205848,24.769525087207356,1034.35901,-2049849.02
1644180314.2272668,26.731451,24.770828220133993,1034.36292,-2048022.69
1644180315.4284806,26.7236137,24.76765203782579,1034.35339,-2048130.29
1644180316.6311746,26.7252368,24.769768383302416,1034.35974,-2048038.88
1644180317.8255813,26.7205886,24.770664912043898,1034.36243,-2048057.0
1644180319.0194075,26.7241001,24.773307832332065,1034.37036,-2049050.0
1644180320.2164545,26.7274646,24.76932178492852,1034.3584,-2047564.65
1644180321.4259965,26.7258872,24.773187851291738,1034.37,-2047948.19
1644180322.634426,26.731903,24.77497756641536,1034.37537,-2047410.21
1644180323.8310575,26.7414093,24.769808377173216,1034.35986,-2049234.32
1644180325.0281398,26.7433261,24.77383774835564,1034.37195,-2048975.56
1644180326.240382,26.7308502,24.770621585401592,1034.3623,-2049338.45
1644180327.4343603,26.7290172,24.769158476499214,1034.35791,-2048499.04
1644180328.6422613,26.7356834,24.77489424644243,1034.37512,-2048138.19
1644180329.8531852,26.7421741,24.77155810686299,1034.36511,-2048916.04
1644180331.0454397,26.7387981,24.771151503387724,1034.36389,-2048350.46
1644180332.2512493,26.7348308,24.77469094566844,1034.37451,-2048271.45
1644180333.4477026,26.7435035,24.776074056367424,1034.37866,-2048950.8
1644180334.6563506,26.7400093,24.775627461875775,1034.37732,-2044869.35
1644180335.8522317,26.742588,24.772777915921314,1034.36877,-2048241.12
1644180337.0642295,26.7352275,24.775057553580435,1034.37561,-2046772.4
1644180338.260293,26.7409458,24.776480657083432,1034.37988,-2047192.31
1644180339.4584267,26.7404994,24.776074056367424,1034.37866,-2048838.91
1644180340.659478,26.7428131,24.778393677065306,1034.38562,-2047040.2
1644180341.855534,26.7384376,24.775667455423534,1034.37744,-2048878.67
1644180343.0474005,26.7424049,24.774527638447964,1034.37402,-2046409.76
1644180344.2712555,26.7378082,24.778110390452373,1034.38477,-2047138.57
1644180345.4695315,26.7397022,24.773391152487186,1034.37061,-2047361.88
1644180346.6789346,26.7430095,24.773674440943203,1034.37146,-2047054.89
1644180347.8795252,26.7403182,24.778313690268195,1034.38538,-2047202.13
1644180349.0727446,26.7462005,24.777783777514426,1034.38379,-2045987.61
1644180350.2781124,26.7435798,24.778190377271947,1034.38501,-2047696.3
1644180351.4823155,26.7366104,24.778923589373527,1034.38721,-2047621.25
1644180352.7032442,26.7501525,24.776643963864327,1034.38037,-2047823.11
1644180353.9078367,26.745634,24.783192868752575,1034.40002,-2046597.81
1644180355.125918,26.7581119,24.77994008674292,1034.39026,-2045368.5
1644180356.3262498,26.7699737,24.77998008005293,1034.39038,-2046743.8
1644180357.5204139,26.7686901,24.780549984480885,1034.39209,-2046025.34
1644180358.7258902,26.7711772,24.77965346795682,1034.3894,-2047871.03
1644180359.9322698,26.7729797,24.77867696356756,1034.38647,-2046270.79
1644180361.1383624,26.7648277,24.78115988170591,1034.39392,-2046960.89
1644180362.3322587,26.7647075,24.77884026985396,1034.38696,-2048262.65
1644180363.546033,26.7518138,24.78075328361286,1034.3927,-2046363.56
1644180364.7564027,26.7597236,24.77998008005293,1034.39038,-2047401.69
1644180365.9539917,26.7625789,24.77945016851645,1034.38879,-2046089.14
1644180367.16103,26.767004,24.777457164429336,1034.38281,-2047473.69
1644180368.3692222,26.7649421,24.780143386045804,1034.39087,-2047715.91
1644180369.5634484,26.7720127,24.77941017517725,1034.38867,-2049120.29
1644180370.7611585,26.7746543,24.779290195146523,1034.38831,-2048388.38
1644180371.9554472,26.7754726,24.783559472367802,1034.40112,-2047222.62
1644180373.1496017,26.7708435,24.78213638275266,1034.39685,-2046864.18
1644180374.347458,26.767044,24.77884026985396,1034.38696,-2048666.4
1644180375.5401938,26.7670097,24.783806096513747,1034.40186,-2047217.79
1644180376.7520654,26.7757034,24.783072889347423,1034.39966,-2047435.41
1644180377.9536374,26.7772579,24.78282959771483,1034.39893,-2046094.5
1644180379.1511471,26.776926,24.782096389561474,1034.39673,-2047467.38
1644180380.3499532,26.7715396,24.783072889347423,1034.39966,-2045499.04
1644180381.5464275,26.7752761,24.78282959771483,1034.39893,-2047453.0
1644180382.7570186,26.7703952,24.783276187772334,1034.40027,-2048838.73
1644180383.9644604,26.7789936,24.785799083157052,1034.40784,-2047991.02
1644180385.1579852,26.7762985,24.78197307720827,1034.39636,-2048431.39
1644180386.3681617,26.7754669,24.78441599100111,1034.40369,-2047209.13
1644180387.5622947,26.7782783,24.78583907614402,1034.40796,-2047237.16
1644180388.7633932,26.789196,24.78714217976296,1034.41187,-2048780.83
1644180389.9590456,26.7835483,24.784455984064255,1034.40381,-2048070.88
1644180391.1710413,26.7765827,24.787018868267545,1034.4115,-2048030.35
1644180392.3784413,26.7623214,24.78583907614402,1034.40796,-2048382.75
1644180393.5882556,26.7825927,24.78612235973857,1034.40881,-2048753.08
1644180394.7909238,26.7709159,24.787262158495118,1034.41223,-2048413.68
1644180395.991039,26.7710132,24.78628566434867,1034.4093,-2047311.55
1644180397.1963656,26.7836494,24.783926075797584,1034.40222,-2046714.82
1644180398.3980043,26.788721,24.78848194114531,1034.41589,-2046435.19
1644180399.5885746,26.7924461,24.78506587800526,1034.40564,-2047813.11
1644180400.7980206,26.7877597,24.78665226640078,1034.4104,-2044881.36
1644180401.998757,26.7849216,24.787752071445386,1034.4137,-2047827.02
1644180403.2024791,26.78833,24.783846089610527,1034.40198,-2048083.9
1644180404.4065487,26.7881984,24.785755757418656,1034.40771,-2048007.3
1644180405.5992339,26.7913093,24.787465455745924,1034.41284,-2048889.65
1644180406.7922924,26.7856769,24.787222165586606,1034.41211,-2045358.48
1644180407.9981613,26.7978973,24.787752071445386,1034.4137,-2048799.51
1644180409.1923068,26.7920169,24.788565259557615,1034.41614,-2046829.53
1644180410.4032183,26.7888202,24.791004818424508,1034.42346,-2047635.89
1644180411.608533,26.7850494,24.78779206432471,1034.41382,-2047524.98
1644180412.8102274,26.7952785,24.789541750635326,1034.41907,-2046508.39
1644180414.0022948,26.7982521,24.790028329316403,1034.42053,-2046737.35
1644180415.209073,26.7989807,24.795154049292684,1034.43591,-2046212.65
1644180416.4144435,26.8018302,24.79133142540968,1034.42444,-2047107.58
1644180417.611052,26.8037033,24.7912481073151,1034.42419,-2048177.44
1644180418.80635,26.7983264,24.793567679490014,1034.43115,-2048322.68
1644180420.004405,26.7931137,24.792224594781302,1034.42712,-2048241.17
1644180421.1934705,26.7938537,24.79413757324273,1034.43286,-2047643.33
1644180422.3922403,26.7989482,24.79503407186582,1034.43555,-2049346.82
1644180423.5943537,26.7989921,24.788931860457534,1034.41724,-2046649.83
1644180424.7922215,26.7968902,24.790598225849863,1034.42224,-2047795.48
1644180426.0032494,26.7964439,24.794910761711947,1034.43518,-2047892.88
1644180427.198923,26.7914047,24.792551201217293,1034.4281,-2046266.42
1644180428.4232922,26.798954,24.7912481073151,1034.42419,-2048024.9
1644180429.6206903,26.8062038,24.79535734433168,1034.43652,-2046055.99
1644180430.8254726,26.7960491,24.792591193831846,1034.42822,-2048798.14
1644180432.021103,26.8018608,24.7936909898722,1034.43152,-2048175.97
1644180433.2179093,26.8104496,24.794260883528015,1034.43323,-2047630.35
1644180434.429459,26.8055896,24.794260883528015,1034.43323,-2047587.95
1644180435.6376855,26.8130168,24.794300876048485,1034.43335,-2048533.49
1644180436.8481271,26.8078308,24.795807259379472,1034.43787,-2049416.99
1644180438.0593243,26.7952938,24.79304111059533,1034.42957,-2046543.63
1644180439.2500837,26.8037986,24.798530072640002,1034.44604,-2045089.85
1644180440.4578598,26.8162841,24.79710701239441,1034.44177,-2046389.05
1644180441.6660721,26.8171138,24.798246793890964,1034.44519,-2045688.18
1644180442.8830428,26.815628,24.7959272366784,1034.43823,-2046237.18
1644180444.0992248,26.8089199,24.79690371784578,1034.44116,-2046258.83
1644180445.3083873,26.8147678,24.796987035290588,1034.44141,-2046810.7
1644180446.5043535,26.8122749,24.80076963720859,1034.45276,-2047145.39
1644180447.7137506,26.8097591,24.796457136178134,1034.43982,-2048267.23
1644180448.9255116,26.8182716,24.7982867861917,1034.44531,-2048331.25
1644180450.1234598,26.8233718,24.796170523918192,1034.43896,-2045052.79
1644180451.3199122,26.8218746,24.799099962494193,1034.44775,-2047665.35
1644180452.526836,26.82201,24.797920190019557,1034.44421,-2046175.12
1644180453.7211633,26.8098926,24.799833153460693,1034.44995,-2047710.0
1644180454.9274473,26.8173923,24.798246793890964,1034.44519,-2048967.74
1644180456.1322982,26.8224639,24.79861338989817,1034.44629,-2047710.23
