time (unix), tc temp (C), tr temp (C), tr res (ohm), film res (ohm)
1644125969.680889,25.0060977,23.85620631606822,1031.62036,-2151219.0
1644125970.8864646,25.0060863,23.853967168510493,1031.61365,-2151293.22
1644125972.0819023,25.0079078,23.855311992687604,1031.61768,-2151595.92
1644125973.291633,25.0001468,23.851604543315347,1031.60657,-2151503.39
1644125974.4923983,24.988861,23.8525422528249,1031.60938,-2151279.34
1644125975.7012322,24.9894866,23.853109549803655,1031.61108,-2151461.86
1644125976.9122396,24.9986648,23.853109549803655,1031.61108,-2151620.85
1644125978.1077435,24.9968967,23.850543361694694,1031.60339,-2151703.17
1644125979.3034675,25.0040855,23.85103390810865,1031.60486,-2151912.29
1644125980.5153973,24.9965457,23.85245882676119,1031.60913,-2152191.44
1644125981.7106676,24.9865779,23.853029460845324,1031.61084,-2152356.95
1644125982.9095619,24.9950771,23.849812547033174,1031.6012,-2152093.57
1644125984.10629,25.0011806,23.853029460845324,1031.61084,-2152224.72
1644125985.29882,24.9985828,23.852175178072475,1031.60828,-2151838.71
1644125986.5040286,24.9926967,23.85245882676119,1031.60913,-2151630.97
1644125987.6989958,25.0009021,23.85245882676119,1031.60913,-2151757.82
1644125988.8974128,24.9965744,23.85099386351598,1031.60474,-2151421.7
1644125990.0946777,25.0056819,23.849565604926102,1031.60046,-2151375.99
1644125991.2912073,25.0102138,23.851113997287694,1031.6051,-2151589.23
1644125992.4858444,25.0167293,23.849525560252157,1031.60034,-2151466.08
1644125993.682518,25.0136547,23.851848147681803,1031.6073,-2151688.07
1644125994.879755,25.0126399,23.849158483971117,1031.59924,-2151546.73
1644125996.0818346,25.0001182,23.850299756889413,1031.60266,-2151505.23
1644125997.2954075,25.0122089,23.850790303468415,1031.60413,-2151980.52
1644125998.4892457,25.0148162,23.85343657962485,1031.61206,-2152267.86
1644125999.6844034,25.020708,23.852091751966444,1031.60803,-2152589.39
1644126000.8805366,25.0182819,23.851848147681803,1031.6073,-2152632.12
1644126002.0805368,25.0184898,23.846145114379667,1031.59021,-2152225.03
1644126003.276651,25.0094795,23.849281955104626,1031.59961,-2152032.84
1644126004.468443,25.0177154,23.846959359447567,1031.59265,-2152073.44
1644126005.6782563,25.0048809,23.851277512667068,1031.60559,-2152367.89
1644126006.8912754,25.0013656,23.850543361694694,1031.60339,-2152869.74
1644126008.0887847,25.0061035,23.848384286114182,1031.59692,-2153038.33
1644126009.3012385,24.9927253,23.848994968113423,1031.59875,-2153584.4
1644126010.4922683,24.9944038,23.848587846837784,1031.59753,-2153590.55
1644126011.6868782,24.9929752,23.851564498754037,1031.60645,-2153712.33
1644126012.8811758,25.0033645,23.848834789278097,1031.59827,-2153676.52
1644126014.0912793,25.0008239,23.85021966762041,1031.60242,-2153702.94
1644126015.3165789,25.0020961,23.845451003107353,1031.58813,-2153313.68
1644126016.5066454,24.9869728,23.845778036385756,1031.58911,-2152923.92
1644126017.7144048,24.992527,23.84533086839668,1031.58777,-2152697.8
1644126018.904378,25.0029811,23.84638872058194,1031.59094,-2152371.39
1644126020.1133344,25.0127258,23.848834789278097,1031.59827,-2152233.85
1644126021.3106117,25.0027675,23.848507757379643,1031.59729,-2152494.71
1644126022.5069258,25.0102729,23.847977164495536,1031.5957,-2152856.24
1644126023.715297,25.0054283,23.845451003107353,1031.58813,-2153047.35
1644126024.907563,25.0098648,23.850136241289217,1031.60217,-2152850.78
1644126026.1029105,25.0029869,23.84932199979203,1031.59973,-2152820.32
1644126027.2994661,25.0060214,23.848344241375024,1031.5968,-2152701.24
1644126028.510062,25.0143661,23.845370913302407,1031.58789,-2152532.95
1644126029.7164214,25.0138587,23.848914878700207,1031.59851,-2152749.92
1644126030.9108758,25.0172958,23.846715753437145,1031.59192,-2152755.82
1644126032.105283,25.0106735,23.84757004264782,1031.59448,-2151926.98
1644126033.30573,25.0173473,23.844269677586,1031.58459,-2151709.64
1644126034.4922562,25.0094966,23.84549438508146,1031.58826,-2151617.86
1644126035.68915,25.0117301,23.84744990828851,1031.59412,-2151815.65
1644126036.886586,25.0246734,23.847937119733697,1031.59558,-2152102.51
1644126038.0822644,25.0302238,23.847286392045163,1031.59363,-2152512.93
1644126039.2783723,25.0298366,23.847406526431598,1031.59399,-2152816.25
1644126040.4763947,25.0349426,23.846959359447567,1031.59265,-2152595.5
1644126041.6754277,25.0307159,23.844720183308635,1031.58594,-2152946.23
1644126042.8754501,25.0296382,23.846225204098992,1031.59045,-2153229.46
1644126044.071171,25.0388832,23.84867127334737,1031.59778,-2153697.86
1644126045.2664514,25.0307674,23.84659228186633,1031.59155,-2153749.61
1644126046.4625857,25.0281124,23.846919314629517,1031.59253,-2153905.38
1644126047.6604586,25.0276546,23.846999404263336,1031.59277,-2153675.08
1644126048.8882334,25.0208625,23.846268586026657,1031.59058,-2152973.7
1644126050.0845478,25.008459,23.846879269809296,1031.59241,-2152714.48
1644126051.2816684,25.0123882,23.84712287576481,1031.59314,-2152522.65
1644126052.4787462,25.0179615,23.845127306757888,1031.58716,-2152454.22
1644126053.6749616,25.0173301,23.846021642711623,1031.58984,-2152629.63
1644126054.881196,25.0158653,23.8426812255433,1031.57983,-2153055.57
1644126056.0806768,25.0177249,23.842884787869302,1031.58044,-2153010.23
1644126057.2917414,25.0162811,23.84459671139774,1031.58557,-2153097.72
1644126058.4838572,25.0086975,23.84435310459279,1031.58484,-2153115.81
1644126059.674408,25.0163497,23.844149542679247,1031.58423,-2152721.56
1644126060.8634324,25.0200881,23.844476576545354,1031.58521,-2152498.42
1644126062.0691898,25.023817,23.842764652733045,1031.58008,-2152615.09
1644126063.2755792,25.02359,23.84435310459279,1031.58484,-2152507.6
1644126064.4688675,25.0213432,23.844883700131334,1031.58643,-2153149.29
1644126065.6622791,25.0221328,23.841052724875283,1031.57495,-2153450.83
1644126066.8591082,25.0133953,23.845087261838486,1031.58704,-2153669.67
1644126068.0535429,25.0218334,23.841583322831045,1031.57654,-2153770.23
1644126069.250662,25.0242443,23.84145985038551,1031.57617,-2153105.76
1644126070.444454,25.0172348,23.840522126530935,1031.57336,-2152948.68
1644126071.6523771,25.029457,23.842804697780707,1031.5802,-2152947.1
1644126072.8444483,25.0237102,23.841092770017674,1031.57507,-2152737.98
1644126074.0521772,25.0185928,23.841339715012914,1031.57581,-2152663.48
1644126075.245413,25.0116043,23.840482081357074,1031.57324,-2152654.04
1644126076.440854,24.9999561,23.840605553969283,1031.57361,-2152895.62
1644126077.6484025,25.0087814,23.841663413054846,1031.57678,-2152694.82
1644126078.8474605,25.0076332,23.842724607683213,1031.57996,-2152932.28
1644126080.0431757,24.9978313,23.839747919444473,1031.57104,-2153418.46
1644126081.243376,25.0047569,23.841907020764246,1031.57751,-2153311.86
1644126082.450967,25.0189189,23.840685644301164,1031.57385,-2153484.89
1644126083.6626298,25.0041942,23.842884787869302,1031.58044,-2153752.99
1644126084.8622384,25.0012397,23.84382250866567,1031.58325,-2154023.83
1644126086.0622466,25.0158481,23.84040199100284,1031.573,-2154143.44
1644126087.2623284,25.003004,23.83983134697191,1031.57129,-2154289.09
1644126088.473464,25.0070667,23.838853575745553,1031.56836,-2154169.99
1644126089.6866627,25.0081214,23.83983134697191,1031.57129,-2153897.54
1644126090.8844347,25.0130596,23.84121624252571,1031.57544,-2153901.32
1644126092.0944643,25.0066528,23.83893366627102,1031.5686,-2153845.78
1644126093.3033578,25.0100669,23.837999276255818,1031.5658,-2153941.03
1644126094.494163,25.0063934,23.84011500049366,1031.57214,-2154326.55
1644126095.6902826,24.9996337,23.83803932156695,1031.56592,-2154263.02
1644126096.889848,25.000885,23.83722506647315,1031.56348,-2154357.61
1644126098.0842655,25.0028915,23.83697812007528,1031.56274,-2154141.91
1644126099.3065016,25.0081672,23.836734510708457,1031.56201,-2153755.76
1644126100.501055,25.0118083,23.839097184399773,1031.56909,-2153440.72
1644126101.7187357,25.0107135,23.83697812007528,1031.56274,-2153063.36
1644126102.9180653,25.0110702,23.836367427946076,1031.56091,-2153240.77
1644126104.1134434,25.0012855,23.83775233012185,1031.56506,-2153291.23
1644126105.316672,25.0092048,23.837712284794986,1031.56494,-2153357.78
1644126106.528451,25.0154781,23.83706154792185,1031.56299,-2153794.75
1644126107.725153,25.0079517,23.836450855862964,1031.56116,-2153597.29
1644126108.933363,25.0126514,23.83832297579034,1031.56677,-2153684.54
1644126110.1212835,25.0203952,23.83555317097306,1031.55847,-2153411.32
1644126111.3319001,25.0178203,23.835309561127158,1031.55774,-2153021.1
1644126112.5373993,25.0083484,23.837672239465842,1031.56482,-2152658.92
1644126113.7368517,25.016756,23.838406403482065,1031.56702,-2152613.83
1644126114.9325416,25.0203666,23.8364909012596,1031.56128,-2152751.29
1644126116.1212697,25.0173473,23.83877348521119,1031.56812,-2153012.68
1644126117.3187656,25.013504,23.836734510708457,1031.56201,-2153086.28
1644126118.5167923,25.0075588,23.838446448770625,1031.56714,-2153988.62
1644126119.724419,25.0116539,23.83763219413442,1031.5647,-2154231.05
1644126120.9312413,25.0041732,23.83657099204637,1031.56152,-2154833.64
1644126122.125048,25.0010986,23.834371829311458,1031.55493,-2155269.85
1644126123.3212483,25.0054206,23.83490243216048,1031.55652,-2155869.89
1644126124.5169635,24.9999713,23.835105996672358,1031.55713,-2156282.39
1644126125.727403,25.0001831,23.835676644425373,1031.55884,-2156663.13
1644126126.9268043,25.0055236,23.834778958576216,1031.55615,-2156636.68
1644126128.1265328,25.0097522,23.836083772956915,1031.56006,-2156503.88
1644126129.3256297,25.0014324,23.834615439472696,1031.55566,-2156309.57
1644126130.5204468,25.0045547,23.835840163289298,1031.55933,-2155759.5
1644126131.7312949,25.005455,23.83368104388777,1031.55286,-2155654.36
1644126132.9464831,25.0026226,23.834291738281514,1031.55469,-2155496.05
1644126134.1418064,25.0087642,23.833884608742977,1031.55347,-2155479.72
1644126135.3508947,24.9951362,23.834411874823008,1031.55505,-2155367.7
1644126136.5445125,25.0006942,23.836857983959373,1031.56238,-2155285.22
1644126137.7512445,24.995058,23.837712284794986,1031.56494,-2155412.2
1644126138.956478,25.0016822,23.834411874823008,1031.55505,-2155160.0
1644126140.155418,25.0090408,23.83641081046405,1031.56104,-2155011.59
1644126141.3642018,25.0062503,23.834738913084955,1031.55603,-2154875.59
1644126142.561098,24.9998168,23.83653094665407,1031.5614,-2154914.95
1644126143.7533526,24.9966125,23.833924654281443,1031.55359,-2154938.85
1644126144.9459271,24.9947261,23.831274969709145,1031.54565,-2154935.98
1644126146.1554,24.987154,23.82960639762494,1031.54065,-2154368.07
1644126147.3500254,25.0024394,23.833964699817734,1031.55371,-2154013.0
1644126148.5473223,25.0072135,23.833190485723325,1031.55139,-2153849.03
1644126149.7544336,25.003479,23.835186087612232,1031.55737,-2153990.53
1644126150.9476578,24.9953422,23.832946875082783,1031.55066,-2154616.94
1644126152.1456926,24.9961452,23.83192904891753,1031.54761,-2154599.37
1644126153.3566644,24.9912109,23.83502256860073,1031.55688,-2154747.76
1644126154.5644684,24.9971885,23.832049185850863,1031.54797,-2154824.54
1644126155.7612255,24.9976158,23.83021709545365,1031.54248,-2154829.25
1644126156.9744732,24.9969406,23.82960639762494,1031.54065,-2154787.21
1644126158.172488,24.9905681,23.829362785779153,1031.53992,-2154695.98
1644126159.3802648,25.0107326,23.83123492402419,1031.54553,-2154610.91
1644126160.576309,25.0084419,23.825615157608304,1031.52869,-2154374.59
1644126161.7760508,24.9916477,23.82826152572796,1031.53662,-2154583.82
1644126162.9671936,25.0038566,23.82895565347051,1031.5387,-2154749.24
1644126164.160781,25.0128555,23.830013529568006,1031.54187,-2155082.33
1644126165.3701773,25.0096263,23.83034056981551,1031.54285,-2155188.14
1644126166.5655642,25.00881,23.832376225179377,1031.54895,-2155505.83
1644126167.7589095,25.0079994,23.828872224690407,1031.53845,-2155416.45
1644126168.955898,25.0018482,23.830747701345796,1031.54407,-2155288.11
1644126170.154425,24.9985866,23.829482923137963,1031.54028,-2155570.88
1644126171.3494332,25.0098705,23.830747701345796,1031.54407,-2155244.13
1644126172.546569,25.0030956,23.82679651354982,1031.53223,-2155023.84
1644126173.7577457,25.0030288,23.828017913429893,1031.53589,-2155029.97
1644126174.9685402,24.9960269,23.827570734477803,1031.53455,-2154964.77
1644126176.1780891,24.9920101,23.830257141194924,1031.5426,-2155276.91
1644126177.3704424,24.9905624,23.830991312725956,1031.5448,-2155391.33
1644126178.5678005,24.9911689,23.83119487833685,1031.54541,-2155344.81
1644126179.7662177,24.9981994,23.825858770714355,1031.52942,-2155015.26
1644126180.967368,25.0000457,23.83143848956661,1031.54614,-2154530.0
1644126182.165387,24.991352,23.827814346926267,1031.53528,-2153944.55
1644126183.3800178,25.0037841,23.832132614264953,1031.54822,-2153673.36
1644126184.586593,25.000885,23.82390318922331,1031.52356,-2153727.67
1644126185.784406,24.9975376,23.829362785779153,1031.53992,-2153756.94
1644126186.979293,24.9948329,23.82911583670113,1031.53918,-2153740.88
1644126188.1763346,25.0147037,23.829442877353934,1031.54016,-2154124.35
1644126189.3706493,25.0137901,23.827814346926267,1031.53528,-2154289.93
1644126190.5779638,25.0028095,23.829890055150475,1031.5415,-2154339.81
1644126191.7857604,25.0153732,23.829729872090866,1031.54102,-2154063.65
1644126192.979421,24.9992294,23.824270278301547,1031.52466,-2153992.41
1644126194.1735094,24.991024,23.829729872090866,1031.54102,-2153818.19
1644126195.3807232,24.9876136,23.826753130456083,1031.5321,-2153933.61
1644126196.576577,24.9954032,23.826345996680786,1031.53088,-2154853.13
1644126197.7722743,25.0093612,23.827120218090236,1031.5332,-2154880.07
1644126198.9684372,25.0072383,23.826753130456083,1031.5321,-2155022.23
1644126200.1643972,25.0031127,23.82663299264445,1031.53174,-2154901.6
1644126201.3731253,25.00004,23.82622585880155,1031.53052,-2154289.74
1644126202.5704129,25.0040264,23.82455393791649,1031.52551,-2154324.82
1644126203.7674038,24.9907665,23.827730918014755,1031.53503,-2154535.78
1644126204.9737644,24.9985313,23.82488098062864,1031.52649,-2154603.47
1644126206.1854622,24.9981746,23.826062337767485,1031.53003,-2154865.09
1644126207.3807306,25.0025653,23.82765082625062,1031.53479,-2154940.03
1644126208.5785332,24.9995574,23.82700008033948,1031.53284,-2154906.91
1644126209.7712526,25.0041885,23.822761874719028,1031.52014,-2154666.22
1644126210.9684465,25.0010757,23.82532816124119,1031.52783,-2154675.18
1644126212.164,24.9955024,23.824637367193798,1031.52576,-2154406.5
1644126213.362291,24.9994506,23.824310324371506,1031.52478,-2154272.67
1644126214.5609426,25.0053043,23.826142429707193,1031.53027,-2154445.77
1644126215.7722676,25.0109443,23.82418684898192,1031.52441,-2154682.31
1644126216.9704738,25.0035076,23.82545163643632,1031.5282,-2155089.92
1644126218.1787176,24.9990978,23.82492102666496,1031.52661,-2155281.02
1644126219.3765726,25.004673,23.82418684898192,1031.52441,-2155350.24
1644126220.5768907,25.0059089,23.824473845801098,1031.52527,-2155490.48
1644126221.7833397,25.0028648,23.82504450192943,1031.52698,-2155618.98
1644126222.9775283,24.9955024,23.82357614606962,1031.52258,-2155475.56
1644126224.1774883,24.995573,23.822518260571584,1031.51941,-2155539.51
1644126225.3984356,24.9967212,23.82504450192943,1031.52698,-2155958.19
1644126226.5954041,24.9983386,23.822518260571584,1031.51941,-2155897.08
1644126227.7933538,24.9929275,23.822231262977517,1031.51855,-2156243.39
1644126228.9911196,24.9888706,23.822111124416065,1031.51819,-2156033.06
1644126230.1864054,25.0001487,23.824473845801098,1031.52527,-2155740.9
1644126231.3783011,24.998846,23.82471745929107,1031.526,-2155424.65
1644126232.584043,24.9927825,23.824473845801098,1031.52527,-2155277.97
1644126233.7944913,25.0019607,23.82516464000453,1031.52734,-2155361.24
1644126234.990385,24.9984588,23.826469471702296,1031.53125,-2155535.41
1644126236.1838765,25.0083465,23.825248069211412,1031.52759,-2155459.52
1644126237.3785226,25.0004138,23.822518260571584,1031.51941,-2155626.75
1644126238.5870953,25.007225,23.82679651354982,1031.53223,-2155599.32
1644126239.7984657,24.9980354,23.824473845801098,1031.52527,-2155234.29
1644126240.9942157,25.0079517,23.823739667664913,1031.52307,-2155584.75
1644126242.2054236,25.0016288,23.822761874719028,1031.52014,-2155491.73
1644126243.4035223,25.0004844,23.823252439945573,1031.52161,-2155643.5
1644126244.5977604,24.9938907,23.821500419753892,1031.51636,-2155692.73
1644126245.7975972,24.9977817,23.822478214402445,1031.51929,-2155657.07
1644126246.994402,24.9970951,23.820766238604207,1031.51416,-2155904.83
1644126248.2012482,24.9938907,23.82402666466129,1031.52393,-2156164.71
1644126249.4150486,25.0035057,23.822027694847836,1031.51794,-2156371.74
1644126250.6122665,24.993803,23.82423023222931,1031.52454,-2156514.33
1644126251.8076794,24.996294,23.82198764865157,1031.51782,-2156310.34
1644126253.0153677,24.9795494,23.81991191778418,1031.5116,-2155807.27
1644126254.2112598,24.9884777,23.819992010403826,1031.51184,-2155034.2
1644126255.4054756,24.9804706,23.819951964095143,1031.51172,-2154347.08
1644126256.606466,24.9926853,23.821663941817743,1031.51685,-2154260.6
1644126257.808019,24.9928607,23.820642762610426,1031.51379,-2154732.6
1644126259.0231905,24.9943542,23.81991191778418,1031.5116,-2155078.58
1644126260.220083,24.9968624,23.819381303955215,1031.51001,-2155537.36
1644126261.416134,24.996664,23.81856702788943,1031.50757,-2155519.86
1644126262.615491,24.9948444,23.818239982326656,1031.50659,-2155783.34
1644126263.8248608,24.9943389,23.816611426714008,1031.50171,-2155884.79
1644126265.0211873,25.0098743,23.822518260571584,1031.51941,-2155611.49
1644126266.22035,24.9897518,23.822681782405603,1031.5199,-2155698.43
1644126267.4464698,24.9876918,23.818403505126543,1031.50708,-2155804.17
1644126268.642237,24.9798889,23.820235625400926,1031.51257,-2155660.71
1644126269.8506856,24.9811897,23.822231262977517,1031.51855,-2155857.38
1644126271.0611165,24.9866294,23.81673490339489,1031.50208,-2156355.09
1644126272.2575934,24.9881439,23.81962491915762,1031.51074,-2156365.52
1644126273.468548,24.9839229,23.820155532808187,1031.51233,-2156217.76
1644126274.6805863,24.9889106,23.818159889513314,1031.50635,-2156196.06
1644126275.8894162,24.973421,23.820032056710343,1031.51196,-2156145.35
1644126277.0865707,24.9895973,23.819301211267963,1031.50977,-2156368.33
1644126278.2856731,24.9789142,23.81714204257194,1031.5033,-2156217.54
1644126279.4922788,24.9928112,23.818363458729966,1031.50696,-2156525.54
1644126280.6944695,24.9958763,23.81803641307528,1031.50598,-2156715.07
1644126281.8877385,24.99094,23.81799636665852,1031.50586,-2156880.09
1644126283.0944746,24.9876022,23.81864712065774,1031.50781,-2157537.06
1644126284.2867985,24.9927921,23.819301211267963,1031.50977,-2157658.84
1644126285.495222,24.9932956,23.817916273818156,1031.50562,-2157770.6
1644126286.6927638,24.9932117,23.819301211267963,1031.50977,-2157744.54
1644126287.8874469,24.9869384,23.8197483953248,1031.51111,-2157621.22
1644126289.0881674,24.9900531,23.81799636665852,1031.50586,-2157276.77
1644126290.2846916,25.0008697,23.82027900888498,1031.5127,-2157246.04
1644126291.4974427,25.0027675,23.818526981501964,1031.50745,-2157358.53
1644126292.693236,24.9908885,23.816814996365906,1031.50232,-2157267.45
1644126293.8933592,24.9884643,23.816487950012075,1031.50134,-2157163.2
1644126295.0877247,24.9813575,23.81864712065774,1031.50781,-2157309.59
1644126296.2822824,24.989952,23.818323412331214,1031.50684,-2157073.62
1644126297.49221,24.9953346,23.816611426714008,1031.50171,-2157086.18
1644126298.686622,24.9883632,23.81620428723877,1031.50049,-2156758.38
1644126299.8809361,24.9789829,23.817018565960506,1031.50293,-2156527.73
1644126301.1072266,24.9962806,23.814819343868308,1031.49634,-2156219.27
1644126302.3022168,24.9890804,23.81575710099421,1031.49915,-2156084.12
1644126303.4952726,24.992733,23.815186437549645,1031.49744,-2155933.76
1644126304.7082345,24.9962081,23.814412203385853,1031.49512,-2156266.06
1644126305.9186928,25.0040149,23.816120856990278,1031.50024,-2156286.12
1644126307.1144736,24.9938488,23.81477929727358,1031.49622,-2156212.29
1644126308.3072748,24.9868545,23.81485939046075,1031.49646,-2156252.82
1644126309.5323124,24.9712505,23.815226484121798,1031.49756,-2155830.46
1644126310.7354422,24.975708,23.812660161813533,1031.48987,-2155468.44
1644126311.9328134,24.9683074,23.813961678814824,1031.49377,-2155709.92
1644126313.1298196,24.9745063,23.815346623825125,1031.49792,-2155773.95
1644126314.3403764,24.9621372,23.813961678814824,1031.49377,-2156160.96
1644126315.53429,24.9652156,23.815633624146653,1031.49878,-2156155.23
1644126316.728421,24.9581985,23.811845878192788,1031.48743,-2156192.27
1644126317.922555,24.9656372,23.81314739665715,1031.49133,-2156057.99
1644126319.127725,24.9601669,23.814085155947335,1031.49414,-2155350.08
1644126320.3264246,24.9741344,23.815510147278044,1031.49841,-2155354.54
1644126321.5212562,24.9645729,23.814412203385853,1031.49512,-2155343.08
1644126322.729184,24.9734802,23.813554537850358,1031.49255,-2155139.65
1644126323.9362705,24.9803943,23.814045109312136,1031.49402,-2155719.54
1644126325.146414,24.9685916,23.810297401897028,1031.48279,-2156028.65
1644126326.3465066,24.9716892,23.81416524921122,1031.49438,-2156168.55
1644126327.5461426,24.9763679,23.811722400678526,1031.48706,-2156906.41
1644126328.744443,24.9755153,23.813394351178697,1031.49207,-2156770.22
1644126329.9542456,24.9746189,23.811558876370643,1031.48657,-2156427.96
1644126331.1532266,24.9710025,23.811925971704298,1031.48767,-2156266.74
1644126332.3462918,24.9697074,23.81241654426889,1031.48914,-2155126.68
1644126333.5405343,24.9570446,23.811031593656736,1031.48499,-2154479.84
1644126334.7362382,24.9708881,23.811518829595787,1031.48645,-2153865.91
1644126335.9333062,24.9611301,23.81058106698328,1031.48364,-2153208.53
1644126337.126446,24.9565238,23.812823685872925,1031.49036,-2153264.52
1644126338.3335688,24.9599075,23.811031593656736,1031.48499,-2153132.12
1644126339.5378506,24.9576702,23.81107164045861,1031.48511,-2153243.39
1644126340.7376938,24.9614448,23.81017392411876,1031.48242,-2153573.13
1644126341.9482436,24.96735,23.81168235391268,1031.48694,-2153849.15
1644126343.1582813,24.9665889,23.810541020154275,1031.48352,-2154343.03
1644126344.3685474,24.9739589,23.810417542417674,1031.48315,-2154642.75
1644126345.5686066,24.9733638,23.8105009733231,1031.4834,-2154579.44
1644126346.7669904,24.9703826,23.808585397311955,1031.47766,-2154455.41
1644126347.9755106,24.9623012,23.808014728217795,1031.47595,-2154036.98
1644126349.1707566,24.9661998,23.811395352025645,1031.48608,-2154216.03
1644126350.3832414,24.965208,23.808992541069095,1031.47888,-2154024.32
1644126351.6123319,24.9568519,23.810257355052293,1031.48267,-2154096.95
1644126352.808946,24.9634094,23.810541020154275,1031.48352,-2154417.41
1644126354.0225651,24.9612827,23.810744591511984,1031.48413,-2154480.52
1644126355.2188327,24.9596805,23.808992541069095,1031.47888,-2154948.37
1644126356.4195206,24.958311,23.809075972138704,1031.47913,-2155104.68
1644126357.6112328,24.9476203,23.80882901614497,1031.47839,-2154930.29
1644126358.8055377,24.9565372,23.807974681246968,1031.47583,-2154569.99
1644126360.0006418,24.9456214,23.80813820636403,1031.47632,-2153933.28
1644126361.1963205,24.9374694,23.808258347242766,1031.47668,-2154014.29
1644126362.402241,24.9375076,23.807731062126614,1031.4751,-2154033.15
1644126363.6124933,24.9435806,23.809116019048766,1031.47925,-2154147.82
1644126364.8055434,24.9335002,23.80764763090205,1031.47485,-2154296.21
1644126366.000234,24.9458866,23.80809815940004,1031.4762,-2154439.68
1644126367.1912491,24.9467411,23.808301731444093,1031.47681,-2154430.86
1644126368.3779328,24.9413108,23.81180249420371,1031.4873,-2154653.02
1644126369.573322,24.9309692,23.80764763090205,1031.47485,-2154894.74
1644126370.7664068,24.9326267,23.807487442924227,1031.47437,-2154966.95
1644126371.95996,24.9320468,23.806346102556436,1031.47095,-2155108.2
1644126373.1564536,24.9366455,23.807691015139945,1031.47498,-2155638.67
1644126374.362151,24.939682,23.80707696106914,1031.47314,-2155241.25
1644126375.5546553,24.9397392,23.806222624104738,1031.47058,-2155355.23
1644126376.7495282,24.9320869,23.80862544424893,1031.47778,-2155510.1
1644126377.9412634,24.9480552,23.806713200531828,1031.47205,-2155247.37
1644126379.136403,24.9418678,23.806099145632096,1031.47021,-2155280.03
1644126380.3426487,24.9312973,23.80451060988962,1031.46545,-2155495.76
1644126381.5404563,24.9344482,23.804266989604166,1031.46472,-2156177.12
1644126382.735313,24.9294319,23.80451060988962,1031.46545,-2156450.46
1644126383.9301906,24.9393939,23.804390468389215,1031.46509,-2156805.29
1644126385.1684096,24.9411487,23.80866882842844,1031.47791,-2156870.49
1644126386.3680332,24.9473686,23.802311349824137,1031.45886,-2157032.43
1644126387.5768414,24.9508018,23.803736364315636,1031.46313,-2156848.52
1644126388.7704446,24.9430065,23.80459404147542,1031.4657,-2156280.2
1644126389.9683983,24.9303054,23.80573538460355,1031.46912,-2156159.79
1644126391.1666143,24.9353942,23.80308559692131,1031.46118,-2155966.02
1644126392.3768475,24.9278163,23.802191207959023,1031.4585,-2155117.62
1644126393.5794895,24.9272346,23.80292207066378,1031.46069,-2155038.31
1644126394.7780547,24.935852,23.80292207066378,1031.46069,-2155324.34
1644126395.990936,24.9383296,23.800722805775465,1031.4541,-2155190.61
1644126397.1844146,24.9428329,23.803616222686863,1031.46277,-2155669.87
1644126398.3811324,24.9346618,23.802311349824137,1031.45886,-2155646.76
1644126399.57772,24.9356746,23.80043913682878,1031.45325,-2155416.32
1644126400.7732384,24.9377384,23.799174305702785,1031.44946,-2155796.74
1644126401.9794338,24.9476203,23.80398332204546,1031.46387,-2155928.71
1644126403.185944,24.9382724,23.801497054570532,1031.45642,-2156056.51
1644126404.3803484,24.9392051,23.802434828942538,1031.45923,-2156547.39
1644126405.576294,24.943346,23.80328917037418,1031.46179,-2156587.2
1644126406.7663956,24.937292,23.802231255249747,1031.45862,-2156443.73
1644126407.9702692,24.9365787,23.803492743769752,1031.4624,-2156593.31
1644126409.1800244,24.9339733,23.802514923494574,1031.45947,-2156818.61
1644126410.3869035,24.9322853,23.80292207066378,1031.46069,-2157135.33
1644126411.5946734,24.9426116,23.799461312431646,1031.45032,-2156993.11
1644126412.8023834,24.9379005,23.801129953951882,1031.45532,-2157048.26
1644126414.000223,24.9413146,23.802107776096516,1031.45825,-2156443.62
1644126415.1967828,24.9452056,23.801009811890903,1031.45496,-2156135.5
1644126416.3927658,24.9398632,23.798970731093608,1031.44885,-2155923.76
1644126417.5903523,24.9448871,23.800886332529654,1031.45459,-2155937.69
1644126418.7894454,24.9395408,23.79889063614973,1031.44861,-2155620.61
1644126419.9880896,24.9399929,23.801129953951882,1031.45532,-2155766.08
1644126421.1997836,24.9518413,23.800806237797488,1031.45435,-2155730.1
1644126422.3964095,24.9519958,23.801497054570532,1031.45642,-2155274.48
1644126423.6034734,24.9459934,23.803656269898585,1031.46289,-2155359.06
1644126424.8112617,24.9439811,23.801213385927028,1031.45557,-2155303.32
1644126426.0034244,24.9583568,23.79705846188986,1031.44312,-2155413.21
1644126427.2184637,24.9507427,23.801129953951882,1031.45532,-2155369.86
1644126428.4298646,24.9584598,23.8001521304872,1031.45239,-2155427.17
1644126429.6364336,24.956705,23.79815643208471,1031.44641,-2155997.0
1644126430.8354661,24.966608,23.79844343921691,1031.44727,-2156425.15
1644126432.0322938,24.9600658,23.798807203907103,1031.44836,-2156375.66
1644126433.2280564,24.9596023,23.799664886903013,1031.45093,-2156454.68
1644126434.425278,24.9552898,23.795713529565987,1031.43909,-2156137.23
1644126435.6678545,24.9631347,23.798727108945105,1031.44812,-2155631.94
1644126436.872259,24.9686183,23.796037247996107,1031.44006,-2155591.46
1644126438.0853791,24.9509754,23.799054163317354,1031.4491,-2155507.23
