time (unix), tc temp (C), tr temp (C), tr res (ohm), film res (ohm)
1644107699.6964126,26.792015,25.148314922460447,1035.49585,-2135736.19
1644107700.9036078,26.7941436,25.144287630408197,1035.48376,-2135793.22
1644107702.1014318,26.7869453,25.14140288969222,1035.4751,-2135256.2
1644107703.309397,26.7901802,25.14701246734361,1035.49194,-2134868.45
1644107704.5056255,26.7943725,25.14656610111355,1035.4906,-2134475.24
1644107705.700452,26.7972011,25.145103750123344,1035.48621,-2134291.51
1644107706.913462,26.7998085,25.1431084190762,1035.48022,-2134515.02
1644107708.1110926,26.804634,25.140426872050107,1035.47217,-2134983.46
1644107709.3080611,26.7888965,25.136686014118656,1035.46094,-2135290.41
1644107710.505438,26.7927169,25.13196910788783,1035.44678,-2135460.3
1644107711.7034044,26.7969226,25.128714557960414,1035.43701,-2135597.18
1644107712.902265,26.7932929,25.12456723419068,1035.42456,-2135611.58
1644107714.1186502,26.7886905,25.123591193906353,1035.42163,-2135416.43
1644107715.3164291,26.7882614,25.11932058582596,1035.40881,-2135505.93
1644107716.5158982,26.7793865,25.117451770484955,1035.4032,-2135776.22
1644107717.7144544,26.7840881,25.11362751303997,1035.39172,-2135801.42
1644107718.9143982,26.7926769,25.11460356672482,1035.39465,-2136045.25
1644107720.1238296,26.7942447,25.107611262367357,1035.37366,-2136621.62
1644107721.3334193,26.8055171,25.10691835764739,1035.37158,-2136514.57
1644107722.5274384,26.8085727,25.10301409368522,1035.35986,-2136380.89
1644107723.7374105,26.8209362,25.102974118177766,1035.35974,-2136433.04
1644107724.941319,26.8088073,25.101105260741196,1035.35413,-2135893.42
1644107726.1364057,26.8098373,25.100575583694162,1035.35254,-2135820.12
1644107727.3444588,26.8136482,25.099762745209382,1035.3501,-2136061.55
1644107728.556454,26.8209075,25.098906598771833,1035.34753,-2136223.4
1644107729.747587,26.8220462,25.098296968591722,1035.3457,-2136376.66
1644107730.9426463,26.8288822,25.09992597924038,1035.35059,-2136542.45
1644107732.174439,26.8352546,25.096751237314756,1035.34106,-2136839.01
1644107733.3694077,26.8427047,25.093296649261937,1035.33069,-2137180.42
1644107734.5705285,26.8352718,25.095818466847913,1035.33826,-2137314.22
1644107735.7665737,26.8320255,25.09536873780164,1035.33691,-2137302.17
1644107736.9654438,26.8235492,25.091994095398988,1035.32678,-2136655.45
1644107738.1622345,26.8299446,25.09744415174268,1035.34314,-2136212.79
1644107739.3604636,26.824047,25.09516552680782,1035.3363,-2134405.12
1644107740.6012454,26.8305816,25.092603730873964,1035.32861,-2132905.35
1644107741.7994483,26.815586,25.094962315757133,1035.33569,-2133748.71
1644107742.9965904,26.841299,25.08886262641709,1035.31738,-2133781.62
1644107744.1943965,26.8290386,25.099436277037245,1035.34912,-2142444.45
1644107745.39045,26.8279075,25.086424068872834,1035.31006,-2143298.81
1644107746.591161,26.8300514,25.139733998661267,1035.47009,-2143914.43
1644107747.7901278,26.8371429,25.33960720571388,1036.07019,-2144004.8
1644107748.9841022,26.8403644,25.31570258996567,1035.99841,-2132116.11
1644107750.1950817,26.8423938,25.43370941165315,1036.35278,-2134810.92
1644107751.394401,26.8393478,25.56007003072082,1036.7323,-2136700.06
1644107752.5901425,26.833065,25.555885220010165,1036.71973,-2144591.95
1644107753.7904065,26.820692,25.649350234427853,1037.00049,-2141241.33
1644107754.9909565,26.8130664,25.637686074068384,1036.96545,-2139796.44
1644107756.1924193,26.8162002,25.629966453960524,1036.94226,-2139479.33
1644107757.390405,26.8014526,25.62793583736839,1036.93616,-2136655.99
1644107758.5884528,26.8015213,25.62862491609433,1036.93823,-2135994.35
1644107759.7984366,26.7950687,25.470902044108776,1036.46448,-2134806.67
1644107760.9964066,26.7908172,25.348755225294095,1036.09766,-2158153.71
1644107762.2075834,26.8129692,25.64146762603172,1036.97681,-2158138.72
1644107763.4059956,26.7976074,25.275701060509007,1035.8783,-2161347.26
1644107764.6179113,26.8127613,25.205404130298067,1035.66724,-2181677.36
1644107765.8168566,26.7979583,25.221545115461808,1035.7157,-2164236.0
1644107767.0146194,26.6948337,25.177957635975222,1035.58484,-2156564.47
1644107768.215448,26.546976,25.156039665763597,1035.51904,-2157389.64
1644107769.4134493,26.3952445,25.118547742988767,1035.40649,-2138547.14
1644107770.6244633,26.2289943,25.083822265517142,1035.30225,-2138656.34
1644107771.8353436,26.0605525,25.050677605919006,1035.20276,-2137844.69
1644107773.0394313,25.8718242,25.02184261947253,1035.11621,-2135067.0
1644107774.2394373,25.7066116,24.98556321384615,1035.00732,-2135075.1
1644107775.4474003,25.5247097,24.95331036860814,1034.91052,-2135899.6
1644107776.6632755,25.3545913,24.905478225397122,1034.76697,-2138092.72
1644107777.8556762,25.1597747,24.869842811620494,1034.66003,-2138455.61
1644107779.0536013,24.9755535,24.8277005261947,1034.53357,-2138581.74
1644107780.265096,24.7747402,24.780223372641192,1034.39111,-2138281.39
1644107781.455376,24.5554447,24.72965342052355,1034.23938,-2138218.53
1644107782.6767843,24.3252658,24.684529768341687,1034.104,-2138258.01
1644107783.8844452,24.0828914,24.620809243688438,1033.91284,-2140811.56
1644107785.0748334,23.8500347,24.566564385486704,1033.75012,-2133402.61
1644107786.2708309,23.6224899,24.502630117163797,1033.55835,-2135136.91
1644107787.4630413,23.3973903,24.43767323524859,1033.36353,-2135859.88
1644107788.6582384,23.1660041,24.368922363180165,1033.15735,-2134891.63
1644107789.8644102,22.9544944,24.292431106709152,1032.92798,-2142638.79
1644107791.0604172,22.7367725,24.218863561606856,1032.7074,-2145104.47
1644107792.2576857,22.520277,24.13775317588798,1032.46423,-2144560.1
1644107793.4543955,22.3100891,24.05753112249581,1032.22375,-2145572.0
1644107794.6534488,22.1053848,23.97551183827298,1031.97791,-2146432.08
1644107795.8544483,21.9073181,23.885698346962254,1031.70874,-2147994.22
1644107797.0505824,21.7195262,23.793594338330642,1031.43274,-2149591.91
1644107798.2454276,21.5086688,23.7039618905242,1031.16418,-2150968.62
1644107799.4565182,21.3230228,23.607151327118327,1030.87415,-2151913.29
1644107800.6544552,21.1298427,23.512197444939563,1030.58972,-2153130.01
1644107801.8544235,20.9435234,23.41963855975504,1030.3125,-2155260.1
1644107803.05567,20.7613849,23.320014856592394,1030.01416,-2157253.49
1644107804.2493844,20.5874252,23.21968607014235,1029.71375,-2158861.97
1644107805.460436,20.4032688,23.1203187779827,1029.41626,-2161785.48
1644107806.6604114,20.2232818,23.018124816429278,1029.11035,-2163698.2
1644107807.8684738,20.0615406,22.9149808382038,1028.80164,-2165894.91
1644107809.0774047,19.8818283,22.812513914830983,1028.495,-2169472.36
1644107810.2833605,19.696453,22.709581263048506,1028.18701,-2171683.94
1644107811.4784455,19.5286884,22.606637303753878,1027.87903,-2173796.13
1644107812.6892202,19.380043,22.5013517711,1027.56409,-2176163.37
1644107813.8904366,19.212944,22.399762475818786,1027.26025,-2179490.08
1644107815.0903995,19.0617141,22.29224295864521,1026.93872,-2181935.47
1644107816.299929,18.9012432,22.184583691567433,1026.61682,-2184634.4
1644107817.5084372,18.7590408,22.078092600633873,1026.29846,-2188445.45
1644107818.7104042,18.6070156,21.969625215193087,1025.97424,-2191590.97
1644107819.9066863,18.4703426,21.866860247485864,1025.66711,-2194650.17
1644107821.1150455,18.3149909,21.762939437842135,1025.35657,-2198020.04
1644107822.3118246,18.1679077,21.652587108480976,1025.02686,-2202865.47
1644107823.5094192,18.0247535,21.549857369029482,1024.71997,-2206154.98
1644107824.7230778,17.8726215,21.44135080812619,1024.39587,-2209213.49
1644107825.9340863,17.7434635,21.333360380009257,1024.07336,-2213025.73
1644107827.1273959,17.6078586,21.230444543560516,1023.76605,-2216143.77
1644107828.3234267,17.4684963,21.122626887187366,1023.44415,-2219242.34
1644107829.5211985,17.3380737,21.020354374558586,1023.13885,-2224599.65
1644107830.7158687,17.2136154,20.91207644153516,1022.81567,-2227882.77
1644107831.9144454,17.0865859,20.8074249423375,1022.50336,-2231278.86
1644107833.1290553,16.9574432,20.69954405389297,1022.18146,-2234773.91
1644107834.3277695,16.8227062,20.593323091330614,1021.86456,-2239087.25
1644107835.5244744,16.705532,20.488930418653098,1021.55316,-2242689.73
1644107836.7339222,16.59593,20.38206816167349,1021.23444,-2246391.84
1644107837.929404,16.4868736,20.279217728818036,1020.92773,-2251556.38
1644107839.1293979,16.3552303,20.17320314821765,1020.61163,-2255419.72
1644107840.3412478,16.2307052,20.068400743909873,1020.29919,-2258779.34
1644107841.5511873,16.1153869,19.963747494087325,1019.98724,-2262306.22
1644107842.7612407,16.0022544,19.860102481154296,1019.67834,-2267422.48
1644107843.9622355,15.894536,19.755029670866826,1019.36523,-2270627.69
1644107845.1557891,15.7713308,19.650270470343987,1019.0531,-2274568.28
1644107846.3537645,15.67031,19.54733902146567,1018.74646,-2280490.52
1644107847.546586,15.5685749,19.44340911830966,1018.43689,-2284813.38
1644107848.7434034,15.4452953,19.33856091964295,1018.12463,-2288880.84
1644107849.9473696,15.3335437,19.23767720700022,1017.82422,-2294999.73
1644107851.142265,15.2568025,19.135996727890177,1017.52148,-2298861.77
1644107852.3556113,15.1376085,19.034385866411014,1017.21899,-2302563.86
1644107853.5522373,15.0317134,18.931325994174276,1016.91223,-2306164.08
1644107854.748339,14.9341983,18.828311844516897,1016.60565,-2311535.68
1644107855.9493985,14.8349571,18.725961829212768,1016.30109,-2315150.31
1644107857.1478598,14.7453527,18.62687787368682,1016.00629,-2319109.69
1644107858.358898,14.6587381,18.527245747244265,1015.7099,-2325330.32
1644107859.5574508,14.5735645,18.427004702005256,1015.41174,-2329284.29
1644107860.754279,14.4763698,18.32759371501187,1015.11609,-2333092.18
1644107861.9504535,14.3936252,18.23036511519576,1014.82697,-2337094.44
1644107863.1474175,14.2913093,18.13385998990707,1014.54004,-2342706.97
1644107864.3462532,14.1971044,18.036891122675545,1014.25177,-2346808.39
1644107865.5624635,14.1172761,17.937792894297683,1013.95721,-2351056.49
1644107866.774358,14.0356912,17.823094258583136,1013.61633,-2357147.42
1644107867.972285,13.9446916,17.72768541782603,1013.33282,-2361329.16
1644107869.1657064,13.8587903,17.63107572412445,1013.04578,-2365124.38
1644107870.3650115,13.7888298,17.536954265577656,1012.76617,-2370943.34
1644107871.5735276,13.7032852,17.443049413943303,1012.48724,-2375033.58
1644107872.7745054,13.6253757,17.349607064844026,1012.20972,-2379262.04
1644107873.976634,13.5487794,17.254936809266916,1011.92859,-2383271.49
1644107875.1764343,13.4596023,17.166626590969784,1011.66638,-2389946.38
1644107876.373288,13.3978729,17.07289897700633,1011.38812,-2394461.02
1644107877.5722392,13.2991256,16.983292879862496,1011.12213,-2399173.41
1644107878.78444,13.2406587,16.89427197693091,1010.85791,-2406110.72
1644107879.9834504,13.1627674,16.801806169297862,1010.5835,-2410559.01
1644107881.1814015,13.0866975,16.71442764856578,1010.32422,-2414563.96
1644107882.3744166,13.0120162,16.622019551293803,1010.05005,-2418932.53
1644107883.5744536,12.9427003,16.536493450916392,1009.79633,-2425345.23
1644107884.7712414,12.8767261,16.451860707686087,1009.54529,-2429369.35
1644107885.9674103,12.8094701,16.363019968528036,1009.2818,-2433687.35
1644107887.1612868,12.7320852,16.27491012943156,1009.02051,-2440361.05
1644107888.3564517,12.660428,16.187673114470915,1008.76184,-2444884.9
1644107889.5700457,12.5996522,16.10260789747521,1008.50964,-2449418.2
1644107890.7675972,12.5469837,16.017124385903603,1008.25623,-2453792.16
1644107891.9622505,12.473361,15.933088213065998,1008.00714,-2460039.95
1644107893.1487591,12.4140558,15.851846238303585,1007.76636,-2463971.49
1644107894.3614113,12.3496351,15.764702816296555,1007.50812,-2467677.96
1644107895.5689692,12.2850379,15.685952813656838,1007.27478,-2473993.21
1644107896.7626307,12.220088,15.59992337354862,1007.0199,-2477537.61
1644107897.973902,12.1564807,15.518950806592294,1006.78003,-2481570.14
1644107899.1778626,12.1093673,15.439103504686642,1006.54352,-2485722.77
1644107900.3758595,12.0564832,15.35988548042092,1006.3089,-2492255.65
1644107901.569425,11.9885263,15.281914932886345,1006.078,-2496748.66
1644107902.765727,11.9319801,15.200453823506786,1005.83679,-2500818.7
1644107903.9664807,11.8752088,15.120736499175498,1005.60077,-2506559.66
1644107905.1657383,11.825406,15.041976439627804,1005.36761,-2510628.16
1644107906.3652594,11.7803258,14.965271970544368,1005.14056,-2515001.79
1644107907.564425,11.7176151,14.888724841915629,1004.914,-2521264.44
1644107908.8066008,11.6609506,14.810642117688502,1004.68292,-2526083.7
1644107910.0054214,11.6090211,14.735933829400315,1004.46185,-2530421.07
1644107911.2134328,11.5399856,14.660869605537895,1004.23975,-2534788.89
1644107912.4127111,11.4774436,14.5878560912712,1004.02374,-2541409.31
1644107913.6072867,11.4295969,14.512962258251106,1003.80219,-2546266.14
1644107914.8055587,11.389532,14.440616596649567,1003.5882,-2551205.91
1644107916.0063744,11.3311243,14.364009914474833,1003.36163,-2556706.26
1644107917.2026348,11.2853794,14.297533264024535,1003.16504,-2564689.61
1644107918.3993118,11.2243051,14.219923701045644,1002.93555,-2570102.8
1644107919.5965064,11.1919984,14.14884720098578,1002.7254,-2574861.26
1644107920.792266,11.1403264,14.079810153025374,1002.5213,-2581123.13
1644107921.9884043,11.0984172,14.00649369230455,1002.30457,-2585659.36
1644107923.1854413,11.0409612,13.93748349055079,1002.10059,-2586101.46
1644107924.3815687,11.0139865,13.869146741423972,1001.89862,-2591211.12
1644107925.5764477,10.9591226,13.800867751343205,1001.69684,-2596191.2
1644107926.776775,10.9020719,13.721220986988808,1001.46149,-2617239.21
1644107927.9764335,10.8579597,13.664371421392907,1001.29352,-2619991.93
1644107929.1713982,10.8102684,13.604024093734088,1001.11523,-2630738.4
1644107930.3682082,10.7642908,13.521444006558665,1000.87128,-2634609.6
1644107931.5749407,10.7274799,13.466477848600178,1000.70892,-2637182.54
1644107932.7734244,10.7052068,13.40031039705671,1000.51349,-2626028.31
1644107933.971045,10.6503324,13.334570247484642,1000.31934,-2629947.88
1644107935.1744442,10.6152467,13.26739493218333,1000.12097,-2627975.98
1644107936.3694882,10.5646629,13.203978099433295,999.933716,-2634167.31
1644107937.5662234,10.526165,13.144172734442995,999.757141,-2639157.3
1644107938.765425,10.488408,13.079007547717225,999.564758,-2643328.23
1644107939.9622362,10.4500503,13.01697953668568,999.381653,-2647113.43
1644107941.1594954,10.4047985,12.951161719947054,999.187378,-2652823.29
1644107942.373775,10.3758382,12.895471260271812,999.02301,-2657379.75
1644107943.5834439,10.3294143,12.833944389673883,998.841431,-2661311.78
1644107944.7935781,10.2876482,12.773466829215723,998.662964,-2664768.99
1644107945.992676,10.2495183,12.71194977000007,998.481445,-2670308.42
1644107947.1912646,10.1983013,12.653096255552915,998.3078,-2673599.1
1644107948.3934023,10.1530847,12.595686310479042,998.138428,-2677419.41
1644107949.591242,10.1211175,12.535353976407077,997.960449,-2679610.49
1644107950.8084545,10.07205,12.481514332393504,997.801636,-2686897.51
1644107952.0074646,10.043951,12.420654940516947,997.622131,-2691049.66
1644107953.2101,10.0075235,12.36573039368562,997.460144,-2696942.8
1644107954.4040623,9.98845577,12.310863671837609,997.29834,-2700743.45
1644107955.6030369,9.94728374,12.25104543937782,997.121948,-2704616.19
1644107956.8102124,9.90973472,12.19774325745795,996.964783,-2707703.74
1644107958.0104275,9.87742328,12.142635670426149,996.802307,-2712988.91
1644107959.2076917,9.85029411,12.089532299871923,996.645752,-2716990.97
1644107960.4066195,9.80563926,12.036072843723264,996.488159,-2720835.71
1644107961.605462,9.76970386,11.984265996164215,996.335449,-2726779.8
1644107962.8174207,9.74945354,11.928810752919546,996.171997,-2730167.49
1644107964.0122597,9.71042537,11.87647831363152,996.017761,-2733340.08
1644107965.2072062,9.69568443,11.825053492648454,995.866211,-2736266.11
1644107966.4005017,9.64683532,11.77045564577783,995.705322,-2741179.75
1644107967.5964024,9.62256717,11.72186113184704,995.562134,-2744820.64
1644107968.7982285,9.59114456,11.67038340003387,995.410461,-2748469.18
1644107969.996195,9.55503654,11.621429724702011,995.266235,-2753864.5
1644107971.2054312,9.52565956,11.568929748509289,995.111572,-2757817.39
1644107972.404986,9.4976139,11.520943076053445,994.970215,-2761754.43
1644107973.6004086,9.47233867,11.47038344560223,994.821289,-2765665.19
1644107974.8011165,9.44486045,11.421705978461052,994.677917,-2770894.53
1644107975.9977365,9.41775226,11.370538628856748,994.527222,-2774774.46
1644107977.198398,9.39136886,11.32626917303601,994.396851,-2778423.9
1644107978.4022546,9.37112236,11.276462532290601,994.250183,-2782843.64
1644107979.6041124,9.34418869,11.227046369449276,994.104675,-2786351.24
1644107980.8044503,9.30717945,11.182664397548642,993.973999,-2789125.23
1644107982.0164452,9.28464126,11.13278554810723,993.827148,-2791910.96
1644107983.2124124,9.26657867,11.086635387831112,993.691284,-2797130.91
1644107984.426093,9.24130344,11.043654459545317,993.564758,-2800698.82
1644107985.620666,9.21750545,10.996233692890836,993.425171,-2804568.66
1644107986.815735,9.18408679,10.951381033923012,993.293152,-2810414.65
1644107988.0112414,9.16444206,10.904306466329196,993.154602,-2813950.11
1644107989.2065675,9.13434028,10.860671625571454,993.026184,-2817006.32
1644107990.4047768,9.12674903,10.81933637734756,992.904541,-2821569.26
1644107991.6021135,9.08876514,10.775820705515352,992.776489,-2823775.49
1644107992.8304257,9.07405185,10.72421265430285,992.624634,-2826843.13
1644107994.029414,9.03491497,10.679155905249809,992.492065,-2830897.7
1644107995.2254217,9.01327037,10.63812146017387,992.371338,-2835166.07
1644107996.421472,8.98798084,10.593868619890376,992.24115,-2839227.79
1644107997.6302783,8.98415374,10.551355930064945,992.116089,-2839664.48
1644107998.8267834,8.94778347,10.512720721347865,992.002441,-2844920.11
1644108000.02233,8.92568969,10.466592534415797,991.86676,-2849540.14
1644108001.2201414,8.90179443,10.426666480584105,991.749329,-2852829.58
1644108002.4204376,8.88429546,10.386986742523762,991.632629,-2857964.06
1644108003.6164184,8.84524536,10.346080632673733,991.512329,-2862224.71
1644108004.8129034,8.83979415,10.310900855900835,991.408875,-2862548.77
1644108006.0073998,8.82333946,10.268225688663543,991.283386,-2867343.39
1644108007.2044096,8.80389595,10.229679161569386,991.170044,-2871835.34
1644108008.41446,8.78424644,10.188784745834251,991.049805,-2874565.39
1644108009.6064568,8.76072216,10.150835613586,990.938232,-2878711.57
1644108010.8029873,8.72992897,10.110497239547547,990.819641,-2879610.64
1644108011.9954917,8.712471,10.07578306414585,990.71759,-2883705.33
1644108013.1934433,8.68718242,10.035627195519334,990.599548,-2886921.72
1644108014.3921957,8.66491985,9.998210138255816,990.489563,-2890000.46
1644108015.6012692,8.65356159,9.959358067483025,990.375366,-2894395.21
1644108016.8094025,8.63144683,9.922289829741537,990.266418,-2897529.29
1644108018.0053973,8.59958744,9.888355869171157,990.166687,-2901954.29
1644108019.2045496,8.58352565,9.848833220473555,990.050537,-2905098.09
1644108020.398646,8.55724525,9.809537055127143,989.935059,-2908861.9
1644108021.5936623,8.54532718,9.779876161214437,989.8479,-2911030.6
1644108022.8104043,8.52065372,9.742632475006374,989.738464,-2913423.01
1644108024.0084088,8.49596309,9.70958300694832,989.641357,-2917636.09
1644108025.2044785,8.47526645,9.675410499183997,989.540955,-2920934.5
1644108026.4283974,8.46009349,9.637808017419825,989.430481,-2924457.04
1644108027.6263857,8.4588232,9.607517024150457,989.341492,-2930994.48
1644108028.8344538,8.43770408,9.57196807595696,989.237061,-2933843.46
1644108030.029391,8.41349124,9.53660424514729,989.133179,-2934074.89
1644108031.2347808,8.40793418,9.504708836403887,989.03949,-2936152.22
1644108032.4361541,8.38126564,9.470588433209773,988.93927,-2937623.96
1644108033.636794,8.38001346,9.438897750832151,988.846191,-2939593.03
1644108034.855,8.34576511,9.407808667870746,988.754883,-2942659.87
1644108036.0596242,8.34324836,9.369901216139354,988.643555,-2948054.87
1644108037.2575295,8.32271194,9.34225897637538,988.562378,-2951772.57
1644108038.4580994,8.30946445,9.308650430848914,988.463684,-2954527.35
1644108039.6590488,8.2928791,9.277513755307302,988.372253,-2958017.25
1644108040.8639026,8.2774353,9.242571869075764,988.269653,-2959587.34
1644108042.075717,8.26478385,9.21411407594462,988.186096,-2961764.65
1644108043.289882,8.2376213,9.18257849639834,988.093506,-2963410.32
1644108044.4909718,8.22858428,9.152392740012642,988.004883,-2967775.69
1644108045.703969,8.21051216,9.124222228486726,987.92218,-2970861.91
1644108046.8954592,8.20581531,9.09197581682042,987.827515,-2973801.9
1644108048.0914004,8.18121337,9.062846337651466,987.742004,-2978006.82
1644108049.2897902,8.16936588,9.035025889175332,987.660339,-2980286.09
1644108050.489408,8.1590538,9.006726368006674,987.577271,-2982998.52
1644108051.6854317,8.14516258,8.97516044803362,987.484619,-2984106.58
1644108052.8960016,8.12720584,8.94667114617269,987.401001,-2987920.63
1644108054.1062217,8.12421417,8.918097562666206,987.317139,-2990316.74
1644108055.3151557,8.10271453,8.889335420244207,987.232727,-2992200.56
1644108056.515951,8.08520698,8.862111304745076,987.152832,-2995995.7
1644108057.7091584,8.06139564,8.832764517978696,987.066711,-2998168.59
1644108058.9043903,8.05700492,8.804373436342734,986.983398,-2999997.31
1644108060.1135888,8.03188991,8.779600809738843,986.910706,-3003685.98
1644108061.3112555,8.00932502,8.75245563985691,986.831055,-3005588.51
1644108062.5131931,7.99860811,8.727077607948072,986.756592,-3008052.89
1644108063.7033765,7.99324655,8.697038793818225,986.668457,-3010348.76
1644108064.918981,7.97452259,8.6712218134376,986.592712,-3013598.2
1644108066.111242,7.96602392,8.643906155813024,986.512573,-3015513.18
1644108067.3234043,7.95670509,8.616485479784838,986.432129,-3018310.7
1644108068.5354147,7.95180654,8.593828296888164,986.365662,-3020477.02
1644108069.7322493,7.93350315,8.56407496585037,986.278381,-3022610.32
1644108070.929017,7.91527652,8.53841985011938,986.203125,-3020007.86
1644108072.135478,7.9034419,8.51680032409601,986.139709,-3012774.35
1644108073.3406305,7.88444995,8.491247482649733,986.064758,-3013162.62
1644108074.5363955,7.87494564,8.466859071859584,985.993225,-3020284.26
1644108075.7407374,7.86539554,8.443177307385506,985.923767,-3019970.03
1644108076.9591708,7.85072994,8.414999416381905,985.841125,-3035120.3
1644108078.1571064,7.85686111,8.391107920939044,985.771057,-3041695.99
1644108079.3505275,7.85789728,8.362199594413937,985.686279,-3039431.4
1644108080.5596275,7.84492874,8.341657387312816,985.626038,-3049621.52
1644108081.7474782,7.84050273,8.317534256755943,985.555298,-3052749.48
1644108082.9492617,7.81821775,8.28878935294622,985.471008,-3054162.68
1644108084.1565747,7.81703805,8.251238479463609,985.360901,-3057652.25
1644108085.3442965,7.80809688,8.219097987246656,985.266663,-3070129.35
1644108086.5335073,7.79989147,8.196927435477406,985.20166,-3068953.3
1644108087.7412894,7.79344892,8.170738530669679,985.124878,-3068559.1
1644108088.9583642,7.78506278,8.152334909897606,985.070923,-3068089.86
1644108090.1490145,7.77599143,8.12968369615507,985.004517,-3056472.88
1644108091.3459044,7.76481914,8.106823335152745,984.9375,-3058268.93
1644108092.5544288,7.75535058,8.086461004976721,984.877808,-3059714.27
1644108093.7712185,7.75077581,8.066306183851786,984.818726,-3064002.3
1644108094.9768784,7.73197698,8.038696334637534,984.737793,-3064247.37
1644108096.1751091,7.7156043,8.02047658139667,984.684387,-3065858.6
1644108097.3867865,7.71187639,8.002548058866449,984.631836,-3068756.8
1644108098.5941231,7.70708417,7.9831196073320125,984.57489,-3070094.18
1644108099.8002605,7.69265937,7.9597966419925665,984.506531,-3070255.8
1644108100.9943612,7.68856287,7.941637299094665,984.453308,-3074892.55
1644108102.203428,7.68144464,7.919104231760263,984.387268,-3075974.19
1644108103.4053056,7.66374063,7.901381286573588,984.335327,-3079130.33
1644108104.6174953,7.65383052,7.8819084311091965,984.278259,-3080640.49
1644108105.8253999,7.64948415,7.861498005623451,984.218445,-3086127.66
1644108107.0215092,7.64643859,7.843960962804244,984.167053,-3087628.72
1644108108.2393746,7.63512086,7.823466177836094,984.106995,-3089341.06
1644108109.4345531,7.60170412,7.802699835719461,984.046143,-3090562.06
1644108110.6309521,7.58823347,7.784015681989103,983.991394,-3090444.09
1644108111.8394008,7.58281135,7.766476720926253,983.940002,-3091382.43
1644108113.0474868,7.58613061,7.745938056426946,983.879822,-3094468.6
1644108114.2370846,7.57151126,7.725335996801544,983.819458,-3097061.35
1644108115.43942,7.58169221,7.706941623230328,983.765564,-3100271.09
1644108116.636238,7.56059455,7.693234101469656,983.725403,-3102388.34
1644108117.8453717,7.55599117,7.672901522766789,983.665833,-3105425.38
1644108119.0546956,7.55863332,7.6577556420903665,983.62146,-3106376.42
1644108120.2522395,7.54405784,7.6379009509479205,983.563293,-3107499.14
1644108121.4503036,7.54481029,7.620337890193824,983.511841,-3108789.07
1644108122.6612942,7.51735258,7.604607500907342,983.465759,-3109081.56
1644108123.8544261,7.50964975,7.585210120610974,983.408936,-3109964.1
1644108125.0526023,7.489892,7.570791545167163,983.366699,-3112053.68
1644108126.2492702,7.48048591,7.553810246797889,983.316956,-3113074.55
1644108127.4532645,7.48184061,7.5365571337679285,983.266418,-3114904.45
1644108128.646675,7.48636198,7.51984574557269,983.217468,-3117498.87
1644108129.852528,7.46946144,7.503092311060448,983.168396,-3119711.54
1644108131.0663986,7.45644092,7.486421785969697,983.119568,-3122011.6
1644108132.2634254,7.44821786,7.470271883185848,983.072266,-3124084.33
1644108133.4574,7.42162656,7.454517332568705,983.026123,-3126372.66
1644108134.6684518,7.43006515,7.4372204856447555,982.975464,-3127595.03
