t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681586722.4936628, -3.2, 5.020882e-05, -1.542596e-06, 5.015832e-05, 358.2856, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586728.963327, 3.2, 4.472513e-05, -1.506055e-06, 4.456905e-05, 358.01, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586735.4559436, -3.2, 5.061095e-05, -1.579138e-06, 5.085483e-05, 358.258, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586741.9632907, 3.2, 4.48348e-05, -1.542596e-06, 4.46447e-05, 357.9779, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586748.457945, -3.2, 4.827125e-05, -1.432971e-06, 4.869667e-05, 358.2707, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586754.9637234, 3.2, 4.523694e-05, -1.506055e-06, 4.522925e-05, 358.1439, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586761.477292, -3.2, 5.1269e-05, -1.542596e-06, 5.125457e-05, 358.1107, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586767.967638, 3.2, 4.534661e-05, -1.579138e-06, 4.548499e-05, 358.0501, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586774.4703598, -3.2, 5.064751e-05, -1.506055e-06, 5.078407e-05, 358.3523, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586780.9677389, 3.2, 4.468857e-05, -1.469513e-06, 4.508311e-05, 358.1243, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586787.4496684, -3.2, 5.072062e-05, -1.39643e-06, 5.056027e-05, 358.1207, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586793.9797199, 3.2, 4.516382e-05, -1.579138e-06, 4.519271e-05, 358.0454, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586800.4697409, -3.2, 5.097653e-05, -1.542596e-06, 5.143728e-05, 358.3582, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0165406, 0.419558, 0.966
1681586806.9897087, 3.2, 4.538317e-05, -1.579138e-06, 4.5776e-05, 358.0199, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586813.4920423, -3.2, 5.174425e-05, -1.615679e-06, 5.176723e-05, 358.2065, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586820.007725, 3.2, 4.549284e-05, -1.652221e-06, 4.555553e-05, 358.0688, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586826.5169837, -3.2, 5.159801e-05, -1.652221e-06, 5.140074e-05, 358.2358, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586833.0110164, 3.2, 4.541973e-05, -1.542596e-06, 4.51575e-05, 357.9529, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586839.4925869, -3.2, 5.10862e-05, -1.615679e-06, 5.041521e-05, 358.1794, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586846.0049865, 3.2, 4.55294e-05, -1.542596e-06, 4.566514e-05, 358.0688, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586852.5086052, -3.2, 5.148834e-05, -1.323347e-06, 5.194994e-05, 358.4628, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586859.031721, 3.2, 4.651647e-05, -1.579138e-06, 4.621081e-05, 358.116, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586865.5158968, -3.2, 5.156146e-05, -1.506055e-06, 5.143728e-05, 358.2371, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586872.026677, 3.2, 4.541973e-05, -1.432971e-06, 4.489913e-05, 357.9445, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586878.5222363, -3.2, 5.039161e-05, -1.579138e-06, 5.066882e-05, 358.1985, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586885.0359092, 3.2, 4.446922e-05, -1.579138e-06, 4.434857e-05, 358.1104, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586891.5146635, -3.2, 5.039161e-05, -1.506055e-06, 5.06002e-05, 358.2415, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586898.006709, 3.2, 4.435955e-05, -1.615679e-06, 4.431458e-05, 357.9579, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586904.5277352, -3.2, 5.002602e-05, -1.542596e-06, 4.968916e-05, 358.1946, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166627, 0.419619, 0.966
1681586911.0483036, 3.2, 4.501759e-05, -1.542596e-06, 4.519142e-05, 358.2781, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586917.5371768, -3.2, 5.046472e-05, -1.506055e-06, 5.030559e-05, 358.3676, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586924.0362382, 3.2, 4.439611e-05, -1.615679e-06, 4.460558e-05, 357.9745, 0, 0, 0, 0.0, 3.2, 0.985783, 0.0166017, 0.419558, 0.966
1681586930.5458643, -3.2, 4.966045e-05, -1.506055e-06, 5.049176e-05, 358.3272, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586937.0366254, 3.2, 4.476169e-05, -1.542596e-06, 4.456905e-05, 358.0278, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586943.552643, -3.2, 6.867056e-05, -1.542596e-06, 6.938232e-05, 358.6952, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166627, 0.419619, 0.972
1681586950.0582488, 3.2, 6.395459e-05, -1.579138e-06, 6.437188e-05, 358.6579, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586956.5572922, -3.2, 6.731792e-05, -1.542596e-06, 6.722766e-05, 358.6176, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586963.0519133, 3.2, 6.391804e-05, -1.506055e-06, 6.375481e-05, 358.5353, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586969.5607061, -3.2, 6.782974e-05, -1.542596e-06, 6.810568e-05, 358.6756, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681586976.0542803, 3.2, 6.234604e-05, -1.615679e-06, 6.188823e-05, 358.4621, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166627, 0.419619, 0.966
1681586982.546687, -3.2, 6.728136e-05, -1.615679e-06, 6.752004e-05, 358.6628, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166627, 0.419619, 0.966
