t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681540582.5434515, 3.2, -6.638743e-06, -6.914205e-06, 9.488458e-06, 227.4256, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417727, 0.972
1681540588.2262707, -3.2, -6.419396e-06, -7.608494e-06, 9.856321e-06, 230.3592, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417727, 0.972
1681540593.8986154, 3.2, -6.821533e-06, -7.791202e-06, 1.04038e-05, 227.5425, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417727, 0.972
1681540599.5813954, -3.2, -6.675301e-06, -7.864285e-06, 1.010021e-05, 231.4546, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417788, 0.972
1681540605.243309, 3.2, -5.834469e-06, -8.010451e-06, 9.816135e-06, 231.4517, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0166627, 0.417788, 0.972
1681540610.9126716, -3.2, -6.309722e-06, -8.083535e-06, 1.036257e-05, 230.3494, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0166627, 0.417788, 0.972
1681540616.5747612, 3.2, -8.027944e-06, -8.120076e-06, 1.12639e-05, 226.9444, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417788, 0.972
1681540622.283723, -3.2, -7.662365e-06, -8.229701e-06, 1.139416e-05, 225.4534, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417788, 0.972
1681540627.9592414, 3.2, -7.625807e-06, -8.302784e-06, 1.121967e-05, 226.4637, 0, 0, 0, 0.0, 3.2, 0.984013, 0.0167238, 0.417788, 0.978
1681540633.6180165, -3.2, -7.881712e-06, -8.339325e-06, 1.157465e-05, 226.3579, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.978
1681540639.3112097, 3.2, -8.356966e-06, -8.412409e-06, 1.160448e-05, 225.5679, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.972
1681540644.995462, -3.2, -8.503197e-06, -8.44895e-06, 1.162826e-05, 226.4769, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.972
1681540650.686768, 3.2, -7.954828e-06, -8.522033e-06, 1.145524e-05, 227.9049, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0166627, 0.417849, 0.972
1681540656.3356965, -3.2, -7.735481e-06, -8.485492e-06, 1.127822e-05, 227.7951, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.972
1681540662.0277684, 3.2, -7.698923e-06, -8.485492e-06, 1.123241e-05, 229.3073, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.972
1681540667.7215023, -3.2, -7.589249e-06, -8.558575e-06, 1.137895e-05, 228.7104, 0, 0, 0, 0.0, 3.2, 0.984074, 0.0167238, 0.417849, 0.972
1681540673.4002736, 3.2, -7.589249e-06, -8.558575e-06, 1.173054e-05, 226.3219, 0, 0, 0, 0.0, 3.2, 0.984135, 0.0167238, 0.41791, 0.972
1681540679.0825286, -3.2, -7.91827e-06, -8.558575e-06, 1.188475e-05, 225.9345, 0, 0, 0, 0.0, 3.2, 0.984135, 0.0167238, 0.41791, 0.972
1681540684.7703125, 3.2, -8.576313e-06, -8.485492e-06, 1.216907e-05, 224.6963, 0, 0, 0, 0.0, 3.2, 0.984135, 0.0167238, 0.41791, 0.972
1681540690.454064, -3.2, -8.832219e-06, -8.412409e-06, 1.219624e-05, 225.0641, 0, 0, 0, 0.0, 3.2, 0.984135, 0.0167238, 0.41791, 0.972
1681540696.1360273, 3.2, -8.503197e-06, -8.375867e-06, 1.193529e-05, 225.692, 0, 0, 0, 0.0, 3.2, 0.984135, 0.0167238, 0.41791, 0.978
1681540701.831864, -3.2, -7.991386e-06, -8.522033e-06, 1.153385e-05, 227.5015, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.41791, 0.972
1681540707.5172005, 3.2, -7.772039e-06, -8.485492e-06, 1.137775e-05, 229.2678, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.41791, 0.972
1681540713.182818, -3.2, -7.954828e-06, -8.44895e-06, 1.166179e-05, 227.1032, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.41791, 0.972
1681540718.8449712, 3.2, -7.479575e-06, -8.631658e-06, 1.165968e-05, 227.0846, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.41791, 0.978
1681540724.5550785, -3.2, -7.735481e-06, -8.631658e-06, 1.150452e-05, 228.5404, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.417971, 0.972
1681540730.2254536, 3.2, -7.552691e-06, -8.704741e-06, 1.16912e-05, 228.4932, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.417971, 0.978
1681540735.8883524, -3.2, -7.698923e-06, -8.741283e-06, 1.167252e-05, 228.315, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.417971, 0.978
1681540741.5630069, 3.2, -7.698923e-06, -8.850907e-06, 1.170327e-05, 229.5453, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.417971, 0.972
1681540747.254064, -3.2, -7.479575e-06, -8.887449e-06, 1.173081e-05, 228.5801, 0, 0, 0, 0.0, 3.2, 0.984196, 0.0167238, 0.417971, 0.978
1681540752.9112604, 3.2, -8.430082e-06, -8.741283e-06, 1.234895e-05, 225.9027, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.417971, 0.972
1681540758.6236484, -3.2, -9.234355e-06, -8.741283e-06, 1.253394e-05, 223.3158, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.417971, 0.978
1681540764.2956674, 3.2, -8.905335e-06, -8.668199e-06, 1.237465e-05, 224.1059, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.418032, 0.972
1681540769.9868436, -3.2, -8.722545e-06, -8.595116e-06, 1.229726e-05, 224.9405, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.418032, 0.978
1681540775.6869853, 3.2, -8.868777e-06, -8.412409e-06, 1.183207e-05, 224.4496, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.418032, 0.978
1681540781.3891463, -3.2, -8.174176e-06, -8.375867e-06, 1.17286e-05, 225.4472, 0, 0, 0, 0.0, 3.2, 0.984257, 0.0167238, 0.418032, 0.978
1681540848.2598343, 3.2, -7.427089e-05, -6.512248e-06, 7.45401e-05, 184.9551, 0, 0, 0, 20.0, 3.2, 0.981815, 0.0167238, 0.41559, 0.978
1681540853.939267, -3.2, -7.427089e-05, -6.694955e-06, 7.456226e-05, 185.067, 0, 0, 0, 20.0, 3.2, 0.981815, 0.0166627, 0.41559, 0.978
1681540859.6159112, 3.2, -7.427089e-05, -6.731497e-06, 7.455904e-05, 185.039, 0, 0, 0, 20.0, 3.2, 0.981815, 0.0166627, 0.41559, 0.978
1681540865.2830615, -3.2, -7.427089e-05, -6.694955e-06, 7.456226e-05, 185.1509, 0, 0, 0, 20.0, 3.2, 0.981815, 0.0166627, 0.41559, 0.978
1681540870.9554496, 3.2, -7.427089e-05, -6.841122e-06, 7.458529e-05, 185.2627, 0, 0, 0, 20.0, 3.2, 0.981815, 0.0167238, 0.41559, 0.978
1681540876.6100886, -3.2, -7.427089e-05, -6.914205e-06, 7.460228e-05, 185.3745, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0166627, 0.415651, 0.978
1681540882.259205, 3.2, -7.427089e-05, -7.060371e-06, 7.459542e-05, 185.4024, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0166627, 0.415651, 0.978
1681540887.919055, -3.2, -7.427089e-05, -7.243079e-06, 7.461617e-05, 185.5421, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0167238, 0.415651, 0.978
1681540893.6214523, 3.2, -7.427089e-05, -7.316162e-06, 7.463756e-05, 185.6259, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0167238, 0.415651, 0.978
1681540899.2933717, -3.2, -7.427089e-05, -7.389245e-06, 7.464483e-05, 185.6817, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0167238, 0.415651, 0.978
1681540904.9855683, 3.2, -7.427089e-05, -7.535411e-06, 7.463756e-05, 185.7375, 0, 0, 0, 20.0, 3.2, 0.981876, 0.0167238, 0.415651, 0.978
1681540910.6750116, -3.2, -7.427089e-05, -7.316162e-06, 7.464119e-05, 185.7654, 0, 0, 0, 20.0, 3.2, 0.981937, 0.0167238, 0.415712, 0.978
1681540916.3563814, 3.2, -7.427089e-05, -7.535411e-06, 7.464119e-05, 185.7654, 0, 0, 0, 20.0, 3.2, 0.981937, 0.0166627, 0.415712, 0.978
1681540922.0188444, -3.2, -7.427089e-05, -7.462328e-06, 7.465218e-05, 185.7375, 0, 0, 0, 20.0, 3.2, 0.981937, 0.0167238, 0.415712, 0.978
1681540927.6812077, 3.2, -7.427089e-05, -7.243079e-06, 7.462679e-05, 185.57, 0, 0, 0, 20.0, 3.2, 0.981937, 0.0167238, 0.415712, 0.978
1681540933.3718235, -3.2, -7.427089e-05, -7.389245e-06, 7.464483e-05, 185.6538, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540939.052454, 3.2, -7.427089e-05, -7.352703e-06, 7.464483e-05, 185.6538, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0166627, 0.415712, 0.972
1681540944.7345204, -3.2, -7.427089e-05, -7.462328e-06, 7.463037e-05, 185.7375, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540950.418012, 3.2, -7.427089e-05, -7.425787e-06, 7.464483e-05, 185.7375, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540956.0844707, -3.2, -7.427089e-05, -7.571953e-06, 7.465218e-05, 185.8212, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540961.7814302, 3.2, -7.427089e-05, -7.425787e-06, 7.464849e-05, 185.9328, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540967.4533162, -3.2, -7.427089e-05, -7.535411e-06, 7.466706e-05, 185.877, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415712, 0.978
1681540973.1307032, 3.2, -7.427089e-05, -7.645036e-06, 7.465218e-05, 185.9049, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415773, 0.978
1681540978.8200653, -3.2, -7.427089e-05, -7.718119e-06, 7.466332e-05, 185.9886, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415773, 0.978
1681540984.4978142, 3.2, -7.427089e-05, -7.571953e-06, 7.466332e-05, 185.9049, 0, 0, 0, 20.0, 3.2, 0.981998, 0.0167238, 0.415773, 0.978
1681540990.1689048, -3.2, -7.427089e-05, -7.645036e-06, 7.466332e-05, 185.7654, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681540995.848167, 3.2, -7.427089e-05, -7.681577e-06, 7.466332e-05, 185.877, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541001.5160103, -3.2, -7.427089e-05, -7.681577e-06, 7.468225e-05, 185.9328, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541007.205903, 3.2, -7.427089e-05, -7.827744e-06, 7.467844e-05, 185.9607, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541012.8945684, -3.2, -7.427089e-05, -7.681577e-06, 7.467844e-05, 185.877, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541018.5797544, 3.2, -7.427089e-05, -7.827744e-06, 7.467844e-05, 186.0165, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541024.255937, -3.2, -7.427089e-05, -7.754661e-06, 7.467844e-05, 186.0722, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415773, 0.978
1681541029.9678144, 3.2, -7.427089e-05, -7.791202e-06, 7.468225e-05, 186.0443, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415773, 0.972
1681541035.6371443, -3.2, -7.427089e-05, -7.754661e-06, 7.467462e-05, 185.9607, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415834, 0.978
1681541041.302043, 3.2, -7.427089e-05, -7.900827e-06, 7.468995e-05, 186.0165, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541046.9747922, -3.2, -7.427089e-05, -7.827744e-06, 7.468225e-05, 185.9607, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541052.6733203, 3.2, -7.427089e-05, -7.718119e-06, 7.466706e-05, 185.9328, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0167238, 0.415834, 0.978
1681541058.3512244, -3.2, -7.427089e-05, -7.827744e-06, 7.468225e-05, 185.9328, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541064.0182045, 3.2, -7.427089e-05, -7.900827e-06, 7.468609e-05, 186.0443, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541069.7096255, -3.2, -7.427089e-05, -7.864285e-06, 7.470162e-05, 186.0443, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541075.400898, 3.2, -7.427089e-05, -7.718119e-06, 7.469772e-05, 186.2115, 0, 0, 0, 20.0, 3.2, 0.982059, 0.0166627, 0.415834, 0.972
1681541081.0646942, -3.2, -7.427089e-05, -7.97391e-06, 7.469382e-05, 186.1001, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415834, 0.978
1681541086.7536514, 3.2, -7.427089e-05, -7.937369e-06, 7.470555e-05, 186.2115, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415834, 0.978
1681541092.4633436, -3.2, -7.427089e-05, -8.193159e-06, 7.47095e-05, 186.2115, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0166627, 0.415834, 0.972
1681541098.1166036, 3.2, -7.427089e-05, -8.193159e-06, 7.471345e-05, 186.2394, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415834, 0.978
1681541103.78613, -3.2, -7.427089e-05, -8.120076e-06, 7.472144e-05, 186.2394, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0166627, 0.415834, 0.972
1681541109.4683383, 3.2, -7.427089e-05, -8.120076e-06, 7.472545e-05, 186.2951, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415834, 0.978
1681541115.131711, -3.2, -7.427089e-05, -8.156618e-06, 7.472144e-05, 186.2951, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0166627, 0.415834, 0.972
1681541120.8498116, 3.2, -7.427089e-05, -8.229701e-06, 7.474169e-05, 186.2951, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415834, 0.978
1681541126.5353026, -3.2, -7.427089e-05, -8.339325e-06, 7.472545e-05, 186.2951, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0166627, 0.415834, 0.972
1681541132.224294, 3.2, -7.427089e-05, -8.339325e-06, 7.474991e-05, 186.4622, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415895, 0.978
1681541137.907086, -3.2, -7.427089e-05, -8.44895e-06, 7.474991e-05, 186.2951, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415895, 0.978
1681541143.6095808, 3.2, -7.427089e-05, -8.412409e-06, 7.475405e-05, 186.5735, 0, 0, 0, 20.0, 3.2, 0.982121, 0.0167238, 0.415895, 0.978
1681541149.2915092, -3.2, -7.427089e-05, -8.266242e-06, 7.477078e-05, 186.49, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0167238, 0.415895, 0.978
1681541154.9909334, 3.2, -7.427089e-05, -8.44895e-06, 7.474169e-05, 186.5457, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0166627, 0.415895, 0.972
1681541160.6527886, -3.2, -7.427089e-05, -8.485492e-06, 7.474991e-05, 186.6045, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0166627, 0.415895, 0.972
1681541166.325008, 3.2, -7.427089e-05, -8.558575e-06, 7.477502e-05, 186.5457, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0167238, 0.415895, 0.978
1681541171.9903274, -3.2, -7.427089e-05, -8.850907e-06, 7.477502e-05, 186.6291, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0166627, 0.415956, 0.972
1681541177.6747437, 3.2, -7.427089e-05, -8.668199e-06, 7.476238e-05, 186.7125, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0166627, 0.415956, 0.972
1681541183.3616488, -3.2, -7.427089e-05, -8.741283e-06, 7.477926e-05, 186.6569, 0, 0, 0, 20.0, 3.2, 0.982182, 0.0166627, 0.415895, 0.972
1681541250.229028, 3.2, -7.427089e-05, -6.585331e-06, 7.455584e-05, 185.011, 0, 0, 0, 40.0, 3.2, 0.977848, 0.0166627, 0.411623, 0.978
1681541255.8909576, -3.2, -7.427089e-05, -6.439164e-06, 7.454322e-05, 185.011, 0, 0, 0, 40.0, 3.2, 0.977909, 0.0166627, 0.411684, 0.978
1681541261.5831087, 3.2, -7.427089e-05, -6.439164e-06, 7.455904e-05, 185.039, 0, 0, 0, 40.0, 3.2, 0.977909, 0.0166017, 0.411684, 0.978
1681541267.2471757, -3.2, -7.427089e-05, -6.512248e-06, 7.456226e-05, 184.9271, 0, 0, 0, 40.0, 3.2, 0.977909, 0.0165406, 0.411684, 0.972
1681541272.9407299, 3.2, -7.427089e-05, -6.292998e-06, 7.455904e-05, 185.1229, 0, 0, 0, 40.0, 3.2, 0.977909, 0.0165406, 0.411684, 0.972
1681541278.643348, -3.2, -7.427089e-05, -6.475706e-06, 7.45401e-05, 185.039, 0, 0, 0, 40.0, 3.2, 0.977909, 0.0165406, 0.411684, 0.972
1681541284.3487406, 3.2, -7.427089e-05, -6.32954e-06, 7.456226e-05, 185.1509, 0, 0, 0, 40.0, 3.2, 0.97797, 0.0164796, 0.411745, 0.966
1681541290.0054722, -3.2, -7.427089e-05, -6.146832e-06, 7.45401e-05, 185.095, 0, 0, 0, 40.0, 3.2, 0.97797, 0.0165406, 0.411745, 0.972
1681541295.6886277, 3.2, -7.427089e-05, -6.585331e-06, 7.45655e-05, 185.2348, 0, 0, 0, 40.0, 3.2, 0.97797, 0.0164796, 0.411745, 0.966
1681541301.3620825, -3.2, -7.427089e-05, -6.768038e-06, 7.455904e-05, 185.067, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411745, 0.972
1681541307.0344193, 3.2, -7.427089e-05, -6.768038e-06, 7.457862e-05, 185.2348, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411745, 0.972
1681541312.7066617, -3.2, -7.427089e-05, -6.877663e-06, 7.459542e-05, 185.2907, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411745, 0.972
1681541318.4060898, 3.2, -7.427089e-05, -7.096912e-06, 7.459542e-05, 185.4024, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411745, 0.972
1681541324.0707114, -3.2, -7.427089e-05, -6.987288e-06, 7.460919e-05, 185.4024, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411806, 0.972
1681541329.7553985, 3.2, -7.427089e-05, -6.950746e-06, 7.457862e-05, 185.3465, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411806, 0.972
1681541335.4319813, -3.2, -7.427089e-05, -7.425787e-06, 7.460572e-05, 185.4024, 0, 0, 0, 40.0, 3.2, 0.978031, 0.0165406, 0.411806, 0.972
1681541341.124411, 3.2, -7.427089e-05, -7.49887e-06, 7.461268e-05, 185.4862, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541346.819011, -3.2, -7.427089e-05, -7.133454e-06, 7.463396e-05, 185.5142, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541352.485227, 3.2, -7.427089e-05, -7.352703e-06, 7.463037e-05, 185.5142, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541358.1713433, -3.2, -7.427089e-05, -7.389245e-06, 7.463756e-05, 185.57, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541363.8332021, 3.2, -7.427089e-05, -7.243079e-06, 7.463396e-05, 185.4862, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541369.5354888, -3.2, -7.427089e-05, -7.27962e-06, 7.462323e-05, 185.6259, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541375.2144349, 3.2, -7.427089e-05, -7.316162e-06, 7.463396e-05, 185.5421, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541380.9366362, -3.2, -7.427089e-05, -7.389245e-06, 7.461969e-05, 185.6538, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541386.6059175, 3.2, -7.427089e-05, -7.389245e-06, 7.463396e-05, 185.6538, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411806, 0.972
1681541392.2656052, -3.2, -7.427089e-05, -7.352703e-06, 7.464483e-05, 185.7933, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411867, 0.972
1681541397.9396768, 3.2, -7.427089e-05, -7.352703e-06, 7.465587e-05, 185.7375, 0, 0, 0, 40.0, 3.2, 0.978092, 0.0165406, 0.411867, 0.972
1681541403.621495, -3.2, -7.427089e-05, -7.389245e-06, 7.465218e-05, 185.8212, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411867, 0.972
1681541409.3269536, 3.2, -7.427089e-05, -7.608494e-06, 7.470555e-05, 185.877, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411867, 0.972
1681541415.0087934, -3.2, -7.427089e-05, -7.681577e-06, 7.467084e-05, 185.9607, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411867, 0.972
1681541420.6858578, 3.2, -7.427089e-05, -7.791202e-06, 7.465587e-05, 185.9328, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411928, 0.972
1681541426.3612356, -3.2, -7.427089e-05, -7.791202e-06, 7.466706e-05, 185.877, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411867, 0.972
1681541432.0206912, 3.2, -7.427089e-05, -7.937369e-06, 7.468225e-05, 186.128, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411928, 0.972
1681541437.7137692, -3.2, -7.427089e-05, -7.608494e-06, 7.470555e-05, 186.1001, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411928, 0.972
1681541443.3939123, 3.2, -7.427089e-05, -8.083535e-06, 7.47095e-05, 186.1837, 0, 0, 0, 40.0, 3.2, 0.978153, 0.0165406, 0.411928, 0.972
