t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682034687.2203887, 3.2, -3.359846e-06, -8.878449e-07, 4.186238e-06, 194.8022, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682034693.7079682, -3.2, 3.220579e-06, -1.618676e-06, 4.954758e-06, 337.7254, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682034700.2039661, 3.2, -4.822163e-06, -8.878449e-07, 3.363513e-06, 194.8022, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682034706.691543, -3.2, 5.414054e-06, -8.878449e-07, 6.933451e-06, 358.3388, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034713.1748366, 3.2, -3.359846e-06, -1.570137e-07, 4.399594e-06, 183.4183, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034719.6669228, -3.2, 4.682895e-06, -1.618676e-06, 4.050246e-06, 358.3388, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034726.1835213, 3.2, -3.359846e-06, -1.618676e-06, 4.903215e-06, 188.0413, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034732.6887667, -3.2, 3.220579e-06, -8.878449e-07, 4.050246e-06, 347.3375, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034739.1867735, 3.2, -5.553321e-06, -8.878449e-07, 5.623846e-06, 181.865, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034745.6787612, -3.2, 3.951737e-06, -1.570137e-07, 3.954855e-06, 333.3157, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034752.1692832, 3.2, -5.553321e-06, -8.878449e-07, 5.623846e-06, 181.865, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034758.644766, -3.2, 4.682895e-06, -8.878449e-07, 3.954855e-06, 357.7247, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034765.1503098, 3.2, -4.091004e-06, -1.570137e-07, 4.903215e-06, 181.6196, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034771.6589777, -3.2, 4.682895e-06, -1.570137e-07, 4.050246e-06, 357.7247, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034778.1509717, 3.2, -4.091004e-06, -1.570137e-07, 5.623846e-06, 192.2447, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034784.6524806, -3.2, 3.951737e-06, -1.570137e-07, 4.050246e-06, 344.5876, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034791.173517, 3.2, -4.822163e-06, -1.570137e-07, 5.623846e-06, 189.0834, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0166017, 0.416018, 0.972
1682034797.6465223, -3.2, 1.758262e-06, -1.570137e-07, 2.643007e-06, 340.3714, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034804.1698208, 3.2, -4.822163e-06, -1.570137e-07, 5.582888e-06, 181.6196, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682034810.6799173, -3.2, -1.897529e-06, -1.570137e-07, 1.176892e-06, 199.8382, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415956, 0.966
1682034817.190218, 3.2, -9.940271e-06, -1.570137e-07, 7.748386e-06, 180.9768, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415956, 0.966
1682034823.7096705, -3.2, 2.959457e-07, -1.570137e-07, 1.765259e-06, 319.1594, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415956, 0.966
1682034830.2243397, 3.2, -8.477954e-06, -1.570137e-07, 7.071593e-06, 176.1279, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415956, 0.966
1682034836.6928504, -3.2, 1.758262e-06, -1.570137e-07, 1.039036e-06, 354.897, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034843.1833591, 3.2, -7.746796e-06, -1.570137e-07, 7.017394e-06, 181.1611, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034849.6636333, -3.2, 2.959457e-07, -1.570137e-07, 1.765259e-06, 340.3714, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034856.183886, 3.2, -6.284479e-06, -1.570137e-07, 6.28644e-06, 188.0413, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034862.689665, -3.2, 1.758262e-06, -1.570137e-07, 6.456394e-07, 351.3085, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034869.2118678, 3.2, -7.746796e-06, -1.570137e-07, 8.479407e-06, 185.5069, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034875.700084, -3.2, 2.959457e-07, -8.878449e-07, 6.456394e-07, 127.1785, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034882.1810102, 3.2, -7.746796e-06, -1.570137e-07, 7.748386e-06, 181.1611, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034888.6880827, -3.2, 2.959457e-07, -1.570137e-07, 1.176892e-06, 153.8043, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0166017, 0.415895, 0.972
1682034895.1717746, 3.2, -8.477954e-06, 1.304649e-06, 8.479407e-06, 176.9221, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034901.6467829, -3.2, 2.959457e-07, -1.570137e-07, 1.765259e-06, 332.0518, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982182, 0.0165406, 0.415895, 0.966
1682034908.1296577, 3.2, -8.477954e-06, -1.570137e-07, 7.797506e-06, 181.061, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034914.6446133, -3.2, -1.166371e-06, -1.570137e-07, 4.626697e-07, 243.8864, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034921.1634574, 3.2, -9.209113e-06, -1.570137e-07, 8.497351e-06, 181.061, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034927.6464298, -3.2, -7.015637e-06, 5.738174e-07, 6.28644e-06, 188.0413, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034934.1635442, 3.2, -9.940271e-06, -1.570137e-07, 9.941511e-06, 185.104, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034940.6518548, -3.2, -1.897529e-06, 5.738174e-07, 9.887764e-07, 199.8382, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034947.1558537, 3.2, -9.940271e-06, -1.570137e-07, 9.941511e-06, 176.6962, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034953.633663, -3.2, -3.359846e-06, -1.570137e-07, 3.408494e-06, 182.198, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682034960.1364505, 3.2, -1.213375e-05, 5.738174e-07, 1.213476e-05, 180.7414, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034966.6494648, -3.2, -4.822163e-06, -1.570137e-07, 5.55554e-06, 181.865, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034973.1273115, 3.2, -1.213375e-05, 5.738174e-07, 1.140367e-05, 177.1191, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034979.6326692, -3.2, -5.553321e-06, -1.570137e-07, 4.824718e-06, 181.6196, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034986.1438482, 3.2, -1.28649e-05, -1.570137e-07, 1.213476e-05, 180.7414, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415895, 0.966
1682034992.663803, -3.2, -4.091004e-06, -1.570137e-07, 4.094016e-06, 182.198, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682034999.142942, 3.2, -7.746796e-06, 5.738174e-07, 9.210451e-06, 180.9768, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035005.6415408, -3.2, -4.822163e-06, -1.570137e-07, 4.856183e-06, 174.1006, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035012.1357765, 3.2, -1.140259e-05, -1.570137e-07, 1.141702e-05, 184.185, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035018.649612, -3.2, -4.091004e-06, -1.570137e-07, 2.633373e-06, 167.686, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035025.1436696, 3.2, -1.213375e-05, 5.738174e-07, 1.28777e-05, 177.2924, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035031.6398969, -3.2, -4.822163e-06, 5.738174e-07, 4.094016e-06, 182.6756, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035038.1315691, 3.2, -1.140259e-05, 5.738174e-07, 1.140367e-05, 177.1191, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982059, 0.0165406, 0.415834, 0.966
1682035044.6108785, -3.2, -4.091004e-06, -8.878449e-07, 3.363513e-06, 182.6756, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982059, 0.0165406, 0.415834, 0.966
1682035051.088613, 3.2, -1.067143e-05, 5.738174e-07, 1.068685e-05, 176.6962, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982059, 0.0165406, 0.415834, 0.966
1682035057.551857, -3.2, -1.897529e-06, -1.570137e-07, 1.29988e-06, 127.1785, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982121, 0.0165406, 0.415834, 0.966
1682035064.0428727, 3.2, -1.067143e-05, -1.570137e-07, 1.068685e-05, 176.9221, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982059, 0.0165406, 0.415834, 0.966
1682035070.519665, -3.2, -3.359846e-06, 1.304649e-06, 3.604258e-06, 172.0156, 0, 0, 0, +4.279679E-05, -3.720345E-10, 0.982059, 0.0165406, 0.415834, 0.966
1682035093.2085955, 3.2, -4.822163e-06, -1.570137e-07, 2.633373e-06, 182.6756, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0164796, 0.414919, 0.966
1682035099.7120256, -3.2, 4.682895e-06, -1.570137e-07, 3.954855e-06, 8.261965, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035106.2196002, 3.2, -2.628688e-06, -1.570137e-07, 1.904015e-06, 182.6756, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035112.7395551, -3.2, 4.682895e-06, -1.570137e-07, 3.224404e-06, 10.1025, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035119.2196302, 3.2, -2.628688e-06, 5.738174e-07, 5.582888e-06, 172.0156, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035125.7119036, -3.2, 3.220579e-06, -1.570137e-07, 2.494367e-06, 357.7247, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035132.215674, 3.2, -3.359846e-06, -1.570137e-07, 2.774575e-06, 184.7303, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.972
1682035138.693662, -3.2, 3.220579e-06, -1.570137e-07, 3.954855e-06, 22.05275, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035145.1880605, 3.2, -4.091004e-06, 5.738174e-07, 4.094016e-06, 173.2139, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035151.6862822, -3.2, 1.758262e-06, -1.570137e-07, 1.039036e-06, 351.3085, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
1682035158.1736581, 3.2, -5.553321e-06, -1.570137e-07, 5.55554e-06, 190.4323, 0, 0, 0, +4.137950E+00, -3.117016E-10, 0.981144, 0.0165406, 0.414919, 0.966
