t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681587247.9259207, -3.2, 2.354504e-06, -1.725304e-06, 2.684526e-06, 318.056, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587254.4569938, 3.2, -3.750668e-06, -1.688762e-06, 3.654972e-06, 205.537, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587260.955886, -3.2, 2.06204e-06, -1.652221e-06, 2.824989e-06, 321.9201, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587267.452064, 3.2, -3.385089e-06, -1.688762e-06, 3.559274e-06, 207.2914, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587273.9588072, -3.2, 2.610409e-06, -1.725304e-06, 2.985072e-06, 321.5207, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587280.4480715, 3.2, -3.750668e-06, -1.798387e-06, 4.833003e-06, 199.9742, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587286.948564, -3.2, 2.354504e-06, -1.542596e-06, 3.713068e-06, 332.1995, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587293.4398105, 3.2, -2.398025e-06, -1.761845e-06, 3.424596e-06, 209.2176, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587299.9317195, -3.2, 2.902873e-06, -1.652221e-06, 3.139802e-06, 326.3519, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587306.420709, 3.2, -2.982952e-06, -1.725304e-06, 3.588013e-06, 210.3517, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587312.9164395, -3.2, 1.915809e-06, -1.761845e-06, 2.216235e-06, 310.3567, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587319.379663, 3.2, -3.750668e-06, -1.615679e-06, 4.333874e-06, 200.6534, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166627, 0.419619, 0.966
1681587325.9013336, -3.2, 5.266081e-07, -1.615679e-06, 1.812811e-06, 293.3818, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587332.3864124, 3.2, -5.65168e-06, -1.761845e-06, 5.457621e-06, 197.9598, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587338.8594074, -3.2, 1.074977e-06, -1.725304e-06, 2.450701e-06, 308.9981, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587345.3559794, 3.2, -3.933458e-06, -1.615679e-06, 4.21856e-06, 204.4077, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587351.8297257, -3.2, 1.733019e-06, -1.652221e-06, 2.116675e-06, 312.4942, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587358.3308997, 3.2, -3.165742e-06, -1.579138e-06, 3.980438e-06, 202.3833, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587364.8016548, -3.2, 2.281388e-06, -1.652221e-06, 2.144697e-06, 314.4578, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587371.2807817, 3.2, -4.737732e-06, -1.725304e-06, 4.55086e-06, 199.8953, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587377.782644, -3.2, -8.625927e-07, -1.688762e-06, 1.986137e-06, 224.7418, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587384.275002, 3.2, -3.970016e-06, -1.579138e-06, 4.708138e-06, 199.4797, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587390.7460482, -3.2, 8.556294e-07, -1.688762e-06, 1.813746e-06, 291.7234, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587397.22496, 3.2, -5.322659e-06, -1.615679e-06, 5.878087e-06, 196.3369, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587403.727435, -3.2, -2.411081e-07, -1.579138e-06, 1.581985e-06, 258.4865, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587410.2642589, 3.2, -5.359216e-06, -1.652221e-06, 5.737628e-06, 194.945, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587416.7774093, -3.2, 3.072606e-07, -1.579138e-06, 1.624304e-06, 283.4922, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587423.282339, 3.2, -5.286101e-06, -1.652221e-06, 5.492551e-06, 196.6695, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587429.7904074, -3.2, -5.831854e-08, -1.579138e-06, 1.555199e-06, 278.6308, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587436.2906945, 3.2, -5.432332e-06, -1.615679e-06, 5.538293e-06, 195.7604, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587442.778188, -3.2, -2.361467e-06, -1.506055e-06, 2.913098e-06, 212.8977, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587449.257568, 3.2, -5.139869e-06, -1.506055e-06, 5.698195e-06, 196.106, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587455.7717075, -3.2, 3.803765e-07, -1.506055e-06, 1.846177e-06, 284.1745, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587462.2797828, 3.2, -4.883963e-06, -1.542596e-06, 5.296375e-06, 195.2667, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587468.778684, -3.2, 1.61029e-07, -1.469513e-06, 1.587327e-06, 270.6071, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587475.2542517, 3.2, -5.65168e-06, -1.469513e-06, 5.682285e-06, 195.2667, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587481.7865922, -3.2, -6.066873e-07, -1.579138e-06, 1.531437e-06, 255.2336, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0165406, 0.419619, 0.966
1681587488.2925167, 3.2, -5.615122e-06, -1.39643e-06, 5.727445e-06, 195.7076, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0165406, 0.419619, 0.966
1681587494.797888, -3.2, 1.479729e-08, -1.469513e-06, 1.469587e-06, 260.9046, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0165406, 0.419619, 0.966
1681587501.3059394, 3.2, -6.492512e-06, -1.469513e-06, 5.868148e-06, 194.2224, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587507.8032591, -3.2, 2.341448e-07, -1.579138e-06, 1.632557e-06, 285.2372, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587514.3099585, 3.2, -5.542006e-06, -1.542596e-06, 5.778285e-06, 194.7577, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587520.7996485, -3.2, 3.438185e-07, -1.579138e-06, 1.745563e-06, 284.1745, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587527.2759397, 3.2, -5.542006e-06, -1.542596e-06, 5.936885e-06, 194.3021, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587533.7996686, -3.2, 8.791312e-08, -1.542596e-06, 1.545099e-06, 267.7274, 0, 0, 0, +3.734585E-05, +3.663399E-10, 0.985844, 0.0166017, 0.419619, 0.966
1681587556.479093, 3.2, -3.860342e-06, -1.39643e-06, 3.980438e-06, 204.4921, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587562.978175, -3.2, 3.524357e-06, -1.688762e-06, 3.666656e-06, 327.9587, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587569.4708765, 3.2, -3.056067e-06, -1.688762e-06, 3.506304e-06, 213.7632, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587575.9713676, -3.2, 4.036168e-06, -1.725304e-06, 4.442762e-06, 337.8526, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587582.4509919, 3.2, -2.727046e-06, -1.688762e-06, 3.074071e-06, 212.9686, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587588.962301, -3.2, 3.560915e-06, -1.761845e-06, 3.777629e-06, 332.4342, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587595.4680915, 3.2, -2.398025e-06, -1.615679e-06, 3.39605e-06, 209.1695, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587601.9531908, -3.2, 3.634031e-06, -1.725304e-06, 3.646513e-06, 330.9617, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587608.4442754, 3.2, -3.494763e-06, -1.652221e-06, 3.554479e-06, 205.979, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587614.9461734, -3.2, -5.831854e-08, -1.579138e-06, 1.654558e-06, 265.5497, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587621.429732, 3.2, -3.01951e-06, -1.615679e-06, 3.278628e-06, 206.256, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587627.919679, -3.2, 3.487799e-06, -1.615679e-06, 3.847168e-06, 334.4393, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587634.4252758, 3.2, -2.580815e-06, -1.615679e-06, 2.851338e-06, 211.9743, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587640.9141033, -3.2, 2.866315e-06, -1.652221e-06, 3.272527e-06, 330.2754, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587647.397206, 3.2, -3.129183e-06, -1.39643e-06, 3.409961e-06, 209.9164, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587653.8995316, -3.2, 3.451241e-06, -1.652221e-06, 3.384529e-06, 334.2489, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587660.405922, 3.2, -2.946394e-06, -1.579138e-06, 3.375156e-06, 208.4417, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587666.8898473, -3.2, 3.268452e-06, -1.615679e-06, 3.711469e-06, 336.9274, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587673.3945396, 3.2, -1.776541e-06, -1.652221e-06, 2.729501e-06, 215.3001, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587679.8960125, -3.2, 3.926495e-06, -1.615679e-06, 3.947884e-06, 334.4393, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587686.411148, 3.2, -2.471141e-06, -1.542596e-06, 3.056847e-06, 204.7294, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587692.9204488, -3.2, 2.42762e-06, -1.652221e-06, 3.40134e-06, 333.9713, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587699.4194157, 3.2, -2.653931e-06, -1.615679e-06, 2.956593e-06, 207.0614, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587705.9159448, -3.2, 3.780263e-06, -1.506055e-06, 3.732059e-06, 337.0746, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587712.404658, 3.2, -2.398025e-06, -1.542596e-06, 3.179482e-06, 205.9653, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587718.893582, -3.2, 3.597473e-06, -1.579138e-06, 3.532474e-06, 336.9361, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587725.4094636, 3.2, -2.544257e-06, -1.506055e-06, 3.58745e-06, 202.2242, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587731.8770344, -3.2, 3.414683e-06, -1.432971e-06, 3.784734e-06, 335.2604, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587738.3627994, 3.2, -2.800162e-06, -1.469513e-06, 2.956593e-06, 212.1305, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587744.869716, -3.2, 3.195336e-06, -1.615679e-06, 3.450718e-06, 333.6956, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587751.3670945, 3.2, -3.311973e-06, -1.506055e-06, 3.77192e-06, 206.7678, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587757.868219, -3.2, 2.537294e-06, -1.579138e-06, 3.013708e-06, 329.7673, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587764.3442967, 3.2, -2.105562e-06, -1.579138e-06, 2.975373e-06, 210.7387, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587770.8511221, -3.2, 3.743705e-06, -1.469513e-06, 3.69591e-06, 329.8628, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587777.3657784, 3.2, -1.447519e-06, -1.469513e-06, 2.288524e-06, 219.0247, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587783.8571608, -3.2, 3.524357e-06, -1.542596e-06, 3.880686e-06, 336.722, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587790.3606586, 3.2, -3.421647e-06, -1.542596e-06, 3.87272e-06, 202.5548, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587796.871722, -3.2, 1.074977e-06, -1.469513e-06, 1.682949e-06, 291.2449, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587803.381674, 3.2, -5.212985e-06, -1.542596e-06, 5.114836e-06, 195.6844, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587809.8941846, -3.2, 1.221209e-06, -1.469513e-06, 1.882752e-06, 306.1862, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587816.418247, 3.2, -5.249542e-06, -1.542596e-06, 4.98254e-06, 195.6844, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587822.9053586, -3.2, 9.287452e-07, -1.506055e-06, 1.819729e-06, 294.6014, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587829.384136, 3.2, -5.980701e-06, -1.542596e-06, 5.903309e-06, 193.7312, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587835.8496778, -3.2, -9.487647e-08, -1.506055e-06, 1.47214e-06, 278.837, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587842.3144345, 3.2, -5.871027e-06, -1.432971e-06, 5.644358e-06, 195.1732, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587848.791121, -3.2, 1.038419e-06, -1.469513e-06, 1.784804e-06, 299.2649, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587855.280806, 3.2, -4.737732e-06, -1.359888e-06, 4.036471e-06, 201.4829, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587861.7606676, -3.2, 8.556294e-07, -1.432971e-06, 1.583777e-06, 289.3376, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587868.24067, 3.2, -4.664616e-06, -1.506055e-06, 5.100251e-06, 196.2368, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587874.7246974, -3.2, 8.190714e-07, -1.469513e-06, 1.484574e-06, 301.4969, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587881.229936, 3.2, -4.5915e-06, -1.432971e-06, 4.729251e-06, 197.6158, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587887.7287571, -3.2, 1.294324e-06, -1.469513e-06, 2.575192e-06, 325.7058, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587894.2096736, 3.2, -3.860342e-06, -1.432971e-06, 4.046303e-06, 201.1774, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587900.7280762, -3.2, 1.513672e-06, -1.432971e-06, 2.113743e-06, 310.8906, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587907.2027268, 3.2, -5.249542e-06, -1.359888e-06, 5.157899e-06, 194.5232, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587913.6779435, -3.2, 2.135156e-06, -1.432971e-06, 2.53144e-06, 326.7904, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0165406, 0.419069, 0.966
1681587920.1585906, 3.2, -3.640994e-06, -1.39643e-06, 3.780597e-06, 201.3749, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587926.645804, -3.2, 3.12222e-06, -1.39643e-06, 2.674836e-06, 328.675, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985355, 0.0166017, 0.419069, 0.966
1681587933.170645, 3.2, -4.225921e-06, -1.323347e-06, 4.103864e-06, 200.062, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0166017, 0.419069, 0.966
1681587939.6771722, -3.2, 2.500735e-06, -1.432971e-06, 2.56235e-06, 329.7698, 0, 0, 0, +4.166301E+00, -5.972635E-10, 0.985294, 0.0165406, 0.419069, 0.966
1681587962.345565, 3.2, -3.860342e-06, -1.469513e-06, 4.062333e-06, 200.9886, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.41852, 0.966
1681587968.8269458, -3.2, 6.728398e-07, -1.725304e-06, 1.996253e-06, 313.8157, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.41852, 0.966
1681587975.312553, 3.2, -5.505448e-06, -1.542596e-06, 5.352444e-06, 198.0607, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.41852, 0.966
1681587981.8041508, -3.2, 3.438185e-07, -1.615679e-06, 1.976988e-06, 305.3974, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.41852, 0.966
1681587988.2862895, 3.2, -5.176427e-06, -1.469513e-06, 6.407107e-06, 195.8112, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.41852, 0.966
1681587994.8177037, -3.2, -1.679923e-07, -1.615679e-06, 1.809982e-06, 252.8152, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.418459, 0.966
1681588001.3349628, 3.2, -6.675301e-06, -1.615679e-06, 6.903584e-06, 194.125, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0166017, 0.418459, 0.966
1681588007.8432617, -3.2, -1.045382e-06, -1.652221e-06, 1.705732e-06, 261.1165, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984745, 0.0165406, 0.418459, 0.966
1681588014.3624628, 3.2, 7.152208e-05, -1.579138e-06, 7.154116e-05, 358.7053, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984928, 0.0166017, 0.418642, 0.966
1681588020.8559904, -3.2, 7.152208e-05, -1.761845e-06, 7.154201e-05, 358.5889, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984928, 0.0166017, 0.418703, 0.966
1681588027.3881907, 3.2, 7.144897e-05, -1.615679e-06, 7.154201e-05, 358.6753, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984928, 0.0166017, 0.418703, 0.966
1681588033.886431, -3.2, 7.155864e-05, -1.688762e-06, 7.154116e-05, 358.6787, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984928, 0.0165406, 0.418642, 0.966
1681588040.3959436, 3.2, 7.152208e-05, -1.761845e-06, 7.150378e-05, 358.6474, 0, 0, 0, +8.334078E+00, +3.301914E-10, 0.984928, 0.0165406, 0.418703, 0.966
