t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682369910.3523865, 3.2, -4.091004e-06, -6.003663e-06, 6.879865e-06, 232.1934, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369916.8661888, -3.2, 6.145212e-06, -6.003663e-06, 8.591135e-06, 312.0439, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369923.364576, 3.2, -3.359846e-06, -5.272832e-06, 6.67376e-06, 240.7672, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369929.8689544, -3.2, 6.87637e-06, -6.003663e-06, 8.084303e-06, 322.5189, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369936.3290534, 3.2, -3.359846e-06, -6.003663e-06, 6.879865e-06, 240.7672, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369942.8443623, -3.2, 5.414054e-06, -5.272832e-06, 8.084303e-06, 319.3691, 0, 0, 0, +1.600090E+01, +2.886898E-10, 0.976322, 0.0165406, 0.410036, 0.972
1682369965.480907, 3.2, -4.091004e-06, -6.734494e-06, 7.265004e-06, 241.2772, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164186, 0.409304, 0.966
1682369971.971666, -3.2, 3.220579e-06, -6.003663e-06, 6.178583e-06, 301.4161, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409304, 0.972
1682369978.4580066, 3.2, -4.822163e-06, -6.003663e-06, 7.879703e-06, 237.4948, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409304, 0.972
1682369984.9507637, -3.2, 3.220579e-06, -6.734494e-06, 7.179876e-06, 290.287, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409304, 0.972
1682369991.4017382, 3.2, -7.015637e-06, -5.272832e-06, 8.178223e-06, 223.6909, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682369997.8688772, -3.2, 3.220579e-06, -5.272832e-06, 6.812935e-06, 292.5214, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682370004.3548694, 3.2, -4.822163e-06, -5.272832e-06, 7.700469e-06, 235.7288, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682370010.8442404, -3.2, 2.489421e-06, -6.003663e-06, 6.499321e-06, 292.5214, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682370017.3350503, 3.2, -6.284479e-06, -6.003663e-06, 8.178223e-06, 231.2285, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682370023.8225453, -3.2, 3.951737e-06, -6.003663e-06, 7.187503e-06, 298.2107, 0, 0, 0, +1.866716E+01, -4.261571E-10, 0.975529, 0.0164796, 0.409243, 0.972
1682370046.4665992, 3.2, -6.284479e-06, -6.003663e-06, 9.211301e-06, 223.8287, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974674, 0.0164186, 0.408449, 0.966
1682370052.9761038, -3.2, 1.758262e-06, -6.003663e-06, 6.255833e-06, 295.5581, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370059.4790027, 3.2, -7.015637e-06, -6.003663e-06, 9.724843e-06, 223.6909, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370065.9545617, -3.2, 2.489421e-06, -6.734494e-06, 7.179876e-06, 298.2107, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370072.42265, 3.2, -6.284479e-06, -6.003663e-06, 7.700469e-06, 223.6909, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370078.9113874, -3.2, 3.220579e-06, -5.272832e-06, 7.614031e-06, 303.3538, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408327, 0.972
1682370085.3919752, 3.2, -4.352126e-07, -6.734494e-06, 6.019416e-06, 266.3025, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408327, 0.972
1682370091.8913035, -3.2, 3.951737e-06, -6.003663e-06, 7.187503e-06, 300.404, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370098.3765843, 3.2, -5.553321e-06, -6.734494e-06, 8.178223e-06, 231.2285, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408388, 0.972
1682370104.8747323, -3.2, 4.682895e-06, -6.734494e-06, 8.130389e-06, 300.404, 0, 0, 0, +2.133598E+01, -8.193575E-10, 0.974613, 0.0164796, 0.408327, 0.972
1682370127.5482936, 3.2, -8.477954e-06, -6.734494e-06, 9.233804e-06, 216.1775, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164186, 0.407473, 0.966
1682370134.0558918, -3.2, 5.414054e-06, -6.734494e-06, 9.116856e-06, 315.6675, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407473, 0.972
1682370140.5443795, 3.2, -6.284479e-06, -6.734494e-06, 9.304325e-06, 226.9797, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407473, 0.972
1682370147.0216432, -3.2, 4.682895e-06, -6.734494e-06, 8.202617e-06, 315.7571, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370153.5019932, 3.2, -7.746796e-06, -6.734494e-06, 1.024452e-05, 226.9797, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370159.9611766, -3.2, 5.414054e-06, -6.003663e-06, 9.22188e-06, 309.4601, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407473, 0.972
1682370166.4577246, 3.2, -7.015637e-06, -6.003663e-06, 8.691297e-06, 220.5554, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370172.9128122, -3.2, 5.414054e-06, -7.465325e-06, 7.614031e-06, 312.3804, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370179.3982239, 3.2, -4.091004e-06, -6.734494e-06, 7.265004e-06, 241.2772, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370185.8890762, -3.2, 5.414054e-06, -6.734494e-06, 1.016011e-05, 315.6675, 0, 0, 0, +2.400431E+01, +6.824822E-10, 0.973698, 0.0164796, 0.407412, 0.972
1682370208.5481641, 3.2, -8.477954e-06, -6.734494e-06, 1.127785e-05, 223.8287, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164186, 0.406435, 0.966
1682370215.0303545, -3.2, 4.682895e-06, -6.734494e-06, 1.024405e-05, 305.9506, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406374, 0.972
1682370221.5155272, 3.2, -7.015637e-06, -7.465325e-06, 1.185491e-05, 215.3042, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406374, 0.972
1682370228.0142965, -3.2, 3.951737e-06, -7.465325e-06, 7.808305e-06, 293.3356, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370234.5167818, 3.2, -7.015637e-06, -6.734494e-06, 1.075844e-05, 223.8287, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370241.0033674, -3.2, 4.682895e-06, -7.465325e-06, 9.099076e-06, 302.0995, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370247.5010853, 3.2, -7.746796e-06, -7.465325e-06, 1.179206e-05, 221.3658, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370253.9718332, -3.2, 5.414054e-06, -7.465325e-06, 9.22188e-06, 308.7968, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164186, 0.406435, 0.972
1682370260.46283, 3.2, -7.746796e-06, -7.465325e-06, 1.082724e-05, 218.462, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370266.9499795, -3.2, 3.220579e-06, -8.196156e-06, 7.808305e-06, 297.8943, 0, 0, 0, +2.667204E+01, +7.816882E-10, 0.97266, 0.0164796, 0.406435, 0.972
1682370289.595568, 3.2, -5.553321e-06, -6.734494e-06, 8.728848e-06, 229.9086, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0163575, 0.405275, 0.966
1682370296.1043396, -3.2, 3.951737e-06, -8.196156e-06, 9.822879e-06, 308.7968, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164796, 0.405275, 0.972
1682370302.5949984, 3.2, -3.359846e-06, -7.465325e-06, 9.16042e-06, 245.7694, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164796, 0.405275, 0.972
1682370309.0777535, -3.2, 7.607529e-06, -8.196156e-06, 9.669267e-06, 305.9506, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164796, 0.405275, 0.972
1682370315.5902355, 3.2, -3.359846e-06, -8.196156e-06, 8.186553e-06, 250.6019, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164796, 0.405275, 0.972
1682370322.0602634, -3.2, 6.87637e-06, -6.734494e-06, 9.669267e-06, 312.6484, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.9715, 0.0164796, 0.405275, 0.972
1682370328.536389, 3.2, -3.359846e-06, -7.465325e-06, 9.16042e-06, 245.7694, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164186, 0.405275, 0.972
1682370335.0467365, -3.2, 6.145212e-06, -7.465325e-06, 8.202617e-06, 302.0995, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.971561, 0.0164796, 0.405275, 0.972
1682370341.5265713, 3.2, -3.359846e-06, -7.465325e-06, 9.50948e-06, 245.3793, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.9715, 0.0164796, 0.405275, 0.972
1682370348.0060687, -3.2, 7.607529e-06, -8.196156e-06, 1.014966e-05, 309.4601, 0, 0, 0, +2.933955E+01, +8.236418E-10, 0.9715, 0.0164796, 0.405275, 0.972
1682370370.6583295, 3.2, -7.746796e-06, -9.657818e-06, 9.50948e-06, 233.3551, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0163575, 0.404116, 0.966
1682370377.1337147, -3.2, 3.951737e-06, -8.196156e-06, 9.099076e-06, 293.8777, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164796, 0.404116, 0.972
1682370383.629072, 3.2, -6.284479e-06, -7.465325e-06, 9.758369e-06, 238.115, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164796, 0.404116, 0.972
1682370390.109428, -3.2, 3.951737e-06, -9.657818e-06, 1.00807e-05, 303.4472, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370396.5938756, 3.2, -6.284479e-06, -8.196156e-06, 9.50948e-06, 233.3551, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370403.0692465, -3.2, 6.145212e-06, -9.657818e-06, 9.116856e-06, 312.6484, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370409.5574188, 3.2, -4.091004e-06, -7.465325e-06, 9.50948e-06, 233.3551, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370416.041846, -3.2, 5.414054e-06, -8.926987e-06, 1.083765e-05, 303.4472, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370422.5364444, 3.2, -7.015637e-06, -7.465325e-06, 9.90032e-06, 231.8365, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370429.00661, -3.2, 6.145212e-06, -7.465325e-06, 9.439623e-06, 293.8777, 0, 0, 0, +3.200369E+01, +7.459945E-10, 0.970341, 0.0164186, 0.404116, 0.972
1682370451.6435926, 3.2, -7.015637e-06, -8.196156e-06, 1.135387e-05, 231.8365, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0163575, 0.402834, 0.972
1682370458.129642, -3.2, 5.414054e-06, -9.657818e-06, 9.762547e-06, 299.2745, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402834, 0.972
1682370464.6134498, 3.2, -7.746796e-06, -8.926987e-06, 1.181964e-05, 231.266, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370471.0987706, -3.2, 6.87637e-06, -8.926987e-06, 1.069866e-05, 307.6067, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370477.6141298, 3.2, -3.359846e-06, -8.926987e-06, 9.16042e-06, 245.3793, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370484.0874455, -3.2, 9.069846e-06, -8.926987e-06, 1.324898e-05, 313.0485, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370490.5617843, 3.2, -2.628688e-06, -8.196156e-06, 9.538326e-06, 245.3793, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370497.0394833, -3.2, 7.607529e-06, -9.657818e-06, 1.185571e-05, 310.4375, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.969059, 0.0164186, 0.402773, 0.972
1682370503.5223112, 3.2, -2.628688e-06, -8.926987e-06, 9.305971e-06, 253.5921, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.968998, 0.0164186, 0.402773, 0.972
1682370509.9918659, -3.2, 9.801004e-06, -8.926987e-06, 1.32571e-05, 319.7156, 0, 0, 0, +3.466707E+01, +7.955723E-10, 0.968998, 0.0164186, 0.402773, 0.972
1682370532.7019076, 3.2, -8.477954e-06, -1.038865e-05, 1.285104e-05, 231.266, 0, 0, 0, +3.733459E+01, +6.479506E-10, 0.967655, 0.0163575, 0.401369, 0.966
1682370539.1921847, -3.2, 6.87637e-06, -9.657818e-06, 1.287628e-05, 312.8669, 0, 0, 0, +3.733459E+01, +6.479506E-10, 0.967594, 0.0164186, 0.401369, 0.972
