t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682462843.7453482, -3.2, 2.959457e-07, -8.878449e-07, 1.765259e-06, 29.191, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363638, -5.0545e-05, -0.00769141, -179.214
1682462850.2571864, 3.2, -4.091004e-06, -1.570137e-07, 3.363513e-06, 173.2139, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363542, -5.0545e-05, -0.00769237, -179.214
1682462856.7353961, -3.2, 2.489421e-06, -1.570137e-07, 2.643007e-06, 356.391, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363638, -5.0545e-05, -0.00769141, -179.214
1682462863.2497578, 3.2, -3.359846e-06, -8.878449e-07, 4.094016e-06, 181.6196, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363447, -5.0545e-05, -0.00769237, -179.214
1682462869.736997, -3.2, 1.027104e-06, -8.878449e-07, 2.494367e-06, 340.3714, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363542, -5.0545e-05, -0.00769237, -179.214
1682462876.212368, 3.2, -3.359846e-06, -8.878449e-07, 3.363513e-06, 194.8022, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363447, -5.0545e-05, -0.00769237, -179.214
1682462882.781031, -3.2, 3.220579e-06, -8.878449e-07, 3.604475e-06, 357.7247, 0, 0, 0, +1.066765E+01, +4.950271E-10, -0.00363542, -5.0545e-05, -0.00769237, -179.214
1682462905.4346926, 3.2, -2.628688e-06, 5.738174e-07, 5.086587e-06, 181.865, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760463, -179.22
1682462911.9310343, -3.2, 1.758262e-06, -1.570137e-07, 1.765259e-06, 18.07434, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760368, -179.22
1682462918.4358797, 3.2, -3.359846e-06, -1.570137e-07, 4.131051e-06, 172.0156, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760368, -179.22
1682462924.934548, -3.2, 2.489421e-06, 5.738174e-07, 1.176524e-06, 333.2083, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760368, -179.22
1682462931.4283226, 3.2, -4.091004e-06, 5.738174e-07, 4.094016e-06, 172.0156, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760368, -179.22
1682462937.920175, -3.2, 1.758262e-06, 5.738174e-07, 3.224404e-06, 357.2089, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372221, -5.14986e-05, -0.00760558, -179.22
1682462944.4280272, 3.2, -3.359846e-06, -1.570137e-07, 3.408494e-06, 172.0156, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372221, -5.14986e-05, -0.00760558, -179.22
1682462950.9330533, -3.2, 1.027104e-06, 5.738174e-07, 1.176524e-06, 319.1594, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760463, -179.22
1682462957.4266655, 3.2, -4.822163e-06, -1.570137e-07, 5.55554e-06, 181.865, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372221, -5.14986e-05, -0.00760558, -179.22
1682462963.9013007, -3.2, 1.758262e-06, 5.738174e-07, 1.765259e-06, 354.897, 0, 0, 0, +1.333446E+01, -4.572576E-10, -0.00372316, -5.14986e-05, -0.00760463, -179.22
1682462986.5691836, 3.2, -4.091004e-06, -1.570137e-07, 3.604258e-06, 192.2447, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381853, -5.14986e-05, -0.00750926, -179.232
1682462993.0413368, -3.2, 2.489421e-06, -1.570137e-07, 2.494367e-06, 344.5876, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381853, -5.24523e-05, -0.00750926, -179.22
1682462999.537746, 3.2, -4.091004e-06, -1.570137e-07, 2.774575e-06, 182.6756, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381662, -5.14986e-05, -0.00751022, -179.232
1682463006.0289776, -3.2, 3.220579e-06, -1.570137e-07, 3.954855e-06, 357.2089, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381853, -5.14986e-05, -0.00750926, -179.232
1682463012.519322, 3.2, -2.628688e-06, 5.738174e-07, 2.633373e-06, 182.6756, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381662, -5.14986e-05, -0.00751117, -179.226
1682463019.0189414, -3.2, 4.682895e-06, -1.570137e-07, 3.224404e-06, 357.7247, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381662, -5.14986e-05, -0.00751022, -179.232
1682463025.5010583, 3.2, -4.091004e-06, -1.570137e-07, 4.293999e-06, 182.6756, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381567, -5.14986e-05, -0.00751212, -179.226
1682463031.9921415, -3.2, 3.951737e-06, -1.570137e-07, 4.050246e-06, 357.2089, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381567, -5.14986e-05, -0.00751212, -179.226
1682463038.4598863, 3.2, -3.359846e-06, -1.570137e-07, 4.131051e-06, 164.8609, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381567, -5.14986e-05, -0.00751212, -179.226
1682463044.9453301, -3.2, 3.951737e-06, 1.304649e-06, 3.271299e-06, 357.7247, 0, 0, 0, +1.600086E+01, +5.296099E-10, -0.00381662, -5.14986e-05, -0.00751022, -179.232
1682463067.6289659, 3.2, -4.822163e-06, 5.738174e-07, 3.363513e-06, 170.3081, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391486, -5.3406e-05, -0.00741294, -179.226
1682463074.1172707, -3.2, 3.220579e-06, 5.738174e-07, 2.810574e-06, 357.2089, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391582, -5.3406e-05, -0.00741103, -179.232
1682463080.5809884, 3.2, -3.359846e-06, 1.304649e-06, 4.856183e-06, 173.2139, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391391, -5.3406e-05, -0.00741294, -179.226
1682463087.0598607, -3.2, 3.220579e-06, 5.738174e-07, 2.494367e-06, 357.2089, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391486, -5.3406e-05, -0.00741294, -179.226
1682463093.53661, 3.2, -4.822163e-06, 1.304649e-06, 4.856183e-06, 181.865, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391391, -5.3406e-05, -0.00741389, -179.226
1682463100.034198, -3.2, 3.220579e-06, 5.738174e-07, 1.849528e-06, 27.658, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391296, -5.3406e-05, -0.00741485, -179.226
1682463106.5142963, 3.2, -4.091004e-06, -1.570137e-07, 2.690588e-06, 170.3081, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391296, -5.3406e-05, -0.00741485, -179.226
1682463113.0030925, -3.2, 2.489421e-06, -1.570137e-07, 3.224404e-06, 357.2089, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391391, -5.3406e-05, -0.00741294, -179.226
1682463119.461914, 3.2, -4.822163e-06, 2.03548e-06, 5.582888e-06, 174.1006, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391296, -5.3406e-05, -0.00741485, -179.226
1682463125.942288, -3.2, 2.489421e-06, 5.738174e-07, 1.176524e-06, 29.191, 0, 0, 0, +1.866720E+01, -4.902768E-10, -0.00391391, -5.3406e-05, -0.00741389, -179.226
1682463148.598126, 3.2, -6.284479e-06, 5.738174e-07, 7.039065e-06, 175.3241, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401786, -5.3406e-05, -0.00730899, -179.238
1682463155.1068196, -3.2, -4.352126e-07, 5.738174e-07, 1.29988e-06, 153.8043, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401786, -5.3406e-05, -0.00730899, -179.238
1682463161.614086, 3.2, -9.209113e-06, 1.304649e-06, 9.301069e-06, 180.7889, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401786, -5.3406e-05, -0.00730899, -179.238
1682463168.0848234, -3.2, -2.628688e-06, 5.738174e-07, 3.604258e-06, 170.3081, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401786, -5.3406e-05, -0.00730994, -179.238
1682463174.569614, 3.2, -9.940271e-06, 1.304649e-06, 9.301069e-06, 171.2515, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401595, -5.3406e-05, -0.00731185, -179.238
1682463181.0270092, -3.2, -1.166371e-06, 5.738174e-07, 1.750008e-06, 183.4183, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401595, -5.3406e-05, -0.00731185, -179.238
1682463187.5447366, 3.2, -7.015637e-06, 5.738174e-07, 8.497351e-06, 175.3241, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401405, -5.3406e-05, -0.00731376, -179.238
1682463194.0119996, -3.2, -1.897529e-06, 1.304649e-06, 2.934639e-06, 163.1745, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401595, -5.3406e-05, -0.0073109, -179.238
1682463200.5061998, 3.2, -8.477954e-06, 5.738174e-07, 8.497351e-06, 176.4345, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.004015, -5.3406e-05, -0.0073128, -179.238
1682463206.996822, -3.2, -1.166371e-06, 5.738174e-07, 1.982394e-06, 184.7303, 0, 0, 0, +2.133613E+01, +5.983216E-10, -0.00401595, -5.3406e-05, -0.00731185, -179.238
1682463229.6690116, 3.2, -4.822163e-06, 1.304649e-06, 6.418472e-06, 174.7829, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412944, -5.53133e-05, -0.00719836, -179.238
1682463236.1411378, -3.2, 3.220579e-06, 5.738174e-07, 3.271299e-06, 18.27041, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00413039, -5.53133e-05, -0.00719741, -179.244
1682463242.6165261, 3.2, -7.015637e-06, 5.738174e-07, 5.704514e-06, 157.1149, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412753, -5.53133e-05, -0.00720027, -179.238
1682463249.0770373, -3.2, 3.220579e-06, 5.738174e-07, 3.4748e-06, 27.2523, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412849, -5.43597e-05, -0.00719836, -179.25
1682463255.5540602, 3.2, -7.015637e-06, 2.03548e-06, 6.605896e-06, 168.272, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412849, -5.53133e-05, -0.00719932, -179.238
1682463262.0244155, -3.2, 3.220579e-06, 1.304649e-06, 4.861236e-06, 8.261965, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412849, -5.53133e-05, -0.00719836, -179.238
1682463268.5098484, 3.2, -6.284479e-06, 1.304649e-06, 7.039065e-06, 162.0534, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412849, -5.53133e-05, -0.00719932, -179.238
1682463274.9790568, -3.2, -4.352126e-07, 2.03548e-06, 2.056881e-06, 63.22446, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412849, -5.43597e-05, -0.00719932, -179.25
1682463281.4821591, 3.2, -7.746796e-06, 1.304649e-06, 7.855887e-06, 175.7637, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412658, -5.43597e-05, -0.00720122, -179.25
1682463287.9522946, -3.2, 1.758262e-06, 1.304649e-06, 1.176524e-06, 36.57579, 0, 0, 0, +2.400415E+01, +5.029531E-10, -0.00412658, -5.43597e-05, -0.00720122, -179.25
1682463310.6134539, 3.2, -4.822163e-06, 2.03548e-06, 4.293999e-06, 172.0156, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424865, -5.6267e-05, -0.00707915, -179.25
1682463317.0872242, -3.2, 5.414054e-06, 2.03548e-06, 4.717921e-06, 15.56777, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.0042496, -5.6267e-05, -0.0070782, -179.256
1682463323.5875208, 3.2, -3.359846e-06, 1.304649e-06, 3.408494e-06, 153.6042, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424865, -5.6267e-05, -0.00707915, -179.25
1682463330.0562317, -3.2, 4.682895e-06, 1.304649e-06, 4.861236e-06, 8.261965, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424865, -5.6267e-05, -0.00707915, -179.25
1682463336.5167058, 3.2, -4.822163e-06, 1.304649e-06, 5.23416e-06, 156.2418, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00425056, -5.6267e-05, -0.00707725, -179.256
1682463343.0253758, -3.2, 3.220579e-06, 2.03548e-06, 4.16153e-06, 22.05275, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424865, -5.6267e-05, -0.00707915, -179.25
1682463349.4998949, 3.2, -5.553321e-06, 2.766311e-06, 5.23416e-06, 150.1586, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.0042496, -5.6267e-05, -0.0070782, -179.256
1682463355.994646, -3.2, 1.758262e-06, 2.03548e-06, 3.721517e-06, 18.07434, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424865, -5.6267e-05, -0.00707915, -179.25
1682463362.507516, 3.2, -4.822163e-06, 1.304649e-06, 4.995534e-06, 164.8609, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.0042477, -5.6267e-05, -0.00708011, -179.25
1682463368.9936554, -3.2, 2.489421e-06, 2.03548e-06, 2.189428e-06, 18.07434, 0, 0, 0, +2.667195E+01, +1.022947E-10, -0.00424674, -5.6267e-05, -0.00708106, -179.25
1682463391.6642258, 3.2, -2.628688e-06, 2.03548e-06, 4.293999e-06, 153.5473, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437644, -5.72207e-05, -0.00695136, -179.256
1682463398.1414888, -3.2, 3.951737e-06, 2.03548e-06, 3.4748e-06, 18.27041, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437453, -5.72207e-05, -0.00695232, -179.256
1682463404.6513596, 3.2, -2.628688e-06, 2.03548e-06, 2.934639e-06, 158.7785, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437358, -5.6267e-05, -0.00695422, -179.268
1682463411.143547, -3.2, 5.414054e-06, -1.570137e-07, 4.861236e-06, 15.56777, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437453, -5.6267e-05, -0.00695327, -179.268
1682463417.636847, 3.2, -1.897529e-06, 2.03548e-06, 2.782767e-06, 145.4895, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437263, -5.72207e-05, -0.00695518, -179.256
1682463424.137185, -3.2, 4.682895e-06, 2.03548e-06, 4.445155e-06, 23.49278, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437358, -5.6267e-05, -0.00695422, -179.268
1682463430.6283555, 3.2, -3.359846e-06, 2.03548e-06, 3.604258e-06, 145.9337, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437453, -5.72207e-05, -0.00695327, -179.256
1682463437.113869, -3.2, 5.414054e-06, 2.03548e-06, 4.861236e-06, 30.57147, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437453, -5.6267e-05, -0.00695327, -179.268
1682463443.6182961, 3.2, -2.628688e-06, 2.03548e-06, 3.324632e-06, 142.2482, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437263, -5.72207e-05, -0.00695518, -179.256
1682463450.096438, -3.2, 3.951737e-06, 1.304649e-06, 4.16153e-06, 32.29382, 0, 0, 0, +2.933947E+01, -7.911855E-10, -0.00437453, -5.72207e-05, -0.00695327, -179.256
1682463472.773353, 3.2, -5.553321e-06, 2.03548e-06, 5.23416e-06, 150.9052, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451282, -5.81744e-05, -0.00681499, -179.274
1682463479.2456772, -3.2, 1.758262e-06, 1.304649e-06, 2.810574e-06, 36.57579, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451377, -5.81744e-05, -0.00681308, -179.274
1682463485.7411218, 3.2, -5.553321e-06, 2.766311e-06, 4.995534e-06, 162.0534, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451282, -5.81744e-05, -0.00681499, -179.274
1682463492.2297983, -3.2, 3.220579e-06, 2.03548e-06, 3.809896e-06, 48.01575, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451091, -5.81744e-05, -0.00681689, -179.274
1682463498.7218277, 3.2, -5.553321e-06, 2.03548e-06, 5.23416e-06, 164.8609, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451186, -5.81744e-05, -0.00681594, -179.274
1682463505.2241397, -3.2, 2.489421e-06, 1.304649e-06, 3.809896e-06, 32.29382, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451186, -5.81744e-05, -0.00681594, -179.274
1682463511.7107818, 3.2, -7.015637e-06, 1.304649e-06, 8.917857e-06, 165.2782, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00450996, -5.81744e-05, -0.00681785, -179.274
1682463518.1976275, -3.2, 2.489421e-06, 2.03548e-06, 3.215648e-06, 48.01575, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00451186, -5.81744e-05, -0.00681594, -179.274
1682463524.6783152, 3.2, -7.746796e-06, 2.766311e-06, 8.009745e-06, 170.4404, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00450996, -5.81744e-05, -0.00681785, -179.274
1682463531.162338, -3.2, 3.951737e-06, 2.03548e-06, 3.809896e-06, 27.2523, 0, 0, 0, +3.200398E+01, +5.734327E-10, -0.00450996, -5.81744e-05, -0.00681785, -179.274
1682463553.7982838, 3.2, -5.553321e-06, 2.03548e-06, 5.23416e-06, 157.1149, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.00466159, -5.9128e-05, -0.00666621, -179.28
1682463560.3114939, -3.2, 3.220579e-06, 2.766311e-06, 4.16153e-06, 27.2523, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.0046635, -5.9128e-05, -0.00666431, -179.28
1682463566.7835045, 3.2, -5.553321e-06, 2.766311e-06, 5.559292e-06, 139.4749, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.00466254, -5.9128e-05, -0.00666431, -179.28
1682463573.274993, -3.2, 4.682895e-06, 2.03548e-06, 3.809896e-06, 48.01575, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.00466254, -5.9128e-05, -0.00666526, -179.28
1682463579.7280412, 3.2, -4.822163e-06, 2.03548e-06, 6.204179e-06, 159.8704, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.00466064, -5.9128e-05, -0.00666717, -179.28
1682463586.214933, -3.2, 3.951737e-06, 2.03548e-06, 3.277798e-06, 57.56003, 0, 0, 0, +3.466716E+01, -4.381228E-10, -0.00466064, -5.9128e-05, -0.00666717, -179.28
