t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682496009.335502, 3.2, -5.553321e-06, -6.003663e-06, 8.178223e-06, 220.5554, 0, 0, 0, +5.334312E+00, +8.903898E-10, -0.00377657, -5.14986e-05, -0.0245458, -179.238
1682496015.7802684, -3.2, 1.027104e-06, -6.734494e-06, 5.28113e-06, 264.5267, 0, 0, 0, +5.334312E+00, +8.903898E-10, -0.00377657, -5.14986e-05, -0.0245439, -179.238
1682496038.3798323, 3.2, -5.553321e-06, -6.734494e-06, 6.67376e-06, 227.5562, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387193, -5.14986e-05, -0.0244485, -179.262
1682496044.837561, -3.2, 1.758262e-06, -4.542001e-06, 7.187503e-06, 301.4161, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387193, -5.3406e-05, -0.0244485, -179.232
1682496051.2833238, 3.2, -4.091004e-06, -6.003663e-06, 7.700469e-06, 235.7288, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387193, -5.3406e-05, -0.0244485, -179.232
1682496057.7290888, -3.2, 2.489421e-06, -6.003663e-06, 6.812935e-06, 292.5214, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387193, -5.3406e-05, -0.0244485, -179.232
1682496064.1768446, 3.2, -5.553321e-06, -6.003663e-06, 6.67376e-06, 227.5562, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244504, -179.256
1682496070.6335783, -3.2, 3.951737e-06, -5.272832e-06, 5.830949e-06, 306.8498, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244504, -179.256
1682496077.074354, 3.2, -4.091004e-06, -5.272832e-06, 6.879865e-06, 237.4948, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244504, -179.256
1682496083.5330813, -3.2, 5.414054e-06, -6.003663e-06, 7.614031e-06, 306.8498, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244523, -179.256
1682496089.987823, 3.2, -1.897529e-06, -4.542001e-06, 6.67376e-06, 223.5159, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244504, -179.256
1682496096.4325876, -3.2, 2.489421e-06, -6.003663e-06, 6.589308e-06, 301.4161, 0, 0, 0, +8.000969E+00, -8.577326E-10, -0.00387003, -5.14986e-05, -0.0244504, -179.256
1682496119.0291972, 3.2, -3.359846e-06, -6.003663e-06, 5.891753e-06, 233.5086, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397494, -5.3406e-05, -0.0243455, -179.256
1682496125.4938731, -3.2, 6.87637e-06, -5.272832e-06, 8.665288e-06, 322.5189, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397494, -5.3406e-05, -0.0243474, -179.256
1682496131.936644, 3.2, -2.628688e-06, -5.272832e-06, 5.290763e-06, 257.5268, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397494, -5.3406e-05, -0.0243474, -179.256
1682496138.3834035, -3.2, 5.414054e-06, -4.542001e-06, 7.05211e-06, 311.6089, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397494, -5.3406e-05, -0.0243474, -179.256
1682496144.8401732, 3.2, -1.897529e-06, -6.003663e-06, 4.68937e-06, 265.2816, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397304, -5.3406e-05, -0.0243493, -179.256
1682496151.2789185, -3.2, 6.87637e-06, -5.272832e-06, 8.097308e-06, 326.5543, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397494, -5.3406e-05, -0.0243474, -179.256
1682496157.7227285, 3.2, -4.352126e-07, -5.272832e-06, 5.400294e-06, 259.0057, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397304, -5.3406e-05, -0.0243493, -179.256
1682496164.1774225, -3.2, 8.338688e-06, -5.272832e-06, 1.049118e-05, 331.7202, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397304, -5.3406e-05, -0.0243493, -179.256
1682496170.623186, 3.2, 1.027104e-06, -5.272832e-06, 5.290763e-06, 265.2816, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397113, -5.3406e-05, -0.0243493, -179.256
1682496177.0779276, -3.2, 9.069846e-06, -6.003663e-06, 1.049118e-05, 331.4233, 0, 0, 0, +1.066769E+01, +1.165794E-09, -0.00397304, -5.3406e-05, -0.0243493, -179.256
1682496199.6725018, 3.2, -3.359846e-06, -5.272832e-06, 6.67376e-06, 223.2863, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00408176, -5.3406e-05, -0.0242406, -179.274
1682496206.1142764, -3.2, 3.220579e-06, -5.272832e-06, 6.589308e-06, 306.8498, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00408176, -5.3406e-05, -0.0242406, -179.274
1682496212.5600376, 3.2, -2.628688e-06, -4.542001e-06, 5.649631e-06, 227.9905, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407985, -5.3406e-05, -0.0242425, -179.274
1682496219.0028083, -3.2, 3.220579e-06, -5.272832e-06, 6.178583e-06, 306.8498, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00408176, -5.3406e-05, -0.0242406, -179.274
1682496225.4655259, 3.2, -1.897529e-06, -5.272832e-06, 5.400294e-06, 247.3261, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407794, -5.3406e-05, -0.0242425, -179.274
1682496231.943204, -3.2, 5.414054e-06, -4.542001e-06, 8.097308e-06, 319.3691, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407985, -5.3406e-05, -0.0242425, -179.274
1682496238.402929, 3.2, -1.897529e-06, -5.272832e-06, 4.922437e-06, 257.5268, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407794, -5.3406e-05, -0.0242425, -179.274
1682496244.8626542, -3.2, 6.87637e-06, -4.542001e-06, 8.24101e-06, 329.1611, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407794, -5.3406e-05, -0.0242425, -179.274
1682496251.324374, 3.2, -4.352126e-07, -5.272832e-06, 5.28113e-06, 265.2816, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407603, -5.3406e-05, -0.0242444, -179.274
1682496257.7811074, -3.2, 6.145212e-06, -5.272832e-06, 8.860264e-06, 329.1611, 0, 0, 0, +1.333441E+01, -7.647335E-10, -0.00407603, -5.3406e-05, -0.0242444, -179.274
1682496280.3707454, 3.2, -3.359846e-06, -4.542001e-06, 6.11278e-06, 232.1934, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00419047, -5.3406e-05, -0.02413, -179.268
1682496286.827479, -3.2, 5.414054e-06, -4.542001e-06, 7.557429e-06, 320.0058, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00419047, -5.3406e-05, -0.02413, -179.268
1682496293.2872064, 3.2, -2.628688e-06, -4.542001e-06, 5.247834e-06, 232.1934, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00419047, -5.3406e-05, -0.02413, -179.268
1682496299.731969, -3.2, 4.682895e-06, -6.003663e-06, 8.24101e-06, 324.8568, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00419047, -5.3406e-05, -0.02413, -179.268
1682496306.1747408, 3.2, -3.359846e-06, -4.542001e-06, 5.649631e-06, 239.9398, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418857, -5.3406e-05, -0.0241319, -179.268
1682496312.6344655, -3.2, 5.414054e-06, -3.811169e-06, 9.2562e-06, 331.4233, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418857, -5.3406e-05, -0.0241319, -179.268
1682496319.0892043, 3.2, -3.359846e-06, -3.811169e-06, 6.11278e-06, 227.9905, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418857, -5.3406e-05, -0.0241319, -179.268
1682496325.5479321, -3.2, 6.87637e-06, -4.542001e-06, 7.641557e-06, 324.8568, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418857, -5.3406e-05, -0.0241319, -179.268
1682496332.0096521, 3.2, -4.352126e-07, -6.003663e-06, 5.247834e-06, 255.5978, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418857, -5.3406e-05, -0.0241319, -179.268
1682496338.4733677, -3.2, 6.87637e-06, -4.542001e-06, 8.24101e-06, 331.4233, 0, 0, 0, +1.600071E+01, -4.784145E-10, -0.00418666, -5.3406e-05, -0.0241338, -179.268
1682496361.0699432, 3.2, -4.822163e-06, -3.811169e-06, 7.657814e-06, 218.3209, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00431255, -5.3406e-05, -0.0240079, -179.292
1682496367.5316648, -3.2, 3.951737e-06, -5.272832e-06, 6.020465e-06, 311.0247, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00431255, -5.3406e-05, -0.0240079, -179.292
1682496373.9774246, 3.2, -3.359846e-06, -4.542001e-06, 5.247834e-06, 243.5319, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00431064, -5.3406e-05, -0.0240098, -179.292
1682496380.438145, -3.2, 4.682895e-06, -4.542001e-06, 7.23109e-06, 324.8568, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430873, -5.3406e-05, -0.0240117, -179.292
1682496386.9058487, 3.2, -4.822163e-06, -3.811169e-06, 6.624426e-06, 214.4613, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430873, -5.3406e-05, -0.0240117, -179.292
1682496393.3645778, -3.2, 2.489421e-06, -4.542001e-06, 4.989703e-06, 316.0374, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430873, -5.3406e-05, -0.0240117, -179.292
1682496399.8263009, 3.2, -3.359846e-06, -4.542001e-06, 5.247834e-06, 235.4047, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430873, -5.3406e-05, -0.0240117, -179.292
1682496406.2959964, -3.2, 6.145212e-06, -3.811169e-06, 7.066948e-06, 326.6637, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430682, -5.3406e-05, -0.0240136, -179.292
1682496412.7417612, 3.2, -3.359846e-06, -3.811169e-06, 5.649631e-06, 243.5022, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430873, -5.3406e-05, -0.0240117, -179.292
1682496419.1865253, -3.2, 3.951737e-06, -3.811169e-06, 6.020465e-06, 324.8568, 0, 0, 0, +1.866737E+01, +3.981967E-10, -0.00430682, -5.3406e-05, -0.0240136, -179.292
1682496441.7900772, 3.2, -3.359846e-06, -4.542001e-06, 5.591183e-06, 212.57, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443843, -5.53133e-05, -0.023882, -179.292
1682496448.2508001, -3.2, 5.414054e-06, -3.080338e-06, 6.037758e-06, 320.8596, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443843, -5.53133e-05, -0.023882, -179.292
1682496454.7125223, 3.2, -4.822163e-06, -3.811169e-06, 5.121015e-06, 214.4613, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443843, -5.53133e-05, -0.023882, -179.292
1682496461.172246, -3.2, 6.87637e-06, -3.080338e-06, 6.874017e-06, 320.0058, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443843, -5.53133e-05, -0.023882, -179.292
1682496467.6319733, 3.2, -4.822163e-06, -3.811169e-06, 6.735308e-06, 218.3209, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443843, -5.53133e-05, -0.0238839, -179.292
1682496474.088705, -3.2, 7.607529e-06, -3.811169e-06, 7.534783e-06, 339.7256, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443652, -5.53133e-05, -0.0238858, -179.286
1682496480.5514216, 3.2, -1.897529e-06, -3.080338e-06, 4.049504e-06, 229.5234, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443462, -5.53133e-05, -0.0238878, -179.286
1682496487.0101511, -3.2, 8.338688e-06, -3.080338e-06, 8.889443e-06, 331.4233, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443652, -5.53133e-05, -0.0238858, -179.286
1682496493.4579086, 3.2, -2.628688e-06, -3.811169e-06, 2.62309e-06, 274.4402, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443271, -5.53133e-05, -0.0238878, -179.286
1682496499.8976882, -3.2, 1.053216e-05, -3.811169e-06, 1.120051e-05, 340.1068, 0, 0, 0, +2.133611E+01, +1.401767E-09, -0.00443271, -5.53133e-05, -0.0238878, -179.286
1682496522.5152047, 3.2, -3.359846e-06, -3.080338e-06, 3.617886e-06, 235.4047, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457385, -5.53133e-05, -0.0237466, -179.31
1682496528.9759328, -3.2, 4.682895e-06, -3.080338e-06, 5.01046e-06, 326.6637, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457385, -5.72207e-05, -0.0237466, -179.292
1682496535.4196932, 3.2, -4.091004e-06, -3.080338e-06, 4.099848e-06, 228.6013, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457194, -5.53133e-05, -0.0237485, -179.31
1682496541.8654587, -3.2, 6.87637e-06, -3.080338e-06, 7.534783e-06, 331.003, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237504, -179.286
1682496548.3261786, 3.2, 2.959457e-07, -2.349507e-06, 3.822643e-06, 261.9581, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237523, -179.286
1682496554.7888985, -3.2, 7.607529e-06, -3.080338e-06, 8.207496e-06, 344.2643, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237504, -179.286
1682496561.2585952, 3.2, -1.897529e-06, -2.349507e-06, 3.094522e-06, 238.3664, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237523, -179.286
1682496567.7163284, -3.2, 9.069846e-06, -3.080338e-06, 9.578653e-06, 335.4374, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237504, -179.286
1682496574.1810396, 3.2, -1.166371e-06, -3.811169e-06, 3.985654e-06, 243.5987, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237523, -179.286
1682496580.6208186, -3.2, 9.069846e-06, -3.811169e-06, 9.36922e-06, 335.4374, 0, 0, 0, +2.400399E+01, +5.677307E-10, -0.00457004, -5.72207e-05, -0.0237523, -179.286
1682496603.209412, 3.2, -4.822163e-06, -2.349507e-06, 5.364087e-06, 205.9768, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472263, -5.72207e-05, -0.0235978, -179.31
1682496609.6501865, -3.2, 6.145212e-06, -3.080338e-06, 4.270403e-06, 330.3622, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472263, -5.72207e-05, -0.0235978, -179.31
1682496616.0989428, 3.2, -4.822163e-06, -2.349507e-06, 6.350422e-06, 212.57, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472263, -5.72207e-05, -0.0235978, -179.31
1682496622.5476995, -3.2, 6.87637e-06, -2.349507e-06, 5.01046e-06, 322.064, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472453, -5.72207e-05, -0.0235959, -179.31
1682496628.9894693, 3.2, -6.284479e-06, -3.080338e-06, 6.489591e-06, 200.4987, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472072, -5.72207e-05, -0.0235997, -179.31
1682496635.431245, -3.2, 4.682895e-06, -3.080338e-06, 5.605176e-06, 336.5409, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472072, -5.72207e-05, -0.0235997, -179.31
1682496641.8760087, 3.2, -7.015637e-06, -2.349507e-06, 8.095248e-06, 198.5155, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00472072, -5.72207e-05, -0.0235997, -179.31
1682496648.3197753, -3.2, 2.489421e-06, -2.349507e-06, 3.986516e-06, 329.2664, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.00471881, -5.72207e-05, -0.0236017, -179.31
1682496654.7814958, 3.2, -4.822163e-06, -1.618676e-06, 5.121015e-06, 202.9323, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.0047169, -5.72207e-05, -0.0236036, -179.31
1682496661.2252648, -3.2, 6.145212e-06, -2.349507e-06, 5.01046e-06, 326.6637, 0, 0, 0, +2.667159E+01, -5.327905E-10, -0.0047169, -5.72207e-05, -0.0236036, -179.31
1682496683.8198454, 3.2, -5.553321e-06, -2.349507e-06, 4.399594e-06, 209.8692, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00488475, -5.9128e-05, -0.0234376, -179.316
1682496690.2955241, -3.2, 4.682895e-06, -2.349507e-06, 6.874017e-06, 339.0766, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00488475, -5.9128e-05, -0.0234376, -179.316
1682496696.7392924, 3.2, -4.822163e-06, -2.349507e-06, 4.399594e-06, 192.2447, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00488093, -5.9128e-05, -0.0234395, -179.316
1682496703.1990178, -3.2, 6.145212e-06, -1.618676e-06, 8.207496e-06, 341.1358, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00488093, -5.9128e-05, -0.0234395, -179.316
1682496709.645821, 3.2, -1.166371e-06, -1.618676e-06, 2.62309e-06, 231.0747, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487903, -5.9128e-05, -0.0234414, -179.316
1682496716.090543, -3.2, 7.607529e-06, -2.349507e-06, 1.007868e-05, 346.5194, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487903, -5.9128e-05, -0.0234414, -179.316
1682496722.5532632, 3.2, 2.959457e-07, -2.349507e-06, 2.564201e-06, 280.3611, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487712, -5.9128e-05, -0.0234433, -179.316
1682496729.0020218, -3.2, 9.069846e-06, -2.349507e-06, 8.49434e-06, 341.2413, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487712, -5.9128e-05, -0.0234433, -179.316
1682496735.4417944, 3.2, -4.352126e-07, -2.349507e-06, 1.676163e-06, 243.8864, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487712, -5.9128e-05, -0.0234433, -179.316
1682496741.9005241, -3.2, 7.607529e-06, -2.349507e-06, 7.962078e-06, 339.0766, 0, 0, 0, +2.933969E+01, +1.602401E-09, -0.00487903, -5.9128e-05, -0.0234414, -179.316
1682496764.568349, 3.2, -9.209113e-06, -2.349507e-06, 1.040661e-05, 194.3125, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00505832, -5.9128e-05, -0.0232641, -179.34
1682496771.0699315, -3.2, 2.959457e-07, -1.618676e-06, 3.986516e-06, 329.2664, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00505641, -5.9128e-05, -0.023266, -179.34
1682496777.560825, 3.2, -9.209113e-06, -1.618676e-06, 1.092701e-05, 189.2489, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.0050545, -5.9128e-05, -0.023266, -179.34
1682496784.0596962, -3.2, 1.758262e-06, -1.618676e-06, 3.604475e-06, 317.367, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.0050545, -5.9128e-05, -0.023266, -179.34
1682496790.5459447, 3.2, -7.015637e-06, -2.349507e-06, 6.489591e-06, 195.4897, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.0050545, -5.9128e-05, -0.023266, -179.34
1682496797.0429306, -3.2, 3.951737e-06, -2.349507e-06, 3.546825e-06, 308.9439, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.0050526, -5.9128e-05, -0.0232679, -179.34
1682496803.5242682, 3.2, -8.477954e-06, -2.349507e-06, 8.095248e-06, 196.8719, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00505069, -5.9128e-05, -0.0232698, -179.34
1682496810.0175233, -3.2, 5.414054e-06, -8.878449e-07, 6.579044e-06, 336.5409, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00504878, -5.9128e-05, -0.0232717, -179.34
1682496816.4783576, 3.2, -7.015637e-06, -2.349507e-06, 4.71768e-06, 209.8692, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00504497, -5.9128e-05, -0.0232755, -179.334
1682496822.9570746, -3.2, 6.87637e-06, -3.080338e-06, 7.064317e-06, 343.3546, 0, 0, 0, +3.200415E+01, +6.598182E-10, -0.00504687, -5.9128e-05, -0.0232736, -179.334
1682496845.5879292, 3.2, -7.015637e-06, -1.618676e-06, 5.086587e-06, 198.5556, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00524333, -6.10356e-05, -0.0230771, -179.346
1682496852.110823, -3.2, 2.489421e-06, -2.349507e-06, 3.423069e-06, 323.8882, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00524333, -6.10356e-05, -0.0230771, -179.346
1682496858.595373, 3.2, -7.015637e-06, -2.349507e-06, 7.398604e-06, 198.5155, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00524333, -6.10356e-05, -0.023079, -179.346
1682496865.090651, -3.2, 2.489421e-06, -2.349507e-06, 2.934565e-06, 316.6562, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00524142, -6.10356e-05, -0.0230809, -179.346
1682496871.5909677, 3.2, -4.822163e-06, -1.618676e-06, 6.346884e-06, 194.4436, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00523761, -6.10356e-05, -0.0230829, -179.34
1682496878.089775, -3.2, 3.951737e-06, -3.080338e-06, 4.954758e-06, 337.7254, 0, 0, 0, +3.466724E+01, +1.823634E-09, -0.00523761, -6.10356e-05, -0.0230829, -179.34
