t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682023548.357278, -3.2, -6.719692e-07, 1.137927e-06, 1.38755e-06, 120.5627, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023554.8542795, 3.2, -8.71471e-06, 1.284093e-06, 8.808806e-06, 174.6368, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023561.3518217, -3.2, -1.403127e-06, 9.917608e-07, 3.140011e-06, 150.6174, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023567.84927, 3.2, 6.785846e-06, 1.137927e-06, 6.221325e-06, 10.1641, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981327, 0.0165406, 0.415041, 0.966
1682023574.3617349, -3.2, 1.424366e-05, 1.137927e-06, 1.529068e-05, 3.995646, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981327, 0.0165406, 0.415041, 0.966
1682023580.8570824, 3.2, 9.710478e-06, 1.284093e-06, 9.650063e-06, 9.050256, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023587.3338616, -3.2, 1.643714e-05, 1.43026e-06, 1.386456e-05, 4.71217, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023593.843322, 3.2, 5.469761e-06, 1.137927e-06, 5.653665e-06, 11.75216, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023600.3533378, -3.2, 1.35125e-05, 9.917608e-07, 1.325719e-05, 4.2435, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.972
1682023606.8818681, 3.2, 7.809467e-06, 9.917608e-07, 9.505151e-06, 7.422464, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023613.3935862, -3.2, 1.877684e-05, 9.917608e-07, 1.837342e-05, 3.197431, 0, 0, 0, +4.511887E-05, -1.699809E-10, 0.981266, 0.0165406, 0.415041, 0.966
1682023636.0752814, 3.2, -4.035297e-06, 4.070959e-07, 4.239621e-06, 166.7695, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023642.5885248, -3.2, 4.446139e-06, 6.994284e-07, 5.991113e-06, 7.765298, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023649.0804834, 3.2, -5.058919e-06, 9.917608e-07, 3.552476e-06, 166.2297, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023655.58627, -3.2, 6.639614e-06, 6.994284e-07, 6.857936e-06, 6.812428, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023662.0814254, 3.2, -1.256896e-06, 6.994284e-07, 1.285707e-06, 114.1707, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023668.5978467, -3.2, 6.493382e-06, 8.455946e-07, 6.98346e-06, 11.15159, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023675.0818026, 3.2, -4.473993e-06, 8.455946e-07, 3.951459e-06, 167.5114, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023681.5937963, -3.2, 6.493382e-06, 8.455946e-07, 6.40323e-06, 8.348451, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023688.1061285, 3.2, -1.841823e-06, 9.917608e-07, 2.164992e-06, 130.2824, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023694.586331, -3.2, 6.785846e-06, 8.455946e-07, 6.135375e-06, 9.086796, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023701.0878422, 3.2, -1.695591e-06, 6.994284e-07, 2.894426e-06, 158.3409, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023707.6118343, -3.2, 5.908456e-06, 9.917608e-07, 6.017036e-06, 10.01494, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023714.1172805, 3.2, -4.327761e-06, 8.455946e-07, 3.219483e-06, 165.6937, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023720.63829, -3.2, 3.130054e-06, 8.455946e-07, 2.92252e-06, 15.82236, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023727.129219, 3.2, -5.351383e-06, 9.917608e-07, 5.586354e-06, 167.9953, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023733.6352787, -3.2, 1.521506e-06, 8.455946e-07, 1.899963e-06, 30.73886, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023740.1247125, 3.2, -4.620224e-06, 9.917608e-07, 4.758293e-06, 165.2683, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023746.6592786, -3.2, 3.714981e-06, 8.455946e-07, 3.383214e-06, 24.08943, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023753.1742203, 3.2, -5.497614e-06, 1.137927e-06, 6.331863e-06, 172.6118, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023759.695297, -3.2, 1.960201e-06, 9.917608e-07, 2.922036e-06, 30.13583, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023766.1862924, 3.2, -4.473993e-06, 8.455946e-07, 4.836539e-06, 167.8849, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023772.712311, -3.2, 3.568749e-06, 1.137927e-06, 3.207248e-06, 13.84663, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023779.226283, 3.2, -6.082541e-06, 9.917608e-07, 7.630187e-06, 172.4443, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023785.7373378, -3.2, 2.252664e-06, 9.917608e-07, 1.491836e-06, 25.21222, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023792.2218158, 3.2, -4.620224e-06, 1.284093e-06, 4.266171e-06, 166.5727, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023798.7252808, -3.2, 4.884834e-06, 9.917608e-07, 4.555408e-06, 10.6624, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023805.2392704, 3.2, -4.035297e-06, 9.917608e-07, 3.837165e-06, 163.0892, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023811.7383235, -3.2, 4.884834e-06, 1.137927e-06, 5.558946e-06, 13.21164, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023818.2597299, 3.2, -2.719212e-06, 1.284093e-06, 2.366697e-06, 157.7712, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023824.772324, -3.2, 5.908456e-06, 1.137927e-06, 5.679296e-06, 6.435437, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023831.2732623, 3.2, -2.134286e-06, 9.917608e-07, 3.30998e-06, 159.3015, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023837.7682972, -3.2, 6.493382e-06, 1.137927e-06, 6.258309e-06, 9.725125, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023844.2747765, 3.2, -1.256896e-06, 8.455946e-07, 1.76509e-06, 155.0766, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023850.7621815, -3.2, 1.263511e-05, 9.917608e-07, 1.296556e-05, 5.740784, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023857.2672856, 3.2, 3.130054e-06, 9.917608e-07, 2.018967e-06, 33.09745, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023863.7942848, -3.2, 1.131903e-05, 1.137927e-06, 1.063422e-05, 5.208215, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023870.300118, 3.2, 3.276286e-06, 1.137927e-06, 2.668359e-06, 23.28471, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023876.8158133, -3.2, 9.564247e-06, 1.137927e-06, 9.341352e-06, 7.532966, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023883.30027, 3.2, 4.884834e-06, 9.917608e-07, 5.015624e-06, 13.92963, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023889.7786868, -3.2, 1.731453e-05, 1.137927e-06, 1.809131e-05, 3.197431, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023896.2733436, 3.2, 7.517004e-06, 1.284093e-06, 8.307573e-06, 9.693988, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023902.7643428, -3.2, 1.555975e-05, 9.917608e-07, 1.632107e-05, 2.998188, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023909.2808146, 3.2, 6.639614e-06, 1.137927e-06, 7.458094e-06, 6.812428, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023915.7916105, -3.2, 1.468236e-05, 1.137927e-06, 1.505757e-05, 4.388205, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023922.3112764, 3.2, 6.785846e-06, 9.917608e-07, 6.762645e-06, 7.257889, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023928.8108213, -3.2, 1.62909e-05, 8.455946e-07, 1.559132e-05, 3.081774, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980167, 0.0165406, 0.413942, 0.966
1682023935.288813, 3.2, 7.370772e-06, 9.917608e-07, 7.87219e-06, 8.608099, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023941.7949746, -3.2, 1.438989e-05, 9.917608e-07, 1.603886e-05, 4.388205, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023948.271828, 3.2, 7.224541e-06, 8.455946e-07, 7.050006e-06, 10.9458, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023954.7808595, -3.2, 1.380497e-05, 8.455946e-07, 1.442403e-05, 3.505155, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023961.2933388, 3.2, 5.908456e-06, 1.137927e-06, 5.390269e-06, 14.35589, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682023967.800735, -3.2, 1.248888e-05, 1.137927e-06, 1.356033e-05, 4.901133, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023974.3072686, 3.2, 7.370772e-06, 9.917608e-07, 7.582147e-06, 5.024263, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980167, 0.0165406, 0.413942, 0.966
1682023980.8175404, -3.2, 1.71683e-05, 1.137927e-06, 1.732865e-05, 3.095645, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980167, 0.0164796, 0.413942, 0.966
1682023987.3018806, 3.2, 7.955699e-06, 9.917608e-07, 8.743287e-06, 7.422464, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682023993.8053215, -3.2, 1.848438e-05, 1.137927e-06, 1.851097e-05, 4.103326, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682024000.3307822, 3.2, 8.248162e-06, 1.137927e-06, 8.781252e-06, 5.853464, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682024006.821774, -3.2, 1.71683e-05, 9.917608e-07, 1.735188e-05, 3.760125, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0165406, 0.413881, 0.966
1682024013.3318133, 3.2, 7.809467e-06, 8.455946e-07, 8.083241e-06, 9.51943, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682024019.8500729, -3.2, 1.278134e-05, 9.917608e-07, 1.267397e-05, 4.290264, 0, 0, 0, +4.138074E+00, -9.828805E-11, 0.980106, 0.0164796, 0.413881, 0.966
1682024042.5113177, 3.2, -4.620224e-06, 5.532622e-07, 4.840882e-06, 174.4394, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164186, 0.412661, 0.966
1682024049.0072703, -3.2, 6.785846e-06, 5.532622e-07, 4.669572e-06, 5.098577, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024055.5278635, 3.2, -3.596602e-06, 5.532622e-07, 3.694669e-06, 165.159, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024062.0352826, -3.2, 4.446139e-06, 6.994284e-07, 6.068358e-06, 4.146043, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024068.5393634, 3.2, -2.865444e-06, 5.532622e-07, 2.774926e-06, 169.0717, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024075.0263114, -3.2, 6.347151e-06, 8.455946e-07, 6.498623e-06, 6.288373, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024081.527294, 3.2, -2.719212e-06, 5.532622e-07, 3.269161e-06, 168.5408, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024088.0272799, -3.2, 6.054688e-06, 8.455946e-07, 5.788724e-06, 7.693808, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024094.5273416, 3.2, -1.256896e-06, 5.532622e-07, 1.111858e-06, 138.7564, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024101.0453274, -3.2, 7.955699e-06, 6.994284e-07, 7.258318e-06, 4.469325, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024107.5542815, 3.2, -9.644325e-07, 8.455946e-07, 2.43224e-06, 159.6557, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024114.0578249, -3.2, 7.517004e-06, 5.532622e-07, 7.674041e-06, 3.09992, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024120.5563362, 3.2, -5.257375e-07, 8.455946e-07, 1.076407e-06, 142.2482, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024127.0682728, -3.2, 6.932077e-06, 8.455946e-07, 6.644739e-06, 5.221045, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024133.5753274, 3.2, -2.280517e-06, 1.137927e-06, 2.221699e-06, 146.134, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024140.0762982, -3.2, 6.932077e-06, 8.455946e-07, 6.385571e-06, 6.288373, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024146.5708396, 3.2, -3.450371e-06, 8.455946e-07, 2.621584e-06, 167.8646, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024153.0762928, -3.2, 5.908456e-06, 6.994284e-07, 5.991113e-06, 7.765298, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024159.591829, 3.2, -6.719692e-07, 4.070959e-07, 9.138817e-07, 144.0495, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024166.1018562, -3.2, 6.200919e-06, 8.455946e-07, 6.240241e-06, 8.14196, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024172.627291, 3.2, -2.865444e-06, 8.455946e-07, 2.34667e-06, 161.8072, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
1682024179.1198008, -3.2, 5.908456e-06, 5.532622e-07, 5.94971e-06, 7.765298, 0, 0, 0, +8.276482E+00, -7.672973E-11, 0.978947, 0.0164796, 0.412661, 0.966
