t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682369142.7346017, 3.2, -3.359846e-06, -6.734494e-06, 7.229344e-06, 250.6019, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0165406, 0.413332, 0.966
1682369149.192332, -3.2, 3.220579e-06, -6.734494e-06, 7.808305e-06, 307.9545, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0165406, 0.413271, 0.966
1682369155.642083, 3.2, -3.359846e-06, -6.003663e-06, 7.914612e-06, 240.7672, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0164796, 0.413332, 0.966
1682369162.0898414, -3.2, 3.951737e-06, -6.003663e-06, 7.05211e-06, 302.0995, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0164796, 0.413271, 0.966
1682369168.5296202, 3.2, -3.359846e-06, -6.734494e-06, 7.526086e-06, 240.7672, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0165406, 0.413271, 0.966
1682369174.9763796, -3.2, 2.489421e-06, -6.734494e-06, 7.179876e-06, 295.5581, 0, 0, 0, +2.667249E+00, -7.834104E-10, 0.979557, 0.0165406, 0.413271, 0.966
1682369197.5919437, 3.2, -4.822163e-06, -7.465325e-06, 8.728848e-06, 245.7694, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164186, 0.412783, 0.966
1682369204.0416553, -3.2, 3.220579e-06, -6.003663e-06, 7.179876e-06, 295.5581, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369210.4874158, 3.2, -3.359846e-06, -7.465325e-06, 7.265004e-06, 238.7226, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369216.931187, -3.2, 3.220579e-06, -6.003663e-06, 8.640915e-06, 293.3356, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369223.3899128, 3.2, -4.822163e-06, -6.734494e-06, 8.282914e-06, 237.1399, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369229.8346775, -3.2, 2.489421e-06, -6.734494e-06, 7.808305e-06, 300.404, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369236.2814372, 3.2, -4.822163e-06, -6.734494e-06, 8.178223e-06, 231.2285, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369242.7371733, -3.2, 3.220579e-06, -6.734494e-06, 7.464954e-06, 300.404, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369249.1949043, 3.2, -4.091004e-06, -6.003663e-06, 7.700469e-06, 227.2315, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0164796, 0.412783, 0.966
1682369255.644657, -3.2, 3.220579e-06, -6.003663e-06, 7.808305e-06, 293.3356, 0, 0, 0, +5.334345E+00, +5.250158E-10, 0.979008, 0.0165406, 0.412783, 0.972
1682369278.249207, 3.2, -4.822163e-06, -7.465325e-06, 8.282914e-06, 233.3551, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0164796, 0.412233, 0.966
1682369284.6989617, -3.2, 3.220579e-06, -6.734494e-06, 7.869454e-06, 288.4417, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369291.1437244, 3.2, -4.091004e-06, -6.734494e-06, 8.282914e-06, 234.3959, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369297.5954733, -3.2, 2.489421e-06, -6.734494e-06, 8.202617e-06, 300.404, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369304.0492165, 3.2, -4.822163e-06, -7.465325e-06, 7.879703e-06, 245.7694, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369310.4959755, -3.2, 3.951737e-06, -6.003663e-06, 8.640915e-06, 300.404, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369316.939744, 3.2, -3.359846e-06, -6.003663e-06, 6.879865e-06, 248.6777, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369323.3865454, -3.2, 3.220579e-06, -6.734494e-06, 6.812935e-06, 295.5581, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
1682369329.8362553, 3.2, -3.359846e-06, -7.465325e-06, 8.282914e-06, 235.7288, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0166017, 0.412172, 0.972
1682369336.282019, -3.2, 3.951737e-06, -7.465325e-06, 8.202617e-06, 300.404, 0, 0, 0, +8.000852E+00, -5.860021E-10, 0.978458, 0.0165406, 0.412233, 0.972
