t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682266985.1194682, 3.2, -4.091004e-06, -1.570137e-07, 4.856183e-06, 182.198, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0164796, 0.416079, 0.96
1682266991.5891685, -3.2, 2.489421e-06, -1.570137e-07, 3.224404e-06, 347.3375, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682266998.0478957, 3.2, -4.822163e-06, 5.738174e-07, 5.582888e-06, 181.865, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267004.5076213, -3.2, 1.027104e-06, -1.570137e-07, 2.810574e-06, 351.3085, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267010.968343, 3.2, -6.284479e-06, -1.570137e-07, 6.28644e-06, 174.7829, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267017.4161022, -3.2, 3.220579e-06, -1.570137e-07, 2.554698e-06, 51.78788, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267023.865855, 3.2, -6.284479e-06, 1.304649e-06, 6.28644e-06, 174.7829, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267030.3126128, -3.2, 1.027104e-06, 5.738174e-07, 3.271299e-06, 29.191, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267036.7583776, 3.2, -5.553321e-06, 5.738174e-07, 6.310621e-06, 173.2139, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.41614, 0.966
1682267043.2131162, -3.2, 1.758262e-06, -1.570137e-07, 1.765259e-06, 354.897, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267049.659875, 3.2, -5.553321e-06, 1.304649e-06, 4.903215e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267056.125584, -3.2, 2.489421e-06, 5.738174e-07, 2.643007e-06, 354.897, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.41614, 0.966
1682267062.575336, 3.2, -5.553321e-06, -1.570137e-07, 6.310621e-06, 188.0413, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.41614, 0.966
1682267069.0230935, -3.2, 1.758262e-06, -1.570137e-07, 9.358699e-07, 354.897, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267075.480825, 3.2, -7.746796e-06, -1.570137e-07, 5.582888e-06, 181.4312, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267081.9285812, -3.2, 2.489421e-06, 5.738174e-07, 2.494367e-06, 356.391, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267088.395291, 3.2, -6.284479e-06, 5.738174e-07, 6.28644e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267094.8470383, -3.2, 1.027104e-06, 5.738174e-07, 2.189428e-06, 29.191, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267101.3097522, 3.2, -5.553321e-06, 5.738174e-07, 5.582888e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267107.77247, -3.2, 3.951737e-06, -1.570137e-07, 3.224404e-06, 357.2089, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267114.2311978, 3.2, -5.553321e-06, 1.304649e-06, 5.582888e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267120.6909237, -3.2, 2.489421e-06, -1.570137e-07, 3.224404e-06, 357.7247, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267127.1506915, 3.2, -5.553321e-06, -1.570137e-07, 6.346884e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267133.6054015, -3.2, 3.220579e-06, 5.738174e-07, 2.494367e-06, 358.0797, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267140.0571373, 3.2, -5.553321e-06, 5.738174e-07, 4.094016e-06, 182.198, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0166017, 0.416079, 0.972
1682267146.5078833, -3.2, 3.220579e-06, -1.570137e-07, 2.554698e-06, 6.985898, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267152.9546432, 3.2, -4.091004e-06, -8.878449e-07, 4.824718e-06, 189.0834, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0166017, 0.416079, 0.972
1682267159.4083865, -3.2, 3.951737e-06, -8.878449e-07, 1.765259e-06, 356.391, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267165.8601742, 3.2, -4.822163e-06, 5.738174e-07, 5.23416e-06, 172.0156, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0166017, 0.416079, 0.972
1682267172.3128793, -3.2, 3.220579e-06, -1.570137e-07, 4.050246e-06, 344.5876, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267178.7706068, 3.2, -5.553321e-06, -1.570137e-07, 5.55554e-06, 169.4654, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267185.2233527, -3.2, 2.489421e-06, -1.570137e-07, 3.993181e-06, 344.5876, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267191.6671183, 3.2, -6.284479e-06, 1.304649e-06, 5.582888e-06, 173.2139, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267198.1208596, -3.2, 3.220579e-06, -1.570137e-07, 3.4748e-06, 12.9801, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267204.6156356, 3.2, -4.091004e-06, 5.738174e-07, 5.704514e-06, 174.1006, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267211.1078386, -3.2, 2.489421e-06, -1.570137e-07, 3.954855e-06, 340.3714, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267217.5865357, 3.2, -6.284479e-06, -1.570137e-07, 7.304954e-06, 174.1006, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267224.066067, -3.2, 3.220579e-06, -1.570137e-07, 3.224404e-06, 344.5876, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267230.5472262, 3.2, -5.553321e-06, 5.738174e-07, 4.856183e-06, 173.2139, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267237.0370305, -3.2, 4.682895e-06, -1.570137e-07, 3.993181e-06, 8.261965, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267243.5198667, 3.2, -4.822163e-06, -1.570137e-07, 6.346884e-06, 181.6196, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267250.0151577, -3.2, 2.489421e-06, 5.738174e-07, 1.849528e-06, 12.9801, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267256.4928029, 3.2, -6.284479e-06, 1.304649e-06, 6.28644e-06, 181.4312, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267262.97925, -3.2, 3.220579e-06, -1.570137e-07, 3.993181e-06, 18.27041, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267269.4715269, 3.2, -5.553321e-06, 1.304649e-06, 4.131051e-06, 164.8609, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267275.971863, -3.2, 2.489421e-06, 5.738174e-07, 1.849528e-06, 18.07434, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267282.465176, 3.2, -4.822163e-06, 1.304649e-06, 5.582888e-06, 166.7792, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267288.9651268, -3.2, 2.489421e-06, 5.738174e-07, 2.554698e-06, 10.1025, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267295.4647603, 3.2, -3.359846e-06, -1.570137e-07, 4.995534e-06, 157.1149, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267301.9294302, -3.2, 2.489421e-06, -1.570137e-07, 3.224404e-06, 10.1025, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267308.42479, 3.2, -5.553321e-06, 5.738174e-07, 4.856183e-06, 174.1006, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267314.9373367, -3.2, 1.758262e-06, 5.738174e-07, 2.494367e-06, 36.57579, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267321.4246387, 3.2, -5.553321e-06, -1.570137e-07, 4.131051e-06, 164.8609, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267327.9217935, -3.2, 3.220579e-06, 5.738174e-07, 3.993181e-06, 15.56777, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982365, 0.0165406, 0.416079, 0.966
1682267334.3907092, 3.2, -5.553321e-06, 5.738174e-07, 4.995534e-06, 164.8609, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267340.875847, -3.2, 3.951737e-06, 1.304649e-06, 2.810574e-06, 36.57579, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267347.3747928, 3.2, -4.822163e-06, 5.738174e-07, 6.28644e-06, 174.1006, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267353.8893275, -3.2, 2.489421e-06, 5.738174e-07, 3.224404e-06, 12.9801, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267360.3637397, 3.2, -6.284479e-06, 1.304649e-06, 5.55554e-06, 174.7829, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267366.8540692, -3.2, 1.758262e-06, 5.738174e-07, 2.554698e-06, 354.897, 0, 0, 0, +3.684130E-05, -6.936454E-10, 0.982304, 0.0165406, 0.416079, 0.966
1682267389.4991226, 3.2, -4.822163e-06, 5.738174e-07, 5.582888e-06, 173.2139, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0164796, 0.415651, 0.96
1682267395.9720223, -3.2, 1.758262e-06, 1.304649e-06, 1.849528e-06, 18.07434, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267402.4424372, 3.2, -4.822163e-06, 5.738174e-07, 6.310621e-06, 174.1006, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267408.9377978, -3.2, 1.027104e-06, 5.738174e-07, 1.176524e-06, 12.9801, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267415.4347036, 3.2, -5.553321e-06, -1.570137e-07, 5.582888e-06, 181.6196, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267421.9444225, -3.2, 2.489421e-06, 5.738174e-07, 2.189428e-06, 29.191, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267428.4493353, 3.2, -5.553321e-06, -1.570137e-07, 5.582888e-06, 166.7792, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267434.947873, -3.2, 2.489421e-06, -1.570137e-07, 2.494367e-06, 12.9801, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267441.4280946, 3.2, -4.091004e-06, 5.738174e-07, 5.582888e-06, 174.7829, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267447.914837, -3.2, 2.489421e-06, 5.738174e-07, 2.554698e-06, 12.9801, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267454.4189465, 3.2, -4.822163e-06, 5.738174e-07, 5.582888e-06, 181.6196, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267460.8810632, -3.2, 2.489421e-06, 5.738174e-07, 2.494367e-06, 22.05275, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267467.348602, 3.2, -4.822163e-06, 5.738174e-07, 4.995534e-06, 162.3122, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267473.8544247, -3.2, 1.758262e-06, 1.304649e-06, 1.849528e-06, 12.9801, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267480.3356717, 3.2, -5.553321e-06, 1.304649e-06, 4.995534e-06, 181.865, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267486.8344626, -3.2, 3.951737e-06, 5.738174e-07, 2.554698e-06, 8.261965, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267493.3130724, 3.2, -4.822163e-06, 5.738174e-07, 4.995534e-06, 172.0156, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267499.817427, -3.2, 2.489421e-06, 5.738174e-07, 3.224404e-06, 10.1025, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267506.3264165, 3.2, -6.284479e-06, 1.304649e-06, 6.310621e-06, 174.1006, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267512.8126743, -3.2, 1.027104e-06, 1.304649e-06, 1.039036e-06, 62.71762, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267519.3064103, 3.2, -5.553321e-06, 5.738174e-07, 4.856183e-06, 174.1006, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267525.7650123, -3.2, 1.027104e-06, 1.304649e-06, 1.849528e-06, 18.07434, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267532.2523022, 3.2, -5.553321e-06, 5.738174e-07, 5.914605e-06, 173.2139, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267538.7244067, -3.2, -1.897529e-06, 5.738174e-07, 1.750008e-06, 153.8043, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267545.2100897, 3.2, -4.822163e-06, 5.738174e-07, 4.995534e-06, 166.7792, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267551.7350075, -3.2, 3.220579e-06, -1.570137e-07, 3.224404e-06, 18.27041, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981876, 0.0165406, 0.415651, 0.966
1682267558.234195, 3.2, -5.553321e-06, -1.570137e-07, 4.995534e-06, 174.7829, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981693, 0.0164796, 0.415407, 0.966
1682267564.7344015, -3.2, 3.220579e-06, -1.570137e-07, 2.189428e-06, 12.9801, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267571.2288914, 3.2, -6.284479e-06, -1.570137e-07, 6.310621e-06, 181.6196, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267577.7154233, -3.2, -1.166371e-06, 5.738174e-07, 7.201918e-07, 62.71762, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267584.2125807, 3.2, -8.477954e-06, 5.738174e-07, 7.039065e-06, 181.1611, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267590.6942601, -3.2, -1.166371e-06, 5.738174e-07, 7.201918e-07, 199.8382, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267597.1829376, 3.2, -7.015637e-06, 5.738174e-07, 6.418472e-06, 168.272, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267603.6681166, -3.2, 1.027104e-06, 5.738174e-07, 1.039036e-06, 29.191, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267610.1361856, 3.2, -8.477954e-06, 5.738174e-07, 7.768019e-06, 176.1279, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
1682267616.6208797, -3.2, -1.166371e-06, 5.738174e-07, 1.176892e-06, 145.4895, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267623.1113548, 3.2, -8.477954e-06, 5.738174e-07, 8.497351e-06, 181.061, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267629.5866537, -3.2, 2.959457e-07, 5.738174e-07, 1.29988e-06, 77.21934, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267636.0649767, 3.2, -8.477954e-06, 5.738174e-07, 8.479407e-06, 181.061, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267642.546851, -3.2, -1.897529e-06, 5.738174e-07, 2.302765e-06, 184.7303, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267649.0245764, 3.2, -7.746796e-06, 1.304649e-06, 7.768019e-06, 175.3241, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267655.512195, -3.2, -1.166371e-06, 5.738174e-07, 6.456394e-07, 332.0518, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267662.0287113, 3.2, -7.015637e-06, -1.570137e-07, 7.855887e-06, 175.3241, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415346, 0.966
1682267668.4975295, -3.2, 1.027104e-06, 5.738174e-07, 1.337794e-06, 29.191, 0, 0, 0, +1.999987E+00, +3.320598E-10, 0.981632, 0.0165406, 0.415407, 0.966
