t,i,x,y,r,theta,xK,tc,therm,dc,i,x2,y2,r2,theta2
1681512604.0930727, 3.2, -3.266798e-05, -3.077341e-06, 3.267048e-05, 185.3635, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512609.797296, -3.2, -2.773266e-05, -3.077341e-06, 2.764855e-05, 186.382, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512615.5045536, 3.2, -3.222928e-05, -3.0408e-06, 3.278315e-05, 185.5186, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512621.2132533, -3.2, -2.740364e-05, -3.077341e-06, 2.747102e-05, 186.4065, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512626.9103036, 3.2, -3.255831e-05, -3.113883e-06, 3.310379e-05, 185.3398, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512632.600768, -3.2, -2.784234e-05, -3.0408e-06, 2.794326e-05, 186.3981, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512638.3071756, 3.2, -3.211961e-05, -3.077341e-06, 3.131708e-05, 185.4109, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512643.991299, -3.2, -2.791545e-05, -3.113883e-06, 2.80364e-05, 186.1925, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512649.6751602, 3.2, -3.310668e-05, -3.077341e-06, 3.335859e-05, 185.1624, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512655.3766253, -3.2, -2.784234e-05, -3.113883e-06, 2.866604e-05, 186.2353, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512661.0896819, 3.2, -3.328946e-05, -3.150424e-06, 3.295819e-05, 185.2661, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512666.807255, -3.2, -2.773266e-05, -3.150424e-06, 2.757183e-05, 186.4586, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512672.5294447, 3.2, -3.241207e-05, -3.113883e-06, 3.277621e-05, 185.3695, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512678.2106457, -3.2, -2.722085e-05, -3.113883e-06, 2.736206e-05, 186.2398, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512683.8927438, 3.2, -3.200994e-05, -3.113883e-06, 3.293222e-05, 185.3755, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512689.6161966, -3.2, -2.846382e-05, -3.0408e-06, 2.75115e-05, 186.66, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512695.317354, 3.2, -3.226584e-05, -3.186966e-06, 3.280583e-05, 185.5269, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512701.0072498, -3.2, -2.711118e-05, -3.150424e-06, 2.721262e-05, 186.6073, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512706.7213666, 3.2, -3.211961e-05, -3.077341e-06, 3.2518e-05, 185.3315, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512712.3892877, -3.2, -2.985302e-05, -3.150424e-06, 2.979683e-05, 186.1534, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.966
1681512718.1053283, 3.2, -3.215617e-05, -3.077341e-06, 3.263409e-05, 185.5436, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419436, 0.96
1681512723.8123014, -3.2, -2.76961e-05, -3.150424e-06, 2.749916e-05, 186.3825, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512729.520621, 3.2, -3.186371e-05, -3.113883e-06, 3.277966e-05, 185.3179, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512735.227246, -3.2, -2.736708e-05, -3.113883e-06, 2.721678e-05, 186.3996, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512740.9594414, 3.2, -3.190026e-05, -3.0408e-06, 3.219044e-05, 185.4789, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.966
1681512746.6692328, -3.2, -2.722085e-05, -3.113883e-06, 2.707151e-05, 186.5086, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.966
1681512752.390301, 3.2, -3.179059e-05, -3.004258e-06, 3.150256e-05, 185.5334, 0, 0, 0, 0.0, 3.2, 0.985661, 0.0165406, 0.419374, 0.96
1681512758.0972574, -3.2, 5.894616e-05, -3.077341e-06, 5.964898e-05, 357.0955, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0165406, 0.419619, 0.966
1681512763.8006146, 3.2, 5.510758e-05, -3.077341e-06, 5.559294e-05, 356.829, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0165406, 0.419619, 0.96
1681512769.4950562, -3.2, 6.106652e-05, -3.113883e-06, 6.165518e-05, 357.0896, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0166017, 0.41968, 0.966
1681512775.220289, 3.2, 5.576562e-05, -3.077341e-06, 5.599447e-05, 356.8701, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0164796, 0.41968, 0.96
1681512780.933361, -3.2, 6.216325e-05, -3.113883e-06, 6.17246e-05, 357.1797, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0166017, 0.41968, 0.966
1681512786.6196525, 3.2, 5.763007e-05, -3.077341e-06, 5.814833e-05, 357.0439, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0164796, 0.41968, 0.96
1681512792.3198993, -3.2, 6.234604e-05, -3.077341e-06, 6.194728e-05, 357.1576, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0166017, 0.41968, 0.966
1681512798.0045686, 3.2, 6.033536e-05, -3.0408e-06, 6.074055e-05, 357.1563, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0164796, 0.41968, 0.96
1681512803.675479, -3.2, 6.333311e-05, -3.077341e-06, 6.340606e-05, 357.2166, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0166017, 0.41968, 0.966
1681512809.3411667, 3.2, 5.953108e-05, -3.113883e-06, 5.939342e-05, 357.0985, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0164796, 0.41968, 0.96
1681512815.0105028, -3.2, 6.421049e-05, -3.0408e-06, 6.443201e-05, 357.2038, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0166017, 0.41968, 0.966
1681512819.0847692, 3.2, 5.949453e-05, -3.0408e-06, 5.96452e-05, 357.1531, 0, 0, 0, 0.0, 3.2, 0.985905, 0.0164796, 0.41968, 0.96
1681512824.7453878, -3.2, 6.413738e-05, -3.0408e-06, 6.409645e-05, 357.2173, 0, 0, 0, 0.0, 3.2, 0.985844, 0.0166017, 0.419619, 0.966
1681512835.5707, 3.2, 2.281388e-06, -4.21013e-06, 4.802897e-06, 299.4788, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512841.2463517, -3.2, 7.180149e-06, -4.100505e-06, 7.928811e-06, 327.8745, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512846.9244936, 3.2, 1.513672e-06, -4.173588e-06, 4.077374e-06, 275.8577, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0165406, 0.417299, 0.966
1681512852.6333957, -3.2, 6.997359e-06, -4.21013e-06, 7.99725e-06, 327.8165, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512858.3118882, 3.2, 1.330882e-06, -4.137047e-06, 4.471368e-06, 287.5183, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512863.980769, -3.2, 8.276887e-06, -4.137047e-06, 9.351446e-06, 334.0424, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0165406, 0.417299, 0.966
1681512869.6428268, 3.2, 1.696461e-06, -4.137047e-06, 4.334207e-06, 284.6899, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512875.3171628, -3.2, 7.765076e-06, -4.173588e-06, 8.736725e-06, 332.2738, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512880.9752083, 3.2, 1.477114e-06, -4.063963e-06, 4.303319e-06, 286.2515, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0165406, 0.417299, 0.966
1681512886.6506479, -3.2, 7.32638e-06, -4.100505e-06, 8.800863e-06, 331.3822, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512892.34817, 3.2, 1.440556e-06, -4.100505e-06, 4.309804e-06, 288.901, 0, 0, 0, 20.0, 3.2, 0.983524, 0.0164796, 0.417299, 0.966
1681512898.0470383, -3.2, 5.608159e-06, -4.100505e-06, 6.910272e-06, 322.0536, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512903.7406335, 3.2, 2.500735e-06, -4.173588e-06, 4.660529e-06, 301.0036, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512909.396445, -3.2, 7.838192e-06, -4.137047e-06, 8.960117e-06, 332.6095, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512915.085294, 3.2, 2.24483e-06, -4.137047e-06, 4.640095e-06, 300.0263, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512920.7568798, -3.2, 7.545728e-06, -4.137047e-06, 8.992562e-06, 332.3839, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512926.4298015, 3.2, 1.659904e-06, -4.173588e-06, 4.672419e-06, 293.7719, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512932.1193788, -3.2, 7.765076e-06, -4.027422e-06, 9.138791e-06, 332.7097, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512937.7910287, 3.2, 2.24483e-06, -4.137047e-06, 4.623098e-06, 295.44, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512943.4829986, -3.2, 8.094097e-06, -4.137047e-06, 9.009431e-06, 331.2657, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512949.1687622, 3.2, 2.208272e-06, -4.027422e-06, 4.573829e-06, 298.3041, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512954.878317, -3.2, 8.898371e-06, -4.100505e-06, 9.731354e-06, 336.1908, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512960.5397563, 3.2, 2.975988e-06, -4.100505e-06, 4.903422e-06, 301.0036, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512966.2220047, -3.2, 8.496234e-06, -4.173588e-06, 1.001991e-05, 336.1029, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.417299, 0.966
1681512971.9004781, 3.2, 3.81682e-06, -4.100505e-06, 5.601987e-06, 308.3752, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512977.59247, -3.2, 9.410182e-06, -4.063963e-06, 1.07624e-05, 337.6941, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681512983.2741685, 3.2, 3.780263e-06, -4.063963e-06, 5.506482e-06, 309.1197, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.41736, 0.966
1681512988.9378066, -3.2, 9.44674e-06, -4.173588e-06, 9.997346e-06, 335.7662, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681512994.6135821, 3.2, 3.524357e-06, -4.100505e-06, 5.19039e-06, 308.3103, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513000.2880187, -3.2, 8.788697e-06, -4.100505e-06, 9.716014e-06, 335.4368, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513005.9809344, 3.2, 2.902873e-06, -4.100505e-06, 5.308094e-06, 311.8631, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513011.66339, -3.2, 9.44674e-06, -4.137047e-06, 1.072202e-05, 336.8558, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513017.3471568, 3.2, 4.109284e-06, -4.100505e-06, 5.500794e-06, 311.4821, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.41736, 0.966
1681513023.0459423, -3.2, 9.556414e-06, -4.027422e-06, 1.044702e-05, 337.0622, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.41736, 0.966
1681513028.7164505, 3.2, 3.853379e-06, -4.063963e-06, 5.753511e-06, 311.0468, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513034.407079, -3.2, 9.373623e-06, -4.173588e-06, 1.02274e-05, 336.91, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513040.0944295, 3.2, 3.743705e-06, -4.063963e-06, 5.476223e-06, 311.5157, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513045.78673, -3.2, 9.812318e-06, -4.063963e-06, 1.053908e-05, 336.536, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.41736, 0.96
1681513051.4456007, 3.2, 3.99961e-06, -4.173588e-06, 5.859141e-06, 315.8157, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0164796, 0.41736, 0.966
1681513057.1506944, -3.2, 1.028757e-05, -4.063963e-06, 1.070215e-05, 337.5774, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513062.8666003, 3.2, 3.158778e-06, -4.137047e-06, 4.97134e-06, 300.6974, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513068.528189, -3.2, 7.911307e-06, -4.137047e-06, 8.943304e-06, 333.3402, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513074.2267888, 3.2, 2.720083e-06, -4.027422e-06, 4.810458e-06, 301.5212, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513079.8998888, -3.2, 5.242579e-06, -4.063963e-06, 6.604427e-06, 322.2177, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681513085.5980823, 3.2, 1.988925e-06, -4.063963e-06, 4.451685e-06, 294.5858, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.417299, 0.966
1681513091.2613316, -3.2, 8.20377e-06, -4.173588e-06, 8.977048e-06, 334.1586, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513096.956446, 3.2, 2.500735e-06, -4.100505e-06, 4.640095e-06, 297.5063, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513102.6258147, -3.2, 8.423118e-06, -4.100505e-06, 9.352257e-06, 334.5233, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513108.3011625, 3.2, 2.646967e-06, -4.100505e-06, 4.799413e-06, 300.2471, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513113.983585, -3.2, 8.898371e-06, -4.100505e-06, 9.353782e-06, 334.722, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513119.7111228, 3.2, 2.793199e-06, -4.027422e-06, 4.910689e-06, 305.0221, 0, 0, 0, 20.0, 3.2, 0.983585, 0.0165406, 0.41736, 0.966
1681513125.3945627, -3.2, 8.350002e-06, -4.137047e-06, 9.204193e-06, 334.2508, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513131.073529, 3.2, 2.829757e-06, -4.063963e-06, 4.870021e-06, 302.4471, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513136.768992, -3.2, 8.350002e-06, -3.99088e-06, 9.795436e-06, 335.0927, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513142.4603791, 3.2, 3.30501e-06, -4.063963e-06, 5.238214e-06, 308.8081, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513148.1528008, -3.2, 9.337065e-06, -4.027422e-06, 1.05053e-05, 337.3807, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513153.842469, 3.2, 3.341567e-06, -4.100505e-06, 5.163842e-06, 307.8567, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513159.5346026, -3.2, 9.008045e-06, -4.063963e-06, 9.982414e-06, 335.7176, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0164796, 0.41736, 0.96
1681513165.1990044, 3.2, 3.012546e-06, -4.063963e-06, 4.859936e-06, 303.0773, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0165406, 0.41736, 0.966
1681513170.8622127, -3.2, 9.154276e-06, -4.100505e-06, 9.919405e-06, 336.2078, 0, 0, 0, 20.0, 3.2, 0.983646, 0.0164796, 0.417421, 0.96
1681513196.6758628, 3.2, -2.288351e-06, -6.000666e-06, 6.516667e-06, 250.8679, 0, 0, 0, 40.0, 3.2, 0.979679, 0.0164186, 0.413454, 0.96
1681513202.3350985, -3.2, 7.362939e-06, -6.11029e-06, 9.313784e-06, 319.8515, 0, 0, 0, 40.0, 3.2, 0.979679, 0.0164796, 0.413454, 0.966
1681513208.0176654, 3.2, -9.487647e-08, -6.073749e-06, 6.111703e-06, 267.3667, 0, 0, 0, 40.0, 3.2, 0.979679, 0.0164796, 0.413454, 0.966
1681513213.7118149, -3.2, 8.423118e-06, -6.037207e-06, 1.043152e-05, 324.9322, 0, 0, 0, 40.0, 3.2, 0.979679, 0.0164796, 0.413454, 0.966
1681513219.4194548, 3.2, 1.879251e-06, -6.073749e-06, 6.198313e-06, 284.4853, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513225.1098182, -3.2, 1.04338e-05, -6.037207e-06, 1.243295e-05, 331.5075, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513230.783029, 3.2, 3.560915e-06, -6.037207e-06, 7.065486e-06, 300.1249, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513236.4610634, -3.2, 1.1823e-05, -6.073749e-06, 1.325864e-05, 332.597, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513242.16747, 3.2, 4.1824e-06, -6.037207e-06, 7.428656e-06, 306.9379, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513247.871002, -3.2, 1.281007e-05, -5.964124e-06, 1.422573e-05, 333.7841, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513253.567081, 3.2, 4.547979e-06, -5.891041e-06, 7.601426e-06, 309.762, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513259.2588186, -3.2, 1.222514e-05, -6.000666e-06, 1.447502e-05, 335.2927, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513264.9520168, 3.2, 5.75439e-06, -6.073749e-06, 8.116804e-06, 312.4671, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513270.638833, -3.2, 1.306597e-05, -5.891041e-06, 1.489289e-05, 336.4391, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513276.3550365, 3.2, 6.229643e-06, -5.817958e-06, 8.60056e-06, 317.0745, 0, 0, 0, 40.0, 3.2, 0.97974, 0.0164796, 0.413515, 0.966
1681513282.0690114, -3.2, 1.489387e-05, -6.000666e-06, 1.626091e-05, 338.3446, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513287.7609797, 3.2, 6.81457e-06, -5.927583e-06, 8.754131e-06, 316.0919, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513293.452033, -3.2, 1.555191e-05, -5.927583e-06, 1.673767e-05, 339.8489, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513299.1688354, 3.2, 7.399497e-06, -6.000666e-06, 9.166435e-06, 320.6808, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513304.872077, -3.2, 1.482075e-05, -5.927583e-06, 1.64517e-05, 338.6103, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513310.5572646, 3.2, 8.130654e-06, -5.8545e-06, 9.435449e-06, 320.3446, 0, 0, 0, 40.0, 3.2, 0.979801, 0.0164796, 0.413576, 0.966
1681513316.269741, -3.2, 1.076282e-05, -5.891041e-06, 1.270554e-05, 333.6551, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413576, 0.966
1681513321.9461133, 3.2, 8.240328e-06, -5.891041e-06, 1.00247e-05, 324.7965, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413576, 0.966
1681513327.6230848, -3.2, 1.551535e-05, -5.8545e-06, 1.727233e-05, 340.56, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413576, 0.966
1681513333.31879, 3.2, 8.788697e-06, -5.891041e-06, 1.037829e-05, 326.3853, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413576, 0.966
1681513338.9960673, -3.2, 1.71239e-05, -5.817958e-06, 1.80414e-05, 340.9063, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513344.6678395, 3.2, 8.38656e-06, -5.891041e-06, 1.012953e-05, 325.3149, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513350.3977158, -3.2, 1.71239e-05, -5.891041e-06, 1.787771e-05, 340.5208, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513356.0690773, 3.2, 9.995108e-06, -5.927583e-06, 1.130081e-05, 328.1898, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513361.7967796, -3.2, 1.906147e-05, -5.964124e-06, 1.940576e-05, 342.1167, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513367.5019262, 3.2, 1.109185e-05, -5.817958e-06, 1.252508e-05, 332.4061, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513373.2037282, -3.2, 1.96464e-05, -5.8545e-06, 2.076627e-05, 343.5685, 0, 0, 0, 40.0, 3.2, 0.979923, 0.0164796, 0.413637, 0.966
1681513378.9137022, 3.2, 1.306597e-05, -5.964124e-06, 1.393633e-05, 334.8054, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164796, 0.413637, 0.966
1681513384.5685587, -3.2, 1.99023e-05, -5.891041e-06, 2.122218e-05, 344.1064, 0, 0, 0, 40.0, 3.2, 0.979923, 0.0164796, 0.413637, 0.966
1681513390.275487, 3.2, 1.204235e-05, -5.927583e-06, 1.396956e-05, 335.0077, 0, 0, 0, 40.0, 3.2, 0.979862, 0.0164186, 0.413637, 0.96
