t,i,x,y,r,theta,xK,tc,therm,trueGateDC,trueGateI,x2,y2,r2,theta2
1682385087.9063814, -3.2, 4.682895e-06, -4.542001e-06, 6.523748e-06, 295.273, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416262, 0.966
1682385094.3621528, 3.2, -4.091004e-06, -4.542001e-06, 6.11278e-06, 222.9719, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416262, 0.966
1682385100.8118699, -3.2, 2.489421e-06, -4.542001e-06, 4.870447e-06, 288.4413, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416262, 0.966
1682385107.266647, 3.2, -4.822163e-06, -5.272832e-06, 6.624426e-06, 227.5562, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385113.7134116, -3.2, 2.489421e-06, -4.542001e-06, 6.020465e-06, 295.273, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385120.1661556, 3.2, -4.091004e-06, -4.542001e-06, 5.121015e-06, 223.2863, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385126.6179044, -3.2, 3.220579e-06, -4.542001e-06, 6.020465e-06, 305.3392, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385133.0666573, 3.2, -3.359846e-06, -5.272832e-06, 6.11278e-06, 235.7288, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385139.5225592, -3.2, 3.220579e-06, -4.542001e-06, 5.567935e-06, 311.0247, 0, 0, 0, +2.667336E+00, +3.552314E-10, 0.982487, 0.0165406, 0.416201, 0.966
1682385162.1190898, 3.2, -2.628688e-06, -3.811169e-06, 5.603871e-06, 243.5022, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0164796, 0.416018, 0.96
1682385168.5678802, -3.2, 3.951737e-06, -4.542001e-06, 6.020465e-06, 311.0247, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385175.0096178, 3.2, -1.897529e-06, -3.811169e-06, 5.603871e-06, 239.9398, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385181.4613671, -3.2, 4.682895e-06, -5.272832e-06, 6.523748e-06, 306.8498, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385187.9091632, 3.2, -1.897529e-06, -4.542001e-06, 5.649631e-06, 237.4948, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385194.362865, -3.2, 2.489421e-06, -5.272832e-06, 5.179477e-06, 298.7267, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982182, 0.0165406, 0.415956, 0.966
1682385200.811659, 3.2, -3.359846e-06, -5.272832e-06, 5.649631e-06, 237.4948, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385207.2703485, -3.2, -4.352126e-07, -4.542001e-06, 4.656685e-06, 273.728, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385213.7181036, 3.2, -3.359846e-06, -5.272832e-06, 6.252305e-06, 233.5086, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385220.1678553, -3.2, 2.489421e-06, -3.811169e-06, 4.989703e-06, 305.3392, 0, 0, 0, +3.999673E+00, -6.778911E-10, 0.982243, 0.0165406, 0.416018, 0.966
1682385242.7773929, 3.2, -3.359846e-06, -4.542001e-06, 5.649631e-06, 239.9398, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0164796, 0.415712, 0.966
1682385249.22914, -3.2, 2.489421e-06, -4.542001e-06, 5.179477e-06, 298.7267, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0166017, 0.415712, 0.972
1682385255.672907, 3.2, -4.091004e-06, -4.542001e-06, 4.629796e-06, 239.9398, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0166017, 0.415712, 0.972
1682385262.1316352, -3.2, 2.489421e-06, -5.272832e-06, 5.567935e-06, 298.7267, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0165406, 0.415712, 0.966
1682385268.596348, 3.2, 1.758262e-06, -4.542001e-06, 5.558259e-06, 291.162, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0166017, 0.415712, 0.972
1682385275.0600622, -3.2, 4.682895e-06, -5.272832e-06, 6.020465e-06, 316.0374, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0166017, 0.415712, 0.972
1682385281.516838, 3.2, -1.897529e-06, -5.272832e-06, 5.400294e-06, 243.5319, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981998, 0.0166017, 0.415712, 0.972
1682385287.9625618, -3.2, 4.682895e-06, -3.811169e-06, 6.020465e-06, 320.0058, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981937, 0.0166017, 0.415712, 0.972
1682385294.4103162, 3.2, -4.352126e-07, -4.542001e-06, 6.010952e-06, 274.4402, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981937, 0.0166017, 0.415712, 0.972
1682385300.860068, -3.2, 4.682895e-06, -3.811169e-06, 5.605176e-06, 320.8596, 0, 0, 0, +5.334375E+00, -4.887347E-12, 0.981937, 0.0165406, 0.415712, 0.966
1682385323.4636226, 3.2, -4.091004e-06, -5.272832e-06, 6.252305e-06, 223.2863, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981693, 0.0165406, 0.415407, 0.966
1682385329.917366, -3.2, 2.489421e-06, -4.542001e-06, 4.197202e-06, 291.162, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385336.362128, 3.2, -4.091004e-06, -4.542001e-06, 6.11278e-06, 233.5086, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385342.8118806, -3.2, 2.489421e-06, -4.542001e-06, 5.179477e-06, 291.162, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981693, 0.0166017, 0.415407, 0.972
1682385349.2506628, 3.2, -2.628688e-06, -3.080338e-06, 5.891753e-06, 239.9398, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166627, 0.415407, 0.972
1682385355.696462, -3.2, 2.489421e-06, -5.272832e-06, 5.567935e-06, 298.7267, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385362.1561508, 3.2, -1.897529e-06, -4.542001e-06, 4.629796e-06, 237.4948, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385368.5989218, -3.2, 3.951737e-06, -4.542001e-06, 5.490104e-06, 315.875, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385375.0506682, 3.2, -8.477954e-06, -4.542001e-06, 1.854774e-05, 191.0891, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166627, 0.415407, 0.972
1682385381.4944353, -3.2, -1.213375e-05, -5.272832e-06, 1.412012e-05, 200.2051, 0, 0, 0, +6.666180E+00, -2.165817E-10, 0.981632, 0.0166017, 0.415407, 0.972
1682385404.1049712, 3.2, -6.284479e-06, -4.542001e-06, 6.624426e-06, 214.4613, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0165406, 0.415102, 0.966
1682385410.5497358, -3.2, 3.951737e-06, -4.542001e-06, 6.020465e-06, 305.3392, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385416.9925082, 3.2, -4.091004e-06, -4.542001e-06, 5.591183e-06, 222.9719, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385423.4402637, -3.2, 3.951737e-06, -4.542001e-06, 6.020465e-06, 305.3392, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385429.8979974, 3.2, -3.359846e-06, -4.542001e-06, 6.252305e-06, 223.2863, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385436.3597145, -3.2, 3.951737e-06, -4.542001e-06, 7.066948e-06, 315.875, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385442.8094697, 3.2, -4.091004e-06, -4.542001e-06, 5.591183e-06, 232.1934, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385449.265205, -3.2, 3.951737e-06, -4.542001e-06, 4.989703e-06, 310.199, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385455.7368965, 3.2, -4.091004e-06, -4.542001e-06, 6.146402e-06, 222.9719, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0166017, 0.415102, 0.972
1682385462.1886482, -3.2, 2.489421e-06, -4.542001e-06, 5.179477e-06, 294.766, 0, 0, 0, +8.000896E+00, -7.770498E-10, 0.981327, 0.0165406, 0.415102, 0.972
1682385484.7951887, 3.2, -9.940271e-06, -4.542001e-06, 1.026828e-05, 203.0557, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.966
1682385491.2389565, -3.2, -3.359846e-06, -4.542001e-06, 5.649631e-06, 233.5086, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0166017, 0.414797, 0.972
1682385497.678736, 3.2, -9.940271e-06, -4.542001e-06, 1.026828e-05, 206.2529, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.972
1682385504.1324806, -3.2, -2.628688e-06, -3.811169e-06, 5.247834e-06, 228.6013, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.972
1682385510.5772421, 3.2, -9.209113e-06, -4.542001e-06, 9.966583e-06, 204.2058, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.972
1682385517.0359712, -3.2, -1.897529e-06, -3.811169e-06, 4.68937e-06, 235.4047, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.972
1682385523.4867194, 3.2, -8.477954e-06, -4.542001e-06, 1.026828e-05, 202.4821, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414736, 0.972
1682385529.9354742, -3.2, -1.897529e-06, -3.080338e-06, 4.629796e-06, 233.5086, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0166017, 0.414797, 0.972
1682385536.3802414, 3.2, -9.209113e-06, -4.542001e-06, 9.710626e-06, 202.4821, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0165406, 0.414797, 0.972
1682385542.8250093, -3.2, -2.628688e-06, -4.542001e-06, 4.922437e-06, 235.4047, 0, 0, 0, +9.333190E+00, -6.036229E-10, 0.981022, 0.0166017, 0.414736, 0.972
1682385565.4365387, 3.2, -3.359846e-06, -5.272832e-06, 5.247834e-06, 222.5149, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0164796, 0.414431, 0.966
1682385571.8842976, -3.2, 3.220579e-06, -5.272832e-06, 4.552168e-06, 298.7267, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385578.33305, 3.2, -1.166371e-06, -3.811169e-06, 3.110931e-06, 263.4854, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385584.7877898, -3.2, 5.414054e-06, -3.811169e-06, 7.066948e-06, 320.0058, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385591.2315571, 3.2, -1.166371e-06, -4.542001e-06, 4.68937e-06, 252.9838, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385597.6803124, -3.2, 6.145212e-06, -3.811169e-06, 6.620951e-06, 324.8568, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385604.1390414, 3.2, -1.897529e-06, -3.080338e-06, 3.985654e-06, 243.5319, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980656, 0.0166017, 0.414431, 0.972
1682385610.5997622, -3.2, 4.682895e-06, -3.811169e-06, 6.037758e-06, 320.8596, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.966
1682385617.054501, 3.2, -4.352126e-07, -3.811169e-06, 3.985654e-06, 252.9838, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980656, 0.0164796, 0.414431, 0.966
1682385623.4952803, -3.2, 1.053216e-05, -4.542001e-06, 1.214463e-05, 340.1068, 0, 0, 0, +1.066765E+01, -7.689215E-10, 0.980717, 0.0165406, 0.414431, 0.972
1682385646.1098046, 3.2, -4.091004e-06, -4.542001e-06, 4.558185e-06, 233.5086, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0164796, 0.414125, 0.966
1682385652.5575619, -3.2, 2.489421e-06, -3.811169e-06, 4.197202e-06, 305.3392, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.980412, 0.0165406, 0.414125, 0.972
1682385659.0103025, 3.2, -3.359846e-06, -3.811169e-06, 5.247834e-06, 228.6013, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.980412, 0.0165406, 0.414125, 0.972
1682385665.4570625, -3.2, 1.758262e-06, -4.542001e-06, 4.870447e-06, 303.1522, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.966
1682385671.9197795, 3.2, -1.166371e-06, -4.542001e-06, 4.68937e-06, 235.4047, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.966
1682385678.3715272, -3.2, 3.951737e-06, -3.080338e-06, 6.037758e-06, 329.2664, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.972
1682385684.8282607, 3.2, -1.897529e-06, -3.080338e-06, 3.822643e-06, 264.5267, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.972
1682385691.2780132, -3.2, 4.682895e-06, -3.080338e-06, 7.23109e-06, 320.8596, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.966
1682385697.724825, 3.2, -1.897529e-06, -3.811169e-06, 4.257421e-06, 252.9838, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.966
1682385704.177568, -3.2, 6.87637e-06, -4.542001e-06, 7.23109e-06, 333.3773, 0, 0, 0, +1.200001E+01, -2.351613E-10, 0.98035, 0.0165406, 0.414125, 0.966
1682385726.777133, 3.2, -2.628688e-06, -3.811169e-06, 4.257421e-06, 235.4047, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.980045, 0.0164796, 0.413759, 0.966
1682385733.2208989, -3.2, 3.951737e-06, -3.811169e-06, 6.620951e-06, 315.875, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.980045, 0.0165406, 0.413759, 0.972
1682385739.6666625, 3.2, -3.359846e-06, -3.811169e-06, 5.080707e-06, 233.5086, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.980045, 0.0165406, 0.413759, 0.966
1682385746.1263883, -3.2, 4.682895e-06, -3.080338e-06, 6.874017e-06, 320.8596, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.980045, 0.0165406, 0.413759, 0.972
1682385752.573148, 3.2, -2.628688e-06, -3.080338e-06, 3.293768e-06, 235.4047, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.972
1682385759.0189092, -3.2, 9.069846e-06, -3.080338e-06, 7.534783e-06, 328.1934, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.972
1682385765.4667065, 3.2, -2.628688e-06, -3.811169e-06, 3.293768e-06, 252.9838, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.966
1682385771.9204102, -3.2, 6.87637e-06, -3.811169e-06, 7.641557e-06, 335.4374, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.972
1682385778.374151, 3.2, -1.166371e-06, -4.542001e-06, 3.822643e-06, 299.7178, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.972
1682385784.814966, -3.2, 7.607529e-06, -3.811169e-06, 8.860264e-06, 331.4233, 0, 0, 0, +1.333451E+01, +4.577693E-10, 0.979984, 0.0165406, 0.413759, 0.966
1682385807.401526, 3.2, -4.822163e-06, -3.811169e-06, 5.72204e-06, 212.57, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0164796, 0.413393, 0.966
1682385813.849281, -3.2, 1.758262e-06, -3.811169e-06, 4.870447e-06, 294.766, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979679, 0.0165406, 0.413393, 0.966
1682385820.3050208, 3.2, -6.284479e-06, -3.080338e-06, 6.350422e-06, 206.1957, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979679, 0.0165406, 0.413393, 0.966
1682385826.7537723, -3.2, 1.758262e-06, -3.811169e-06, 5.179477e-06, 310.199, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0165406, 0.413393, 0.966
1682385833.201532, 3.2, -7.746796e-06, -3.811169e-06, 7.983996e-06, 208.5126, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0165406, 0.413393, 0.966
1682385839.6632502, -3.2, 1.027104e-06, -3.080338e-06, 4.197202e-06, 285.0828, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0165406, 0.413393, 0.966
1682385846.117988, 3.2, -7.746796e-06, -3.811169e-06, 8.357568e-06, 201.6841, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0165406, 0.413393, 0.966
1682385852.5747244, -3.2, 2.959457e-07, -4.542001e-06, 3.985654e-06, 252.9838, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979679, 0.0165406, 0.413393, 0.972
1682385859.0285048, 3.2, -7.746796e-06, -4.542001e-06, 6.350422e-06, 208.5126, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979618, 0.0165406, 0.413393, 0.966
1682385865.478257, -3.2, 1.027104e-06, -3.811169e-06, 3.960518e-06, 298.7267, 0, 0, 0, +1.466649E+01, +4.532762E-10, 0.979679, 0.0165406, 0.413393, 0.966
1682385888.0967703, 3.2, -3.359846e-06, -3.811169e-06, 6.146402e-06, 233.5086, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0164796, 0.413027, 0.966
1682385894.551512, -3.2, 5.414054e-06, -3.811169e-06, 5.490104e-06, 320.8596, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385901.0002675, 3.2, -2.628688e-06, -3.811169e-06, 4.099848e-06, 222.9719, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385907.456004, -3.2, 3.951737e-06, -3.811169e-06, 6.037758e-06, 315.875, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385913.8997707, 3.2, -3.359846e-06, -3.811169e-06, 5.649631e-06, 205.9768, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385920.3624883, -3.2, 2.489421e-06, -3.811169e-06, 5.01046e-06, 326.6637, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385926.8152297, 3.2, -2.628688e-06, -3.811169e-06, 3.525646e-06, 252.9838, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413088, 0.972
1682385933.2709672, -3.2, 3.951737e-06, -3.080338e-06, 6.020465e-06, 316.0374, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413027, 0.972
1682385939.7227159, 3.2, -3.359846e-06, -3.811169e-06, 5.121015e-06, 228.6013, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413088, 0.972
1682385946.170471, -3.2, 3.220579e-06, -3.080338e-06, 5.605176e-06, 326.6637, 0, 0, 0, +1.600079E+01, -7.824023E-10, 0.979313, 0.0165406, 0.413088, 0.972
1682385968.770039, 3.2, -4.091004e-06, -3.080338e-06, 5.121015e-06, 233.5086, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0164796, 0.412661, 0.966
1682385975.2407308, -3.2, 4.682895e-06, -3.811169e-06, 7.557429e-06, 326.6637, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412722, 0.972
1682385981.6874905, 3.2, -2.628688e-06, -4.542001e-06, 4.049504e-06, 238.3664, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412722, 0.972
1682385988.137242, -3.2, 4.682895e-06, -3.811169e-06, 6.037758e-06, 326.6637, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682385994.5889897, 3.2, -3.359846e-06, -3.080338e-06, 5.080707e-06, 235.4047, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386001.0337553, -3.2, 5.414054e-06, -3.080338e-06, 8.24101e-06, 324.8568, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386007.4984667, 3.2, -3.359846e-06, -3.811169e-06, 4.558185e-06, 229.5234, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386013.945227, -3.2, 5.414054e-06, -3.811169e-06, 6.620951e-06, 320.8596, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386020.3949819, 3.2, -4.091004e-06, -3.811169e-06, 4.629796e-06, 229.5234, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386026.8417382, -3.2, 6.145212e-06, -3.080338e-06, 5.605176e-06, 324.8568, 0, 0, 0, +1.733299E+01, -4.613987E-10, 0.978947, 0.0165406, 0.412661, 0.972
1682386049.4313297, 3.2, -3.359846e-06, -3.811169e-06, 4.629796e-06, 235.4047, 0, 0, 0, +1.866723E+01, -8.210257E-10, 0.97858, 0.0164186, 0.412294, 0.966
1682386055.8791277, -3.2, 3.951737e-06, -3.811169e-06, 5.490104e-06, 320.8596, 0, 0, 0, +1.866723E+01, -8.210257E-10, 0.97858, 0.0164796, 0.412294, 0.966
