t,i,temp_desired,temp_tc
1682457992.6363492,12,2,18.1956329
1682457993.6286957,12,2,18.2381992
1682457994.619047,12,2,18.2721652
1682457995.6113927,12,2,18.3196811
1682457996.6037815,12,2,18.349657
1682457997.5960853,12,2,18.3748531
1682457998.5884316,12,2,18.3916511
1682457999.5827725,12,2,18.4037837
1682458000.5741234,12,2,18.4051094
1682458001.56651,12,2,18.4092121
1682458002.5608087,12,2,18.3880672
1682458003.554154,12,2,18.3663177
1682458004.533533,12,2,18.3339462
1682458005.5289156,12,2,18.2996368
1682458006.5082524,12,2,18.2694644
1682458007.5005987,12,2,18.2047634
1682458008.492945,12,2,18.1548213
1682458009.4892824,12,2,18.0901889
1682458010.4826665,12,2,18.0166854
1682458011.473973,12,2,17.9445209
1682458012.4663193,12,2,17.8476676
1682458013.4586656,12,2,17.7699184
1682458014.4520092,12,2,17.6836967
1682458015.4453545,12,2,17.5913352
1682458016.4377408,12,2,17.4913368
1682458017.4310446,12,2,17.3866195
1682458018.426381,12,2,17.2825412
1682458019.420764,12,2,17.1887435
1682458020.4449828,12,2,17.0660533
1682458021.4363337,12,2,16.9614753
1682458022.423734,12,2,16.8674411
1682458023.418034,12,2,16.7642669
1682458024.4113767,12,2,16.642517
1682458025.4067163,12,2,16.5284137
1682458026.4020534,12,2,16.4191398
1682458027.3944006,12,2,16.2970161
1682458028.389737,12,2,16.1884498
1682458029.3810878,12,2,16.0732402
1682458030.3754268,12,2,15.9558944
1682458031.3707669,12,2,15.8444166
1682458032.3631535,12,2,15.7191524
1682458033.3544605,12,2,15.6165075
1682458034.3478467,12,2,15.5052137
1682458035.3401508,12,2,15.3883562
1682458036.329546,12,2,15.2729997
1682458037.3218505,12,2,15.1704835
1682458038.3122022,12,2,15.0524473
1682458039.3045495,12,2,14.9370784
1682458040.296897,12,2,14.8403139
1682458041.289241,12,2,14.7286739
1682458042.2806323,12,2,14.6307935
1682458043.273978,12,2,14.5351715
1682458044.269314,12,2,14.427947
1682458045.2596252,12,2,14.3214635
1682458046.2519698,12,2,14.2229681
1682458047.2433188,12,2,14.1239461
1682458048.234669,12,2,14.0158329
1682458049.227014,12,2,13.9219837
1682458050.2193618,12,2,13.8163843
1682458051.210709,12,2,13.7204437
1682458052.252922,12,2,13.6018743
1682458053.245309,12,2,13.5012178
1682458054.2376146,12,2,13.406269
1682458055.230958,12,2,13.3093166
1682458056.212334,12,2,13.2162914
1682458057.2056773,12,2,13.1133937
1682458058.1960728,12,2,13.0118999
1682458059.1913695,12,2,12.9115438
1682458060.1837134,12,2,12.8168811
1682458061.1760604,12,2,12.7334356
1682458062.1544454,12,2,12.6186962
1682458063.146792,12,2,12.5224676
1682458064.1401331,12,2,12.4279727
1682458065.1345162,12,2,12.3458728
1682458066.1268206,12,2,12.2437839
1682458067.1201658,12,2,12.1472339
1682458068.115544,12,2,12.0576763
1682458069.1118379,12,1.9804718567399227,11.9624242
1682458070.1031878,12,1.9325096447399228,11.8716344
1682458071.0995238,12,1.8857783895721858,11.7865724
1682458072.0909154,12,1.8299286975721851,11.6873779
1682458073.0842166,12,1.7775332235721857,11.5986413
1682458074.077601,12,1.7216023847704927,11.506215
1682458075.058934,12,1.6663090833720093,11.418538
1682458076.0552697,12,1.6106459833720097,11.3338575
1682458077.035648,12,1.5526419579143549,11.2470054
1682458078.0270424,12,1.4914465219143542,11.1582832
1682458079.019345,12,1.427250514536788,11.0666646
1682458080.013686,12,1.3652987465367887,10.9834241
1682458081.00703,12,1.303467952536788,10.9036178
1682458082.0003717,12,1.237065113082242,10.8173608
1682458082.9947126,12,1.1666147210822424,10.7273654
1682458084.0329359,12,1.1019278637870764,10.6535205
1682458085.0262802,12,1.0360083097870758,10.5785398
1682458086.0186257,12,0.9673785817870759,10.5012311
1682458086.9970098,12,0.9031222160470871,10.4334383
1682458087.9923477,12,0.8403561500470869,10.3729867
1682458088.9876876,12,0.7676890692435931,10.294836
1682458089.9810305,12,0.6964663692435933,10.2234525
1682458090.9733758,12,0.6380079952435931,10.1793613
1682458091.9677167,12,0.5708288052139057,10.1190376
1682458092.9471,12,0.5049444364392688,10.0634899
1682458093.9394858,12,0.4379849943344627,10.0080537
1682458094.920861,12,0.3726185333801737,9.95770549
1682458095.9121702,12,0.3050549651801737,9.90632534
1682458096.9055538,12,0.23763639293922556,9.85588073
1682458097.89786,12,0.18337484233922474,9.83399772
1682458098.8921993,12,0.12673563113922537,9.80838394
1682458099.8855429,12,0.07476841141998447,9.79146575
1682458100.8798857,12,0.02084068561998431,9.77270221
1682458101.8742247,12,0,9.7336502
1682458102.8635788,12,0,9.7289915
1682458103.8559253,12,0,9.71372699
1682458104.8482716,12,0,9.69946956
1682458105.8406196,12,0,9.70413398
1682458106.8329642,12,0,9.70780277
1682458107.8113494,12,0,9.71710586
1682458108.8056886,12,0,9.73357009
1682458109.7970402,12,0,9.7597208
1682458110.7903812,12,0,9.79279136
1682458111.7827713,12,0,9.82426071
1682458112.7741184,12,0,9.85484218
1682458113.7664227,12,0,9.88894271
1682458114.7468023,12,0,9.93925094
1682458115.7710617,12,0,9.99890422
1682458116.7644074,12,0,10.0504331
1682458117.7548027,12,0,10.0997905
