t,i,temp_desired,temp_tc,therm_res,therm_temp
1682472978.6069593,60,1,58.7100143,1112.40686,50.33110797490831
1682472980.292453,60,1,58.6872749,1112.40942,50.331932134270396
1682472981.7904456,60,1,58.6481781,1112.41077,50.33236674919462
1682472983.2874427,60,1,58.6208381,1112.40576,50.33075384365451
1682472984.78444,60,1,58.5939826,1112.40637,50.330950225552215
1682472986.2804394,60,1,58.5634727,1112.4054,50.33063794611705
1682472987.776438,60,1,58.5272407,1112.40002,50.32890591967555
1682472989.2744327,60,1,58.5080604,1112.39197,50.32631431131232
1682472990.7684367,60,1,58.487133,1112.39478,50.32721896071375
1682472992.2674284,60,1,58.4694557,1112.38965,50.32556741134121
1682472993.765422,60,1,58.4565124,1112.38965,50.32556741134121
1682472995.2624202,60,1,58.4543113,1112.38562,50.32426999281479
1682472996.7604136,60,1,58.452095,1112.39758,50.328120389638116
1682472998.3052826,60,1,58.4581756,1112.39307,50.32666844465976
1682472999.800284,60,1,58.4762115,1112.40808,50.33150073846705
1682473001.299276,60,1,58.4989585,1112.42554,50.33712174197319
1682473002.7962718,60,1,58.5159149,1112.43823,50.34120708409787
1682473004.2922716,60,1,58.5436744,1112.46277,50.349107280762375
1682473005.789268,60,1,58.5669479,1112.47327,50.35248753512005
1682473007.2852674,60,1,58.5937767,1112.49951,50.36093488520072
1682473008.7842588,60,1,58.635643,1112.53088,50.371033593273566
1682473010.2792609,60,1,58.6712265,1112.56079,50.38066216806318
1682473011.7752604,60,1,58.7152366,1112.60132,50.393709317662996
1682473013.2872174,60,1,58.7577819,1112.6366,50.405066237449745
1682473014.7842138,60,1,58.8069381,1112.67847,50.41854430913626
1682473016.2792158,60,1,58.853012,1112.72058,50.43209939353965
1682473017.7762132,60,1,58.9027252,1112.76416,50.44612740898667
1682473019.2732093,60,1,58.9439239,1112.81494,50.462472710051884
1682473020.7731981,60,1,58.9909248,1112.85852,50.47650015820676
1682473022.2691972,60,1,59.0445632,1112.91711,50.49535858397006
1682473023.7811544,60,1,59.092884,1112.97925,50.515359134630124
1682473025.2801454,60,1,59.1478424,1113.02783,50.530994855615106
1682473026.776145,60,0.9582467759999957,59.1965866,1113.08655,50.54989375289867
1682473028.271147,60,0.8884241760000012,59.2539138,1113.15918,50.57326889399152
1682473029.7681437,60,0.8318019359999954,59.302021,1113.22717,50.5951500445958
1682473031.264143,60,0.7501703399999979,59.3682365,1113.28931,50.61514793836578
1682473032.7621374,60,0.7076151127268656,59.4064598,1113.35962,50.63777445946639
1682473034.259134,60,0.6559374359999974,59.4491195,1113.43091,50.66071565941814
1682473035.7541358,60,0.5891762640000044,59.5035743,1113.49817,50.68235935870789
1682473037.2511327,60,0.5229140280000021,59.5587234,1113.57983,50.70863601819761
1682473038.7451375,60,0.4841941015631726,59.5930366,1113.65027,50.73130155343993
1682473040.23615,60,0.4533549600000015,59.6195526,1113.71204,50.75117677315072
1682473041.731152,60,0.4043626096972958,59.6590423,1113.77783,50.77234489668663
1682473043.2281508,60,0.3846670679999974,59.6775894,1113.84961,50.795439639853875
1682473044.7580578,60,0.37918770113649214,59.6834373,1113.90637,50.813701294185734
1682473046.2550542,60,0.3764008679999989,59.6860694,1113.95508,50.82937263135325
1682473047.7510538,60,0.3915862559999979,59.6748046,1114.00159,50.84433586342482
1682473049.2470603,60,0.43058732118613474,59.6442642,1114.04126,50.85709829011982
1682473050.7600455,60,0.4632440034299443,59.6166915,1114.06396,50.86440111891049
1682473052.2540119,60,0.5375807879999976,59.5578956,1114.08667,50.871707093789794
1682473053.7460237,60,0.6067511880000044,59.5001487,1114.10352,50.877127817447864
1682473055.240027,60,0.6810112322914113,59.4387016,1114.11121,50.879601713350986
1682473056.738021,60,0.7559070719999965,59.376316,1114.11218,50.87991376466151
1682473058.2370124,60,0.8471297400000036,59.3015365,1114.10266,50.876851152380155
1682473059.7340097,60,0.9496651800000042,59.21706,1114.09363,50.873946163020086
1682473061.2320077,60,1,59.1260452,1114.06897,50.8660128790525
1682473062.7429624,60,1,59.0491333,1114.05591,50.861811357350646
1682473064.2459433,60,1,58.9567413,1114.02209,50.850931044187874
1682473065.7409482,60,1,58.8861083,1113.99609,50.8425664148353
1682473067.239938,60,1,58.8229217,1113.9657,50.83278933196631
1682473068.737931,60,1,58.7823028,1113.93298,50.82226249835313
1682473070.2299407,60,1,58.733921,1113.9071,50.81393615753295
1682473071.726942,60,1,58.6983604,1113.87903,50.804905126378365
1682473073.22194,60,1,58.6719284,1113.86279,50.79968014108262
1682473074.718938,60,1,58.6589355,1113.83899,50.79202276940462
1682473076.242863,60,1,58.6559867,1113.8075,50.78189111022267
1682473077.7339158,60,1,58.6606674,1113.80493,50.78106422695886
1682473079.221895,60,1,58.6598091,1113.79224,50.7769812764137
1682473080.7139053,60,1,58.6593742,1113.76892,50.76947811322868
1682473082.205916,60,1,58.6807136,1113.7655,50.76837772879431
