t,i,temp_desired,temp_tc
1680204852.7234042,25,2,19.4112339
1680204853.7033546,25,2,19.4054069
1680204854.6888266,25,2,19.4185504
1680204855.6622796,25,2,19.4146461
1680204856.6385915,25,2,19.4621829
1680204857.6083448,25,2,19.5324382
1680204858.5782323,25,2,19.6387672
1680204859.5446572,25,2,19.7873458
1680204860.511016,25,2,19.9911365
1680204861.5193512,25,2,20.207674
1680204862.4978766,25,2,20.4836215
1680204863.4808435,25,2,20.7766227
1680204864.4570763,25,2,21.1164112
1680204865.4368284,25,2,21.4617443
1680204866.413219,25,2,21.8065433
1680204867.3831885,25,2,22.1832561
1680204868.3716595,25,2,22.5845012
1680204869.3527868,25,2,22.9832744
1680204870.322773,25,2,23.3905315
1680204871.2891269,25,2,23.8051319
1680204872.2686248,25,1.9747331608863898,24.2332687
1680204873.2353036,25,1.7737157412562918,24.6491279
1680204874.208592,25,1.5571400950003025,25.0792121
1680204875.174863,25,1.3225492383444835,25.5279312
1680204876.1548257,25,1.0726314530005485,25.9888458
1680204877.1215284,25,0.8178392502833671,26.4425182
1680204878.092674,25,0.5670538577881341,26.8727016
1680204879.0675733,25,0.3099901217009253,27.2977676
1680204880.040917,25,0.04846603946110317,27.713993
1680204881.0074775,25,0,28.1000919
1680204881.9972425,25,0,28.4716892
1680204882.9904246,25,0,28.8062705
1680204883.9727995,25,0,29.0959053
1680204884.9504795,25,0,29.3343601
1680204885.9369917,25,0,29.5603561
1680204886.9233823,25,0,29.7536201
1680204887.8995438,25,0,29.9151096
1680204888.88659,25,0,30.0482769
1680204889.8761537,25,0,30.1542491
1680204890.8621385,25,0,30.2566108
1680204891.8424835,25,0,30.3329143
1680204892.8188415,25,0,30.3832416
1680204893.8122547,25,0,30.4305267
1680204894.7879295,25,0,30.4709415
1680204895.7584648,25,0,30.493328
1680204896.7347834,25,0,30.514553
1680204897.7711241,25,0,30.5323619
1680204898.7612932,25,0,30.5232334
1680204899.757601,25,0,30.5148639
1680204900.739381,25,0,30.516323
1680204901.7306066,25,0,30.4891719
1680204902.7207806,25,0,30.4720134
1680204903.7068882,25,0,30.4511451
1680204904.683157,25,0,30.4203987
1680204905.6532526,25,0,30.3890991
1680204906.6394742,25,0,30.3547592
1680204907.6127229,25,0,30.3214607
1680204908.6487763,25,0,30.2786026
1680204909.638526,25,0,30.2477512
1680204910.6251643,25,0,30.2051429
1680204911.5950472,25,0,30.1588001
1680204912.5818746,25,0,30.1236362
1680204913.5614994,25,0,30.0809993
1680204914.5579789,25,0,30.0220394
1680204915.5513613,25,0,29.9740905
1680204916.530561,25,0,29.9283828
1680204917.507408,25,0,29.8892555
1680204918.4771066,25,0,29.8435096
1680204919.4636934,25,0,29.7877197
1680204920.4601429,25,0,29.7313308
1680204921.4529572,25,0,29.6734313
1680204922.443345,25,0,29.6149158
1680204923.4251282,25,0,29.5722846
1680204924.404737,25,0,29.5089645
1680204925.3859556,25,0,29.4495353
1680204926.372401,25,0,29.4008617
1680204927.3687031,25,0,29.3478221
1680204928.3485012,25,0,29.2861423
1680204929.3282897,25,0,29.2290706
1680204930.3120599,25,0,29.1845798
1680204931.288219,25,0,29.1267032
1680204932.263908,25,0,29.0759449
