t,i,temp_desired,temp_tc,therm_res,therm_temp
1682462037.3625019,25,0.10781100000000166,24.892189,1017.52234,19.13628559414974
1682462039.0479953,25,0.11676221244072336,24.8839683,1017.49841,19.128247679261424
1682462040.5400102,25,0.12532479973049443,24.8755283,1017.50568,19.130689629466616
1682462042.0419886,25,0.1234813699999993,24.8764286,1017.50568,19.130689629466616
1682462043.5349956,25,0.11683445000000106,24.8825531,1017.49707,19.127797580244984
1682462045.0329895,25,0.11461450999999805,24.885128,1017.48114,19.122446754702622
1682462046.5968142,25,0.11941238157387418,24.8809852,1017.49255,19.126279333725417
1682462048.0928068,25,0.13011995999999826,24.8708896,1017.48517,19.123800419913923
1682462049.5898035,25,0.13343873827494898,24.8669586,1017.48358,19.12326634386917
1682462051.0858448,25,0.12113059999999969,24.8777866,1017.48505,19.12376011230172
1682462052.5847943,25,0.11521630000000158,24.8841476,1017.48608,19.12410608589966
1682462054.0827904,25,0.12181516999999964,24.8787269,1017.48816,19.124804750522255
1682462055.5788305,25,0.10910424000000099,24.8897895,1017.4837,19.123306651508937
1682462057.0767848,25,0.11005084366577093,24.8899345,1017.48041,19.12220154956567
1682462058.57378,25,0.10863879999999995,24.8912315,1017.48987,19.125379132949227
1682462060.0697782,25,0.07229547000000096,24.9243888,1017.49976,19.128701136941093
1682462061.5657797,25,0.07171291000000046,24.9279327,1017.50348,19.12995066329115
1682462063.0637724,25,0.07583336999999943,24.924509,1017.50311,19.129826382541673
1682462064.5608125,25,0.059362963636234715,24.9391574,1017.50885,19.131754411212512
1682462066.0578094,25,0.05144947999999942,24.9476966,1017.51239,19.132943471615768
1682462067.5557609,25,0.03931415999999999,24.959505,1017.52588,19.137474647067155
1682462069.0497646,25,0.02093248999999986,24.9772891,1017.52869,19.138418498408125
1682462070.5458055,25,0.005976489999999402,24.9925022,1017.53656,19.141061947355507
1682462072.0577197,25,0,25.0037364,1017.55164,19.14612713117395
1682462073.5557165,25,0,25.0097999,1017.54474,19.143809511702003
1682462075.0637243,25,0,25.0136318,1017.56268,19.14983530680649
1682462076.5596807,25,0,25.0148506,1017.56836,19.15174312885545
1682462078.0576746,25,0,25.0198898,1017.57422,19.15371140475392
1682462079.5546734,25,0,25.0273399,1017.57983,19.155595704794493
1682462081.0666292,25,0,25.0249881,1017.58588,19.157627787545035
1682462082.5616724,25,0,25.0344333,1017.59137,19.15947177172038
1682462084.0586286,25,0,25.031599,1017.599,19.162034532410235
1682462085.5606115,25,0,25.0289859,1017.60071,19.162608885127042
1682462087.0686219,25,0,25.0348529,1017.60168,19.16293468734165
1682462088.564579,25,0,25.0219306,1017.60071,19.162608885127042
1682462090.0625715,25,0,25.0162334,1017.59924,19.162115143345474
1682462091.5636,25,0.007015430000000222,24.9950981,1017.61108,19.166091938276626
1682462093.057564,25,0.008505506060635304,24.9918251,1017.604,19.163713925029942
1682462094.5545604,25,0.004228429999999506,24.9954128,1017.60083,19.16264919056368
1682462096.0535548,25,0.01608682000000137,24.9849586,1017.591,19.159347496068275
1682462097.562515,25,0.036621778217652605,24.9653224,1017.58691,19.157973744863284
1682462099.0605116,25,0.03995419000000098,24.9605255,1017.5874,19.158138326441748
1682462100.5575058,25,0.034596254545415615,24.9649562,1017.58954,19.15885711085347
1682462102.0545082,25,0.05082550000000126,24.9506092,1017.57458,19.15383232255165
1682462103.5814211,25,0.05453426472894853,24.9459247,1017.58167,19.156213727262923
1682462105.080411,25,0.06673718000000087,24.9344139,1017.56232,19.149714388337177
1682462106.5774083,25,0.0728370799999997,24.9278221,1017.56512,19.15065486478515
1682462108.074405,25,0.07790086388133956,24.9226245,1017.55701,19.147930838555496
1682462109.5694063,25,0.0901254900000005,24.9110336,1017.54401,19.14356431384298
1682462111.065408,25,0.10566923999999922,24.8958492,1017.53754,19.141391118209217
1682462112.5673926,25,0.10784767999999864,24.8924884,1017.53082,19.139133943617683
1682462114.0813422,25,0.1097815799472532,24.8904228,1017.52002,19.135506326765498
1682462115.5813737,25,0.11120530999999864,24.8889427,1017.51263,19.13302408580931
1682462117.0783281,25,0.12445145000000153,24.8767662,1017.52124,19.135916114029662
1682462118.5753238,25,0.12363492277627465,24.8764019,1017.50922,19.131878691629076
1682462120.0793397,25,0.13098465606867685,24.8696804,1017.49939,19.128576855975783
1682462121.5743396,25,0.14038984070070062,24.8605346,1017.50275,19.129705460710642
1682462123.0673165,25,0.12936102000000177,24.8697204,1017.50116,19.129171389047837
1682462124.5742817,25,0.11928774000000111,24.879713,1017.48767,19.124640161321228
1682462126.075268,25,0.10434580000000046,24.894205,1017.49316,19.126484230013556
1682462127.572263,25,0.10373249999999849,24.89608,1017.48914,19.125133928811348
1682462129.0742505,25,0.09137978000000188,24.9074802,1017.49744,19.127921861344845
1682462130.583211,25,0.09046565277042751,24.9093494,1017.49854,19.128291345568975
1682462132.0712335,25,0.09241265539081668,24.9077491,1017.4884,19.1248853656273
1682462133.5622463,25,0.0875805200000002,24.9119949,1017.50323,19.129866689814126
1682462135.0662262,25,0.07609847999999815,24.9228191,1017.49719,19.12783788763105
