t,i,temp_desired,temp_tc
1681506592.6050444,5,2,22.5914516
1681506593.5921884,5,2,22.4787425
1681506594.579049,5,2,22.4178867
1681506595.5679758,5,2,22.3824348
1681506596.5581515,5,2,22.3801193
1681506597.5449424,5,2,22.366127
1681506598.5369337,5,2,22.3669757
1681506599.5264063,5,2,22.3590755
1681506600.515203,5,2,22.3687477
1681506601.5037344,5,2,22.3658275
1681506602.4937344,5,2,22.3626518
1681506603.5259435,5,2,22.365467
1681506604.5179992,5,2,22.370367
1681506605.5063283,5,2,22.3686923
1681506606.496472,5,2,22.3711452
1681506607.485958,5,2,22.3797912
1681506608.4721909,5,2,22.3785419
1681506609.4588287,5,2,22.3788375
1681506610.448732,5,2,22.3876838
1681506611.43995,5,2,22.3939952
1681506612.4281185,5,2,22.3937911
1681506613.413204,5,2,22.3972892
1681506614.396981,5,2,22.3929901
1681506615.3861823,5,2,22.4006958
1681506616.3770783,5,2,22.403841
1681506617.3680122,5,2,22.4050788
