t,i,temp_desired,temp_tc
1681163138.011197,25,0.8090788807500005,23.4057559
1681163138.9912953,25,0.824874273190004,23.4357948
1681163139.9776304,25,0.8457209263100012,23.454916
1681163140.964283,25,0.8721841720059992,23.4625053
1681163141.9539773,25,0.8939986413660036,23.4788112
1681163142.9423668,25,0.9084144253660034,23.5095958
1681163143.9233763,25,0.913449827612004,23.5555133
1681163144.8993452,25,0.9125830682040025,23.6118831
1681163145.8794436,25,0.9049085040279998,23.6792182
1681163146.8661118,25,0.8825450307980042,23.7723159
1681163147.8465939,25,0.8520881095020023,23.8774147
1681163148.8326335,25,0.8197958163659997,23.9820652
1681163149.8205824,25,0.7742244821560021,24.1083393
1681163150.805297,25,0.7216065223000016,24.2433567
1681163151.791602,25,0.6753503574700037,24.3610439
1681163152.7784636,25,0.6076963993740021,24.5154247
1681163153.7684798,25,0.544822916670002,24.6547603
1681163154.7600796,25,0.47281739867000216,24.8065109
1681163155.7446318,25,0.4042248547480012,24.9457969
1681163156.7176805,25,0.3343000617400017,25.0824031
1681163157.6942184,25,0.26900281682000104,25.2049236
1681163158.6838715,25,0.1941915311240019,25.3411197
1681163159.6705673,25,0.12321768792400012,25.464756
1681163160.6466455,25,0.05055651992400223,25.586975
1681163161.6330938,25,0,25.6856708
1681163162.6231537,25,0,25.7979106
1681163163.618346,25,0,25.8718681
1681163164.5958967,25,0,25.9539165
1681163165.5829165,25,0,26.0021114
1681163166.5591078,25,0,26.0689392
1681163167.5389302,25,0,26.1112499
1681163168.5155346,25,0,26.1571025
1681163169.4952242,25,0,26.1991157
1681163170.4783762,25,0,26.2156677
1681163171.4649727,25,0,26.2477054
1681163172.444534,25,0,26.2805862
1681163173.430418,25,0,26.2887973
1681163174.4178174,25,0,26.29183
1681163175.3973966,25,0,26.2929115
1681163176.3741453,25,0,26.2993717
1681163177.3599782,25,0,26.3060874
1681163178.3778727,25,0,26.3078556
1681163179.363131,25,0,26.3086776
1681163180.3495328,25,0,26.3026542
1681163181.3196576,25,0,26.3092689
1681163182.2960987,25,0,26.2978076
