t,i,temp_desired,temp_tc
1681506673.385942,5,2,22.3251323
1681506674.3699539,5,2,22.2292575
1681506675.3575606,5,2,22.1193275
1681506676.3444703,5,2,22.0139923
1681506677.408705,5,2,21.885065
1681506678.4042518,5,2,21.7742004
1681506679.3887427,5,2,21.6435661
1681506680.377741,5,2,21.4983596
1681506681.3660235,5,2,21.3447132
1681506682.3531847,5,2,21.1902561
1681506683.3449495,5,2,21.0220451
1681506684.3314478,5,2,20.8524456
1681506685.3190825,5,2,20.6896495
1681506686.3026865,5,2,20.5100212
1681506687.2868712,5,2,20.3325195
1681506688.273775,5,2,20.151905
1681506689.2596793,5,2,19.9774951
1681506690.2617455,5,2,19.7949829
1681506691.2549438,5,2,19.6156883
1681506692.2457418,5,2,19.4419384
1681506693.2360091,5,2,19.268053
1681506694.2258227,5,2,19.0876445
1681506695.227145,5,2,18.9159107
1681506696.2135067,5,2,18.7619037
1681506697.2029374,5,2,18.5980052
1681506698.1978168,5,2,18.4406719
1681506699.1869464,5,2,18.2805004
1681506700.171297,5,2,18.1211261
1681506701.1568398,5,2,17.9627799
1681506702.1485922,5,2,17.8238334
1681506703.1321936,5,2,17.6672592
1681506704.1189163,5,2,17.5130519
1681506705.1060972,5,2,17.3667087
1681506706.0921855,5,2,17.2135601
1681506707.1074114,5,2,17.0657348
1681506708.0931873,5,2,16.9133148
1681506709.0791202,5,2,16.7607955
1681506710.066896,5,2,16.623991
1681506711.0532305,5,2,16.4775791
1681506712.0358078,5,2,16.3397598
1681506713.0216568,5,2,16.2061882
1681506714.0052102,5,2,16.0673542
1681506714.9921823,5,2,15.9196977
1681506715.9776278,5,2,15.7846069
1681506716.9683025,5,2,15.6435327
1681506717.9606388,5,2,15.508912
1681506718.9509552,5,2,15.3770952
1681506719.937703,5,2,15.2490043
1681506720.9291847,5,2,15.1085653
1681506721.91763,5,2,14.9812698
1681506722.9059477,5,2,14.8527173
1681506723.8930752,5,2,14.7309226
1681506724.8809586,5,2,14.5957469
1681506725.873513,5,2,14.4673709
1681506726.8637443,5,2,14.3424386
1681506727.8517604,5,2,14.21212
1681506728.8398838,5,2,14.0875053
1681506729.830944,5,2,13.9695577
1681506730.8199668,5,2,13.8466205
1681506731.805966,5,2,13.7124824
1681506732.7963598,5,2,13.5945892
