t,i,temp_desired,temp_tc,therm_res,therm_temp
1682473154.040814,60,1,58.6824417,1114.29651,50.93921081292704
1682473155.726308,60,1,58.7054862,1114.26587,50.929354567085205
1682473157.2243004,60,1,58.6994934,1114.24744,50.92342596008309
1682473158.7212973,60,1,58.6960449,1114.23511,50.91945958973168
1682473160.218294,60,1,58.685894,1114.20056,50.908345277434286
1682473161.716288,60,1,58.6754646,1114.17371,50.89970784742338
1682473163.214282,60,1,58.6507492,1114.14587,50.89075183750427
1682473164.7102814,60,1,58.6396026,1114.12622,50.884430451593026
1682473166.2062807,60,1,58.6309356,1114.09717,50.87508499739652
1682473167.7052724,60,1,58.6338882,1114.10095,50.87630103897789
1682473169.204266,60,1,58.6365585,1114.07141,50.86679784681205
1682473170.7012606,60,1,58.6470527,1114.0542,50.86126123293828
1682473172.1992545,60,1,58.6507263,1114.03906,50.856390523204766
1682473173.6962512,60,1,58.670063,1114.02991,50.85344684911034
1682473175.193248,60,1,58.7011184,1114.03198,50.85411279606233
1682473176.6902447,60,1,58.7340698,1114.01709,50.849322468851305
1682473178.1892362,60,1,58.7506408,1114.02722,50.852581438904465
1682473179.6872303,60,1,58.7791442,1114.03088,50.853758911282085
1682473181.185225,60,1,58.8312835,1114.04248,50.85749077875824
1682473182.6822212,60,1,58.8628883,1114.05664,50.862046205661294
1682473184.1792176,60,1,58.8934936,1114.06482,50.86467778856188
1682473185.6762142,60,1,58.9405174,1114.09326,50.87382713220877
1682473187.1742084,60,1,58.9817619,1114.10901,50.87889396763037
1682473188.6712053,60,1,59.020729,1114.13171,50.886196584612655
1682473190.169199,60,1,59.0685272,1114.15955,50.89515264881957
1682473191.6671937,60,1,59.1187934,1114.19153,50.905440409817274
1682473193.166187,60,1,59.1739082,1114.21875,50.91419679837736
1682473194.6631815,60,1,59.2278976,1114.26123,50.927861965061325
1682473196.1611753,60,1,59.2753105,1114.30164,50.94086101377876
1682473197.6581721,60,1,59.3348312,1114.33875,50.952798323724856
1682473199.156166,60,1,59.390789,1114.39624,50.97129096871082
1682473200.6551585,60,1,59.4376525,1114.44788,50.987901472899814
1682473202.1521554,60,1,59.4935379,1114.4978,51.003958373536946
1682473203.6491513,60,1,59.5487251,1114.55066,51.02096055906113
1682473205.1461477,60,1,59.6123046,1114.60669,51.038981941202074
1682473206.644142,60,1,59.6606521,1114.66675,51.05829904503483
1682473208.1431332,60,1,59.7121086,1114.72559,51.0772232787418
1682473209.642125,60,1,59.7729187,1114.80261,51.10199387896581
1682473211.1411161,60,1,59.8450202,1114.87646,51.12574420080351
1682473212.6401076,60,1,59.8944931,1114.92822,51.14238988297225
1682473214.1371047,60,1,59.9526748,1115.00403,51.16676922478706
1682473215.6360955,60,0.9817245310000002,60.0093307,1115.06836,51.18745615330647
1682473217.1340928,60,0.9339484779999997,60.0495491,1115.15686,51.215914622667576
1682473218.632084,60,0.8534849379999953,60.1116256,1115.23987,51.24260672319066
1682473220.1270862,60,0.7779327849999977,60.1706275,1115.3125,51.26596032805128
1682473221.6250799,60,0.6948188080000046,60.2336463,1115.40125,51.29449620732554
1682473223.1240714,60,0.6217917555028335,60.288166,1115.47388,51.31784820055573
1682473224.6220658,60,0.550540722120351,60.3394393,1115.54968,51.3422186386117
1682473226.1200595,60,0.4705346341203578,60.3957176,1115.64392,51.3725166148154
1682473227.6170566,60,0.38974481712035763,60.4517707,1115.71802,51.39633876302523
1682473229.1140528,60,0.35144740812035835,60.4750823,1115.79688,51.42169035798224
1682473230.6130443,60,0.30165165612035355,60.5034828,1115.87659,51.447314339036396
1682473232.1120358,60,0.25887593712035256,60.5265045,1115.93396,51.46575625002541
1682473233.6070383,60,0.22639813658724425,60.5410156,1116.00513,51.48863362060342
1682473235.103037,60,0.23094498479925038,60.5269279,1116.05933,51.50605557177916
1682473236.5990374,60,0.2490372137992416,60.5005645,1116.11731,51.52469211264508
1682473238.098028,60,0.2608029107992498,60.4783821,1116.14404,51.533283794609616
