t,i,temp_desired,temp_tc
1682053255.988573,18,2,24.0349102
1682053256.9762692,18,2,24.0022296
1682053257.9643593,18,2,24.0091094
1682053258.9540927,18,2,23.9984931
1682053259.9345758,18,2,23.990364
1682053260.9231477,18,2,23.999504
1682053261.9103024,18,2,23.989788
1682053262.8972914,18,2,23.9808902
1682053263.8869424,18,2,23.9580917
1682053264.9044006,18,2,23.9393253
1682053265.8930023,18,2,23.9009189
1682053266.8829582,18,2,23.8690814
1682053267.8682752,18,2,23.8265228
1682053268.858071,18,2,23.7752189
1682053269.8440816,18,2,23.7332153
1682053270.828826,18,2,23.6693878
1682053271.8154907,18,2,23.6043167
1682053272.802694,18,2,23.5445919
1682053273.782781,18,2,23.464056
1682053274.7713263,18,2,23.3876667
1682053275.7540176,18,2,23.3087673
1682053276.743249,18,2,23.2232284
1682053277.7287035,18,2,23.1283874
1682053278.7188084,18,2,23.0489826
1682053279.7054954,18,2,22.9416007
1682053280.6962678,18,2,22.8577728
1682053281.6812773,18,2,22.7554073
1682053282.6662724,18,2,22.6651077
1682053283.6562905,18,2,22.5616626
1682053284.6390748,18,2,22.4515914
1682053285.6302907,18,2,22.3683147
1682053286.6183019,18,2,22.2680587
1682053287.6012743,18,2,22.160324
1682053288.587701,18,2,22.0648422
1682053289.5682065,18,2,21.9599018
1682053290.5480137,18,2,21.8444805
1682053291.5293422,18,2,21.7301731
1682053292.5166924,18,2,21.6344566
1682053293.5002978,18,2,21.5262126
1682053294.4954884,18,2,21.4244651
1682053295.4771786,18,2,21.3099651
1682053296.464015,18,2,21.2029495
1682053297.4502738,18,2,21.103857
1682053298.4312565,18,2,21.0045642
1682053299.4232607,18,2,20.9004707
1682053300.4150934,18,2,20.7910366
1682053301.4023833,18,2,20.6908969
1682053302.386705,18,2,20.5828819
1682053303.370092,18,2,20.4803333
1682053304.35668,18,2,20.3824253
1682053305.3462613,18,2,20.2802906
1682053306.330302,18,2,20.1759452
1682053307.3200417,18,2,20.0670108
1682053308.303827,18,2,19.9646587
1682053309.2940812,18,2,19.8654994
1682053310.2802858,18,2,19.7675247
1682053311.2662756,18,2,19.6721515
1682053312.2512631,18,2,19.5733013
1682053313.2427266,18,2,19.4809207
1682053314.2298365,18,2,19.3719024
1682053315.2152948,18,2,19.2841854
1682053316.1973004,18,2,19.1893157
1682053317.1830583,18,2,19.098566
1682053318.1716905,18,2,19.0014266
1682053319.1602833,18,2,18.9201374
1682053320.1516905,18,2,18.8163681
1682053321.1352937,18,2,18.7283
1682053322.1216805,18,2,18.6323642
1682053323.1090584,18,2,18.5529041
1682053324.1898026,18,2,18.459671
1682053325.1802783,18,2,18.3783493
1682053326.1712832,18,2,18.3006916
1682053327.1572514,18,2,18.2043666
1682053328.1495807,18,2,18.1224117
1682053329.1352587,18,2,18.0269947
1682053330.1252952,18,1.9736763891199447,17.9493465
1682053331.1122837,18,1.9321851151199438,17.8715038
1682053332.1012566,18,1.8852675661700036,17.7860965
1682053333.0899045,18,1.8339001033696682,17.6953525
1682053334.0752714,18,1.788466333242136,17.6194629
1682053335.062275,18,1.7330279990422692,17.527214
1682053336.0485642,18,1.687410491042269,17.4576721
1682053337.0352976,18,1.6391507385135926,17.3853454
1682053338.0190656,18,1.5836809077624516,17.3018836
1682053339.007095,18,1.5228635149526721,17.2113227
1682053339.992626,18,1.4693720304237246,17.1382579
1682053340.9835348,18,1.409122734643988,17.0549926
1682053341.9712684,18,1.3501302226439886,16.9778919
1682053342.957776,18,1.2886330688027776,16.898262
1682053343.94311,18,1.2285394453162242,16.8243484
1682053344.9252996,18,1.1694106198265706,16.7551383
1682053345.9149613,18,1.1071396842251238,16.682455
1682053346.9027288,18,1.050150788002816,16.6226882
1682053347.8902912,18,0.9888236163132205,16.5568923
1682053348.8753085,18,0.9208947849675497,16.4808292
1682053349.8585153,18,0.8544953369675512,16.4115676
1682053350.8477013,18,0.7873428273180132,16.3425655
1682053351.836282,18,0.7191916042281175,16.2741909
1682053352.8232214,18,0.6547092652703113,16.2154655
1682053353.8059275,18,0.5865453460308281,16.1519508
1682053354.788182,18,0.5182200948927296,16.0904598
1682053355.774077,18,0.4543157454871394,16.0398044
1682053356.7625299,18,0.37866238029770605,15.9685373
1682053357.749696,18,0.3136704762794209,15.9204063
1682053358.733479,18,0.2444538750700176,15.8660507
1682053359.7146099,18,0.17757833268361956,15.8181762
1682053360.693883,18,0.11262031524635363,15.7758045
1682053361.6824234,18,0.04405762869698848,15.7281885
1682053362.6675627,18,0,15.6827249
1682053363.6490116,18,0,15.6432037
1682053364.6382976,18,0,15.612605
1682053365.6226423,18,0,15.5760927
1682053366.6547894,18,0,15.5337038
1682053367.6455445,18,0,15.5041456
1682053368.6336136,18,0,15.4811439
1682053369.61728,18,0,15.4558858
1682053370.605525,18,0,15.4395599
1682053371.5921884,18,0,15.4220857
1682053372.5804703,18,0,15.4155759
1682053373.5690866,18,0,15.4033193
1682053374.5552838,18,0,15.3944797
1682053375.5426643,18,0,15.3952989
1682053376.5266798,18,0,15.3929958
1682053377.5132434,18,0,15.3906393
1682053378.501264,18,0,15.3989734
1682053379.4885123,18,0,15.4255628
1682053380.479078,18,0,15.4267616
1682053381.5252888,18,0,15.4347267
1682053382.5182948,18,0,15.4511051
1682053383.5072868,18,0,15.4601507
1682053384.4972727,18,0,15.4850006
1682053385.483126,18,0,15.5101823
1682053386.4672756,18,0,15.5257978
1682053387.4552803,18,0,15.5386505
1682053388.4416974,18,0,15.5664377
1682053389.430275,18,0,15.5924797
1682053390.4157164,18,0,15.6277103
1682053391.400277,18,0,15.6370553
1682053392.386286,18,0,15.6664533
1682053393.37268,18,0,15.7078189
1682053394.358535,18,0,15.7388792
1682053395.345108,18,0,15.7669935
1682053396.3295603,18,0,15.8027324
1682053397.317284,18,0,15.8427009
1682053398.3055305,18,0,15.8669805
1682053399.297127,18,0,15.9055576
1682053400.2812746,18,0,15.9532403
1682053401.2681804,18,0,15.9839925
1682053402.2518513,18,0,16.0359458
1682053403.2394514,18,0,16.0806617
1682053404.222962,18,0,16.1220092
1682053405.208106,18,0,16.1613979
1682053406.1929228,18,0,16.2107105
1682053407.180282,18,0,16.2352199
1682053408.1677127,18,0,16.2830467
1682053409.156224,18,0,16.3311119
1682053410.1390674,18,0,16.3712711
1682053411.1212835,18,0,16.4178409
1682053412.1050074,18,0,16.457571
1682053413.0872998,18,0,16.5030746
1682053414.0716352,18,0,16.5523338
1682053415.0540876,18,0,16.5958309
1682053416.0362856,18,0,16.6466331
1682053417.0192847,18,0,16.693943
1682053418.004537,18,0,16.7283172
1682053418.9902864,18,0,16.7864246
1682053419.9784932,18,0,16.8257827
1682053420.9662778,18,0,16.8681392
1682053421.9572833,18,0,16.9208145
1682053422.9480917,18,0,16.9668235
1682053423.9372206,18,0,17.0083122
1682053424.9288106,18,0,17.0512676
1682053425.9143872,18,0,17.0847396
1682053426.8963616,18,0,17.1417293
1682053427.8829927,18,0,17.2058773
1682053428.8620155,18,0,17.2464237
1682053429.845318,18,0,17.294548
1682053430.8316696,18,0,17.3294982
1682053431.8152766,18,0,17.3782863
1682053432.8002875,18,0,17.4248695
1682053433.7881656,18,0,17.4829597
1682053434.7740602,18,0,17.53339
1682053435.760282,18,0,17.5820026
1682053436.7442746,18,0,17.627304
1682053437.7472608,18,0,17.6791172
1682053438.7352753,18,0,17.7088947
1682053439.7172923,18,0,17.7532482
1682053440.703378,18,0,17.8063735
1682053441.6890655,18,0,17.8509998
1682053442.6740716,18,0,17.8885326
1682053443.6613584,18,0,17.9349308
1682053444.6485207,18,0,17.9842777
1682053445.6362784,18,0.017847433459990392,18.0343418
1682053446.62575,18,0.040124714708074743,18.0759086
1682053447.6127117,18,0.06600597870807418,18.1227607
1682053448.6012661,18,0.09846816952802309,18.1805706
1682053449.591269,18,0.11756496002425497,18.2104797
1682053450.573038,18,0.1494789516879303,18.2639198
1682053451.5586522,18,0.17623782230784457,18.3054046
1682053452.5453002,18,0.20412915533222614,18.3475093
1682053453.5316217,18,0.23529446309174296,18.3943195
1682053454.5181837,18,0.2623835170917422,18.4312477
1682053455.503786,18,0.2901410497016112,18.4683113
1682053456.4857285,18,0.3212472731101723,18.5104331
1682053457.4731708,18,0.3558828482000161,18.5577297
1682053458.4622185,18,0.383790818680665,18.590311
1682053459.4536724,18,0.4184934680558845,18.6347332
1682053460.4425108,18,0.4453265160558857,18.6619224
1682053461.4310787,18,0.4834479408556873,18.710184
1682053462.4189436,18,0.5133432517045006,18.7408161
1682053463.406573,18,0.5418675017045,18.7671775
1682053464.3972867,18,0.5750829508715142,18.8020401
1682053465.3862739,18,0.6047150083112831,18.8286552
1682053466.3740292,18,0.6358346021682255,18.8571567
1682053467.3610756,18,0.6718352241682257,18.8934211
1682053468.3916059,18,0.6991757357874797,18.910551
1682053469.3787284,18,0.72442800419722,18.9246253
1682053470.3680093,18,0.7586912128862706,18.9555416
1682053471.349937,18,0.782663894396,18.9654483
1682053472.3349273,18,0.8141789546370887,18.9895305
1682053473.3252969,18,0.8444729642838469,19.0103511
1682053474.3140295,18,0.8680752220635625,19.0174674
1682053475.3002882,18,0.8978677180635628,19.0356273
1682053476.2840853,18,0.9215317858247069,19.0419445
1682053477.2712715,18,0.9432772100634237,19.0443305
1682053478.258502,18,0.9646851591131309,19.0459365
1682053479.2411265,18,0.9793645852742687,19.0345745
1682053480.2275527,18,1.0089761985639742,19.0523357
1682053481.2112668,18,1.0263031522771235,19.0458259
1682053482.1977096,18,1.0396134875238543,19.0318336
1682053483.2175753,18,1.0622535913331264,19.0350494
1682053484.2066636,18,1.074331679333127,19.0184669
1682053485.1902905,18,1.0926712331078794,19.0151882
1682053486.1782494,18,1.1037481790776011,18.9980201
1682053487.163622,18,1.114339455158679,18.980606
1682053488.1531405,18,1.1210394908055021,18.9563636
