t,i,temp_desired,temp_tc,therm_res,therm_temp
1682472705.9759798,60,1,50.2074203,1073.11475,37.573130397537426
1682472707.472977,60,1,50.3296508,1073.49146,37.69649320321445
1682472708.9709685,60,1,50.4566535,1073.88367,37.824909960183895
1682472710.46996,60,1,50.5632057,1074.28906,37.9576186244791
1682472711.9669604,60,1,50.7007675,1074.64148,38.072967631376024
1682472713.4779165,60,1,50.8079948,1075.04651,38.20551393817106
1682472714.9779048,60,1,50.9224624,1075.43213,38.33168621706446
1682472716.475899,60,1,51.0416107,1075.84082,38.465383333678794
1682472717.971899,60,1,51.1552505,1076.19543,38.58136935397682
1682472719.4649065,60,1,51.2756614,1076.58179,38.707719467214524
1682472720.963897,60,1,51.3897361,1076.97498,38.83628100828685
1682472722.4598963,60,1,51.5064239,1077.32263,38.949933695497336
1682472723.9588935,60,1,51.6124038,1077.71179,39.07713599124351
1682472725.4538898,60,1,51.718296,1078.1062,39.20603200578204
1682472726.9518843,60,1,51.8396453,1078.47717,39.32724716841746
1682472728.4498794,60,1,51.9484672,1078.83276,39.44341824954283
1682472729.9638295,60,1,52.0594329,1079.20996,39.566629377955415
1682472731.4588325,60,1,52.1663856,1079.58521,39.68918319713443
1682472732.9558296,60,1,52.2699203,1079.96423,39.812947677808786
1682472734.4538245,60,1,52.3884315,1080.30872,39.925418852880696
1682472735.9647818,60,1,52.4892578,1080.67725,40.0457198434109
1682472737.4617786,60,1,52.6039733,1081.047,40.1663994501033
1682472738.9537885,60,1,52.7037849,1081.3905,40.278493925582964
1682472740.4487906,60,1,52.7993164,1081.75891,40.39869844377663
1682472741.9457874,60,1,52.9130668,1082.11841,40.51597701936679
1682472743.442784,60,1,53.0160713,1082.4873,40.636299576383045
1682472744.9397807,60,1,53.1134567,1082.82056,40.74498374096887
1682472746.4327905,60,1,53.212944,1083.18433,40.86359977056405
1682472747.9307823,60,1,53.3211135,1083.54187,40.98016586940892
1682472749.4198003,60,1,53.4207344,1083.8606,41.08406358834263
1682472750.9187925,60,1,53.5185546,1084.21326,41.19900464950496
1682472752.4277563,60,1,53.6248435,1084.57947,41.31834316120087
1682472753.9247532,60,1,53.7187461,1084.92896,41.43221515225888
1682472755.4197552,60,1,53.8192367,1085.25269,41.53767834659812
1682472756.9327116,60,1,53.9184799,1085.60852,41.653581636472126
1682472758.4297066,60,1,54.0150451,1085.9519,41.7654124732911
1682472759.9277,60,1,54.122734,1086.27441,41.87043109957012
1682472761.4256966,60,1,54.218357,1086.60693,41.97869372178649
1682472762.921695,60,1,54.3110504,1086.95361,42.09154978521312
1682472764.4196877,60,1,54.4027366,1087.29114,42.201410740415824
1682472765.9136925,60,1,54.5017852,1087.59937,42.301720792658685
1682472767.417673,60,1,54.5981292,1087.93799,42.41190532400315
1682472768.9246457,60,1,54.6962661,1088.27039,42.52005002165501
1682472770.4216387,60,1,54.7860412,1088.61084,42.63079743496733
1682472771.919631,60,1,54.8855857,1088.90723,42.72719882074436
1682472773.4176266,60,1,54.9744949,1089.23914,42.83513831367771
1682472774.9285848,60,1,55.0622215,1089.57166,42.943260470154385
1682472776.4235868,60,1,55.1498489,1089.8678,43.039540076157536
1682472777.9205835,60,1,55.2321205,1090.198,43.14687840846158
1682472779.4155862,60,1,55.3155364,1090.51599,43.250232987407244
1682472780.9115863,60,1,55.4013824,1090.83313,43.35329699420488
1682472782.4085817,60,1,55.4810791,1091.13916,43.45273694368368
1682472783.906576,60,1,55.5633811,1091.45642,43.55581188817185
1682472785.4045699,60,1,55.6574554,1091.77173,43.65823915109552
1682472786.9015667,60,1,55.7417526,1092.06335,43.75295826097076
1682472788.3995614,60,1,55.8208351,1092.37988,43.855754579070734
1682472789.899553,60,1,55.911705,1092.68665,43.95536769560331
1682472791.4085143,60,1,55.9927864,1092.99915,44.056827733566124
1682472792.9045136,60,1,56.0660247,1093.2771,44.14705873514872
1682472794.4025075,60,1,56.1463127,1093.58728,44.24773966705526
1682472795.899506,60,1,56.2276496,1093.89551,44.347774171711066
1682472797.3965013,60,1,56.3041267,1094.17041,44.43698026016091
1682472798.8905065,60,1,56.395668,1094.47021,44.53425431819161
1682472800.3885026,60,1,56.4827651,1094.77307,44.63250834135213
1682472801.8835025,60,1,56.570198,1095.0686,44.728371875382656
1682472803.3804986,60,1,56.6437644,1095.34045,44.8165432437552
1682472804.8784945,60,1,56.7151145,1095.63977,44.91361212351187
1682472806.3764887,60,1,56.806385,1095.93445,45.00916391562638
1682472807.8854523,60,1,56.8913459,1096.21997,45.101733842926876
1682472809.3804543,60,1,56.962738,1096.48706,45.18831808227114
1682472810.8784475,60,1,57.0358886,1096.78235,45.28403239353726
1682472812.3864157,60,1,57.1115951,1097.05896,45.37368069197894
1682472813.8834116,60,1,57.1777458,1097.32483,45.459838042207075
1682472815.380409,60,1,57.2707939,1097.61511,45.55389429223722
1682472816.8784044,60,1,57.333435,1097.89966,45.64608240696685
1682472818.3724089,60,1,57.4205894,1098.18359,45.738058304947096
1682472819.8664117,60,1,57.3064613,1098.42554,45.816426314884076
1682472821.3624125,60,1,57.5673675,1098.70544,45.90707612940635
1682472822.8594098,60,1,57.6465644,1098.98413,45.99732313202277
1682472824.3574023,60,1,57.7170677,1099.23511,46.078587587848695
1682472825.8553963,60,1,57.7777748,1099.50732,46.16671607795629
1682472827.3513956,60,1,58.009407,1099.78992,46.258197347652725
1682472828.8513856,60,1,57.9010124,1100.03162,46.33642986987897
1682472830.3593552,60,1,57.9743919,1100.29456,46.4215279686159
1682472831.8593404,60,1,58.0488815,1100.56702,46.509696901526475
1682472833.3533454,60,1,58.1220169,1100.83337,46.59587856214926
1682472834.848348,60,1,58.1726188,1101.06299,46.67016768555456
1682472836.3463821,60,1,58.2533035,1101.34265,46.76063631228094
1682472837.843339,60,1,58.3284873,1101.60583,46.845763739302754
1682472839.3403366,60,1,58.4118385,1101.84387,46.92275110654299
1682472840.8522923,60,1,58.4571342,1102.10339,47.006676544360836
1682472842.3472939,60,1,58.5346946,1102.35144,47.086883926276684
1682472843.8462849,60,1,58.6060676,1102.60645,47.16933286706538
1682472845.3522599,60,1,58.6629104,1102.84583,47.246720099660514
1682472846.859228,60,1,58.7362403,1103.10095,47.32918697584978
1682472848.3562245,60,1,58.7886238,1103.34583,47.40833524684287
1682472849.8532212,60,1,58.8562011,1103.59741,47.489640320636916
1682472851.349223,60,1,58.6205863,1103.82617,47.56356280690511
1682472852.8462172,60,0.9829959999999964,58.9603729,1104.07202,47.642999686997136
1682472854.342217,60,0.8180664184622863,59.14999,1104.32825,47.72578148693397
1682472855.8412085,60,1,58.9382171,1104.56506,47.80228100621819
1682472857.3352134,60,0.7931652500000025,59.1684608,1104.78796,47.874279871180335
1682472858.8312123,60,0.7401574666666638,59.246788,1105.03162,47.9529764950824
1682472860.3242197,60,0.7014311845022064,59.2911033,1105.26953,48.02980801792327
1682472861.8371766,60,0.6441464730860366,59.3466873,1105.4845,48.099224432741856
1682472863.3571095,60,0.5998852589712803,59.3925514,1105.71216,48.17273158567746
1682472864.8551033,60,0.547994683333337,59.4435119,1105.94104,48.24662538013263
1682472866.372048,60,0.48930089933929144,59.5011825,1106.16772,48.31980171952838
1682472867.9079428,60,0.4613463534951083,59.5333938,1106.37842,48.38781301929085
1682472869.4548044,60,0.417800077606514,59.5754699,1106.59937,48.45912625655792
1682472870.957787,60,0.4093182833333368,59.5885086,1106.80896,48.52676669615685
1682472872.452787,60,0.4054521499999974,59.5936851,1106.98254,48.582781098169406
1682472873.9797056,60,0.3995247697889584,59.599514,1107.16406,48.64135326493951
1682472875.479691,60,0.427994483333336,59.5759353,1107.34509,48.69976276037287
1682472876.984667,60,0.449525436633904,59.5540809,1107.51965,48.75608039271649
1682472878.4776738,60,0.48837110336658024,59.5177459,1107.65662,48.80026754223056
1682472879.974672,60,0.5307420500000019,59.4761848,1107.81299,48.85071003572733
1682472881.469677,60,0.5821209999999996,59.4262084,1107.94373,48.8928820899848
1682472882.9666696,60,0.6346386415097998,59.374134,1108.06787,48.93292302382976
1682472884.4616728,60,0.6833127833333338,59.3248939,1108.17554,48.96764988321343
1682472885.9586706,60,0.7951578500000025,59.2219924,1108.30237,49.008554363366805
1682472887.45367,60,0.8904622499999976,59.1256027,1108.38574,49.03544115915835
1682472888.9516644,60,0.9713598999999983,59.0424919,1108.46045,49.05953428872213
1682472890.4496593,60,1,58.9564208,1108.55115,49.0887829717254
1682472891.9466565,60,1,58.8833847,1108.62219,49.111690955880775
1682472893.4586122,60,1,58.8114547,1108.70203,49.13743580539737
1682472894.9526165,60,1,58.7526512,1108.76111,49.156485908999485
1682472896.4546013,60,1,58.6857566,1108.82605,49.17742498714237
1682472897.9605725,60,1,58.6359939,1108.88416,49.19616132280071
1682472899.454578,60,1,58.5839538,1108.94336,49.21524862437454
1682472900.9495792,60,1,58.5465431,1109.00696,49.235754035354425
1682472902.4466145,60,1,58.5296859,1109.05811,49.252245008576615
1682472903.943573,60,1,58.5108375,1109.13367,49.2766052039833
1682472905.442564,60,1,58.5004844,1109.18848,49.294275199911276
1682472906.9385636,60,1,58.4897804,1109.26099,49.31765079451662
1682472908.433567,60,1,58.5043411,1109.32117,49.337050920884245
1682472909.9295664,60,1,58.5046043,1109.37646,49.35487422375454
1682472911.4375336,60,1,58.5388717,1109.44849,49.37809320326102
1682472912.9464998,60,1,58.5553932,1109.52405,49.402449311074356
1682472914.4794002,60,1,58.5712814,1109.59961,49.42680462795128
1682472915.9993334,60,1,58.5871887,1109.66516,49.44793277265894
1682472917.49633,60,1,58.6105422,1109.745,49.47366608124669
1682472918.9943254,60,1,58.6204757,1109.81592,49.496523635509206
1682472920.5072784,60,1,58.6780815,1109.89355,49.521543027909566
1682472922.0102587,60,1,58.6944198,1109.97681,49.54837598699969
1682472923.5072558,60,1,58.7100868,1110.06824,49.577840860777194
1682472925.0072486,60,1,58.7580375,1110.13342,49.59884551865903
1682472926.5262206,60,1,58.7891044,1110.23254,49.630786424183
1682472928.0261726,60,1,58.8590812,1110.31836,49.65844037535908
1682472929.5221722,60,1,58.9251403,1110.40698,49.68699550646945
1682472931.021163,60,1,58.9576835,1110.48767,49.71299448822384
1682472932.5201545,60,0.9834277166666681,59.0081596,1110.58826,49.74540415216903
1682472934.0171504,60,0.9539934999999969,59.0405998,1110.68396,49.776236979814485
1682472935.5181377,60,0.8986288833333352,59.0926895,1110.78052,49.80734560007321
1682472937.04605,60,0.8341971680727109,59.1554527,1110.87231,49.836916279508706
1682472938.5440443,60,0.7789472666666638,59.2116813,1110.97424,49.86975225323474
1682472940.0400438,60,0.735851950000003,59.2566528,1111.08301,49.904790096415766
1682472941.5589852,60,0.6727759999999977,59.3171424,1111.1814,49.936482843796
1682472943.0669518,60,0.6211570594393615,59.370182,1111.27039,49.96514657169736
1682472944.5669386,60,0.5906893999999975,59.4037208,1111.37976,50.00037320946158
1682472946.0699694,60,0.5483075000000012,59.4448394,1111.48657,50.034773709338246
1682472947.572955,60,0.5265751666666638,59.4693412,1111.58191,50.06547871287521
1682472949.0869017,60,0.5136925025063239,59.4839057,1111.66992,50.093821916963485
1682472950.585893,60,0.49974766666666426,59.4979171,1111.75488,50.12118186787275
1682472952.0818937,60,0.4862525166666695,59.511486,1111.83289,50.14630280911453
1682472953.577893,60,0.48885221666666706,59.5111961,1111.92761,50.17680360914581
1682472955.0908475,60,0.5132681999999988,59.4902267,1111.99194,50.19751781462138
1682472956.5878425,60,0.5222747166666698,59.4795112,1112.06555,50.22121947114321
1682472958.0878358,60,0.5508188666666681,59.453514,1112.12231,50.23949509154003
1682472959.5957985,60,0.5945942397094839,59.4122161,1112.17969,50.25796988778595
1682472961.0977821,60,0.6448434666666643,59.3633079,1112.21716,50.2700339612917
1682472962.589803,60,0.6896305333333336,59.3179321,1112.26733,50.28618670203005
1682472964.1007547,60,0.7502626000000028,59.2594795,1112.29456,50.2949535314473
1682472965.6107135,60,0.7962772577563094,59.2116203,1112.32397,50.304422107372424
1682472967.109707,60,0.8691425499999994,59.142395,1112.35144,50.313265990714264
1682472968.6236582,60,0.9409669499999987,59.0709419,1112.37415,50.320577327816615
1682472970.1326234,60,1,59.004055,1112.37158,50.31974993656923
1682472971.6415865,60,1,58.9515495,1112.38757,50.324897776252676
1682472973.1335967,60,1,58.8867797,1112.39941,50.328709537243206
