t,i,temp_desired,temp_tc,therm_res,therm_temp
1682527184.9436696,10,1.5,59.7949752,1116.35376,51.60068957513818
1682527186.8635814,10,1.5,59.8528442,1116.3761,51.60786948396732
1682527188.3565843,10,1.5,59.8982086,1116.39746,51.61473436404062
1682527189.8555348,10,1.5,59.9231452,1116.39661,51.614461184148524
1682527191.3465457,10,1.5,59.9099655,1116.39844,51.61504932426367
1682527192.8445415,10,1.5,59.8506088,1116.36914,51.60563259939903
1682527194.3395824,10,1.5,59.7554664,1116.33032,51.59315606086059
1682527195.8305972,10,1.5,59.5937614,1116.26294,51.571500001076856
1682527197.3305428,10,1.5,59.3941001,1116.14893,51.53485555072439
1682527198.8275406,10,1.5,59.1671562,1116.03845,51.49934398966867
1682527200.31955,10,1.5,58.8914794,1115.88428,51.449786359278335
1682527201.8126009,10,1.5,58.5959548,1115.69531,51.38903788525308
1682527203.3085983,10,1.5,58.2678642,1115.50195,51.3268730709616
1682527204.8015656,10,1.5,57.8960762,1115.25269,51.24672894601064
1682527206.299597,10,1.5,57.5250091,1114.97363,51.156993142571736
1682527207.7936037,10,1.5,57.1327629,1114.67139,51.05979138804295
1682527209.2906003,10,1.5,56.7091407,1114.3634,50.9607274749246
1682527210.784647,10,1.5,56.2892036,1113.99756,50.843039340593606
1682527212.2816,10,1.5,55.8744506,1113.60156,50.71562817064198
1682527213.7795959,10,1.5,55.4397277,1113.2196,50.59271383094331
1682527215.2755957,10,1.5,54.9773025,1112.77319,50.449034053120734
1682527216.7715926,10,1.5,54.5201721,1112.30664,50.298842712750165
1682527218.2685897,10,1.5,54.0546836,1111.85034,50.15192197909389
1682527219.7676206,10,1.5,53.5912475,1111.33813,49.98696492916531
1682527221.2636266,10,1.5,53.127449,1110.79333,49.811472485632926
1682527222.760577,10,1.5,52.660202,1110.22229,49.627483477927115
1682527224.2535863,10,1.5,52.2000846,1109.68689,49.45493667768536
1682527225.749584,10,1.5,51.7169876,1109.08801,49.26188472525258
1682527227.2436283,10,1.5,51.2393722,1108.45532,49.05787994653389
1682527228.7396324,10,1.5,50.7684707,1107.87097,48.869412605644825
1682527230.2326396,10,1.5,50.2929039,1107.20813,48.655572910154
1682527231.7275994,10,1.5,49.8189163,1106.51843,48.433003064397795
1682527233.2255917,10,1.5,49.3501853,1105.89258,48.2309807016683
1682527234.7226343,10,1.5,48.9035301,1105.172,47.998312277839894
1682527236.2205842,10,1.5,48.4305229,1104.4408,47.762140812181954
1682527237.7165842,10,1.5,47.9664039,1103.70129,47.523209454146986
1682527239.211629,10,1.5,47.4915199,1103.0033,47.29762294159474
1682527240.7075841,10,1.5,47.0418586,1102.23535,47.04934710200465
