t,i,temp_desired,temp_tc,therm_res,therm_temp
1682461509.1210132,25,0,29.6032352,1021.74371,20.55281154432749
1682461510.949165,25,0,29.521223,1021.89166,20.602407288056426
1682461512.447117,25,0,29.4527645,1022.01447,20.64357301997089
1682461513.945111,25,0,29.3873958,1022.12494,20.680600394762628
1682461515.442107,25,0,29.3190441,1022.23071,20.716050640684877
1682461516.9381075,25,0,29.2670249,1022.3175,20.745138181619247
1682461518.4351022,25,0,29.2045364,1022.41461,20.77768306501546
1682461519.9340935,25,0,29.1437168,1022.50616,20.80836325766904
1682461521.4330854,25,0,29.0902328,1022.59094,20.83677352755531
1682461522.9311254,25,0,29.0165977,1022.66211,20.860622143691185
1682461524.4270804,25,0,28.9694538,1022.74384,20.888008376484176
1682461525.9251168,25,0,28.8932723,1022.80939,20.909972235104323
1682461527.4220693,25,0,28.8490295,1022.8739,20.93158696783533
1682461528.9200633,25,0,28.7827568,1022.93262,20.95126113914862
1682461530.4181013,25,0,28.7450637,1022.99243,20.971299964154262
1682461531.9160538,25,0,28.6768512,1023.04327,20.988333030411834
1682461533.412051,25,0,28.62891,1023.09961,21.007208307276418
1682461534.9120395,25,0,28.5925655,1023.14136,21.02119525909195
1682461536.411031,25,0,28.5487384,1023.19525,21.039248914175197
1682461537.9050374,25,0,28.4950218,1023.22797,21.050210200478553
1682461539.4010365,25,0,28.4524917,1023.27289,21.065258247780484
1682461540.8990335,25,0,28.3990192,1023.31317,21.078751644022795
1682461542.398062,25,0,28.3369216,1023.33789,21.087032471310152
1682461543.9000056,25,0,28.2927341,1023.36139,21.094904528894222
1682461545.4099681,25,0,28.2481307,1023.37939,21.100934131948957
1682461546.9109945,25,0,28.1997241,1023.41248,21.112018420807676
1682461548.4139333,25,0,28.1526432,1023.43048,21.118047880883363
1682461549.922902,25,0,28.0998687,1023.44977,21.12450939634829
1682461551.426878,25,0,28.0573539,1023.46936,21.131071342739272
1682461552.9248695,25,0,28.014677,1023.48315,21.13569046166728
1682461554.4168797,25,0,27.9686412,1023.48132,21.13507748384436
1682461555.9188635,25,0,27.9219951,1023.49963,21.14121058822483
1682461557.4168642,25,0,27.8834342,1023.50262,21.142212111515953
1682461558.9168465,25,0,27.8398704,1023.51086,21.14497215513222
1682461560.4138427,25,0,27.7979907,1023.51404,21.146037314773164
1682461561.916827,25,0,27.7604713,1023.51666,21.14691489795016
1682461563.433767,25,0,27.7149562,1023.50385,21.142624108988016
1682461564.9367888,25,0,27.6800918,1023.4978,21.14059761509019
1682461566.4337857,25,0,27.6371688,1023.49988,21.14129432768368
1682461567.9347343,25,0,27.5915946,1023.4931,21.139023310118496
1682461569.433763,25,0,27.5547637,1023.48206,21.135325354720802
1682461570.93176,25,0,27.5308208,1023.47345,21.132441338311448
1682461572.430709,25,0,27.4886779,1023.4577,21.12716566871583
1682461573.927708,25,0,27.4456501,1023.44794,21.123896409029012
1682461575.4286916,25,0,27.4132766,1023.42737,21.117006127770004
1682461576.927722,25,0,27.3642711,1023.40759,21.110380408785957
1682461578.4296663,25,0,27.3219871,1023.39343,21.105637187361012
1682461579.9306529,25,0,27.2840824,1023.38208,21.101835218301026
1682461581.4316385,25,0,27.2529945,1023.35046,21.091243195345786
1682461582.9336221,25,0,27.2098751,1023.3324,21.0851934122927
1682461584.4336157,25,0,27.1772613,1023.32019,21.08110324783989
1682461585.935595,25,0,27.1328048,1023.28754,21.07016588012549
1682461587.4366202,25,0,27.1150398,1023.2594,21.06073917660435
1682461588.9325778,25,0,27.0906639,1023.24463,21.05579128045318
1682461590.434571,25,0,27.0608234,1023.21246,21.045014330324616
1682461591.9345515,25,0,27.0194072,1023.19183,21.038103195543595
1682461593.4345403,25,0.0031672000000000367,26.9936656,1023.15302,21.02510150666599
1682461594.9345272,25,0.016868600000000455,26.9662628,1023.12744,21.016531855224184
1682461596.4355657,25,0.035358450000000374,26.9292831,1023.09357,21.00518478329617
1682461597.9335074,25,0.049545300000000125,26.9009094,1023.06616,20.99600179935773
1682461599.4324994,25,0.06811524999999996,26.8637695,1023.03381,20.985163650811476
1682461600.9394717,25,0.08539584999999938,26.8292083,1022.99615,20.972546299709318
1682461602.449433,25,0.09884360000000036,26.8023128,1022.96576,20.962364479269137
1682461603.9454327,25,0.11747075000000073,26.7650585,1022.93176,20.950972999502223
1682461605.4464576,25,0.13315680000000008,26.7336864,1022.90344,20.941484429654707
1682461606.9444118,25,0.1422977499999991,26.7154045,1022.862,20.927599800303415
1682461608.4444008,25,0.1621112999999994,26.6757774,1022.8302,20.916944908367388
1682461609.9583883,25,0.17428875000000055,26.6514225,1022.79364,20.90469493879592
1682461611.4553475,25,0.1829882000000005,26.6340236,1022.77411,20.898151037765633
1682461612.9683433,25,0.1878118999999998,26.6243762,1022.73779,20.885981167422873
