t,i,temp_desired,temp_tc
1681511144.7322793,-20,2,22.9020843
1681511145.7189846,-20,2,22.8922023
1681511146.709244,-20,2,22.8658103
1681511147.69665,-20,2,22.8457698
1681511148.6824958,-20,2,22.8171195
1681511149.6679783,-20,2,22.7810153
1681511150.6548746,-20,2,22.7244243
1681511151.64064,-20,2,22.6680374
1681511152.6306376,-20,2,22.6066799
1681511153.619538,-20,2,22.5379886
1681511154.6091917,-20,2,22.4674663
1681511155.5976758,-20,2,22.3762626
1681511156.584889,-20,2,22.2921733
1681511157.5706348,-20,2,22.1990489
1681511158.5594008,-20,2,22.1083564
1681511159.5448906,-20,2,22.0179748
1681511160.5325356,-20,2,21.9107398
1681511161.520731,-20,2,21.808279
1681511162.5081873,-20,2,21.7168426
1681511163.4938908,-20,2,21.6156406
1681511164.4826527,-20,2,21.5138225
1681511165.469196,-20,2,21.3886852
1681511166.4581423,-20,2,21.284729
1681511167.4437025,-20,2,21.1896171
1681511168.4306386,-20,2,21.0770397
1681511169.4199007,-20,2,20.9614982
1681511170.4094155,-20,2,20.8621864
1681511171.3992229,-20,2,20.7452011
1681511172.4323428,-20,2,20.6259555
1681511173.4206438,-20,2,20.5238876
1681511174.4038618,-20,2,20.4234237
1681511175.3936203,-20,2,20.3221797
1681511176.3806431,-20,2,20.2055835
1681511177.3709133,-20,2,20.0983657
1681511178.3538907,-20,2,19.9919147
1681511179.3406384,-20,2,19.8882179
1681511180.3326285,-20,2,19.7845325
1681511181.3234246,-20,2,19.6805515
1681511182.3096476,-20,2,19.5870285
1681511183.3006315,-20,2,19.4877262
1681511184.291617,-20,2,19.3919963
1681511185.2791512,-20,2,19.2877101
1681511186.2624903,-20,2,19.1940441
1681511187.2607086,-20,2,19.0918579
1681511188.2497382,-20,2,18.9831428
1681511189.2406387,-20,2,18.9006748
1681511190.2278836,-20,2,18.8173809
1681511191.2166455,-20,2,18.7294616
1681511192.2046804,-20,2,18.6296215
1681511193.193209,-20,2,18.5446777
1681511194.178818,-20,2,18.444601
1681511195.1694286,-20,2,18.3434715
1681511196.1566432,-20,2,18.2670269
1681511197.144422,-20,2,18.1782436
1681511198.1306176,-20,2,18.0952758
1681511199.121866,-20,2,18.0043487
1681511200.1106305,-20,2,17.9167404
1681511201.0959504,-20,2,17.8328418
1681511202.1266508,-20,2,17.7558765
1681511203.1196005,-20,2,17.6591567
1681511204.1086671,-20,2,17.5815067
1681511205.096328,-20,2,17.4976043
1681511206.0794196,-20,2,17.4217796
1681511207.070634,-20,2,17.3479785
1681511208.0606365,-20,2,17.2633094
1681511209.0497212,-20,2,17.1928176
1681511210.0391717,-20,2,17.1241741
1681511211.0294244,-20,2,17.0406913
1681511212.0166519,-20,2,16.9779872
1681511213.0038567,-20,2,16.904623
1681511213.9926264,-20,2,16.8266944
1681511214.978453,-20,2,16.7567253
1681511215.9648824,-20,2,16.6711425
1681511216.9533458,-20,2,16.6076869
1681511217.943375,-20,2,16.5384559
1681511219.008152,-20,2,16.462326
1681511219.994893,-20,2,16.393177
1681511220.9816034,-20,2,16.3294582
1681511221.967643,-20,2,16.2474937
1681511222.9506443,-20,2,16.1926059
1681511223.9381757,-20,2,16.1024951
1681511224.9238822,-20,2,16.0438346
1681511225.910651,-20,2,15.9839086
1681511226.8976674,-20,2,15.9216365
1681511227.8887198,-20,2,15.8623723
1681511228.8766367,-20,2,15.7952566
1681511229.859078,-20,2,15.7307157
1681511230.8481534,-20,2,15.6681156
1681511231.8548903,-20,2,15.6030273
1681511232.844373,-20,2,15.5428905
1681511233.833965,-20,2,15.4898929
1681511234.819108,-20,2,15.4132328
1681511235.804498,-20,2,15.3607378
1681511236.7948904,-20,2,15.2906951
1681511237.7766452,-20,2,15.250226
1681511238.7626357,-20,2,15.1863737
1681511239.7540665,-20,2,15.1340532
1681511240.743374,-20,2,15.0672178
1681511241.732629,-20,2,15.015706
1681511242.7206273,-20,2,14.95722
1681511243.707643,-20,2,14.8956155
1681511244.698151,-20,2,14.8502998
1681511245.68664,-20,2,14.787321
1681511246.6794221,-20,2,14.7480249
1681511247.6679034,-20,2,14.6974391
1681511248.7023902,-20,2,14.639225
1681511249.690653,-20,2,14.5827131
1681511250.682635,-20,2,14.5398368
1681511251.6706183,-20,2,14.4956569
1681511252.6636271,-20,2,14.4626655
1681511253.6494238,-20,2,14.396532
1681511254.6343265,-20,2,14.3431644
1681511255.6182055,-20,2,14.2970857
1681511256.6043668,-20,2,14.2548379
1681511257.5939016,-20,2,14.211256
1681511258.578103,-20,2,14.1636037
1681511259.5665996,-20,2,14.1279535
1681511260.5506392,-20,2,14.0753955
1681511261.536646,-20,2,14.0289964
1681511262.5266354,-20,2,13.9851369
1681511263.5166385,-20,2,13.9360237
1681511264.5047197,-20,2,13.9159002
1681511265.4939895,-20,2,13.8638458
1681511266.4806395,-20,2,13.8167915
1681511267.4663074,-20,2,13.7820358
1681511268.4516065,-20,2,13.7485857
1681511269.4381492,-20,2,13.7121229
1681511270.428217,-20,2,13.6696758
1681511271.4166353,-20,2,13.634099
1681511272.406635,-20,2,13.5828552
1681511273.394898,-20,2,13.5477867
1681511274.38263,-20,2,13.5168094
1681511275.370621,-20,2,13.4744167
1681511276.3606367,-20,2,13.4402875
1681511277.3481088,-20,2,13.4196271
1681511278.3866398,-20,2,13.3747072
1681511279.3743694,-20,2,13.3382139
1681511280.3647022,-20,2,13.3143501
1681511281.3552902,-20,2,13.2782192
1681511282.3442535,-20,2,13.2295379
1681511283.3337631,-20,2,13.1978397
1681511284.3206317,-20,2,13.1666879
1681511285.3077383,-20,2,13.1422576
1681511286.293854,-20,2,13.1159
1681511287.2792556,-20,2,13.0802793
1681511288.2676508,-20,2,13.0465068
1681511289.2526357,-20,2,13.0100631
1681511290.2406402,-20,2,12.983304
1681511291.2238793,-20,2,12.958786
1681511292.2124357,-20,2,12.9260215
1681511293.213376,-20,2,12.8997879
1681511294.2026274,-20,2,12.8864612
1681511295.1933806,-20,2,12.8497047
1681511296.1791258,-20,2,12.8243789
1681511297.166653,-20,2,12.7887001
1681511298.1566453,-20,2,12.7730312
1681511299.146624,-20,2,12.7421092
1681511300.1376605,-20,2,12.7109928
1681511301.12917,-20,2,12.6880712
1681511302.1186812,-20,2,12.6605148
1681511303.1076553,-20,2,12.6508846
1681511304.0981846,-20,2,12.6183223
1681511305.0849125,-20,2,12.5952615
1681511306.0765657,-20,2,12.5797529
1681511307.0599785,-20,2,12.5572547
1681511308.0771859,-20,2,12.5282535
