t,i,temp_desired,temp_tc
1681511505.417669,15,0,12.4013919
1681511506.4024365,15,0,12.4210786
1681511507.390649,15,0,12.4218854
1681511508.3771796,15,0,12.4514884
1681511509.360683,15,0,12.4637928
1681511510.3494234,15,0,12.4697275
1681511511.3301818,15,0,12.506298
1681511512.314546,15,0,12.523118
1681511513.3133152,15,0,12.568222
1681511514.3048542,15,0,12.6038923
1681511515.2870674,15,0,12.6429128
1681511516.2719986,15,0,12.6810607
1681511517.2576265,15,0,12.7418642
1681511518.2406502,15,0,12.793827
1681511519.2280517,15,0,12.8508119
1681511520.2102132,15,0,12.9112367
1681511521.192886,15,0,12.972845
1681511522.177657,15,0,13.0417146
1681511523.1650758,15,0,13.098031
1681511524.1491768,15,0,13.1694126
1681511525.138665,15,0,13.2381877
1681511526.126648,15,0,13.3187837
1681511527.116645,15,0,13.391776
1681511528.1025834,15,0,13.4646244
1681511529.0892155,15,0,13.5312013
1681511530.073955,15,0,13.6075639
1681511531.0581858,15,0,13.6892452
1681511532.040613,15,0,13.763298
1681511533.023626,15,0,13.8382863
1681511534.01163,15,0,13.9127292
1681511534.9976408,15,0,13.9945869
1681511535.9834108,15,0,14.0744543
1681511536.97347,15,0,14.1485042
1681511537.9666333,15,0,14.2257089
1681511538.9584,15,0,14.3079509
1681511539.9500794,15,0,14.3912096
1681511540.9338858,15,0,14.4744024
1681511541.9206412,15,0,14.5621175
1681511542.910434,15,0,14.631134
1681511543.8966548,15,0,14.7135066
1681511544.8843658,15,0,14.7809867
1681511545.8706262,15,0,14.8594865
1681511546.8564563,15,0,14.9349403
1681511547.8416245,15,0.0005243253300005254,15.0010089
1681511548.8326297,15,0.04223800294599507,15.0812387
1681511549.8192132,15,0.08411436494599493,15.1586456
1681511550.8066313,15,0.1267059984819794,15.2345952
1681511551.7939253,15,0.1680632460018948,15.3052816
1681511552.7826176,15,0.21082877790608867,15.3760128
1681511553.7686658,15,0.2575402056059628,15.451641
1681511554.7553654,15,0.29737850160596285,15.5108823
1681511555.7448866,15,0.3548006657819235,15.6020307
1681511556.7301314,15,0.40045932256587946,15.6670913
1681511557.7966383,15,0.4578906432100092,15.7496299
1681511558.7844262,15,0.5060034995497816,15.8137922
1681511559.770631,15,0.5617878058222415,15.8903179
1681511560.7580674,15,0.6162258204219735,15.961318
1681511561.7438753,15,0.6675278981819062,16.023632
1681511562.729912,15,0.7202669417658359,16.0863513
1681511563.717671,15,0.7756104489261845,16.1516628
1681511564.7033632,15,0.8343363916461041,16.221054
1681511565.6899514,15,0.8873814561580213,16.2768859
1681511566.6776388,15,0.9427561501580206,16.3342647
1681511567.6666393,15,0.9982621807376321,16.3904914
1681511568.654878,15,1.0485250357463736,16.4345531
1681511569.643879,15,1.1036812981859592,16.4863052
1681511570.6476731,15,1.1611421442363883,16.5387535
1681511571.6391878,15,1.2137031656359478,16.581562
1681511572.6291618,15,1.2649883256359462,16.619358
1681511573.6148646,15,1.31343726573184,16.6512622
1681511574.6066458,15,1.3595791357157307,16.6775188
1681511575.5936568,15,1.4081035976862475,16.7073001
1681511576.5826297,15,1.4621856713341328,16.7467136
1681511577.5714366,15,1.512548707334133,16.7763843
1681511578.5576718,15,1.5582645988060155,16.7970829
1681511579.5448844,15,1.609211878635506,16.8269939
1681511580.5343423,15,1.6567860720604617,16.8493518
