t,i,temp_desired,temp_tc,therm_res,therm_temp
1682527550.1865892,10,0,9.30295848,982.31958,7.213239387760274
1682527551.8560858,10,0,9.29613971,982.112488,7.142503783885333
1682527553.3501325,10,0,9.28299999,981.971619,7.094383670538585
1682527554.8470848,10,0,9.30098724,981.810486,7.0393374686636605
1682527556.3460777,10,0,9.31387901,981.66217,6.988666021163694
1682527557.8430748,10,0,9.37600421,981.532349,6.944310323056099
1682527559.338119,10,0,9.42453193,981.418396,6.905373923072622
1682527560.836069,10,0,9.48857307,981.303772,6.866206088382118
1682527562.3331077,10,0,9.55379581,981.220398,6.8377152382478235
1682527563.8324826,10,0,9.6350851,981.139526,6.810078283824846
1682527565.32848,10,0,9.74059295,981.077148,6.788760675818199
1682527566.823526,10,0,9.82682037,981.021729,6.769820758931534
1682527568.317489,10,0,9.93488311,980.973206,6.753237192578396
1682527569.8104951,10,0.058503532128086816,10.0379648,980.944885,6.7435578260564775
1682527571.3074915,10,0.18691949702396088,10.1434116,980.916382,6.733816123026871
1682527572.8064837,10,0.35478064742396,10.2776412,980.914673,6.733232019879995
1682527574.3014846,10,0.5104927998239592,10.4041337,980.916138,6.73373272857555
1682527575.7975256,10,0.6557515602239603,10.5209417,980.925964,6.737091056371817
1682527577.2914903,10,0.8082294746367121,10.6411895,980.942017,6.7425776123507735
1682527578.7904806,10,0.9784098539676461,10.774126,980.971497,6.752653105468684
1682527580.2874787,10,1.1038575431676438,10.8733081,981.01178,6.766420549460518
1682527581.7824795,10,1.2775467683676447,11.0047731,981.046143,6.7781645145779095
1682527583.2794764,10,1.4191929511371364,11.1139068,981.082581,6.790617422707168
1682527584.7774715,10,1.5,11.1948423,981.129028,6.806490649653226
1682527586.2744682,10,1.5,11.2941875,981.161255,6.817503993110647
1682527587.7704675,10,1.5,11.3521585,981.193054,6.8283709026152595
1682527589.2664652,10,1.5,11.4146776,981.243591,6.8456409452031775
1682527590.7614675,10,1.5,11.4505796,981.274353,6.856153057487242
1682527592.2574666,10,1.5,11.4862518,981.290527,6.861680038071756
1682527593.7505155,10,1.5,11.506813,981.322021,6.872442046395502
1682527595.248468,10,1.5,11.5259199,981.326355,6.873923031360593
1682527596.7484584,10,1.5,11.514038,981.344238,6.880033855548534
1682527598.2454536,10,1.5,11.510827,981.350159,6.882057116859089
1682527599.7434475,10,1.5,11.4744338,981.350586,6.882203026545921
1682527601.239447,10,1.5,11.4525451,981.336121,6.877260191009715
1682527602.7294643,10,1.5,11.4221,981.333252,6.876279820839038
1682527604.225504,10,1.5,11.3815879,981.311401,6.868813039212433
1682527605.722459,10,1.5,11.3374938,981.280029,6.858092665582798
1682527607.2164636,10,1.5,11.287177,981.253906,6.849165845199572
1682527608.711467,10,1.5,11.2446031,981.2276,6.840176375744071
1682527610.2075093,10,1.5,11.1896028,981.171448,6.820987341223341
1682527611.702467,10,1.5,11.1515903,981.149719,6.813561668502329
1682527613.1995056,10,1.5,11.0887737,981.095642,6.795081045526599
1682527614.6984549,10,1.5,11.0211505,981.046509,6.778289598393978
1682527616.193506,10,1.5,10.9739475,980.98053,6.755740319937285
1682527617.6894567,10,1.5,10.9153938,980.927734,6.7376960048296795
1682527619.1855338,10,1.4615197723125781,10.8564786,980.860229,6.714623861206245
1682527620.681575,10,1.40182554227684,10.7985858,980.78894,6.690257589008011
1682527622.1785715,10,1.34605314947684,10.7443046,980.716797,6.665598568697996
1682527623.6735747,10,1.2944231578768417,10.6939477,980.638123,6.638706223381683
1682527625.1695333,10,1.2138284556094134,10.6227817,980.561646,6.61256387639363
1682527626.666528,10,1.154186187418935,10.5659141,980.470276,6.581329346496967
1682527628.16153,10,1.0698005674189348,10.49234,980.407043,6.559712548494023
1682527629.6565351,10,0.9946705630189349,10.4248723,980.315063,6.528267137400808
1682527631.151534,10,0.9235712236277712,10.3616847,980.225342,6.497592668432525
1682527632.646536,10,0.8672021461778299,10.3103532,980.132263,6.465768735572861
1682527634.1415384,10,0.8061009541778305,10.257061,980.053406,6.438806217716858
1682527635.6375818,10,0.7556699376473126,10.2121429,979.964355,6.408356965743381
1682527637.1315856,10,0.6882212518296089,10.155507,979.875305,6.3779067442772215
1682527638.6275837,10,0.6335049526296077,10.1079254,979.790894,6.349041595793994
1682527640.1235409,10,0.6008000900511105,10.0781497,979.715637,6.323305751293876
1682527641.617587,10,0.5663502658679704,10.048871,979.622986,6.291620345650911
1682527643.114543,10,0.5534395894679695,10.0361003,979.544067,6.264629980610802
1682527644.6135342,10,0.5204290882679699,10.0098419,979.472046,6.239997837995902
1682527646.1095748,10,0.5181508186679693,10.0056772,979.389893,6.211899368172267
1682527647.6085694,10,0.4954698079079705,9.98822307,979.331543,6.191941467037019
1682527649.1224785,10,0.49127729218796934,9.98360919,979.27002,6.170897669825698
1682527650.61748,10,0.4684729991879692,9.96622085,979.208679,6.1499155014708
1682527652.1124802,10,0.4858614339479699,9.97801303,979.157288,6.132336328793891
1682527653.6115212,10,0.5103937845479698,9.99769115,979.10907,6.115842137558843
1682527655.107471,10,0.525654920730898,10.010931,979.061584,6.099597969259784
1682527656.6004784,10,0.5456822732279796,10.0270729,979.025452,6.087237564769731
1682527658.1036384,10,0.5734062212279787,10.049097,978.983459,6.072871897747265
1682527659.6076155,10,0.6185427224279798,10.0845251,978.956421,6.063622132427285
1682527661.1036518,10,0.6484551356279793,10.1094121,978.927368,6.053682895777774
1682527662.5966632,10,0.6796352876279786,10.134077,978.909729,6.047648400999353
1682527664.097609,10,0.7193594408279802,10.1649141,978.889526,6.040736670470427
1682527665.5946062,10,0.7611468056279782,10.1975784,978.883484,6.038669604135319
1682527667.0896091,10,0.8024776154018362,10.2297611,978.867798,6.033303140534047
1682527668.5925872,10,0.8421554938704223,10.2604141,978.843933,6.025138415297684
1682527670.1035469,10,0.8800546060119931,10.2892532,978.845825,6.025785712273112
1682527671.6115139,10,0.9032727839656265,10.3066644,978.833679,6.021630274334642
1682527673.1065207,10,0.9238105350361298,10.3208894,978.833679,6.021630274334642
1682527674.6005244,10,0.9542353054120069,10.3421344,978.827576,6.019542282421561
1682527676.1064954,10,0.9918119950120057,10.3691768,978.816162,6.0156372454295886
1682527677.6014955,10,0.9958806754120063,10.3713417,978.815308,6.015345068147675
