t,i,x,y,r,theta,xK,tc,therm,dc
1680125792.011155, 0, 0.2048723, -0.0004439224, 0.2052379, 359.8756, 0, 0, 0
1680125796.5778291, 0, 0.2056035, -0.0004439224, 0.2052384, 359.8761, 0, 0, 0
1680125801.140696, 0, 0.2052379, 0.0002869087, 0.2052379, 0.08023849, 0, 0, 0
1680125805.7151256, 0, 0.2052379, 0.0002869087, 0.2052379, 359.8759, 0, 0, 0
1680125810.2792552, 0, 0.2056035, -0.0004439224, 0.2052384, 0.08009556, 0, 0, 0
1680125814.8249903, 0, 0.2045067, -0.0008093381, 0.2052379, 359.9781, 0, 0, 0
1680125819.387506, 0, 0.2052379, -7.850687e-05, 0.2052384, 359.8761, 0, 0, 0
1680125823.966844, 0, 0.2052379, -0.0004439224, 0.2056035, 359.8761, 0, 0, 0
1680125828.5241456, 0, 0.2048723, -7.850687e-05, 0.2052384, 0.08009556, 0, 0, 0
1680125833.0869036, 0, 0.2052379, -7.850687e-05, 0.2056035, 359.8763, 0, 0, 0
1680125837.64728, 0, 0.2048723, -7.850687e-05, 0.2052379, 359.8761, 0, 0, 0
1680125842.2139473, 0, 0.2052379, -7.850687e-05, 0.2052384, 359.8763, 0, 0, 0
1680125846.7764459, 0, 0.2052379, -0.0004439224, 0.2052384, 359.8761, 0, 0, 0
1680125851.340902, 0, 0.2048723, -7.850687e-05, 0.2056036, 359.9781, 0, 0, 0
1680125855.8805919, 0, 0.2048723, -0.0004439224, 0.2048728, 359.8761, 0, 0, 0
1680125860.4430482, 0, 0.2052379, -0.0004439224, 0.2056068, 0.08009556, 0, 0, 0
1680125865.0201557, 0, 0.2052379, -0.0004439224, 0.2052379, 359.8761, 0, 0, 0
1680125869.577801, 0, 0.2052379, -7.850687e-05, 0.2052384, 359.8759, 0, 0, 0
1680125874.1158936, 0, 0.2052379, -0.0008093381, 0.2052379, 359.9781, 0, 0, 0
1680125878.6860974, 0, 0.2056035, -7.850687e-05, 0.2052379, 359.8761, 0, 0, 0
1680125883.241705, 0, 0.2052379, -0.0004439224, 0.2052379, 359.8761, 0, 0, 0
