t,i,x,y,r,theta,x2,y2,r2,theta2,xK,tc,therm,dc
1681788656.606582, 0, 0.003497896, -8.878449e-06, 0.003497934, 359.7343, 0.984928, 0.0166627, 0.418703, 0.972, 0, 0, 0
1681788661.7134833, 0, 0.003452547, -1.174754e-05, 0.003448926, 359.8046, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788666.7976954, 0, 0.003445236, -1.174754e-05, 0.003452581, 359.8044, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788671.892947, 0, 0.003448891, -1.174754e-05, 0.003452567, 359.8048, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788676.9753747, 0, 0.003445236, -1.174754e-05, 0.003445256, 359.7447, 0.984928, 0.0164796, 0.418703, 0.96, 0, 0, 0
1681788682.0398052, 0, 0.003448891, -1.174754e-05, 0.003452581, 359.8048, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788687.1364193, 0, 0.003445236, -8.093381e-06, 0.003448911, 359.8053, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788692.2028782, 0, 0.003448891, -4.439225e-06, 0.003448901, 359.8046, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788697.272559, 0, 0.003448891, -1.174754e-05, 0.003448911, 359.7444, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788702.3191762, 0, 0.003448891, -1.174754e-05, 0.003452557, 359.8051, 0.984928, 0.0164796, 0.418703, 0.96, 0, 0, 0
1681788707.3940058, 0, 0.003452547, -1.174754e-05, 0.003456223, 359.8053, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788712.4934158, 0, 0.003445236, -8.093381e-06, 0.003452567, 359.8654, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788717.5904233, 0, 0.003448891, -1.174754e-05, 0.003448911, 359.7441, 0.984928, 0.0165406, 0.418642, 0.966, 0, 0, 0
1681788722.6507735, 0, 0.003448891, -8.093381e-06, 0.003445256, 359.8048, 0.984928, 0.0165406, 0.418703, 0.966, 0, 0, 0
1681788727.754734, 0, 0.003448891, -1.174754e-05, 0.003452557, 359.8658, 0.984928, 0.0164796, 0.418703, 0.96, 0, 0, 0
1681788732.8320591, 0, 0.003456203, -1.174754e-05, 0.00344527, 359.8046, 0.984928, 0.0164796, 0.418703, 0.96, 0, 0, 0
