1644048199.2571032,-2.28879088E+06
1644048200.2591734,-2.29087558E+06
1644048201.2677944,-2.28800013E+06
1644048202.270002,-2.28707999E+06
1644048203.2723913,-2.28664638E+06
1644048204.2732565,-2.28665004E+06
1644048205.275385,-2.28671340E+06
1644048206.2776332,-2.28968642E+06
1644048207.2798376,-2.28973777E+06
1644048208.281632,-2.28996816E+06
1644048209.2838697,-2.28988986E+06
1644048210.2860808,-2.28930043E+06
1644048211.2882848,-2.28571976E+06
1644048212.2904003,-2.28587271E+06
1644048213.2926261,-2.28533773E+06
1644048214.2948196,-2.28612429E+06
1644048215.2970183,-2.28658333E+06
1644048216.3055804,-2.28691197E+06
1644048217.3078437,-2.28728146E+06
1644048218.3101547,-2.28517260E+06
1644048219.3124125,-2.28608016E+06
1644048220.3136764,-2.28549905E+06
1644048221.3159904,-2.28508082E+06
1644048222.3181908,-2.28463955E+06
1644048223.3204246,-2.28464666E+06
1644048224.322374,-2.28452662E+06
1644048225.324442,-2.28431257E+06
1644048226.3266797,-2.28439921E+06
1644048227.3288977,-2.28482667E+06
1644048228.3309445,-2.28543500E+06
1644048229.333182,-2.28670703E+06
1644048230.3353922,-2.28766890E+06
1644048231.3376396,-2.28811141E+06
1644048232.3398192,-2.28806997E+06
1644048233.3416207,-2.28744273E+06
1644048234.3438587,-2.28643711E+06
1644048235.346071,-2.28553160E+06
1644048236.348329,-2.28533692E+06
1644048237.3496115,-2.28528102E+06
1644048238.3518898,-2.28500797E+06
1644048239.35408,-2.28529565E+06
1644048240.3562841,-2.28520990E+06
1644048241.358569,-2.28465403E+06
1644048242.3608518,-2.28468654E+06
1644048243.363108,-2.28490506E+06
1644048244.3653579,-2.28518052E+06
1644048245.3668976,-2.28524993E+06
1644048246.3753934,-2.28554939E+06
1644048247.3776102,-2.28515393E+06
1644048248.3798497,-2.28514781E+06
1644048249.3820817,-2.28510185E+06
1644048250.3844023,-2.28477903E+06
1644048251.3855217,-2.28511429E+06
1644048252.387721,-2.28528394E+06
1644048253.3896458,-2.28512646E+06
1644048254.391907,-2.28511839E+06
1644048255.3935993,-2.28524366E+06
1644048256.395802,-2.28566953E+06
1644048257.3976269,-2.28577204E+06
1644048258.399799,-2.28615000E+06
1644048259.402053,-2.28641076E+06
1644048260.4042392,-2.28670132E+06
1644048261.4063904,-2.28662925E+06
1644048262.4087665,-2.28673085E+06
1644048263.4109726,-2.28679274E+06
1644048264.4132323,-2.28667453E+06
1644048265.4152744,-2.28631140E+06
1644048266.4169145,-2.28632789E+06
1644048267.419141,-2.28625409E+06
1644048268.4213626,-2.28613098E+06
1644048269.4235804,-2.28618174E+06
1644048270.425813,-2.28597900E+06
1644048271.4280105,-2.28567083E+06
1644048272.4303045,-2.28544295E+06
1644048273.432539,-2.28527984E+06
1644048274.434781,-2.28492756E+06
1644048275.4370658,-2.28483439E+06
1644048276.4394336,-2.28495248E+06
1644048277.4415004,-2.28520247E+06
1644048278.4436977,-2.28481051E+06
1644048279.4459682,-2.28484808E+06
1644048280.44821,-2.28480223E+06
1644048281.4495418,-2.28506607E+06
1644048282.4515147,-2.28528357E+06
1644048283.4536412,-2.28526988E+06
1644048284.455733,-2.28553331E+06
1644048285.457596,-2.28589514E+06
1644048286.4597604,-2.28619064E+06
1644048287.4614859,-2.28612884E+06
1644048288.4633005,-2.28587947E+06
1644048289.4654372,-2.28602336E+06
1644048290.4677284,-2.28602888E+06
1644048291.4698863,-2.28610601E+06
1644048292.4721715,-2.28622063E+06
1644048293.4744043,-2.28602841E+06
1644048294.4766083,-2.28595309E+06
1644048295.4791634,-2.28573471E+06
1644048296.4812808,-2.28538999E+06
1644048297.4834578,-2.28524169E+06
1644048298.485813,-2.28493914E+06
1644048299.4878333,-2.28551497E+06
1644048300.4899354,-2.28532353E+06
1644048301.4921806,-2.28263274E+06
1644048302.4936564,-2.28269715E+06
1644048303.4960399,-2.28260178E+06
1644048304.5030105,-2.28244970E+06
1644048305.5090306,-2.28268365E+06
1644048306.5115469,-2.28332093E+06
1644048307.5160155,-2.28548473E+06
1644048308.5177145,-2.28536554E+06
1644048309.520046,-2.28476398E+06
1644048310.5245197,-2.28472993E+06
1644048311.526857,-2.28411344E+06
1644048312.529212,-2.28334607E+06
1644048313.532243,-2.28360249E+06
1644048314.5345309,-2.28392668E+06
1644048315.53702,-2.28398901E+06
1644048316.5393102,-2.28401308E+06
1644048317.5414586,-2.28433025E+06
1644048318.5438144,-2.28448120E+06
1644048319.545664,-2.28463916E+06
1644048320.5477831,-2.28508712E+06
1644048321.5500796,-2.28573044E+06
1644048322.5523627,-2.28584944E+06
1644048323.553639,-2.28573562E+06
1644048324.556087,-2.28569678E+06
1644048325.5576043,-2.28587120E+06
1644048326.559846,-2.28525681E+06
1644048327.562036,-2.28486082E+06
1644048328.5641973,-2.28544070E+06
1644048329.5663323,-2.28580154E+06
1644048330.5685534,-2.28585498E+06
1644048331.5709248,-2.28558986E+06
1644048332.5732086,-2.28546978E+06
1644048333.5754383,-2.28499489E+06
1644048334.5776389,-2.28457321E+06
1644048335.5798607,-2.28451742E+06
1644048336.5821,-2.28467060E+06
1644048337.5838249,-2.28489238E+06
1644048338.586058,-2.28500685E+06
1644048339.5876474,-2.28515887E+06
1644048340.5896773,-2.28546902E+06
1644048341.5919092,-2.28600564E+06
1644048342.5936124,-2.28390216E+06
1644048343.5958145,-2.28364745E+06
1644048344.5980792,-2.28367836E+06
1644048345.6002944,-2.28383461E+06
1644048346.6016195,-2.28344682E+06
1644048347.6038382,-2.28601667E+06
1644048348.6060865,-2.28622470E+06
1644048349.608368,-2.28633914E+06
1644048350.6105952,-2.28641991E+06
1644048351.6129212,-2.28655827E+06
1644048352.6150992,-2.28634845E+06
1644048353.6173735,-2.28593609E+06
1644048354.6195478,-2.28663758E+06
1644048355.621899,-2.28657082E+06
1644048356.6242743,-2.28616689E+06
1644048357.6256776,-2.28610294E+06
1644048358.6279075,-2.28446371E+06
1644048359.6296527,-2.28401018E+06
1644048360.6319184,-2.28194238E+06
1644048361.6341095,-2.28197587E+06
1644048362.6363719,-2.28196471E+06
1644048363.6385584,-2.28247021E+06
1644048364.6409237,-2.28396538E+06
1644048365.643311,-2.28554838E+06
1644048366.6456616,-2.28567016E+06
1644048367.6476579,-2.28611762E+06
1644048368.6496804,-2.28648448E+06
1644048369.6517246,-2.28705350E+06
1644048370.6535585,-2.28727579E+06
1644048371.6558373,-2.28748633E+06
1644048372.6578674,-2.28706923E+06
1644048373.6601496,-2.28674758E+06
1644048374.6618233,-2.28669596E+06
1644048375.6636958,-2.28678436E+06
1644048376.6655266,-2.28651977E+06
1644048377.6675332,-2.28671587E+06
1644048378.6694636,-2.28658643E+06
1644048379.6714365,-2.28625213E+06
1644048380.6734443,-2.28638646E+06
1644048381.6754308,-2.28631628E+06
1644048382.6770442,-2.28623665E+06
1644048383.6788743,-2.28662077E+06
1644048384.6811607,-2.28675363E+06
1644048385.6831944,-2.28630341E+06
1644048386.6847804,-2.28583936E+06
1644048387.686658,-2.28571602E+06
1644048388.6882088,-2.28557710E+06
1644048389.6899989,-2.28573322E+06
1644048390.6915622,-2.28601447E+06
1644048391.6934292,-2.28593716E+06
1644048392.695007,-2.28589246E+06
1644048393.6971414,-2.28569588E+06
1644048394.6987276,-2.28564428E+06
1644048395.700858,-2.28610292E+06
1644048396.702455,-2.28669001E+06
1644048397.7038782,-2.28728551E+06
1644048398.705749,-2.28773042E+06
1644048399.7077622,-2.28773964E+06
1644048400.7090132,-2.28755348E+06
1644048401.7108657,-2.28705225E+06
1644048402.7124531,-2.28686480E+06
1644048403.7138407,-2.28682186E+06
1644048404.715453,-2.28695169E+06
1644048405.716856,-2.28683407E+06
1644048406.7182825,-2.28725482E+06
1644048407.7201412,-2.28750331E+06
1644048408.7210424,-2.28790646E+06
1644048409.722466,-2.28787705E+06
1644048410.7238884,-2.28820971E+06
1644048411.7253683,-2.28820134E+06
1644048412.7267952,-2.28819339E+06
1644048413.728173,-2.28795352E+06
1644048414.729643,-2.28732286E+06
1644048415.7310255,-2.28690153E+06
1644048416.732428,-2.28686165E+06
1644048417.734274,-2.28703309E+06
1644048418.7358096,-2.28726834E+06
1644048419.737921,-2.28742091E+06
1644048420.7394843,-2.28792722E+06
1644048421.7413623,-2.28790944E+06
1644048422.7429261,-2.28785769E+06
1644048423.7443485,-2.28760782E+06
1644048424.7450206,-2.28760170E+06
1644048425.7470913,-2.28737922E+06
1644048426.7486875,-2.28736542E+06
1644048427.75055,-2.28728995E+06
1644048428.7520983,-2.28742944E+06
1644048429.7542105,-2.28731544E+06
1644048430.7557926,-2.28711976E+06
1644048431.7574513,-2.28765695E+06
1644048432.758591,-2.28766143E+06
1644048433.7606773,-2.28709755E+06
1644048434.76231,-2.28656692E+06
1644048435.7641125,-2.28662604E+06
1644048436.765012,-2.28568925E+06
1644048437.766436,-2.28491676E+06
1644048438.767916,-2.28470744E+06
1644048439.7694697,-2.28469705E+06
1644048440.7717245,-2.28422817E+06
1644048441.7736876,-2.28452989E+06
1644048442.7753165,-2.28497517E+06
1644048443.7767534,-2.28542714E+06
1644048444.7780066,-2.28591293E+06
1644048445.779328,-2.28671277E+06
1644048446.78093,-2.28723089E+06
1644048447.7827222,-2.28779237E+06
1644048448.7842143,-2.28808065E+06
1644048449.7853973,-2.28833745E+06
1644048450.7869074,-2.28826367E+06
1644048451.7887897,-2.28789872E+06
1644048452.7903323,-2.28776747E+06
1644048453.7921348,-2.28712435E+06
1644048454.793638,-2.28695099E+06
1644048455.7957222,-2.28662305E+06
1644048456.7973444,-2.28690911E+06
1644048457.7992024,-2.28667442E+06
1644048458.8006835,-2.28646482E+06
1644048459.8025568,-2.28642301E+06
1644048460.804083,-2.28626872E+06
1644048461.8053975,-2.28633162E+06
1644048462.8069732,-2.28608900E+06
1644048463.808897,-2.28613836E+06
1644048464.8108675,-2.28633766E+06
1644048465.8128912,-2.28670417E+06
1644048466.8148296,-2.28665837E+06
1644048467.816361,-2.28731578E+06
1644048468.8170366,-2.28734135E+06
1644048469.8188336,-2.28812318E+06
1644048470.8203254,-2.28959711E+06
1644048471.8217318,-2.29004817E+06
1644048472.8227565,-2.29022619E+06
1644048473.824871,-2.28973582E+06
1644048474.8263867,-2.28987436E+06
1644048475.8277295,-2.28825616E+06
1644048476.8289912,-2.28789478E+06
1644048477.8307753,-2.28777118E+06
1644048478.8322954,-2.28793129E+06
1644048479.8330169,-2.28800715E+06
1644048480.8351345,-2.28809500E+06
1644048481.8372073,-2.28867803E+06
1644048482.839453,-2.28920862E+06
1644048483.8417187,-2.28918855E+06
1644048484.8432744,-2.28919200E+06
1644048485.8451304,-2.28914276E+06
1644048486.8466969,-2.28864435E+06
1644048487.848848,-2.28822618E+06
1644048488.8503838,-2.28794296E+06
1644048489.8522317,-2.28765004E+06
1644048490.853034,-2.28751120E+06
1644048491.8548517,-2.28774476E+06
1644048492.8568406,-2.28812430E+06
1644048493.8587742,-2.28827630E+06
1644048494.8602579,-2.28855696E+06
1644048495.8620844,-2.29073739E+06
1644048496.8637424,-2.28999371E+06
1644048497.8656054,-2.29264319E+06
1644048498.8675563,-2.28932129E+06
1644048499.8691998,-2.28951361E+06
1644048500.8711758,-2.28693988E+06
1644048501.8732047,-2.28774547E+06
1644048502.8748353,-2.28386045E+06
1644048503.8764892,-2.28631379E+06
1644048504.8771086,-2.28559450E+06
1644048505.8786457,-2.28525468E+06
1644048506.8800838,-2.28517640E+06
1644048507.8809247,-2.28510407E+06
1644048508.8823442,-2.28558494E+06
1644048509.8838294,-2.28896403E+06
1644048510.8851318,-2.28914766E+06
1644048511.8868802,-2.28893638E+06
1644048512.8884032,-2.28980108E+06
1644048513.8890963,-2.29443900E+06
1644048514.8905149,-2.29158958E+06
1644048515.8921719,-2.29153732E+06
1644048516.8929892,-2.29267683E+06
1644048517.8951092,-2.29150124E+06
1644048518.8969395,-2.28769661E+06
1644048519.8983939,-2.28732926E+06
1644048520.899786,-2.28761445E+06
1644048521.9014533,-2.28658364E+06
1644048522.9030168,-2.28586899E+06
1644048523.9036975,-2.28648359E+06
1644048524.905373,-2.28622660E+06
1644048525.9068751,-2.28644332E+06
1644048526.9084725,-2.28744548E+06
1644048527.9102967,-2.28796862E+06
1644048528.912565,-2.26191219E+06
1644048529.914177,-2.28187409E+06
1644048530.9158018,-2.27978888E+06
1644048531.9177306,-2.28055640E+06
1644048532.919551,-2.28000306E+06
1644048533.9212654,-2.27710611E+06
1644048534.9223847,-2.28612787E+06
1644048535.924166,-2.28897158E+06
1644048536.9252007,-2.28971763E+06
1644048537.9266608,-2.29011584E+06
1644048538.9280038,-2.28996968E+06
1644048539.9294474,-2.28990480E+06
1644048540.9309492,-2.28981175E+06
1644048541.9320889,-2.28867828E+06
1644048542.9334424,-2.28699885E+06
1644048543.9350052,-2.28724477E+06
1644048544.9364731,-2.28708362E+06
1644048545.937152,-2.28685555E+06
1644048546.9386194,-2.28687643E+06
1644048547.9398794,-2.28861971E+06
1644048548.941133,-2.28863620E+06
1644048549.942911,-2.28918400E+06
1644048550.9444308,-2.28964204E+06
1644048551.9457843,-2.28938863E+06
1644048552.9471605,-2.28944431E+06
1644048553.948789,-2.28974473E+06
1644048554.95024,-2.29040246E+06
1644048555.9516244,-2.29056359E+06
1644048556.952989,-2.29137632E+06
1644048557.9545307,-2.29217926E+06
1644048558.9559782,-2.29213603E+06
1644048559.9575868,-2.29185687E+06
1644048560.9592571,-2.29171684E+06
1644048561.9609187,-2.29148665E+06
1644048562.962351,-2.29125904E+06
1644048563.964022,-2.29145450E+06
1644048564.965504,-2.29175464E+06
1644048565.9669158,-2.29182748E+06
1644048566.968323,-2.29211873E+06
1644048567.9690235,-2.29259664E+06
1644048568.9704401,-2.29248072E+06
1644048569.9718528,-2.29276186E+06
1644048570.9732265,-2.29301862E+06
1644048571.9750123,-2.29379965E+06
1644048572.976524,-2.29374107E+06
1644048573.9781532,-2.29452866E+06
1644048574.9796195,-2.29589250E+06
1644048575.9809785,-2.29609118E+06
1644048576.9823236,-2.29554348E+06
1644048577.983863,-2.29530955E+06
1644048578.985025,-2.29472011E+06
1644048579.9866586,-2.29299709E+06
1644048580.988096,-2.29315192E+06
1644048581.989938,-2.29297326E+06
1644048582.991484,-2.29296486E+06
1644048583.9929845,-2.29294652E+06
1644048584.9944344,-2.29302396E+06
1644048585.9958146,-2.29299930E+06
1644048586.9969926,-2.29315782E+06
1644048587.998393,-2.29310885E+06
1644048588.9989588,-2.29318641E+06
1644048590.0003352,-2.29319299E+06
1644048591.0017204,-2.29369552E+06
1644048592.0032742,-2.29388305E+06
1644048593.0047202,-2.29392952E+06
1644048594.0062199,-2.29436674E+06
1644048595.0076423,-2.29492882E+06
1644048596.0093982,-2.29486796E+06
1644048597.0108793,-2.29471017E+06
1644048598.0123074,-2.29479601E+06
1644048599.012944,-2.29425856E+06
1644048600.0143626,-2.29408913E+06
1644048601.0157475,-2.29320126E+06
1644048602.0171332,-2.29287070E+06
1644048603.0189223,-2.29164867E+06
1644048604.0204914,-2.29170800E+06
1644048605.0218728,-2.29116733E+06
1644048606.0234108,-2.29164558E+06
1644048607.024835,-2.29158015E+06
1644048608.0262797,-2.29239612E+06
1644048609.0276792,-2.29203134E+06
1644048610.0290804,-2.29224387E+06
1644048611.030217,-2.29236013E+06
1644048612.0316842,-2.29238697E+06
1644048613.0329485,-2.29304478E+06
1644048614.0345168,-2.29319070E+06
1644048615.0358953,-2.29338290E+06
1644048616.0374196,-2.29328497E+06
1644048617.0388083,-2.29346466E+06
1644048618.040335,-2.29281505E+06
1644048619.0410752,-2.29296517E+06
1644048620.042575,-2.29251485E+06
1644048621.0440435,-2.29231436E+06
1644048622.0454674,-2.29290062E+06
1644048623.0468187,-2.29282915E+06
1644048624.048461,-2.29384052E+06
1644048625.0499446,-2.29435599E+06
1644048626.0513306,-2.29470940E+06
1644048627.0526664,-2.29474314E+06
1644048628.0540533,-2.29414561E+06
1644048629.055579,-2.29353624E+06
1644048630.0571616,-2.29314249E+06
1644048631.0585277,-2.29299042E+06
1644048632.0599022,-2.29285987E+06
1644048633.0610178,-2.29287119E+06
1644048634.0625052,-2.29270259E+06
1644048635.0639157,-2.29248611E+06
1644048636.0651715,-2.29181992E+06
1644048637.066549,-2.29167179E+06
1644048638.0678942,-2.29122140E+06
1644048639.069311,-2.29108274E+06
1644048640.0709562,-2.29097024E+06
1644048641.0723937,-2.29112854E+06
1644048642.0741072,-2.29108976E+06
1644048643.075582,-2.29073773E+06
1644048644.0769348,-2.29025805E+06
1644048645.078587,-2.28562211E+06
1644048646.0798984,-2.28522609E+06
1644048647.0813603,-2.28542053E+06
1644048648.0827556,-2.28644436E+06
1644048649.0840979,-2.29204929E+06
1644048650.0855992,-2.29451748E+06
1644048651.0871227,-2.29439197E+06
1644048652.0886824,-2.29346128E+06
1644048653.0901034,-2.29263344E+06
1644048654.091635,-2.28803742E+06
1644048655.0930371,-2.29022168E+06
1644048656.0946937,-2.29072629E+06
1644048657.0962076,-2.29181962E+06
1644048658.098011,-2.29206200E+06
1644048659.0994995,-2.29181612E+06
1644048660.100855,-2.29197524E+06
1644048661.1021912,-2.29179338E+06
1644048662.1038656,-2.29174305E+06
1644048663.1053085,-2.29289492E+06
1644048664.1069582,-2.29332520E+06
1644048665.1083653,-2.29311701E+06
1644048666.1094267,-2.29318399E+06
1644048667.1109033,-2.29355006E+06
1644048668.1123843,-2.29391591E+06
1644048669.1129491,-2.29273418E+06
1644048670.1143441,-2.29246808E+06
1644048671.115805,-2.29219705E+06
1644048672.1173737,-2.29103925E+06
1644048673.1187599,-2.29107221E+06
1644048674.1203847,-2.29128247E+06
1644048675.1209488,-2.29130615E+06
1644048676.1223505,-2.29149095E+06
1644048677.123731,-2.29195142E+06
1644048678.1252177,-2.29252578E+06
1644048679.1267068,-2.29271857E+06
1644048680.128111,-2.29251666E+06
1644048681.1295147,-2.29329787E+06
1644048682.1308553,-2.29336020E+06
1644048683.1322365,-2.29293331E+06
1644048684.1329498,-2.29212638E+06
1644048685.1343775,-2.29183726E+06
1644048686.1358247,-2.29103985E+06
1644048687.1375675,-2.29071042E+06
1644048688.139293,-2.29085373E+06
1644048689.1406956,-2.29089084E+06
1644048690.14237,-2.29105316E+06
1644048691.1437895,-2.29059566E+06
1644048692.1453571,-2.29001778E+06
1644048693.1467884,-2.28968817E+06
1644048694.1484284,-2.28976657E+06
1644048695.1499324,-2.28964706E+06
1644048696.1513712,-2.28970233E+06
1644048697.1528096,-2.28966605E+06
1644048698.1546237,-2.28928479E+06
1644048699.1561282,-2.28924816E+06
1644048700.1575334,-2.28940567E+06
1644048701.1586013,-2.28946173E+06
1644048702.1599424,-2.28997777E+06
1644048703.1613286,-2.29031673E+06
1644048704.1631436,-2.29045647E+06
1644048705.1646187,-2.29071760E+06
1644048706.1664875,-2.29088005E+06
1644048707.167953,-2.29053333E+06
1644048708.169341,-2.29081540E+06
1644048709.1708534,-2.29011805E+06
1644048710.1722722,-2.28971932E+06
1644048711.172944,-2.28951503E+06
1644048712.1749818,-2.28920584E+06
1644048713.1772468,-2.28906234E+06
1644048714.1791935,-2.28878336E+06
1644048715.1807094,-2.28838061E+06
1644048716.1824899,-2.28825611E+06
1644048717.1839619,-2.28812891E+06
1644048718.1857848,-2.28814571E+06
1644048719.1872413,-2.28882646E+06
1644048720.1890297,-2.28896611E+06
1644048721.1905239,-2.28893737E+06
1644048722.1919482,-2.28909192E+06
1644048723.192989,-2.28866362E+06
1644048724.194605,-2.28851653E+06
1644048725.1960988,-2.28830961E+06
1644048726.198052,-2.28834231E+06
1644048727.199569,-2.28840911E+06
1644048728.2009218,-2.28874453E+06
1644048729.202349,-2.28865253E+06
1644048730.2041168,-2.28866762E+06
1644048731.205639,-2.28910463E+06
1644048732.2069955,-2.28932528E+06
1644048733.2083416,-2.28976221E+06
1644048734.2093332,-2.28997315E+06
1644048735.2107913,-2.29031043E+06
1644048736.2125137,-2.29056014E+06
1644048737.2141585,-2.29125773E+06
1644048738.215788,-2.29127328E+06
1644048739.2170284,-2.29105586E+06
1644048740.2186887,-2.29075166E+06
1644048741.2201366,-2.29020416E+06
1644048742.220989,-2.28979692E+06
1644048743.2223413,-2.28953074E+06
1644048744.2238991,-2.28921414E+06
1644048745.2253444,-2.28902021E+06
1644048746.2271254,-2.28922132E+06
1644048747.228582,-2.28945321E+06
1644048748.228962,-2.28955439E+06
1644048749.2303388,-2.28960621E+06
1644048750.2317576,-2.29003224E+06
1644048751.2331398,-2.29008481E+06
1644048752.2349145,-2.29017467E+06
1644048753.2363997,-2.28989923E+06
1644048754.2372978,-2.29016033E+06
1644048755.2394793,-2.28995080E+06
1644048756.2414122,-2.28990509E+06
1644048757.242892,-2.28991886E+06
1644048758.2442787,-2.29007808E+06
1644048759.245625,-2.29030933E+06
1644048760.2471356,-2.29075272E+06
1644048761.248481,-2.29099787E+06
1644048762.2489874,-2.29110157E+06
1644048763.2503924,-2.29057729E+06
1644048764.2515714,-2.29047347E+06
1644048765.2531188,-2.29044079E+06
1644048766.254913,-2.29007146E+06
1644048767.2565217,-2.29018171E+06
1644048768.2583199,-2.29036602E+06
1644048769.2598588,-2.29047866E+06
1644048770.2613266,-2.29038355E+06
1644048771.2628658,-2.29040266E+06
1644048772.2646308,-2.29036199E+06
1644048773.2662222,-2.29039516E+06
1644048774.2676754,-2.29045687E+06
1644048775.2692068,-2.29106742E+06
1644048776.2709804,-2.29140469E+06
1644048777.2724674,-2.29173420E+06
1644048778.2733934,-2.29188125E+06
1644048779.274902,-2.29183532E+06
1644048780.2768393,-2.29117674E+06
1644048781.2789493,-2.29050257E+06
1644048782.2808197,-2.29019678E+06
1644048783.2828305,-2.28985687E+06
1644048784.284341,-2.28961191E+06
1644048785.2862709,-2.28982893E+06
1644048786.2881064,-2.29035351E+06
1644048787.2889438,-2.29007857E+06
1644048788.2905953,-2.29008894E+06
1644048789.292297,-2.28987553E+06
1644048790.2929456,-2.29003499E+06
1644048791.2948823,-2.28983410E+06
1644048792.2970686,-2.28972331E+06
1644048793.2984035,-2.28985374E+06
1644048794.2997434,-2.29024436E+06
1644048795.3011463,-2.29030320E+06
1644048796.3028214,-2.29024019E+06
1644048797.3043308,-2.29004232E+06
1644048798.3059974,-2.29065295E+06
1644048799.3074667,-2.29057577E+06
1644048800.3090296,-2.29081410E+06
1644048801.3104684,-2.29088063E+06
1644048802.3121293,-2.29089633E+06
1644048803.3129478,-2.29071739E+06
1644048804.3142903,-2.29045222E+06
1644048805.3159363,-2.28987722E+06
1644048806.3176014,-2.28965644E+06
1644048807.3190157,-2.28964822E+06
1644048808.320417,-2.28934847E+06
1644048809.320944,-2.28959742E+06
1644048810.322703,-2.29003504E+06
1644048811.3242078,-2.29046384E+06
1644048812.325607,-2.29073051E+06
1644048813.327095,-2.29114750E+06
1644048814.3286266,-2.29110805E+06
1644048815.3300178,-2.29104762E+06
1644048816.3315449,-2.29070586E+06
1644048817.3330178,-2.28998342E+06
1644048818.3344457,-2.28966223E+06
1644048819.3357985,-2.28965982E+06
1644048820.3373246,-2.28947034E+06
1644048821.3388467,-2.28972493E+06
1644048822.3404112,-2.28985049E+06
1644048823.3418329,-2.28989056E+06
1644048824.343267,-2.28983440E+06
1644048825.3446867,-2.28977405E+06
1644048826.346192,-2.28964520E+06
1644048827.3476722,-2.28971047E+06
1644048828.3492868,-2.28949360E+06
1644048829.3507452,-2.28940774E+06
1644048830.3521438,-2.28932177E+06
1644048831.3536694,-2.28932998E+06
1644048832.3552759,-2.28948539E+06
1644048833.3573227,-2.29016717E+06
1644048834.3588252,-2.29034105E+06
1644048835.3602636,-2.29057086E+06
1644048836.361237,-2.29064859E+06
1644048837.362846,-2.29048966E+06
1644048838.363465,-2.29010193E+06
1644048839.364919,-2.28994577E+06
1644048840.3664587,-2.28979802E+06
1644048841.367819,-2.28963511E+06
1644048842.3691404,-2.28969825E+06
1644048843.3705215,-2.28945080E+06
1644048844.37199,-2.28939757E+06
