t,i,x,y,r,theta,xK,tc,therm,dc
1678704013.4188275, 3.2, -9.487645e-06, -3.0018315000000005e-05, 1.978653e-08, 260.1742, 0, 0, 0, -0.0
1678704019.6068392, -3.2, 0.00012577665, -0.00017618455, 1.1078665e-07, 305.7431, 0, 0, 0, -0.0
1678704027.0382214, 3.2, 0.00015867875, -0.00022368855000000002, 1.3712725e-07, 305.969, 0, 0, 0, -0.8888888888888888
1678704033.2439406, -3.2, 0.0002683525, -0.00034427570000000003, 2.1938225000000003e-07, 309.0533, 0, 0, 0, -0.8888888888888888
1678704040.6529047, 3.2, 0.00032684515, -0.0003917797, 2.539403e-07, 309.2592, 0, 0, 0, -1.7777777777777777
1678704046.8410828, -3.2, 0.00043651895, -0.0005014045000000001, 3.349768e-07, 311.0732, 0, 0, 0, -1.7777777777777777
1678704054.281035, 3.2, 0.00047673265, -0.0005415999999999999, 3.6093765e-07, 310.9747, 0, 0, 0, -2.6666666666666665
1678704060.4758859, -3.2, 0.0005864065000000001, -0.0006439165, 4.3315060000000004e-07, 311.8049, 0, 0, 0, -2.6666666666666665
1678704067.880942, 3.2, 0.0006229645000000001, -0.000680458, 4.639793e-07, 311.985, 0, 0, 0, -3.5555555555555554
1678704074.0627098, -3.2, 0.0007289824999999999, -0.000801045, 5.41546e-07, 312.5649, 0, 0, 0, -3.5555555555555554
1678704081.4577878, 3.2, 0.0007655400000000001, -0.0008375864999999999, 5.661315000000001e-07, 312.5516, 0, 0, 0, -4.444444444444445
1678704087.6589217, -3.2, 0.000860591, -0.0009289404999999999, 6.344975000000001e-07, 312.9253, 0, 0, 0, -4.444444444444445
1678704095.0522208, 3.2, 0.0009044605000000001, -0.0009727905, 6.614765e-07, 312.9154, 0, 0, 0, -5.333333333333333
1678704101.2403889, -3.2, 0.0010104785000000002, -0.0010860689999999998, 7.430619999999999e-07, 312.9423, 0, 0, 0, -5.333333333333333
1678704108.6561873, 3.2, 0.0027250445, 0.007168669999999999, 5.067075e-06, 45.02195, 0, 0, 0, -6.222222222222221
1678704114.865023, -3.2, 0.0041142455000000005, 0.007179630000000001, 4.345769e-06, 45.09504, 0, 0, 0, -6.222222222222221
