t,i,x,y,r,theta,xK,tc, therm
1678595630.6044736, 3.2, 0.00019523670000000002, -5.9251550000000004e-05, 1.037653e-07, 343.1177, 0, 0, 0
1678595637.6143374, -3.2, 0.00023545039999999998, -3.0018315000000005e-05, 1.1867809999999999e-07, 353.7079, 0, 0, 0
1678595644.5796103, 3.2, 0.00015867875, -6.290569999999999e-05, 8.435394999999999e-08, 337.9135, 0, 0, 0
1678595651.55087, -3.2, 0.00024641775, -3.0018315000000005e-05, 1.261652e-07, 353.8932, 0, 0, 0
1678595658.543217, 3.2, 0.00016964615, -5.55974e-05, 8.640495e-08, 339.9481, 0, 0, 0
1678595665.5408823, -3.2, 0.00025007355, -2.2710004999999998e-05, 1.290448e-07, 354.9576, 0, 0, 0
1678595672.520591, 3.2, 0.0001842693, -5.55974e-05, 9.100085e-08, 342.8903, 0, 0, 0
1678595679.515291, -3.2, 0.00026104095, -1.9055844999999998e-05, 1.3465585000000002e-07, 355.9382, 0, 0, 0
1678595686.51795, 3.2, 0.00019523670000000002, -5.1943250000000005e-05, 9.748585e-08, 344.8301, 0, 0, 0
1678595693.5194595, -3.2, 0.0002720083, -1.9055844999999998e-05, 1.3816100000000002e-07, 356.8439, 0, 0, 0
1678595700.4976826, 3.2, 0.00020254825000000002, -4.8289090000000004e-05, 1.019197e-07, 346.1075, 0, 0, 0
1678595707.4798396, -3.2, 0.0002793199, -1.540169e-05, 1.4169725e-07, 356.1475, 0, 0, 0
1678595714.4485152, 3.2, 0.00020985984999999998, -4.8289090000000004e-05, 1.0455130000000001e-07, 346.5905, 0, 0, 0
1678595721.421239, -3.2, 0.00028663145, -8.093380000000001e-06, 1.4702725e-07, 359.1454, 0, 0, 0
1678595728.3998775, 3.2, 0.00021351565, -4.8289090000000004e-05, 1.0945405e-07, 349.3138, 0, 0, 0
1678595735.3885038, -3.2, 0.00029394305, -1.1747535000000001e-05, 1.525089e-07, 358.4611, 0, 0, 0
1678595742.3771253, 3.2, 0.00021717145000000002, -4.0980780000000004e-05, 1.105021e-07, 348.1925, 0, 0, 0
1678595749.3550825, -3.2, 0.00029759885, -8.093380000000001e-06, 1.525089e-07, 358.4975, 0, 0, 0
1678595756.3406525, 3.2, 0.00022448299999999999, -4.4634935000000004e-05, 1.126465e-07, 348.573, 0, 0, 0
1678595763.3322642, -3.2, 0.00030491040000000006, -8.093380000000001e-06, 1.5616345e-07, 358.5151, 0, 0, 0
1678595770.328021, 3.2, 3.072606e-05, 0.00024769749999999996, 1.2593344999999998e-07, 85.56938, 0, 0, 0
1678595777.3035622, -3.2, 0.0001074977, 0.00028789325, 1.5666930000000001e-07, 68.25832, 0, 0, 0
1678595784.272551, 3.2, 1.9758685000000003e-05, 0.00025135165, 1.278851e-07, 85.56938, 0, 0, 0
1678595791.2606664, -3.2, 0.0001111535, 0.00029154740000000005, 1.5666930000000001e-07, 68.13428, 0, 0, 0
1678595798.2496076, 3.2, 2.7070270000000002e-05, 0.00025866, 1.2985880000000001e-07, 84.10804, 0, 0, 0
1678595805.2040522, -3.2, 0.0001111535, 0.0002988557, 1.590424e-07, 67.52578, 0, 0, 0
1678595812.2211292, 3.2, 3.072606e-05, 0.00025866, 1.3167855e-07, 84.82755, 0, 0, 0
1678595819.2186148, -3.2, 0.00011480925000000001, 0.00029154740000000005, 1.6073945e-07, 68.37684, 0, 0, 0
