t,i,x,y,r,theta,xK,tc,therm,dc
1679963896.6139588, 0, 0.08516601, -0.0009084001, 0.08517086, 359.3878, 0, 0, 0, -0.0
1679963901.3856578, 0, 0.08516601, -0.001054566, 0.08502464, 359.2906, 0, 0, 0, -0.04
1679963906.1424584, 0, 0.08501979, -0.001054566, 0.08502633, 359.39, 0, 0, 0, -0.08
1679963910.884884, 0, 0.08501979, -0.0009084001, 0.08517086, 359.4872, 0, 0, 0, -0.12
1679963915.658802, 0, 0.08516601, -0.0009084001, 0.08517255, 359.2894, 0, 0, 0, -0.16
1679963920.4252758, 0, 0.08531225, -0.0009084001, 0.08502464, 359.2894, 0, 0, 0, -0.2
1679963925.2039247, 0, 0.08501979, -0.001054566, 0.08502464, 359.2894, 0, 0, 0, -0.24
1679963929.983605, 0, 0.08487355, -0.0009084001, 0.08487841, 359.3868, 0, 0, 0, -0.28
1679963934.7457864, 0, 0.08487355, -0.0009084001, 0.08487841, 359.2881, 0, 0, 0, -0.32
1679963939.5130754, 0, 0.08487355, -0.0007622339, 0.0848801, 359.4854, 0, 0, 0, -0.36
1679963944.2816942, 0, 0.08472732, -0.0009084001, 0.08473389, 359.2869, 0, 0, 0, -0.4
1679963949.0374696, 0, 0.08472732, -0.0009084001, 0.08502464, 359.3868, 0, 0, 0, -0.44
1679963953.8212671, 0, 0.08487355, -0.0009084001, 0.08473076, 359.3857, 0, 0, 0, -0.48
1679963958.583482, 0, 0.08472732, -0.0009084001, 0.0847322, 359.4846, 0, 0, 0, -0.52
1679963963.3522208, 0, 0.08458109, -0.0009084001, 0.08458597, 359.3857, 0, 0, 0, -0.56
1679963968.1065197, 0, 0.08472732, -0.0009084001, 0.08473076, 359.4837, 0, 0, 0, -0.6
1679963972.8858278, 0, 0.08458109, -0.0009084001, 0.08473076, 359.4846, 0, 0, 0, -0.64
1679963977.6417272, 0, 0.08458109, -0.0007622339, 0.08458452, 359.4828, 0, 0, 0, -0.68
1679963982.4113376, 0, 0.08458109, -0.0007622339, 0.08458597, 359.4828, 0, 0, 0, -0.72
1679963987.1853619, 0, 0.08443486, -0.001054566, 0.08429208, 359.3836, 0, 0, 0, -0.76
1679963991.9459617, 0, 0.08428863, -0.0007622339, 0.08429208, 359.3825, 0, 0, 0, -0.8
