t,i,x,y,r,theta,xK,tc, therm
1678587937.3976727, 3.2, -8.26035e-05, 9.05688e-05, 2.9635015e-08, 316.021, 0, 0, 0
1678587942.9026392, -3.2, -4.6045564999999996e-05, -9.213894999999999e-05, 4.7926085e-09, 155.3346, 0, 0, 0
1678587948.3927374, 3.2, -0.00019227720000000002, 9.787715e-05, 2.6134799999999998e-08, 321.8187, 0, 0, 0
1678587953.8922384, -3.2, -4.6045564999999996e-05, -0.0001031014, 1.944457e-08, 151.3191, 0, 0, 0
1678587959.3834593, 3.2, -0.00012281720000000001, 9.422300000000001e-05, 2.832892e-08, 321.4604, 0, 0, 0
1678587964.8697317, -3.2, 1.2447105000000002e-05, -0.00011040975, 1.0322905000000001e-07, 147.4236, 0, 0, 0
1678587970.3852658, 3.2, 8.79131e-06, 0.00011614789999999999, 5.132455e-08, 328.3524, 0, 0, 0
1678587975.874196, -3.2, 0.0001477114, 3.2102329999999995e-05, 1.1114815000000001e-07, 157.6755, 0, 0, 0
1678587981.326792, 3.2, -3.1422395e-05, 9.422300000000001e-05, 1.1280480000000001e-07, 156.2553, 0, 0, 0
1678587986.8317096, -3.2, -0.00010453820000000001, 5.03731e-05, 8.093525e-08, 18.27041, 0, 0, 0
1678587992.3239975, 3.2, 4.169344e-05, 7.229805000000001e-05, 1.1639185e-07, 154.3514, 0, 0, 0
1678587997.8345912, -3.2, -0.00013744035, -5.1943250000000005e-05, 7.3874e-08, 145.7119, 0, 0, 0
1678588003.317915, 3.2, -3.5078185e-05, 0.0001088396, 1.9144534999999998e-08, 319.5349, 0, 0, 0
