t,i,x,y,r,theta,xK,tc, therm
1678591881.556697, 3.2, -0.001087946, -7.850685e-07, 5.47629e-07, 180.4234, 0, 0, 0
1678591887.0365689, -3.2, -0.001069667, 2.1139865e-05, 5.31188e-07, 179.0602, 0, 0, 0
1678591892.5050256, 3.2, -0.001157406, -3.0018315000000005e-05, 5.972195000000001e-07, 181.6056, 0, 0, 0
1678591898.0106847, -3.2, -0.001193964, -3.0018315000000005e-05, 5.990465e-07, 181.093, 0, 0, 0
1678591903.5134706, 3.2, -0.0012524569999999998, -5.55974e-05, 6.341495000000001e-07, 182.8504, 0, 0, 0
1678591908.9986575, -3.2, -0.0012085874999999999, -3.7326625e-05, 5.991605e-07, 181.6105, 0, 0, 0
1678591914.4691548, 3.2, -0.0012524569999999998, -5.55974e-05, 6.36058e-07, 182.0175, 0, 0, 0
1678591919.9657106, -3.2, -0.0014352465000000002, -9.944725000000002e-05, 7.15572e-07, 184.1088, 0, 0, 0
1678591925.4549193, 3.2, -0.0014791160000000002, -0.00011771805, 7.508665000000001e-07, 184.634, 0, 0, 0
1678591930.9515371, -3.2, -0.0014315905000000001, -9.944725000000002e-05, 7.15452e-07, 183.8282, 0, 0, 0
1678591936.4292982, 3.2, -0.0014864275, -0.00011771805, 7.52975e-07, 184.7729, 0, 0, 0
1678591941.9115934, -3.2, -0.001442558, -9.944725000000002e-05, 7.156965e-07, 183.9738, 0, 0, 0
1678591947.407647, 3.2, -0.0014827715, -0.0001213722, 7.473630000000001e-07, 184.7845, 0, 0, 0
1678591952.9014883, -3.2, -0.0014462135000000002, -9.57931e-05, 7.158260000000001e-07, 184.1298, 0, 0, 0
1678591958.4074547, 3.2, -0.0014791160000000002, -0.0001213722, 7.51153e-07, 184.6453, 0, 0, 0
1678591963.906742, -3.2, -0.0014498694999999999, -9.944725000000002e-05, 7.137485e-07, 183.8478, 0, 0, 0
1678591969.3799891, 3.2, -0.0014864275, -0.00012502635000000002, 7.490440000000001e-07, 184.6567, 0, 0, 0
