t,i,x,y,r,theta,xK
1678566499.6916552,2.6947368421052635,-2.1760630000000003e-06,-4.4392245e-06,8.375455e-10,77.21934,0
1678566503.675183,2.5263157894736845,-2.1760630000000003e-06,2.869087e-06,1.6140985e-09,332.0518,0
1678566507.6401958,2.3578947368421055,1.4797285e-06,-4.4392245e-06,2.3396745000000002e-09,243.8864,0
1678566511.6224918,2.1894736842105265,-2.1760630000000003e-06,-7.850685e-07,8.375455e-10,62.71762,0
1678566515.578143,2.0210526315789474,1.4797285e-06,-4.4392245e-06,8.375455e-10,288.4348,0
1678566519.5456283,1.8526315789473686,1.4797285e-06,-7.850685e-07,8.375455e-10,127.1785,0
1678566523.5266001,1.6842105263157896,5.135520000000001e-06,-7.850685e-07,1.1566745e-09,332.0518,0
1678566527.50166,1.5157894736842108,5.135520000000001e-06,-7.850685e-07,1.6140985e-09,29.191,0
1678566531.4414785,1.3473684210526318,5.135520000000001e-06,-7.850685e-07,1.1566745e-09,62.71762,0
1678566535.3848677,1.1789473684210527,5.135520000000001e-06,-7.850685e-07,2.5975905000000005e-09,77.21934,0
1678566539.3507652,1.0105263157894737,1.4797285e-06,-7.850685e-07,1.8004794999999998e-09,62.71762,0
1678566543.3228369,0.8421052631578951,1.4797285e-06,-7.850685e-07,8.375455e-10,62.71762,0
1678566547.282285,0.6736842105263161,-2.1760630000000003e-06,-7.850685e-07,8.375455e-10,332.0518,0
1678566551.231659,0.5052631578947371,1.4797285e-06,2.869087e-06,2.3396745000000002e-09,288.4348,0
1678566555.1821885,0.33684210526315805,5.135520000000001e-06,-7.850685e-07,1.6140985e-09,199.8382,0
1678566559.1467788,0.16842105263157903,1.4797285e-06,2.869087e-06,8.375455e-10,332.0518,0
1678566563.094263,0.0,1.4797285e-06,2.869087e-06,8.375455e-10,332.0518,0
1678566567.0785139,0.0,1.4797285e-06,-7.850685e-07,3.344484e-09,62.71762,0
1678566571.0308356,-0.16842105263157894,1.4797285e-06,-7.850685e-07,8.375455e-10,288.4348,0
1678566575.0134122,-0.3368421052631579,1.4797285e-06,2.869087e-06,8.375455e-10,62.71762,0
1678566579.0078075,-0.5052631578947369,1.4797285e-06,-7.850685e-07,1.6140985e-09,199.8382,0
1678566582.9593396,-0.6736842105263158,1.4797285e-06,2.869087e-06,1.6140985e-09,51.78788,0
1678566586.924447,-0.8421052631578947,1.4797285e-06,2.869087e-06,8.375455e-10,127.1785,0
1678566590.8741717,-1.0105263157894737,1.4797285e-06,2.869087e-06,8.375455e-10,332.0518,0
1678566594.829664,-1.1789473684210525,5.135520000000001e-06,-4.4392245e-06,3.394123e-09,351.3085,0
1678566598.7730613,-1.3473684210526315,1.4797285e-06,2.869087e-06,8.375455e-10,127.1785,0
1678566602.7297242,-1.5157894736842106,5.135520000000001e-06,-7.850685e-07,8.375455e-10,332.0518,0
1678566606.6879992,-1.6842105263157894,1.4797285e-06,2.869087e-06,3.344484e-09,62.71762,0
1678566610.6368513,-1.8526315789473684,5.135520000000001e-06,2.869087e-06,8.375455e-10,62.71762,0
1678566614.6027691,-2.0210526315789474,5.135520000000001e-06,2.869087e-06,8.375455e-10,351.3085,0
1678566618.5416844,-2.1894736842105265,1.4797285e-06,2.869087e-06,8.375455e-10,62.71762,0
1678566622.5511816,-2.357894736842105,-2.1760630000000003e-06,2.869087e-06,2.5975905000000005e-09,77.21934,0
1678566626.5235145,-2.526315789473684,5.135520000000001e-06,2.869087e-06,1.6140985e-09,351.3085,0
1678566630.4965596,-2.694736842105263,5.135520000000001e-06,6.523245e-06,8.375455e-10,199.8382,0
1678566634.4335494,-2.863157894736842,1.4797285e-06,2.869087e-06,2.5975905000000005e-09,62.71762,0
1678566638.404382,-3.031578947368421,1.4797285e-06,-7.850685e-07,8.375455e-10,332.0518,0
1678566642.3654256,-3.2,1.4797285e-06,2.869087e-06,3.344484e-09,199.8382,0
1678566646.3288968,-3.2,5.135520000000001e-06,-7.850685e-07,2.5975905000000005e-09,332.0518,0
1678566650.313659,-3.031578947368421,1.4797285e-06,-7.850685e-07,1.8004794999999998e-09,62.71762,0
1678566654.2781641,-2.863157894736842,1.4797285e-06,-7.850685e-07,8.375455e-10,332.0518,0
1678566658.2355094,-2.6947368421052635,1.4797285e-06,2.869087e-06,8.375455e-10,332.0518,0
1678566662.2101166,-2.5263157894736845,-2.1760630000000003e-06,-7.850685e-07,1.6140985e-09,62.71762,0
1678566666.159314,-2.3578947368421055,1.4797285e-06,-7.850685e-07,2.3396745000000002e-09,351.3085,0
1678566670.1324105,-2.1894736842105265,1.4797285e-06,-7.850685e-07,2.4719410000000004e-09,127.1785,0
1678566674.0912058,-2.0210526315789474,1.4797285e-06,-7.850685e-07,1.6140985e-09,199.8382,0
1678566678.0647216,-1.8526315789473686,1.4797285e-06,2.869087e-06,8.375455e-10,332.0518,0
1678566682.0240974,-1.6842105263157896,-2.1760630000000003e-06,-7.850685e-07,8.375455e-10,288.4348,0
1678566686.008721,-1.5157894736842108,1.4797285e-06,-4.4392245e-06,2.5975905000000005e-09,127.1785,0
1678566689.97749,-1.3473684210526318,5.135520000000001e-06,2.869087e-06,1.6140985e-09,332.0518,0
1678566693.9442253,-1.1789473684210527,5.135520000000001e-06,-7.850685e-07,2.5975905000000005e-09,62.71762,0
1678566697.9032042,-1.0105263157894737,5.135520000000001e-06,-7.850685e-07,2.5975905000000005e-09,62.71762,0
1678566701.853473,-0.8421052631578951,1.4797285e-06,-7.850685e-07,1.6140985e-09,62.71762,0
1678566705.8080575,-0.6736842105263161,1.4797285e-06,-7.850685e-07,1.6140985e-09,199.8382,0
1678566709.7751815,-0.5052631578947371,-2.1760630000000003e-06,-7.850685e-07,8.375455e-10,62.71762,0
1678566713.7499936,-0.33684210526315805,1.4797285e-06,-7.850685e-07,2.3396745000000002e-09,332.0518,0
1678566717.6889787,-0.16842105263157903,1.4797285e-06,-7.850685e-07,8.375455e-10,62.71762,0
1678566721.648523,0.0,1.4797285e-06,-7.850685e-07,8.375455e-10,127.1785,0
