t,i,x,y,r,theta,xK,tc,therm,dc
1679439987.4337862, 0, 0.11572844, -0.013624862000000001, 0.002330554, 353.2854, 0, 0, 0, 30.0
1679439992.399019, 0, 0.11543598, -0.013624862000000001, 0.002326972, 353.3317, 0, 0, 0, 29.8
1679439997.3971133, 0, 0.1151435, -0.01333253, 0.0023211620000000003, 353.3149, 0, 0, 0, 29.6
1679440002.36412, 0, 0.11485103999999999, -0.013478695999999998, 0.0023131280000000002, 353.3951, 0, 0, 0, 29.4
1679440007.319734, 0, 0.11485103999999999, -0.013624862000000001, 0.0023098800000000003, 353.3448, 0, 0, 0, 29.2
1679440012.3214283, 0, 0.11441236000000002, -0.013478695999999998, 0.002303732, 353.3533, 0, 0, 0, 29.0
1679440017.3012164, 0, 0.11426612, -0.01333253, 0.00230049, 353.3279, 0, 0, 0, 28.8
1679440022.2798538, 0, 0.11397366, -0.013186362000000002, 0.0022943440000000002, 353.392, 0, 0, 0, 28.6
1679440027.2418814, 0, 0.1136812, -0.013186362000000002, 0.0022888680000000003, 353.3836, 0, 0, 0, 28.4
1679440032.211905, 0, 0.11338872, -0.013186362000000002, 0.002282722, 353.3752, 0, 0, 0, 28.2
1679440037.177679, 0, 0.1132425, -0.013186362000000002, 0.002280152, 353.4312, 0, 0, 0, 28.0
1679440042.1432738, 0, 0.11309625999999999, -0.013186362000000002, 0.0022740060000000003, 353.4312, 0, 0, 0, 27.8
1679440047.1216218, 0, 0.11295002000000001, -0.013040196, 0.002273672, 353.4143, 0, 0, 0, 27.6
1679440052.1041207, 0, 0.11280379999999998, -0.012747864000000001, 0.002270766, 353.4707, 0, 0, 0, 27.4
1679440057.0735044, 0, 0.11236510000000002, -0.01289403, 0.0022646240000000002, 353.4623, 0, 0, 0, 27.2
1679440062.0520306, 0, 0.11236510000000002, -0.01289403, 0.002264956, 353.5274, 0, 0, 0, 27.0
1679440067.0300102, 0, 0.11207264000000002, -0.01289403, 0.0022588120000000002, 353.437, 0, 0, 0, 26.8
1679440071.9934309, 0, 0.11207264000000002, -0.013040196, 0.0022530000000000002, 353.3632, 0, 0, 0, 26.6
1679440076.9925451, 0, 0.11163394, -0.012747864000000001, 0.0022500940000000002, 353.4199, 0, 0, 0, 26.4
1679440081.9816573, 0, 0.11148772, -0.012601698, 0.0022475220000000005, 353.4028, 0, 0, 0, 26.2
1679440086.951488, 0, 0.11134147999999999, -0.012747864000000001, 0.0022439540000000003, 353.477, 0, 0, 0, 26.0
1679440091.9401956, 0, 0.11119524, -0.012601698, 0.002241378, 353.4599, 0, 0, 0, 25.8
1679440096.931104, 0, 0.11090278, -0.012455532000000002, 0.002235234, 353.5174, 0, 0, 0, 25.6
1679440101.8919315, 0, 0.11075656, -0.012601698, 0.0022294240000000002, 353.5004, 0, 0, 0, 25.4
1679440106.8537471, 0, 0.11075656, -0.012455532000000002, 0.0022236120000000002, 353.4919, 0, 0, 0, 25.2
1679440111.8084836, 0, 0.11031786000000002, -0.012747864000000001, 0.002226188, 353.5583, 0, 0, 0, 25.0
1679440116.7796972, 0, 0.11017163999999999, -0.012455532000000002, 0.0022203760000000005, 353.5583, 0, 0, 0, 24.8
1679440121.727871, 0, 0.11017163999999999, -0.012455532000000002, 0.002214564, 353.6248, 0, 0, 0, 24.6
1679440126.710234, 0, 0.10987916, -0.012601698, 0.00221133, 353.5327, 0, 0, 0, 24.4
1679440131.688181, 0, 0.10973294, -0.012601698, 0.002208752, 353.5242, 0, 0, 0, 24.2
1679440136.684694, 0, 0.10973294, -0.012309365999999999, 0.002211658, 353.4402, 0, 0, 0, 24.0
1679440141.6906197, 0, 0.1095867, -0.012309365999999999, 0.002205518, 353.5826, 0, 0, 0, 23.8
1679440146.6589427, 0, 0.1095867, -0.012309365999999999, 0.0022022860000000003, 353.5911, 0, 0, 0, 23.6
1679440151.6520104, 0, 0.109148, -0.012309365999999999, 0.0021997040000000002, 353.6413, 0, 0, 0, 23.4
1679440156.6311128, 0, 0.109148, -0.012017034, 0.002193244, 353.5656, 0, 0, 0, 23.2
