t,i,x,y,r,theta,xK,tc,therm,dc
1679355924.0090501, 0, -0.23089805000000002, 0.1311057, 0.013276165000000001, 150.4414, 0, 0, 0, -0.0
1679355930.2905762, 0, -0.23089805000000002, 0.1311057, 0.01328306, 150.4117, 0, 0, 0, -0.0625
1679355936.5569742, 0, -0.23089805000000002, 0.1311057, 0.013276165000000001, 150.5192, 0, 0, 0, -0.125
1679355942.8305733, 0, -0.23089805000000002, 0.13074025, 0.013242245, 150.579, 0, 0, 0, -0.1875
1679355949.1145847, 0, -0.23053249999999997, 0.13000945, 0.013226335, 150.579, 0, 0, 0, -0.25
1679355955.3802907, 0, -0.2301669, 0.1292786, 0.013208365, 150.5702, 0, 0, 0, -0.3125
1679355961.6689432, 0, -0.22980130000000001, 0.1292786, 0.013183475, 150.7474, 0, 0, 0, -0.375
1679355967.933742, 0, -0.22943575, 0.1285478, 0.013140725, 150.6393, 0, 0, 0, -0.4375
1679355974.2030673, 0, -0.22943575, 0.12818235, 0.013147795, 150.739, 0, 0, 0, -0.5
1679355980.4778605, 0, -0.22943575, 0.12781694999999998, 0.013140725, 150.7001, 0, 0, 0, -0.5625
1679355986.7403462, 0, -0.22395204999999999, 0.1194124, 0.012739400000000001, 151.8656, 0, 0, 0, -0.625
1679355993.0058782, 0, -0.2232209, 0.11831615, 0.012623385, 152.1134, 0, 0, 0, -0.6875
1679355999.2909098, 0, -0.2246832, 0.12123945, 0.012688944999999998, 151.7208, 0, 0, 0, -0.75
1679356005.543843, 0, -0.22907015, 0.12745155, 0.013073245, 150.8701, 0, 0, 0, -0.8125
1679356011.8093572, 0, -0.22870455, 0.1270861, 0.013090995, 150.94, 0, 0, 0, -0.875
1679356018.095212, 0, -0.22870455, 0.12745155, 0.01308211, 150.94, 0, 0, 0, -0.9375
1679356024.377427, 0, -0.228339, 0.1267207, 0.013057260000000001, 151.0413, 0, 0, 0, -1.0
1679356030.6320398, 0, -0.228339, 0.1267207, 0.013048404999999999, 151.0413, 0, 0, 0, -1.0625
1679356036.909386, 0, -0.22870455, 0.1267207, 0.013057260000000001, 150.9711, 0, 0, 0, -1.125
1679356043.1614447, 0, -0.22029625, 0.11393115000000001, 0.01236768, 152.687, 0, 0, 0, -1.1875
1679356049.4220564, 0, -0.22760785, 0.1267207, 0.01300757, 150.9322, 0, 0, 0, -1.25
1679356055.7130299, 0, -0.22760785, 0.1245282, 0.01244291, 152.6845, 0, 0, 0, -1.3125
1679356061.962381, 0, -0.2104256, 0.10077620000000001, 0.01162477, 154.3739, 0, 0, 0, -1.375
1679356068.2312062, 0, -0.20823215, 0.0989491, 0.011510805, 154.7478, 0, 0, 0, -1.4375
1679356074.5073855, 0, -0.2071354, 0.09748745, 0.011438725, 154.84, 0, 0, 0, -1.5
1679356080.802786, 0, -0.20640424999999998, 0.0960258, 0.01139898, 154.9283, 0, 0, 0, -1.5625
1679356087.0520358, 0, -0.2056731, 0.09529495, 0.01133386, 155.1402, 0, 0, 0, -1.625
1679356093.3190196, 0, -0.20530750000000003, 0.09492955, 0.01130194, 155.1852, 0, 0, 0, -1.6875
1679356099.5954385, 0, -0.20494194999999998, 0.0938333, 0.011253465, 155.3604, 0, 0, 0, -1.75
1679356105.8932147, 0, -0.20421079999999997, 0.0934679, 0.011245855, 155.2759, 0, 0, 0, -1.8125
1679356112.1529605, 0, -0.20421079999999997, 0.0938333, 0.011221644999999999, 155.3674, 0, 0, 0, -1.875
1679356118.4349685, 0, -0.20311405, 0.09090994999999999, 0.01109318, 155.9057, 0, 0, 0, -1.9375
1679356124.7040098, 0, -0.1968992, 0.0843325, 0.01070762, 156.7246, 0, 0, 0, -2.0
1679356130.987233, 0, -0.19616804999999998, 0.08360165, 0.010645169999999999, 156.8273, 0, 0, 0, -2.0625
1679356137.261178, 0, -0.19580245000000002, 0.0828708, 0.010590085, 156.9444, 0, 0, 0, -2.125
1679356143.5441432, 0, -0.19434015, 0.08214, 0.010566135, 157.0355, 0, 0, 0, -2.1875
