t,i,x,y,r,theta,xK,tc, therm
1678695601.012341, 3.2, -4.9701355e-05, 7.960635000000001e-05, 5.9584499999999993e-08, 126.8934, 0, 0, 0
1678695608.0130377, -3.2, -2.045502e-05, 2.8448174999999998e-05, 1.2735324999999999e-08, 108.4435, 0, 0, 0
1678695615.022643, 3.2, -0.00012281720000000001, 0.00015634360000000002, 9.75566e-08, 132.6213, 0, 0, 0
1678695622.0047631, -3.2, -9.487645e-06, 3.9410645e-05, 1.6519025000000002e-08, 87.36086, 0, 0, 0
1678695628.9704995, 3.2, -0.00011916140000000001, 0.0001490353, 9.027310000000001e-08, 134.071, 0, 0, 0
1678695635.9518752, -3.2, -1.679923e-05, 4.30648e-05, 1.9919899999999997e-08, 108.4433, 0, 0, 0
1678695642.952445, 3.2, -0.00013744035, 0.00015268945, 1.0311739999999999e-07, 130.5539, 0, 0, 0
1678695649.9391046, -3.2, 5.135520000000001e-06, 2.479402e-05, 8.810295e-09, 105.7129, 0, 0, 0
1678695656.9192693, 3.2, -0.00012647300000000002, 0.000141727, 1.0394975e-07, 130.0247, 0, 0, 0
1678695663.9066112, -3.2, 8.79131e-06, 6.523245e-06, 9.78567e-09, 108.4438, 0, 0, 0
1678695670.885437, 3.2, -0.0001155056, 0.0001344187, 8.915225e-08, 128.8118, 0, 0, 0
