t,i,x,y,r,theta,xK,tc,therm,dc
1678926500.0397544, 0, -0.2948744, 0.0017485710000000002, 0.01476238, 179.5887, 0, 0, 0, -0.0
1678926505.3029976, 0, -0.30986315000000003, 0.002479402, 0.015530545000000002, 179.4746, 0, 0, 0, -0.2
1678926510.5732884, 0, -0.30986315000000003, 0.003210233, 0.01549381, 179.4733, 0, 0, 0, -0.4
1678926515.8699176, 0, -0.2970679, 0.0028448175, 0.014872050000000001, 179.452, 0, 0, 0, -0.6000000000000001
1678926521.155062, 0, -0.2758643, 0.0021139865, 0.013556000000000002, 179.5514, 0, 0, 0, -0.8
1678926526.4121144, 0, -0.2597788, 0.0017485710000000002, 0.012934535, 179.6127, 0, 0, 0, -1.0
1678926531.6855707, 0, -0.24698355, 0.0017485710000000002, 0.01231293, 179.5074, 0, 0, 0, -1.2000000000000002
1678926536.9534318, 0, -0.2367473, 0.0021139865, 0.01180113, 179.5762, 0, 0, 0, -1.4000000000000001
1678926542.220526, 0, -0.22651110000000002, 0.0017485710000000002, 0.01134417, 179.743, 0, 0, 0, -1.6
1678926547.5103478, 0, -0.2191995, 0.0006523245000000001, 0.01099675, 179.7344, 0, 0, 0, -1.8
1678926552.790437, 0, -0.207501, 0.00101774, 0.01039356, 179.7185, 0, 0, 0, -2.0
1678926558.0891714, 0, -0.19909265, 0.0013831555, 0.00991813, 179.7066, 0, 0, 0, -2.2
1678926563.375034, 0, -0.1881253, 0.0006523245000000001, 0.009424680000000001, 179.69, 0, 0, 0, -2.4000000000000004
1678926568.6603858, 0, -0.17679235, 0.0006523245000000001, 0.008858040000000001, 179.6708, 0, 0, 0, -2.6
1678926573.9467402, 0, -0.16984634999999998, 0.0006523245000000001, 0.008730005, 179.904, 0, 0, 0, -2.8000000000000003
1678926579.2070196, 0, -0.16326590000000002, 0.00101774, 0.008163455, 179.6436, 0, 0, 0, -3.0
1678926584.4606276, 0, -0.16582495, 0.00101774, 0.00830968, 179.646, 0, 0, 0, -3.2
1678926589.7150137, 0, -0.15339525, 0.00101774, 0.007450429999999999, 179.8894, 0, 0, 0, -3.4000000000000004
1678926594.9755163, 0, -0.1497395, 0.0002869087, 0.007468710000000001, 179.8899, 0, 0, 0, -3.6
1678926600.2341547, 0, -0.14498695, 0.0002869087, 0.007158135, 179.7382, 0, 0, 0, -3.8000000000000003
1678926605.4968452, 0, -0.13840655, 0.0006523245000000001, 0.006810729999999999, 179.7249, 0, 0, 0, -4.0
1678926610.7755916, 0, -0.1340196, 0.0002869087, 0.006737555000000001, 179.877, 0, 0, 0, -4.2
1678926616.0649066, 0, -0.133654, 0.0002869087, 0.00675583, 179.8793, 0, 0, 0, -4.4
1678926621.349777, 0, -0.1234178, 0.0002869087, 0.006152695, 179.8672, 0, 0, 0, -4.6000000000000005
1678926626.6528225, 0, -0.11829965, 0.0002869087, 0.005896795, 179.861, 0, 0, 0, -4.800000000000001
1678926631.9335716, 0, -0.1095258, 0.0002869087, 0.00547629, 180.0411, 0, 0, 0, -5.0
1678926637.2044916, 0, -0.1073323, -7.850685e-05, 0.005366635, 180.0421, 0, 0, 0, -5.2
1678926642.4819822, 0, -0.10477325, 0.0002869087, 0.0052204849999999995, 179.842, 0, 0, 0, -5.4
1678926647.7548652, 0, -0.1018486, -7.850685e-05, 0.00505592, 180.0445, 0, 0, 0, -5.6000000000000005
1678926653.0202093, 0, -0.098924, -7.850685e-05, 0.004964499, 180.0453, 0, 0, 0, -5.800000000000001
1678926658.299992, 0, -0.09746165, 0.0002869087, 0.0048548255, 179.8313, 0, 0, 0, -6.0
1678926663.5835404, 0, -0.0952682, -7.850685e-05, 0.0048182675, 180.0448, 0, 0, 0, -6.2
1678926668.8508184, 0, -0.09417145, 0.0002869087, 0.004708595, 180.048, 0, 0, 0, -6.4
1678926674.0967386, 0, -0.09051565, 0.0002869087, 0.004525785, 180.0497, 0, 0, 0, -6.6000000000000005
1678926679.3769054, 0, -0.08905335, 0.0002869087, 0.004507527, 180.0495, 0, 0, 0, -6.800000000000001
1678926684.634983, 0, -0.09051565, 0.0002869087, 0.0045440845, 179.8191, 0, 0, 0, -7.0
1678926689.9235554, 0, -0.0901501, 0.0002869087, 0.0045440845, 179.5887, 0, 0, 0, -7.2
1678926695.2028878, 0, -0.09124679999999999, -7.850685e-05, 0.004562395, 179.8198, 0, 0, 0, -7.4
1678926700.4683206, 0, -0.09161240000000001, -7.850685e-05, 0.004525785, 180.0501, 0, 0, 0, -7.6000000000000005
1678926705.74808, 0, -0.0864943, 0.0002869087, 0.0044161325, 179.8139, 0, 0, 0, -7.800000000000001
1678926711.035903, 0, -0.0879566, 0.0002869087, 0.0043979514999999995, 180.0522, 0, 0, 0, -8.0
1678926716.3255398, 0, -0.08722545000000001, 0.0002869087, 0.004379553499999999, 180.0514, 0, 0, 0, -8.200000000000001
1678926721.614299, 0, -0.1391377, 0.0002869087, 0.007743600000000001, 179.7642, 0, 0, 0, -8.4
1678926726.8934703, 0, -0.14864275, 0.0013831555, 0.007359095, 179.8891, 0, 0, 0, -8.6
1678926732.1619418, 0, -0.13694420000000002, -0.0022710004999999998, 0.00673754, 180.0338, 0, 0, 0, -8.8
1678926737.4313323, 0, -0.133654, 0.0002869087, 0.0066827, 179.4119, 0, 0, 0, -9.0
1678926742.6952245, 0, -0.119762, 0.0002869087, 0.006646715, 179.8717, 0, 0, 0, -9.200000000000001
1678926747.958954, 0, -0.13255725000000002, 0.00101774, 0.00653655, 180.0351, 0, 0, 0, -9.4
1678926753.262509, 0, -0.12597685, 0.0002869087, 0.00620745, 179.7016, 0, 0, 0, -9.600000000000001
1678926758.5346649, 0, -0.1179341, 0.0002869087, 0.00595156, 179.8623, 0, 0, 0, -9.8
1678926763.79767, 0, -0.12305219999999999, -0.00044392245, 0.0060063949999999994, 179.8615, 0, 0, 0, -10.0
1678926769.0679886, 0, -0.1226866, 0.0006523245000000001, 0.00613442, 179.6907, 0, 0, 0, -10.200000000000001
1678926774.3474486, 0, -0.12085874999999999, -7.850685e-05, 0.006024675, 179.516, 0, 0, 0, -10.4
1678926779.6064203, 0, -0.18008255, 0.053637599999999994, 0.007695115, 177.4522, 0, 0, 0, -10.600000000000001
1678926784.896277, 0, -0.12305219999999999, 0.00101774, 0.00609786, 179.3363, 0, 0, 0, -10.8
