t,i,x,y,r,theta,xK,tc, therm
1678698735.6285079, 3.2, -0.02190516, -0.012805249999999999, 0.0002527342, 210.1669, 0, 0, 0
1678698742.6507955, -3.2, -0.021758920000000005, -0.012805249999999999, 0.00025247280000000006, 210.4771, 0, 0, 0
1678698749.6238933, 3.2, -0.02183204, -0.012732160000000001, 0.0002527342, 210.2502, 0, 0, 0
1678698756.582247, -3.2, -0.021685810000000003, -0.012878330000000002, 0.00025184290000000004, 210.5614, 0, 0, 0
1678698763.529985, 3.2, -0.021758920000000005, -0.012732160000000001, 0.0002523668, 210.1069, 0, 0, 0
1678698770.5162866, -3.2, -0.021685810000000003, -0.012805249999999999, 0.00025247280000000006, 210.5614, 0, 0, 0
1678698777.504726, 3.2, -0.021758920000000005, -0.01265908, 0.0002527342, 210.2502, 0, 0, 0
1678698784.493552, -3.2, -0.021758920000000005, -0.012805249999999999, 0.00025247280000000006, 210.6198, 0, 0, 0
1678698791.5082822, 3.2, -0.02183204, -0.012732160000000001, 0.00025247280000000006, 210.1069, 0, 0, 0
1678698798.5011346, -3.2, -0.021758920000000005, -0.012732160000000001, 0.0002525893, 210.4771, 0, 0, 0
