t,i,x,y,r,theta,xK,tc,therm,dc
1678708118.3649862, 3.2, -3.873398e-05, 2.869087e-06, 1.577655e-08, 181.4312, 0, 0, 0, -0.0
1678708124.5441678, -3.2, 8.921875e-05, -7.850685e-07, 4.297243e-08, 357.1515, 0, 0, 0, -0.0
1678708131.9555144, 3.2, 8.79131e-06, -7.850685e-07, 6.23592e-09, 319.1594, 0, 0, 0, -0.25
1678708138.147782, -3.2, 0.00012943245, 2.869087e-06, 7.2062e-08, 355.2171, 0, 0, 0, -0.25
1678708145.5982711, 3.2, 0.001222514, -4.4634935000000004e-05, 6.13369e-07, 358.0915, 0, 0, 0, -0.5
1678708151.778319, -3.2, 0.0013541224999999999, -4.0980780000000004e-05, 6.736640000000001e-07, 358.4081, 0, 0, 0, -0.5
1678708159.217482, 3.2, 0.0018988355, -6.655985e-05, 9.518935000000001e-07, 358.1098, 0, 0, 0, -0.75
1678708165.405029, -3.2, 0.001993886, -6.655985e-05, 9.957340000000001e-07, 358.1863, 0, 0, 0, -0.75
1678708172.7998672, 3.2, 0.0026738635, -8.84848e-05, 1.3394904999999999e-06, 358.1878, 0, 0, 0, -1.0
1678708178.9813936, -3.2, 0.002801816, -8.483064999999999e-05, 1.3959625e-06, 358.1816, 0, 0, 0, -1.0
1678708186.4014585, 3.2, 0.003540286, -0.00011406389999999999, 1.7710615e-06, 358.1603, 0, 0, 0, -1.25
1678708192.5931346, -3.2, 0.0036682385000000005, -0.00011771805, 1.8332365000000001e-06, 358.1049, 0, 0, 0, -1.25
1678708200.0370107, 3.2, 0.0044834804999999995, -0.00015060545000000002, 2.3910440000000004e-06, 358.2797, 0, 0, 0, -1.5
1678708206.2377396, -3.2, 0.0049148635, -0.00016887625000000002, 2.4604689999999998e-06, 358.1241, 0, 0, 0, -1.5
1678708213.6529617, 3.2, 0.006059125, -0.00018349285000000002, 3.02907e-06, 358.2654, 0, 0, 0, -1.75
1678708219.841794, -3.2, 0.006146865, -0.00019080115, 3.089586e-06, 358.052, 0, 0, 0, -1.75
1678708242.2708614, 3.2, -0.00011916140000000001, -0.00021638025, 1.2624770000000003e-07, 237.834, 0, 0, 0, -2.0
1678708248.4529536, -3.2, 1.9758685000000003e-05, -0.00022734270000000003, 1.10105e-07, 272.1795, 0, 0, 0, -2.0
1678708255.8424742, 3.2, 0.001222514, -0.0002529218, 6.18462e-07, 348.2428, 0, 0, 0, -2.25
1678708262.0430365, -3.2, 0.0013248765000000002, -0.00025657595, 6.747460000000001e-07, 348.9804, 0, 0, 0, -2.25
1678708269.425554, 3.2, 0.0022168895000000003, -0.00028215505, 1.0806605e-06, 352.573, 0, 0, 0, -2.5
1678708275.6042757, -3.2, 0.0022534475, -0.00027484674999999996, 1.128267e-06, 352.9091, 0, 0, 0, -2.5
1678708283.0097246, 3.2, 0.002995573, -0.00030042584999999996, 1.5054834999999999e-06, 354.2729, 0, 0, 0, -2.75
1678708289.2040565, -3.2, 0.0030211635, -0.00030408000000000003, 1.5291265e-06, 354.1575, 0, 0, 0, -2.75
1678708296.6565957, 3.2, 0.0040155385000000005, -0.0003260049, 1.9996524999999997e-06, 355.3289, 0, 0, 0, -3.0
1678708302.8654847, -3.2, 0.0040776875, -0.00032235075000000004, 2.0453490000000004e-06, 355.4249, 0, 0, 0, -3.0
1678708310.2775974, 3.2, 0.005130555, -0.00035889229999999997, 2.5639995000000002e-06, 356.0279, 0, 0, 0, -3.25
1678708316.4666166, -3.2, 0.00524023, -0.00035523815, 2.6261284999999998e-06, 356.1562, 0, 0, 0, -3.25
1678708323.8682275, 3.2, 0.0047942225000000005, -0.00031504245, 3.124716e-06, 356.483, 0, 0, 0, -3.5
1678708330.080103, -3.2, 0.005218295, -0.0003698548, 3.28218e-06, 356.6796, 0, 0, 0, -3.5
1678708352.4997654, 3.2, -0.0016801844999999999, -0.00037716309999999995, 8.838115e-07, 192.5862, 0, 0, 0, -3.75
1678708358.6877856, -3.2, -0.0014352465000000002, -0.00037716309999999995, 7.47293e-07, 194.3391, 0, 0, 0, -3.75
1678708366.1011362, 3.2, -0.0015887895000000003, -0.00037350895000000004, 8.691335e-07, 190.2746, 0, 0, 0, -4.0
1678708372.2722692, -3.2, 0.00017695775, -0.0004173588, 2.472471e-07, 249.0999, 0, 0, 0, -4.0
1678708379.69038, 3.2, 0.001332188, -0.0004429379, 7.15275e-07, 341.9812, 0, 0, 0, -4.25
