t,i,x,y,r,theta,xK,tc, therm
1678587815.8751667, 3.2, -8.991505e-05, -7.752235e-05, 9.613255e-08, 1.920516, 0, 0, 0
1678587821.3718894, -3.2, -9.487645e-06, 5.7681400000000006e-05, 5.836965e-08, 221.7233, 0, 0, 0
1678587826.863236, 3.2, -0.00013012874999999998, -0.0001067556, 8.902074999999999e-08, 265.252, 0, 0, 0
1678587832.3404021, -3.2, 8.921875e-05, 1.748571e-05, 7.736085e-08, 215.0706, 0, 0, 0
1678587837.8104973, 3.2, -0.0001520635, 1.748571e-05, 5.0695600000000004e-08, 300.5964, 0, 0, 0
1678587843.2961907, -3.2, 4.900502000000001e-05, -0.00013233465, 9.743505e-08, 161.9638, 0, 0, 0
1678587848.765663, 3.2, 1.6102894999999998e-05, 2.1139865e-05, 9.91717e-08, 164.8534, 0, 0, 0
1678587854.2601984, -3.2, -5.335715e-05, 4.6718955e-05, 9.634735e-08, 187.8403, 0, 0, 0
1678587859.7430696, 3.2, -0.00020324459999999998, -5.1943250000000005e-05, 8.924020000000001e-08, 313.4565, 0, 0, 0
1678587865.2357142, -3.2, 8.921875e-05, 1.748571e-05, 8.815425e-08, 190.6967, 0, 0, 0
1678587870.727909, 3.2, 1.2447105000000002e-05, 4.6718955e-05, 8.45484e-08, 317.4283, 0, 0, 0
1678587876.2268398, -3.2, 1.6102894999999998e-05, 6.86439e-05, 6.89083e-08, 304.4513, 0, 0, 0
1678587881.729971, 3.2, -0.00018130985, -7.386819999999999e-05, 1.3429840000000002e-08, 166.3431, 0, 0, 0
1678587887.2175264, -3.2, -0.00020324459999999998, 3.5756484999999994e-05, 3.704901e-08, 315.1587, 0, 0, 0
1678587892.7173548, 3.2, 7.459555e-05, -3.7326625e-05, 1.0913930000000001e-07, 163.5959, 0, 0, 0
1678587898.1924598, -3.2, 0.0001477114, -0.0001067556, 1.0743935e-07, 176.8666, 0, 0, 0
1678587903.658196, 3.2, -0.00010453820000000001, 6.133555e-05, 4.2231019999999996e-08, 271.0443, 0, 0, 0
1678587909.1453958, -3.2, -8.991505e-05, 5.03731e-05, 5.8065600000000003e-08, 319.276, 0, 0, 0
1678587914.623019, 3.2, -0.00019227720000000002, -0.00011040975, 8.530715e-08, 149.6764, 0, 0, 0
1678587920.1145928, -3.2, 6.7284e-05, 5.03731e-05, 7.632725e-08, 264.0119, 0, 0, 0
1678587925.6138031, 3.2, -0.0001666867, -4.0980780000000004e-05, 9.16101e-08, 137.8439, 0, 0, 0
