t,i,x,y,r,theta,xK,tc,therm,dc
1678710765.4437249, 3.2, -4.9205215e-05, -2.6364160000000003e-06, 1.1445504999999999e-09, 131.4708, 0, 0, 0, -10.0
1678710771.6395116, -3.2, -3.6409945e-05, 2.1139865e-06, 8.31158e-11, 142.9344, 0, 0, 0, -10.0
1678710779.047197, 3.2, 2.0254825000000003e-05, 2.1139865e-06, 1.0162305e-09, 180.1768, 0, 0, 0, -10.256410256410255
1678710785.2402787, -3.2, 0.00012736950000000001, -1.540169e-06, 7.11793e-09, 358.3737, 0, 0, 0, -10.256410256410255
1678710792.6657717, 3.2, 7.72852e-05, -7.850685000000001e-08, 2.264998e-09, 8.021512, 0, 0, 0, -10.512820512820513
1678710798.8808131, -3.2, 0.00014016480000000002, 2.8448175000000002e-06, 6.772105e-09, 0.6239635, 0, 0, 0, -10.512820512820513
1678710806.3023694, 3.2, 0.00012005794999999999, 2.479402e-06, 3.5570670000000003e-09, 184.0631, 0, 0, 0, -10.76923076923077
1678710812.487804, -3.2, 1.038419e-05, 5.03731e-06, 1.196973e-09, 3.120278, 0, 0, 0, -10.76923076923077
1678710819.910119, 3.2, -9.782725e-05, 8.691464999999999e-06, 3.8174685e-09, 182.826, 0, 0, 0, -11.025641025641026
1678710826.075299, -3.2, -5.907585e-05, -4.0980780000000004e-06, 2.230456e-09, 191.4685, 0, 0, 0, -11.025641025641026
1678710833.4606578, 3.2, 8.313445000000001e-05, -8.483065e-06, 9.222350000000001e-10, 355.7657, 0, 0, 0, -11.282051282051281
1678710839.6432588, -3.2, 7.36294e-05, -4.4392245e-07, 9.307290000000001e-10, 351.3301, 0, 0, 0, -11.282051282051281
1678710847.0780687, 3.2, 0.00015954050000000002, -1.1747535e-06, 8.14991e-09, 359.8666, 0, 0, 0, -11.538461538461538
1678710853.2773933, -3.2, 0.00017562595000000003, 2.1139865e-06, 7.507315e-09, 2.21317, 0, 0, 0, -11.538461538461538
1678710860.6989954, 3.2, 0.0001416271, -1.4329715000000002e-05, 5.7268700000000005e-09, 348.5997, 0, 0, 0, -11.794871794871796
1678710866.8981826, -3.2, 0.0001083594, -2.858092e-05, 5.309935e-09, 357.5475, 0, 0, 0, -11.794871794871796
1678710874.3131807, 3.2, 0.00010982170000000001, -2.6364160000000003e-06, 5.271985e-09, 0.6055334, 0, 0, 0, -12.051282051282051
1678710880.4978507, -3.2, 0.000115671, 1.3831555e-06, 6.63914e-09, 359.0533, 0, 0, 0, -12.051282051282051
1678710887.9035294, 3.2, 0.00010397244999999999, 6.523245e-07, 5.20079e-09, 359.0591, 0, 0, 0, -12.307692307692307
1678710894.110015, -3.2, 0.00017416365000000002, -4.4634935e-06, 1.1194525000000001e-08, 359.0449, 0, 0, 0, -12.307692307692307
1678710901.52123, 3.2, 0.0002264415, -7.021405000000001e-06, 1.0851925e-08, 358.1848, 0, 0, 0, -12.564102564102564
1678710907.7164164, -3.2, 0.0001471108, -5.925155000000001e-06, 1.1197135000000001e-08, 359.2909, 0, 0, 0, -12.564102564102564
1678710915.1489856, 3.2, 0.00013029414999999998, -6.290569999999999e-06, 5.821600000000001e-09, 359.9557, 0, 0, 0, -12.820512820512821
1678710921.3530061, -3.2, 0.0002363121, -1.140639e-05, 1.2914954999999999e-08, 359.8105, 0, 0, 0, -12.820512820512821
