t,i,x,y,r,theta,xK,tc,therm,dc
1678698142.490416, 3.2, -6.432450000000001e-05, 0.00011980204999999999, 6.798929999999999e-08, 116.1448, 0, 0, 0, -0.0
1678698150.4662008, -3.2, 4.169344e-05, 1.01774e-05, 2.4544470000000002e-08, 3.620078, 0, 0, 0, -0.0
1678698159.6910517, 3.2, 0.0001842693, -0.00012502635000000002, 1.0429650000000001e-07, 325.5989, 0, 0, 0, -0.3333333333333333
1678698167.7145197, -3.2, 0.00028663145, -0.00024561350000000006, 1.866332e-07, 320.6945, 0, 0, 0, -0.3333333333333333
1678698176.9137015, 3.2, 0.0024216135, -0.0024015654999999998, 1.7130324999999999e-06, 315.281, 0, 0, 0, -0.6666666666666666
1678698184.90982, -3.2, 0.002553222, -0.0025075355, 1.7866815e-06, 315.3517, 0, 0, 0, -0.6666666666666666
1678698194.1502454, 3.2, 0.004147147, -0.0041263265, 2.9277025e-06, 315.0938, 0, 0, 0, -1.0
1678698202.1226614, -3.2, 0.004264133000000001, -0.0042542225, 3.003942e-06, 315.0669, 0, 0, 0, -1.0
1678698211.3510897, 3.2, 0.0054449550000000005, -0.005434515, 3.860696e-06, 315.093, 0, 0, 0, -1.3333333333333333
1678698219.352373, -3.2, 0.00556925, -0.005551445, 3.921420999999999e-06, 315.0353, 0, 0, 0, -1.3333333333333333
1678698243.5610101, 3.2, 0.00016599035, -0.006885215, 3.4435215e-06, 271.3492, 0, 0, 0, -1.6666666666666665
1678698251.5632956, -3.2, 0.00028297565000000004, -0.0070021449999999996, 3.5001345000000004e-06, 272.2568, 0, 0, 0, -1.6666666666666665
1678698275.8102376, 3.2, 0.0012663835000000002, -0.000139643, 6.426819999999999e-07, 353.4559, 0, 0, 0, -2.0
1678698283.8227382, -3.2, 0.0013797129999999999, -0.00024926765, 6.98903e-07, 349.8119, 0, 0, 0, -2.0
1678698293.0286896, 3.2, 0.0019829185, -0.0008558575000000001, 1.0743455e-06, 336.8198, 0, 0, 0, -2.333333333333333
1678698301.0331469, -3.2, 0.002063346, -0.0009545195, 1.1433575e-06, 335.6997, 0, 0, 0, -2.333333333333333
1678698310.2380533, 3.2, 0.002538599, -0.0014222515, 1.4608015e-06, 330.5764, 0, 0, 0, -2.6666666666666665
1678698318.2021081, -3.2, 0.0026555844999999996, -0.0015391845, 1.52904e-06, 330.0789, 0, 0, 0, -2.6666666666666665
1678698327.398321, 3.2, 0.00543764, -0.0043273055, 3.4661315e-06, 321.4866, 0, 0, 0, -3.0
1678698335.3758657, -3.2, 0.00570817, -0.004623292, 3.6784915e-06, 321.0535, 0, 0, 0, -3.0
1678698359.5734246, 3.2, 1.6102894999999998e-05, -0.0050691, 2.534557e-06, 270.0995, 0, 0, 0, -3.333333333333333
1678698367.5531602, -3.2, 0.0001038419, -0.0051750699999999995, 2.580644e-06, 270.9912, 0, 0, 0, -3.333333333333333
1678698376.7721632, 3.2, 0.00044748629999999997, -0.005503945, 2.7645469999999998e-06, 274.462, 0, 0, 0, -3.6666666666666665
1678698384.783533, -3.2, 0.0004950116, -0.005602604999999999, 2.8196869999999997e-06, 275.3899, 0, 0, 0, -3.6666666666666665
1678698394.009998, 3.2, 0.0007582285000000001, -0.005865705000000001, 2.9552994999999998e-06, 277.63, 0, 0, 0, -4.0
1678698402.0031717, -3.2, 0.0008423119999999999, -0.005909555, 2.9756230000000004e-06, 277.8675, 0, 0, 0, -4.0
1678698411.2014198, 3.2, 0.0011493985, -0.00618727, 3.1606024999999996e-06, 280.6138, 0, 0, 0, -4.333333333333333
1678698419.1805167, -3.2, 0.001299286, -0.006373630000000001, 3.2494765000000003e-06, 281.2883, 0, 0, 0, -4.333333333333333
1678698443.3809776, 3.2, 0.001116496, -0.0003844714, 5.905045e-07, 340.438, 0, 0, 0, -4.666666666666666
1678698451.384741, -3.2, 0.0011128404999999999, -0.00039908805000000004, 5.887825e-07, 340.3185, 0, 0, 0, -4.666666666666666
1678698460.5894237, 3.2, 0.0011201520000000001, -0.0003844714, 5.266500000000001e-07, 344.015, 0, 0, 0, -5.0
1678698468.5610955, -3.2, 0.0012298255, -0.00045755449999999994, 3.5916255e-06, 94.32611, 0, 0, 0, -5.0
1678698477.7728233, 3.2, -0.0001666867, 0.0009273705, 4.585336e-07, 100.2476, 0, 0, 0, -5.333333333333333
1678698485.765266, -3.2, -0.0002398025, 0.001084499, 5.663070000000001e-07, 104.4309, 0, 0, 0, -5.333333333333333
1678698494.9893262, 3.2, -0.00036409945, 0.001128349, 5.722165e-07, 106.1007, 0, 0, 0, -5.666666666666666
1678698502.9544344, -3.2, -0.0003348531, 0.0008615955, 3.2941969999999996e-07, 74.79614, 0, 0, 0, -5.666666666666666
1678698512.1646898, 3.2, 1.9758685000000003e-05, 0.0021697835, 2.108846e-06, 89.19495, 0, 0, 0, -6.0
1678698520.1861153, -3.2, 0.0010397244999999999, -0.0003698548, 7.00407e-07, 337.7924, 0, 0, 0, -6.0
1678698529.3792012, 3.2, 0.0022461355, -0.0015209140000000002, 1.3821389999999999e-06, 325.8128, 0, 0, 0, -6.333333333333333
1678698537.371186, -3.2, 0.0022534475, -0.0016122674999999999, 1.484312e-06, 323.8769, 0, 0, 0, -6.333333333333333
1678698546.5834363, 3.2, 0.0028895550000000002, -0.0022407825, 1.892777e-06, 321.9431, 0, 0, 0, -6.666666666666666
1678698554.5464745, -3.2, 0.0038875860000000006, -0.0030593135, 2.3903925000000003e-06, 320.8511, 0, 0, 0, -6.666666666666666
1678698563.7596865, 3.2, 0.005609465, -0.004959474, 3.7273820000000004e-06, 318.9795, 0, 0, 0, -7.0
1678698571.7379847, -3.2, 0.00543764, -0.0047694585, 3.6932025e-06, 320.6517, 0, 0, 0, -7.0
1678698580.9696696, 3.2, 0.0048161575, -0.005003325, 3.8246205e-06, 318.4532, 0, 0, 0, -7.333333333333333
1678698588.9355097, -3.2, 0.005704514999999999, -0.00505448, 3.8079269999999997e-06, 318.4143, 0, 0, 0, -7.333333333333333
1678698598.145245, 3.2, 0.0058544, -0.005204305, 3.919326e-06, 318.3997, 0, 0, 0, -7.666666666666666
1678698606.1118848, -3.2, 0.006362555000000001, -0.0057231949999999995, 4.277172e-06, 317.9392, 0, 0, 0, -7.666666666666666
1678698630.314912, 3.2, 0.001028757, -0.0043857720000000005, 3.1373930000000003e-06, 282.631, 0, 0, 0, -8.0
1678698638.2871244, -3.2, 0.0016867995, -0.00612515, 2.387633e-06, 281.6085, 0, 0, 0, -8.0
1678698647.482974, 3.2, -0.0002398025, -0.0021348120000000003, 1.251353e-06, 270.8615, 0, 0, 0, -8.333333333333332
1678698655.4645371, -3.2, 0.0005754390000000001, 0.0021186250000000003, 2.463159e-06, 281.4707, 0, 0, 0, -8.333333333333332
