t,i,x,y,r,theta,xK,tc,therm,dc
1680051113.8820722, 0, 0.1174989, -0.001540169, 0.1178799, 359.0709, 0, 0, 0, 0.0
1680051118.6614647, 0, 0.11823, -0.001540169, 0.1182401, 359.2537, 0, 0, 0, 0.64
1680051123.4243224, 0, 0.1193268, -0.001540169, 0.1193367, 359.2582, 0, 0, 0, 1.28
1680051128.1901047, 0, 0.1193268, -0.001174754, 0.1189712, 359.2628, 0, 0, 0, 1.92
1680051132.9656265, 0, 0.1200579, -0.0008093381, 0.1197023, 359.4394, 0, 0, 0, 2.56
1680051137.7380247, 0, 0.1204235, -0.001174754, 0.1207989, 359.2695, 0, 0, 0, 3.2
1680051142.4970205, 0, 0.1215203, -0.001174754, 0.1211645, 359.2739, 0, 0, 0, 3.84
1680051147.2600737, 0, 0.1229826, -0.001540169, 0.1229973, 359.2825, 0, 0, 0, 4.48
1680051152.0221982, 0, 0.1240793, -0.001540169, 0.1233537, 359.2846, 0, 0, 0, 5.12
1680051156.7974844, 0, 0.1240793, -0.002271, 0.1244595, 359.1201, 0, 0, 0, 5.76
1680051161.5490382, 0, 0.1248105, -0.001905585, 0.1251855, 359.1278, 0, 0, 0, 6.4
1680051166.319304, 0, 0.1255416, -0.001905585, 0.1255511, 359.1329, 0, 0, 0, 7.04
1680051171.0816352, 0, 0.1266384, -0.001905585, 0.1270133, 359.3052, 0, 0, 0, 7.68
1680051175.8397882, 0, 0.1270039, -0.001540169, 0.1273788, 359.3072, 0, 0, 0, 8.32
1680051180.6222622, 0, 0.1281007, -0.001905585, 0.1284755, 359.1502, 0, 0, 0, 8.96
1680051185.385221, 0, 0.129563, -0.002271, 0.1292174, 359.3189, 0, 0, 0, 9.6
1680051190.1513128, 0, 0.1299286, -0.001905585, 0.1299484, 359.3228, 0, 0, 0, 10.24
1680051194.922389, 0, 0.1313909, -0.001905585, 0.131045, 359.007, 0, 0, 0, 10.88
1680051199.672696, 0, 0.1321221, -0.001905585, 0.1325013, 359.1737, 0, 0, 0, 11.52
1680051204.4532192, 0, 0.1335844, -0.001905585, 0.1332324, 359.1805, 0, 0, 0, 12.16
1680051209.2248282, 0, 0.1350467, -0.001905585, 0.1346899, 359.1894, 0, 0, 0, 12.8
1680051213.9864538, 0, 0.1357778, -0.002271, 0.1361568, 359.0392, 0, 0, 0, 13.44
1680051218.7721896, 0, 0.1361434, -0.002271, 0.1368878, 359.0494, 0, 0, 0, 14.08
1680051223.5349278, 0, 0.1379713, -0.002271, 0.1383455, 359.0494, 0, 0, 0, 14.72
1680051228.280494, 0, 0.1397992, -0.002636416, 0.1398122, 359.0693, 0, 0, 0, 15.36
1680051233.036505, 0, 0.1419927, -0.001905585, 0.1420172, 359.0837, 0, 0, 0, 16.0
1680051237.791938, 0, 0.1430894, -0.002271, 0.1431074, 359.0884, 0, 0, 0, 16.64
