t,i,x,y,r,theta,xK,tc,therm,dc
1680041586.4873638, 0, 0.1924426, -0.001905585, 0.192452, 359.4337, 0, 0, 0, -0.0
1680041591.226348, 0, 0.192077, -0.001540169, 0.1917249, 359.4316, 0, 0, 0, -0.2
1680041596.0049937, 0, 0.1917115, -0.001905585, 0.1920865, 359.5397, 0, 0, 0, -0.4
1680041600.7812412, 0, 0.1913459, -0.001540169, 0.1917176, 359.4294, 0, 0, 0, -0.6000000000000001
1680041605.5851176, 0, 0.1909803, -0.001905585, 0.1913554, 359.4294, 0, 0, 0, -0.8
1680041610.3731182, 0, 0.1909803, -0.001905585, 0.1909865, 359.5379, 0, 0, 0, -1.0
1680041615.1478891, 0, 0.1913459, -0.001540169, 0.1902528, 359.537, 0, 0, 0, -1.2000000000000002
1680041619.9329169, 0, 0.1906147, -0.001540169, 0.1902554, 359.4272, 0, 0, 0, -1.4000000000000001
1680041624.703612, 0, 0.1902491, -0.001540169, 0.1902554, 359.5353, 0, 0, 0, -1.6
1680041629.4599018, 0, 0.1898836, -0.001540169, 0.1898971, 359.3148, 0, 0, 0, -1.8
1680041634.2376316, 0, 0.189518, -0.001905585, 0.189166, 359.4228, 0, 0, 0, -2.0
1680041639.026525, 0, 0.1891524, -0.001540169, 0.1887964, 359.4217, 0, 0, 0, -2.2
1680041643.7958949, 0, 0.1887868, -0.001905585, 0.1887931, 359.6428, 0, 0, 0, -2.4000000000000004
1680041648.5955422, 0, 0.1884212, -0.002271, 0.1887964, 359.4206, 0, 0, 0, -2.6
1680041653.3856905, 0, 0.1884212, -0.001905585, 0.1884309, 359.5317, 0, 0, 0, -2.8000000000000003
1680041658.1719491, 0, 0.1884212, -0.001905585, 0.1877038, 359.6428, 0, 0, 0, -3.0
1680041662.93334, 0, 0.1880557, -0.001905585, 0.188062, 359.6414, 0, 0, 0, -3.2
1680041667.7151692, 0, 0.1873245, -0.001540169, 0.1876964, 359.6414, 0, 0, 0, -3.4000000000000004
1680041672.455343, 0, 0.1876901, -0.001540169, 0.1873342, 359.4183, 0, 0, 0, -3.6
1680041677.2337267, 0, 0.1869589, -0.001540169, 0.1869686, 359.5289, 0, 0, 0, -3.8000000000000003
1680041682.0216613, 0, 0.1865933, -0.001540169, 0.1869653, 359.416, 0, 0, 0, -4.0
1680041686.7810996, 0, 0.1862278, -0.002271, 0.1869653, 359.416, 0, 0, 0, -4.2
1680041691.5460439, 0, 0.1862278, -0.001540169, 0.1862375, 359.4137, 0, 0, 0, -4.4
1680041696.3266263, 0, 0.1862278, -0.001540169, 0.1862341, 359.4137, 0, 0, 0, -4.6000000000000005
1680041701.099566, 0, 0.1862278, -0.001905585, 0.1855064, 359.2986, 0, 0, 0, -4.800000000000001
1680041705.8711963, 0, 0.1858622, -0.001905585, 0.185503, 359.6371, 0, 0, 0, -5.0
1680041710.6263216, 0, 0.185131, -0.001905585, 0.1858686, 359.4114, 0, 0, 0, -5.2
