t,i,x,y,r,theta,xK,tc, therm
1678693585.2441933, 3.2, -0.000716361, -0.014916805, 7.025410000000002e-05, 267.3518, 0, 0, 0
1678693592.2323186, -3.2, -0.001228172, -0.0142956, 7.356635e-05, 265.5472, 0, 0, 0
1678693599.220808, 3.2, -0.001228172, -0.0142956, 7.322885e-05, 265.0979, 0, 0, 0
1678693606.2090602, -3.2, -0.000679803, -0.014916805, 7.02694e-05, 267.3253, 0, 0, 0
1678693613.1815906, 3.2, -0.000679803, -0.013930185000000001, 7.231665000000001e-05, 267.3649, 0, 0, 0
1678693620.1605365, -3.2, -0.0010088245000000001, -0.013930185000000001, 7.129125000000001e-05, 265.1235, 0, 0, 0
1678693627.1412797, 3.2, -0.0009722665, -0.014587930000000002, 6.84652e-05, 267.1674, 0, 0, 0
1678693634.1076663, -3.2, -0.001045382, -0.014587930000000002, 7.482105000000001e-05, 265.7195, 0, 0, 0
1678693641.0898266, 3.2, -0.0009357084999999999, -0.01382056, 7.07317e-05, 266.7098, 0, 0, 0
1678693648.0682113, -3.2, -0.0011550560000000002, -0.014185975, 7.165575000000002e-05, 267.5064, 0, 0, 0
1678693655.050267, 3.2, -0.0010088245000000001, -0.013528225000000001, 7.376660000000001e-05, 264.4417, 0, 0, 0
1678693662.075121, -3.2, -0.0008625925, -0.013930185000000001, 7.301055e-05, 267.1459, 0, 0, 0
1678693669.056721, 3.2, -0.000716361, -0.013637850000000002, 6.829990000000001e-05, 267.2438, 0, 0, 0
1678693676.0266695, -3.2, -0.0010088245000000001, -0.01451485, 7.1084e-05, 265.2226, 0, 0, 0
1678693682.9889195, 3.2, -0.0008625925, -0.014149434999999998, 6.90621e-05, 264.8949, 0, 0, 0
1678693689.9940503, -3.2, -0.000679803, -0.014624475000000001, 7.069615e-05, 265.4451, 0, 0, 0
1678693696.9915092, 3.2, -0.000716361, -0.014478305, 7.376660000000001e-05, 265.2226, 0, 0, 0
1678693703.988481, -3.2, -0.00108194, -0.014916805, 6.91931e-05, 266.1772, 0, 0, 0
1678693710.9848256, 3.2, -0.0011550560000000002, -0.013747475, 7.1084e-05, 266.3451, 0, 0, 0
1678693718.0001879, -3.2, -0.0006066875, -0.01378402, 7.465335e-05, 265.1107, 0, 0, 0
1678693724.97673, 3.2, -0.00126473, -0.01360131, 7.4305e-05, 265.5588, 0, 0, 0
1678693731.9787486, -3.2, -0.0010088245000000001, -0.014441765, 7.02694e-05, 267.4878, 0, 0, 0
1678693738.9761255, 3.2, -0.000716361, -0.0138571, 6.987505e-05, 264.8541, 0, 0, 0
1678693745.9709473, -3.2, -0.0011916140000000001, -0.0007386819999999999, 6.7073050000000005e-06, 217.3832, 0, 0, 0
1678693752.944988, 3.2, -0.0013378455, 6.523245e-05, 5.078205e-06, 167.3232, 0, 0, 0
1678693759.9364803, -3.2, -0.0008625925, -0.0007752235000000001, 5.0877599999999995e-06, 178.5306, 0, 0, 0
1678693766.9180152, 3.2, -0.0013012875, -0.0006655985000000001, 5.797655000000001e-06, 174.6262, 0, 0, 0
