t,i,x,y,r,theta,xK,tc,therm,dc
1678704949.9037905, 3.2, -0.00014031274, 0.0018677874, 3.7461e-06, 94.26289, 0, 0, 0, 0.0
1678704956.0910764, -3.2, -6.719692e-05, 0.0017800878, 3.5347320000000003e-06, 92.63168, 0, 0, 0, 0.0
1678704963.5074048, 3.2, 0.007683081999999999, -0.008334614, 2.267288e-05, 312.5663, 0, 0, 0, 0.5
1678704969.692228, -3.2, 0.007726950000000001, -0.008466164, 2.2945980000000002e-05, 312.2339, 0, 0, 0, 0.5
1678704977.1017063, 3.2, 0.009774194, -0.016286058, 3.807818e-05, 301.2218, 0, 0, 0, 1.0
1678704983.281632, -3.2, 0.010812438, -0.01609604, 3.8846640000000005e-05, 302.1006, 0, 0, 0, 1.0
1678704990.6860063, 3.2, 0.010695454, -0.015642925999999998, 3.6738060000000004e-05, 304.4909, 0, 0, 0, 1.5
1678704996.8745277, -3.2, 0.010885554000000002, -0.015701394, 4.1023320000000006e-05, 304.1616, 0, 0, 0, 1.5
1678705004.299712, 3.2, 0.010359120000000001, -0.015862176, 3.784906e-05, 302.8703, 0, 0, 0, 2.0
1678705010.5059958, -3.2, 0.012698828, -0.016461456, 4.1140459999999994e-05, 306.3385, 0, 0, 0, 2.0
1678705017.9107127, 3.2, 0.009671832000000002, -0.012324954, 2.910762e-05, 306.647, 0, 0, 0, 2.5
1678705024.089925, -3.2, 0.009701078, -0.012895002, 3.215664e-05, 307.1112, 0, 0, 0, 2.5
1678705031.5047433, 3.2, 0.009657208, -0.016212973999999998, 2.81624e-05, 314.676, 0, 0, 0, 3.0
1678705037.6825466, -3.2, 0.010022788000000001, -0.013041168, 3.444316e-05, 306.6427, 0, 0, 0, 3.0
1678705045.1046538, 3.2, 0.011748322, -0.015599076, 3.731872e-05, 321.8041, 0, 0, 0, 3.5
1678705051.274368, -3.2, 0.012435610000000001, -0.0053235900000000004, 2.862842e-05, 319.5786, 0, 0, 0, 3.5
1678705058.669913, 3.2, 0.012333248, -0.015350594, 3.926392e-05, 16.33969, 0, 0, 0, 4.0
1678705064.8568008, -3.2, 0.012318626000000001, -0.012529586, 2.621786e-05, 338.3866, 0, 0, 0, 4.0
1678705072.262617, 3.2, 0.012625712, -0.015686776, 4.069084e-05, 307.1137, 0, 0, 0, 4.5
1678705078.4625077, -3.2, 0.012669582000000002, -0.017601552, 3.96461e-05, 309.1422, 0, 0, 0, 4.5
1678705085.8842916, 3.2, 0.01419039, 0.00683744, 2.71054e-05, 319.0587, 0, 0, 0, 5.0
1678705092.067581, -3.2, 0.012859682, -0.017996202, 4.12321e-05, 306.5568, 0, 0, 0, 5.0
1678705099.4749, 3.2, 0.013064406, -0.014254346000000001, 4.232474e-05, 305.4113, 0, 0, 0, 5.5
1678705105.6899114, -3.2, 0.013196016, -0.017718486, 4.446688e-05, 306.58, 0, 0, 0, 5.5
1678705113.1163414, 3.2, 0.014497476, 0.00562426, 2.8922480000000005e-05, 317.6688, 0, 0, 0, 6.0
1678705119.290542, -3.2, 0.013196016, -0.018069286, 4.4756079999999995e-05, 306.3019, 0, 0, 0, 6.0
1678705126.6836805, 3.2, 0.013298378, -0.0186978, 4.5287220000000004e-05, 306.694, 0, 0, 0, 6.5
1678705132.8851142, -3.2, 0.013386116, -0.01779157, 4.513014e-05, 306.2795, 0, 0, 0, 6.5
1678705140.2799761, 3.2, 0.013473856000000001, -0.016286058, 4.680076e-05, 304.7326, 0, 0, 0, 7.0
1678705146.484736, -3.2, 0.013546972000000001, -0.017908502, 4.497462e-05, 306.3403, 0, 0, 0, 7.0
1678705153.8769774, 3.2, 0.01419039, -0.004431976, 3.5199840000000004e-05, 310.1584, 0, 0, 0, 7.5
1678705160.0494792, -3.2, 0.013737072, -0.018186218, 4.557702e-05, 307.4543, 0, 0, 0, 7.5
1678705167.439001, 3.2, 0.013839434000000001, -0.018902434000000003, 4.5233580000000005e-05, 306.3198, 0, 0, 0, 8.0
1678705173.6069417, -3.2, -0.012950206, 0.028660060000000005, 5.5019400000000004e-05, 124.7785, 0, 0, 0, 8.0
1678705181.0219932, 3.2, -0.014851218, 0.018764602, 4.763676e-05, 128.6824, 0, 0, 0, 8.5
1678705187.2567117, -3.2, -0.014646494000000001, 0.017668356, 4.5854480000000005e-05, 129.7743, 0, 0, 0, 8.5
1678705194.657607, 3.2, -0.014880464000000001, 0.017653739999999998, 4.61807e-05, 130.119, 0, 0, 0, 9.0
1678705200.8480797, -3.2, -0.014704986, 0.017449106, 4.561922e-05, 130.0467, 0, 0, 0, 9.0
1678705208.231433, 3.2, -0.014895088, 0.017668356, 4.621836e-05, 130.1132, 0, 0, 0, 9.5
1678705214.4112105, -3.2, -0.01476348, 0.017536806, 4.580638e-05, 130.0926, 0, 0, 0, 9.5
1678705221.7909057, 3.2, -0.01495358, 0.017756056, 4.6513819999999996e-05, 130.1349, 0, 0, 0, 10.0
1678705227.9829426, -3.2, -0.014851218, 0.01760989, 4.605008e-05, 130.1424, 0, 0, 0, 10.0
1678705235.3923285, 3.2, -0.015055942, 0.017887606000000004, 4.6779840000000005e-05, 130.1608, 0, 0, 0, 10.5
1678705241.584127, -3.2, -0.014895088, 0.017668356, 4.623722e-05, 130.1132, 0, 0, 0, 10.5
1678705249.0245357, 3.2, -0.015143682, 0.017946072, 4.698584e-05, 130.1634, 0, 0, 0, 11.0
1678705255.2552755, -3.2, -0.01499745, 0.017785290000000002, 4.657034e-05, 130.1204, 0, 0, 0, 11.0
1678705262.6794329, 3.2, -0.01523142, 0.018048388, 4.7233060000000004e-05, 130.1389, 0, 0, 0, 11.5
1678705268.8784778, -3.2, -0.015099812, 0.01791684, 4.681754e-05, 130.1693, 0, 0, 0, 11.5
1678705276.3064966, 3.2, -0.015333784, 0.018179938, 4.7543820000000005e-05, 130.1416, 0, 0, 0, 12.0
1678705282.4899864, -3.2, -0.015216796000000001, 0.018019156, 4.715066e-05, 130.149, 0, 0, 0, 12.0
1678705289.9179738, 3.2, -0.015421521999999998, 0.018282256, 4.7813380000000004e-05, 130.14, 0, 0, 0, 12.5
1678705296.110891, -3.2, -0.015319160000000002, 0.018150706, 4.746142e-05, 130.1373, 0, 0, 0, 12.5
1678705303.5486572, 3.2, -0.015538508000000001, 0.018399188, 4.81207e-05, 130.151, 0, 0, 0, 13.0
1678705309.7443373, -3.2, -0.015377652, 0.018223787999999998, 4.766744e-05, 130.1853, 0, 0, 0, 13.0
1678705317.153096, 3.2, -0.015626246, 0.018457654, 4.838684e-05, 130.2024, 0, 0, 0, 13.5
1678705323.3518784, -3.2, -0.015494638, 0.018340722, 4.800054e-05, 130.1877, 0, 0, 0, 13.5
1678705330.7724698, 3.2, -0.015743232000000003, 0.018589202000000003, 4.873546e-05, 130.2876, 0, 0, 0, 14.0
1678705336.966621, -3.2, -0.015611622, 0.018443038000000002, 4.830784e-05, 130.2207, 0, 0, 0, 14.0
1678705344.385326, 3.2, -0.015860218000000002, 0.01869152, 4.902732e-05, 130.3636, 0, 0, 0, 14.5
1678705350.57657, -3.2, -0.015728607999999998, 0.018559970000000002, 4.863752e-05, 130.2533, 0, 0, 0, 14.5
1678705358.008203, 3.2, -0.015977202000000003, 0.018779218, 4.9315800000000006e-05, 130.343, 0, 0, 0, 15.0
1678705364.1820407, -3.2, -0.015816348, 0.01864767, 4.888476e-05, 130.3257, 0, 0, 0, 15.0
1678705371.5658662, 3.2, -0.016050318, 0.018881536, 4.954082e-05, 130.3663, 0, 0, 0, 15.5
1678705377.762503, -3.2, -0.015787100000000002, 0.018618436, 4.886246e-05, 130.3035, 0, 0, 0, 15.5
1678705385.1466246, 3.2, -0.01615268, 0.018998467999999998, 4.989616e-05, 130.3497, 0, 0, 0, 16.0
1678705391.3590453, -3.2, -0.016006448, 0.018837686, 4.937596000000001e-05, 130.3727, 0, 0, 0, 16.0
1678705398.7608926, 3.2, -0.01624042, 0.019130018000000002, 5.020694e-05, 130.3728, 0, 0, 0, 16.5
