t,i,x,y,r,theta,xK,tc, therm
1678595513.4278698, 3.2, 2.3414480000000003e-05, -0.0001067556, 5.286335000000001e-08, 278.5778, 0, 0, 0
1678595520.4299562, -3.2, 7.093975e-05, -8.11765e-05, 5.379175e-08, 315.2682, 0, 0, 0
1678595527.4122977, 3.2, 1.4797285e-06, -0.0001067556, 5.33889e-08, 266.8732, 0, 0, 0
1678595534.3835752, -3.2, 9.65303e-05, -7.386819999999999e-05, 6.11704e-08, 323.5983, 0, 0, 0
1678595541.3896625, 3.2, 2.3414480000000003e-05, -9.944725000000002e-05, 5.2488850000000006e-08, 278.877, 0, 0, 0
1678595548.381593, -3.2, 0.00011846505000000002, -6.655985e-05, 6.706545e-08, 332.7466, 0, 0, 0
1678595555.4268672, 3.2, 3.8037645e-05, -9.57931e-05, 5.2042900000000006e-08, 289.0718, 0, 0, 0
1678595562.3987973, -3.2, 0.00013308825, -6.290569999999999e-05, 7.85957e-08, 338.8962, 0, 0, 0
1678595569.4009075, 3.2, 5.63166e-05, -8.84848e-05, 5.3063050000000006e-08, 300.7585, 0, 0, 0
1678595576.3755887, -3.2, 0.00016233455, -5.1943250000000005e-05, 9.045945000000001e-08, 344.43, 0, 0, 0
1678595583.3409505, 3.2, 8.556294999999999e-05, -8.483064999999999e-05, 5.7659350000000006e-08, 311.4879, 0, 0, 0
