t,i,x,y,r,theta,xK,tc,therm,dc
1678930526.8801925, 0, -0.2356506, 0.00101774, 0.01178264, 179.7522, 0, 0, 0, 0.0
1678930532.1566265, 0, -0.23053249999999997, 0.00101774, 0.011508454999999999, 179.747, 0, 0, 0, 0.04
1678930537.4184828, 0, -0.2243176, 0.00101774, 0.01119772, 179.74, 0, 0, 0, 0.08
1678930542.6878934, 0, -0.21700605, 0.00101774, 0.010832145, 179.8278, 0, 0, 0, 0.12
1678930547.9401367, 0, -0.20786655, 0.00101774, 0.01044829, 179.6201, 0, 0, 0, 0.16
1678930553.1964731, 0, -0.20092055000000003, 0.00101774, 0.010046040000000001, 179.7098, 0, 0, 0, 0.2
1678930558.461754, 0, -0.1932434, 0.0006523245000000001, 0.009625745, 179.8062, 0, 0, 0, 0.24
1678930563.7394078, 0, -0.18300719999999998, 0.0006523245000000001, 0.0091689, 179.7966, 0, 0, 0, 0.28
1678930569.0529187, 0, -0.17533, 0.0006523245000000001, 0.00874828, 179.7868, 0, 0, 0, 0.32
1678930574.3285758, 0, -0.1669217, 0.00101774, 0.00832782, 179.7761, 0, 0, 0, 0.36
1678930579.609076, 0, -0.1577822, 0.0006523245000000001, 0.00790746, 179.7631, 0, 0, 0, 0.4
1678930584.8922505, 0, -0.1490083, 0.0006523245000000001, 0.007468710000000001, 179.7498, 0, 0, 0, 0.44
1678930590.2015245, 0, -0.14169674999999998, 0.0006523245000000001, 0.00708491, 179.7369, 0, 0, 0, 0.48
1678930595.5002062, 0, -0.1351163, 0.0002869087, 0.00675583, 179.8777, 0, 0, 0, 0.52
1678930600.7988253, 0, -0.11903085, 0.0002869087, 0.00595156, 179.685, 0, 0, 0, 0.56
1678930606.058772, 0, -0.11464389999999999, 0.0002869087, 0.00575049, 179.8566, 0, 0, 0, 0.6
1678930611.3177345, 0, -0.11135365, 0.0006523245000000001, 0.00556773, 179.6654, 0, 0, 0, 0.64
1678930616.580108, 0, -0.10806344999999999, 0.0006523245000000001, 0.00540327, 179.8479, 0, 0, 0, 0.68
1678930621.8563666, 0, -0.10440765, -7.850685e-05, 0.00523868, 179.8431, 0, 0, 0, 0.72
1678930627.134987, 0, -0.10148304999999999, 0.0002869087, 0.005037595000000001, 179.838, 0, 0, 0, 0.76
1678930632.4074092, 0, -0.098924, 0.0002869087, 0.004909662, 179.8332, 0, 0, 0, 0.8
1678930637.6478062, 0, -0.09563374999999999, 0.0006523245000000001, 0.0047999685, 179.3926, 0, 0, 0, 0.84
1678930642.9323092, 0, -0.0930747, 0.0002869087, 0.0046721285, 179.8227, 0, 0, 0, 0.88
1678930648.2175453, 0, -0.09088125, 0.0006523245000000001, 0.004525785, 180.0497, 0, 0, 0, 0.92
1678930653.4893482, 0, -0.08905335, 0.0002869087, 0.004470969, 179.8154, 0, 0, 0, 0.96
1678930658.7588747, 0, -0.08759105, -7.850685e-05, 0.004379553499999999, 180.0514, 0, 0, 0, 1.0
1678930664.0343626, 0, -0.0861287, 0.0002869087, 0.0043247165, 179.8091, 0, 0, 0, 1.04
1678930669.3370209, 0, -0.0846664, -7.850685e-05, 0.004251623, 179.8067, 0, 0, 0, 1.08
1678930674.6152864, 0, -0.0843008, -7.850685e-05, 0.0041784845, 180.0541, 0, 0, 0, 1.12
1678930679.8947954, 0, -0.08283850000000001, -7.850685e-05, 0.004141927, 180.0541, 0, 0, 0, 1.16
1678930685.1838784, 0, -0.0810106, 0.0002869087, 0.0040505315, 180.0555, 0, 0, 0, 1.2
1678930690.4635298, 0, -0.07991385, 0.0002869087, 0.003995695, 180.0563, 0, 0, 0, 1.24
1678930695.7590668, 0, -0.0795483, -7.850685e-05, 0.0039408585, 179.7905, 0, 0, 0, 1.28
1678930701.036732, 0, -0.07808595, -7.850685e-05, 0.003886083, 180.0576, 0, 0, 0, 1.32
1678930706.309124, 0, -0.0777204, -7.850685e-05, 0.0038677425, 179.7875, 0, 0, 0, 1.36
1678930711.592451, 0, -0.07625805, -7.850685e-05, 0.0038311845, 180.059, 0, 0, 0, 1.4000000000000001
