t,i,x,y,r,theta,xK,tc, therm
1678695826.6318605, 3.2, -4.6045564999999996e-05, 6.86439e-05, 4.7484765e-08, 115.8821, 0, 0, 0
1678695833.613861, -3.2, -2.1760630000000003e-06, 1.748571e-05, 4.151092500000001e-09, 80.91119, 0, 0, 0
1678695840.638767, 3.2, -0.00010453820000000001, 0.00013076455, 8.147449999999999e-08, 125.8263, 0, 0, 0
1678695847.6310508, -3.2, -2.1760630000000003e-06, 2.479402e-05, 1.8410684999999997e-08, 87.84975, 0, 0, 0
1678695854.6034048, 3.2, -0.00011184980000000001, 0.00016365194999999998, 1.0454120000000001e-07, 129.122, 0, 0, 0
1678695861.580058, -3.2, -1.314344e-05, 4.30648e-05, 1.9047810000000002e-08, 86.58458, 0, 0, 0
1678695868.5634692, 3.2, -0.0001155056, 0.0001344187, 8.486065000000001e-08, 124.6843, 0, 0, 0
1678695875.5630133, -3.2, -1.679923e-05, 4.30648e-05, 1.4994285000000003e-08, 117.9283, 0, 0, 0
1678695882.5317934, 3.2, -0.00013378455, 0.00015268945, 1.0030900000000001e-07, 132.6822, 0, 0, 0
1678695889.5271492, -3.2, -1.314344e-05, 5.03731e-05, 2.220139e-08, 87.84975, 0, 0, 0
1678695896.5150967, 3.2, -0.00012647300000000002, 0.00015634360000000002, 1.0942969999999999e-07, 131.1255, 0, 0, 0
1678695903.5172386, -3.2, -5.831855e-06, 3.9410645e-05, 1.9753105e-08, 110.1825, 0, 0, 0
1678695910.5192153, 3.2, -0.00012281720000000001, 0.0001599978, 1.0054695000000001e-07, 130.3618, 0, 0, 0
