t,i,x,y,r,theta,xK,tc, therm
1678698831.3980153, 3.2, 1.4797285e-05, -4.4392245e-05, 4.1137695e-07, 243.8864, 0, 0, 0
1678698838.3890657, -3.2, 1.4797285e-05, 0.0009056880000000002, 4.529045000000001e-06, 89.06396, 0, 0, 0
1678698845.3613105, 3.2, -9.487645e-05, 0.0008691465000000001, 4.720164e-06, 93.68426, 0, 0, 0
1678698852.3640802, -3.2, 1.4797285e-05, 0.0009056880000000002, 4.529045000000001e-06, 86.75463, 0, 0, 0
1678698859.322593, 3.2, -5.8318550000000004e-05, 0.0009422300000000002, 4.5297475e-06, 93.68426, 0, 0, 0
1678698866.294789, -3.2, 5.13552e-05, 0.0009787715, 4.535715000000001e-06, 86.88023, 0, 0, 0
1678698873.293003, 3.2, -5.8318550000000004e-05, 0.0009056880000000002, 4.5532205e-06, 93.8387, 0, 0, 0
1678698880.269172, -3.2, 5.13552e-05, 0.0009787715, 4.7181415e-06, 89.06396, 0, 0, 0
1678698887.287129, 3.2, -5.8318550000000004e-05, 0.0009056880000000002, 4.537819500000001e-06, 93.54175, 0, 0, 0
1678698894.2688327, -3.2, 5.13552e-05, 0.0009056880000000002, 4.535715000000001e-06, 86.88023, 0, 0, 0
1678698901.2514613, 3.2, -5.8318550000000004e-05, 0.0009056880000000002, 4.720164e-06, 93.68426, 0, 0, 0
1678698908.249746, -3.2, 5.13552e-05, 0.0008691465000000001, 4.731611000000001e-06, 86.88023, 0, 0, 0
