t,i,x,y,r,theta,xK,tc,therm,dc
1679441199.0542052, 0, 0.09642586, -0.01011687, 0.09708544, 354.0964, 0, 0, 0, -0.0
1679441203.830674, 0, 0.09627962, -0.00982454, 0.09693998, 354.2683, 0, 0, 0, -0.2
1679441208.6083875, 0, 0.09627962, -0.009678373, 0.09677958, 354.1736, 0, 0, 0, -0.4
1679441213.3838065, 0, 0.0961334, -0.009970706, 0.09650362, 354.2423, 0, 0, 0, -0.6000000000000001
1679441218.1553507, 0, 0.09598716, -0.00982454, 0.09650362, 354.0607, 0, 0, 0, -0.8
1679441222.9387436, 0, 0.09598716, -0.009970706, 0.09635819, 354.0607, 0, 0, 0, -1.0
1679441227.683172, 0, 0.09584093, -0.009970706, 0.09637342, 354.0517, 0, 0, 0, -1.2000000000000002
1679441232.4476206, 0, 0.09554847, -0.00982454, 0.09621273, 353.9651, 0, 0, 0, -1.4000000000000001
1679441237.2377372, 0, 0.09554847, -0.01011687, 0.09606729, 354.1293, 0, 0, 0, -1.6
1679441241.985735, 0, 0.09540223, -0.00982454, 0.09608258, 354.1204, 0, 0, 0, -1.8
1679441246.7552938, 0, 0.09540223, -0.009970706, 0.09592184, 353.9467, 0, 0, 0, -2.0
1679441251.5253074, 0, 0.095256, -0.009970706, 0.09580728, 354.0244, 0, 0, 0, -2.2
1679441256.298369, 0, 0.095256, -0.009970706, 0.09576131, 354.2942, 0, 0, 0, -2.4000000000000004
1679441261.0656226, 0, 0.09510977, -0.009678373, 0.09576131, 354.0153, 0, 0, 0, -2.6
1679441265.8414485, 0, 0.09510977, -0.009970706, 0.09548555, 353.9283, 0, 0, 0, -2.8000000000000003
1679441270.6287918, 0, 0.09496354, -0.009970706, 0.09548555, 353.919, 0, 0, 0, -3.0
1679441275.389365, 0, 0.09496354, -0.009970706, 0.09548555, 354.0062, 0, 0, 0, -3.2
1679441280.1585412, 0, 0.09496354, -0.009970706, 0.09563097, 354.0062, 0, 0, 0, -3.4000000000000004
1679441284.9047434, 0, 0.0948173, -0.01011687, 0.09534011, 353.9097, 0, 0, 0, -3.6
1679441289.6623662, 0, 0.0948173, -0.01011687, 0.09550092, 353.8318, 0, 0, 0, -3.8000000000000003
1679441294.4382756, 0, 0.0948173, -0.01011687, 0.09550092, 353.8318, 0, 0, 0, -4.0
1679441299.2034156, 0, 0.0948173, -0.01011687, 0.09566189, 353.7446, 0, 0, 0, -4.2
1679441303.9810653, 0, 0.09496354, -0.01011687, 0.09553234, 353.9283, 0, 0, 0, -4.4
1679441308.739515, 0, 0.09510977, -0.01040921, 0.09564632, 354.0062, 0, 0, 0, -4.6000000000000005
1679441313.4939518, 0, 0.095256, -0.01011687, 0.09580728, 353.8506, 0, 0, 0, -4.800000000000001
1679441318.2503872, 0, 0.095256, -0.01026304, 0.09596842, 353.8599, 0, 0, 0, -5.0
1679441323.0060377, 0, 0.09554847, -0.01026304, 0.09622799, 353.8693, 0, 0, 0, -5.2
1679441327.7737675, 0, 0.09569469, -0.01040921, 0.09638888, 353.8015, 0, 0, 0, -5.4
1679441332.5480292, 0, 0.09584093, -0.01026304, 0.09638888, 353.8015, 0, 0, 0, -5.6000000000000005
1679441337.317737, 0, 0.0961334, -0.01040921, 0.09684068, 353.7435, 0, 0, 0, -5.800000000000001
1679441342.1148453, 0, 0.09657209, -0.01040921, 0.09713145, 353.7623, 0, 0, 0, -6.0
1679441346.8805265, 0, 0.09671832, -0.01040921, 0.09714723, 353.7623, 0, 0, 0, -6.2
1679441351.656783, 0, 0.09686455, -0.01055537, 0.09759925, 353.6956, 0, 0, 0, -6.4
1679441356.414603, 0, 0.09701078, -0.0108477, 0.0974539, 353.781, 0, 0, 0, -6.6000000000000005
1679441361.219246, 0, 0.09657209, -0.01070154, 0.09716322, 353.6956, 0, 0, 0, -6.800000000000001
1679441366.0092258, 0, 0.09569469, -0.01070154, 0.09656578, 353.7921, 0, 0, 0, -7.0
1679441370.7612522, 0, 0.09554847, -0.01055537, 0.09806766, 353.761, 0, 0, 0, -7.2
1679441375.5624814, 0, 0.09788817, -0.01099387, 0.0974539, 353.696, 0, 0, 0, -7.4
1679441380.3213024, 0, 0.09686455, -0.01026304, 0.09819672, 353.5362, 0, 0, 0, -7.6000000000000005
1679441385.0844088, 0, 0.09964295, -0.01114004, 0.1006039, 353.4103, 0, 0, 0, -7.800000000000001
1679441389.857346, 0, 0.1012515, -0.01143237, 0.1023308, 353.558, 0, 0, 0, -8.0
1679441394.6132643, 0, 0.101544, -0.0117247, 0.102526, 353.451, 0, 0, 0, -8.200000000000001
