t,i,x,y,r,theta,xK,tc, therm
1678586748.8596425, 3.2, 0.0023338745, -0.0017730505000000001, 1.570225e-06, 322.5309, 0, 0, 0
1678586754.3582282, -3.2, 0.0023119399999999997, -0.001875367, 1.5722859999999998e-06, 324.7197, 0, 0, 0
1678586759.841253, 3.2, 0.0025093525, -0.0016013050000000001, 1.4363035000000001e-06, 323.2851, 0, 0, 0
1678586765.3098805, -3.2, 0.0023448419999999998, -0.001645155, 1.3993630000000001e-06, 322.7263, 0, 0, 0
1678586770.7945814, 3.2, 0.0023046285, -0.0018497880000000002, 1.5928305e-06, 324.6647, 0, 0, 0
1678586776.2906606, -3.2, 0.002454516, -0.0016049595, 1.422854e-06, 323.744, 0, 0, 0
1678586781.779754, 3.2, 0.0024727950000000003, -0.0018644045000000002, 1.5152195e-06, 324.6599, 0, 0, 0
1678586787.2485657, -3.2, 0.0025897800000000003, -0.00171093, 1.3786214999999999e-06, 323.8816, 0, 0, 0
1678586792.7510695, 3.2, 0.002264415, -0.0018826749999999999, 1.4982445e-06, 324.7079, 0, 0, 0
1678586798.2499194, -3.2, 0.0025715015, -0.0016963135, 1.3937080000000001e-06, 323.3132, 0, 0, 0
1678586803.7507293, 3.2, 0.0024983855, -0.0018936375000000003, 1.5027775e-06, 327.9937, 0, 0, 0
1678586809.2310057, -3.2, 0.002264415, -0.0016341925, 1.5817335e-06, 323.9555, 0, 0, 0
1678586814.700127, 3.2, 0.002260759, -0.0016634260000000002, 1.5766210000000002e-06, 323.7346, 0, 0, 0
1678586820.1865284, -3.2, 0.0023923675, -0.0018534419999999999, 1.5953835000000003e-06, 324.9515, 0, 0, 0
1678586825.66461, 3.2, 0.0025824685, -0.0017474715000000002, 1.387959e-06, 327.5428, 0, 0, 0
1678586831.1402006, -3.2, 0.0022534475, -0.0016853510000000003, 1.511959e-06, 323.5591, 0, 0, 0
1678586836.6522226, 3.2, 0.0025349435, -0.0017474715000000002, 1.3781885e-06, 324.1657, 0, 0, 0
1678586842.141593, -3.2, 0.00245086, -0.0019046, 1.568129e-06, 324.6009, 0, 0, 0
1678586847.620311, 3.2, 0.0025495665000000002, -0.001897292, 1.441785e-06, 324.5143, 0, 0, 0
1678586853.0930166, -3.2, 0.0022936610000000002, -0.0016524635000000002, 1.5053765000000001e-06, 323.6433, 0, 0, 0
1678586858.5613396, 3.2, 0.0022753820000000003, -0.0017474715000000002, 1.5897849999999998e-06, 323.8786, 0, 0, 0
1678586864.060447, -3.2, 0.0024691390000000004, -0.0018899835, 1.429657e-06, 324.5406, 0, 0, 0
1678586869.5328934, 3.2, 0.0025166645000000002, -0.0016561175, 1.4684380000000002e-06, 323.3241, 0, 0, 0
1678586875.0117474, -3.2, 0.0022790379999999997, -0.0016524635000000002, 1.5035005000000002e-06, 319.8584, 0, 0, 0
1678586880.518699, 3.2, 0.0025166645000000002, -0.0018899835, 1.4811215e-06, 324.3168, 0, 0, 0
1678586886.01306, -3.2, 0.0023338745, -0.0019009460000000001, 1.585681e-06, 325.1704, 0, 0, 0
1678586891.5124352, 3.2, 0.0025312875, -0.0015976509999999998, 1.55432e-06, 323.6682, 0, 0, 0
1678586896.9933147, -3.2, 0.0025093525, -0.001897292, 1.5139660000000002e-06, 325.0481, 0, 0, 0
1678586902.4632394, 3.2, 0.0025897800000000003, -0.0018680584999999999, 1.420524e-06, 324.1927, 0, 0, 0
1678586907.92209, -3.2, 0.0025349435, -0.0019009460000000001, 1.419476e-06, 324.3467, 0, 0, 0
1678586913.4173994, 3.2, 0.002454516, -0.0016524635000000002, 1.4041785e-06, 323.4193, 0, 0, 0
1678586918.8833034, -3.2, 0.0022424800000000003, -0.0016853510000000003, 1.5396890000000002e-06, 323.8014, 0, 0, 0
1678586924.3723137, 3.2, 0.0025824685, -0.0018644045000000002, 1.463048e-06, 324.7002, 0, 0, 0
1678586929.8800535, -3.2, 0.0025349435, -0.001615922, 1.425007e-06, 323.2973, 0, 0, 0
