t,i,x,y,r,theta,xK,tc,therm,dc
1680052503.1081634, 0, 0.1200579, -0.001540169, 0.1197139, 359.2628, 0, 0, 0, -0.0
1680052507.8821437, 0, 0.1189612, -0.001174754, 0.119342, 359.2605, 0, 0, 0, -0.64
1680052512.640303, 0, 0.1185956, -0.001905585, 0.1186109, 359.2537, 0, 0, 0, -1.28
1680052517.410317, 0, 0.1178645, -0.001174754, 0.1178799, 359.2513, 0, 0, 0, -1.92
1680052522.1896594, 0, 0.1171333, -0.001540169, 0.1171488, 359.249, 0, 0, 0, -2.56
1680052526.9582891, 0, 0.1174989, -0.001905585, 0.1171488, 359.068, 0, 0, 0, -3.2
1680052531.7312348, 0, 0.1167677, -0.001540169, 0.1160468, 359.4236, 0, 0, 0, -3.84
1680052536.5003026, 0, 0.1160366, -0.001540169, 0.115677, 359.2396, 0, 0, 0, -4.48
1680052541.255865, 0, 0.1153054, -0.001905585, 0.1153157, 359.2323, 0, 0, 0, -5.12
1680052546.018104, 0, 0.115671, -0.001540169, 0.1153157, 359.2372, 0, 0, 0, -5.76
1680052550.793345, 0, 0.1145743, -0.001540169, 0.1142246, 359.2249, 0, 0, 0, -6.4
1680052555.5498104, 0, 0.1142087, -0.001540169, 0.1134836, 359.2274, 0, 0, 0, -7.04
1680052560.3149416, 0, 0.1120152, -0.001540169, 0.1127525, 359.2122, 0, 0, 0, -7.68
1680052565.0804663, 0, 0.1120152, -0.001174754, 0.1120258, 359.2148, 0, 0, 0, -8.32
1680052569.8446712, 0, 0.1109185, -0.001540169, 0.1109348, 359.3932, 0, 0, 0, -8.96
1680052574.5890052, 0, 0.1109185, -0.001540169, 0.1112947, 359.2071, 0, 0, 0, -9.6
1680052579.3719647, 0, 0.1105529, -0.001540169, 0.1101981, 359.0125, 0, 0, 0, -10.24
1680052584.1465857, 0, 0.1105529, -0.001540169, 0.1098383, 359.2018, 0, 0, 0, -10.88
1680052588.9133222, 0, 0.1098217, -0.001174754, 0.1091014, 358.9993, 0, 0, 0, -11.52
1680052593.6984875, 0, 0.108725, -0.0008093381, 0.1091014, 359.1884, 0, 0, 0, -12.16
1680052598.461503, 0, 0.1083594, -0.001540169, 0.1083703, 359.5721, 0, 0, 0, -12.8
1680052603.2264931, 0, 0.1083594, -0.001174754, 0.1076393, 359.3768, 0, 0, 0, -13.44
1680052608.0127819, 0, 0.1068971, -0.001540169, 0.1072657, 359.3725, 0, 0, 0, -14.08
