t,i,x,y,r,theta,xK,tc,therm,dc
1678584931.3098612, 3.2, -3.873398e-05, -0.0006768039999999999, 3.391842e-07, 265.2361, 0, 0, 0, -0.0
1678584936.8121488, -3.2, 1.9758685000000003e-05, -0.0006475705, 3.208092e-07, 274.0059, 0, 0, 0, -0.0
1678584943.5277276, 3.2, -8.991505e-05, -0.0006658415, 3.4756285000000004e-07, 261.4309, 0, 0, 0, -0.16216216216216217
1678584949.0207396, -3.2, -2.7766605e-05, -0.000636608, 3.1833939999999997e-07, 270.134, 0, 0, 0, -0.16216216216216217
1678584955.6922355, 3.2, -8.625924999999999e-05, -0.0006621870000000001, 3.3464345e-07, 261.0289, 0, 0, 0, -0.32432432432432434
1678584961.2072315, -3.2, -3.5078185e-05, -0.0006293, 3.1106519999999994e-07, 268.7965, 0, 0, 0, -0.32432432432432434
1678584967.8962252, 3.2, -8.625924999999999e-05, -0.0006475705, 3.287014e-07, 261.778, 0, 0, 0, -0.4864864864864865
1678584973.377544, -3.2, -2.7766605e-05, -0.0006183375, 3.0920509999999996e-07, 269.4628, 0, 0, 0, -0.4864864864864865
1678584980.0763788, 3.2, 0.001387025, -0.0001725304, 7.25859e-07, 353.1765, 0, 0, 0, -0.6486486486486487
1678584985.5802994, -3.2, 0.001489387, -0.00015060545000000002, 7.466725000000001e-07, 353.9032, 0, 0, 0, -0.6486486486486487
1678584992.2512083, 3.2, -3.1422395e-05, -3.7326625e-05, 1.0961810000000001e-07, 307.7261, 0, 0, 0, -0.8108108108108109
1678584997.7497797, -3.2, 0.0003158778, -0.0001542596, 1.7554615000000002e-07, 245.0351, 0, 0, 0, -0.8108108108108109
1678585004.4552412, 3.2, -0.00026173725, 0.00020750180000000002, 1.736187e-07, 42.57121, 0, 0, 0, -0.972972972972973
1678585009.9262972, -3.2, 0.00028663145, 0.00025500584999999995, 1.9642075000000003e-07, 39.97189, 0, 0, 0, -0.972972972972973
1678585016.6099272, 3.2, -0.00012647300000000002, 0.00037559295, 2.0487120000000002e-07, 113.1254, 0, 0, 0, -1.135135135135135
1678585022.085671, -3.2, 7.093975e-05, 0.00044867610000000005, 2.342421e-07, 75.43647, 0, 0, 0, -1.135135135135135
1678585028.7544503, 3.2, 0.00015136720000000003, 0.0007337000000000001, 3.7494935e-07, 78.34304, 0, 0, 0, -1.2972972972972974
1678585034.2462177, -3.2, 0.00022082720000000003, 0.000781204, 4.196927e-07, 68.03249, 0, 0, 0, -1.2972972972972974
1678585040.9583144, 3.2, 0.00020254825000000002, 0.0011648905000000002, 5.970965e-07, 78.47092, 0, 0, 0, -1.4594594594594597
1678585046.4240215, -3.2, 0.0003670589, 0.001223357, 6.406735e-07, 72.98489, 0, 0, 0, -1.4594594594594597
1678585053.1424975, 3.2, 5.63166e-05, 0.001497419, 7.492385000000001e-07, 87.43971, 0, 0, 0, -1.6216216216216217
1678585058.638027, -3.2, 0.0008971484999999999, 0.0017751345000000002, 9.912055e-07, 65.47824, 0, 0, 0, -1.6216216216216217
1678585065.3439143, 3.2, -0.00010088244999999999, 0.0020309255, 1.2914475e-06, 50.85082, 0, 0, 0, -1.7837837837837838
1678585070.823277, -3.2, 0.002666552, 0.002933502, 1.978482e-06, 47.88595, 0, 0, 0, -1.7837837837837838
1678585077.5309942, 3.2, -0.0027842335, 0.0022903705, 1.6677660000000003e-06, 135.4171, 0, 0, 0, -1.945945945945946
1678585082.9997175, -3.2, -0.0022614554999999996, 0.0023196035, 1.57568e-06, 136.9438, 0, 0, 0, -1.945945945945946
1678585089.679296, 3.2, -0.0016582494999999998, 0.0025132740000000002, 1.5154030000000002e-06, 121.1988, 0, 0, 0, -2.1081081081081083
1678585095.1809824, -3.2, -0.0013365400000000002, 0.0026228985, 1.486162e-06, 118.4177, 0, 0, 0, -2.1081081081081083
1678585101.8801064, 3.2, -9.357085e-05, 0.002772719, 1.749349e-06, 61.7912, 0, 0, 0, -2.27027027027027
1678585107.3595273, -3.2, 0.0015880935000000002, 0.0035364374999999997, 2.0526595e-06, 60.50311, 0, 0, 0, -2.27027027027027
1678585114.0605028, 3.2, -0.0001155056, 0.0037227995, 1.8361025e-06, 90.8852, 0, 0, 0, -2.4324324324324325
1678585119.5526512, -3.2, 1.4797285e-06, 0.003664333, 1.8413690000000003e-06, 90.48935, 0, 0, 0, -2.4324324324324325
1678585126.2388432, 3.2, -1.314344e-05, 0.0038141535000000004, 1.8979529999999998e-06, 90.86465, 0, 0, 0, -2.5945945945945947
1678585131.7368362, -3.2, 4.534923e-05, 0.0038616575, 1.9147135e-06, 90.46886, 0, 0, 0, -2.5945945945945947
1678585138.436466, 3.2, -2.4110815e-05, 0.003993207, 2.0499685e-06, 97.19435, 0, 0, 0, -2.756756756756757
1678585143.9245374, -3.2, -3.873398e-05, 0.0040297485, 2.089503e-06, 91.05807, 0, 0, 0, -2.756756756756757
1678585150.6043007, 3.2, -0.00030926255000000006, 0.0042197645, 2.1391335e-06, 92.40618, 0, 0, 0, -2.9189189189189193
1678585156.0966234, -3.2, 0.0002793199, 0.004373239, 2.209974e-06, 84.78745, 0, 0, 0, -2.9189189189189193
1678585162.8038366, 3.2, 0.00016599035, 0.004234381000000001, 2.1513819999999998e-06, 83.90282, 0, 0, 0, -3.081081081081081
