t,i,x,y,r,theta,xK,tc,therm,dc
1679705700.3986251, 0, 0.2790849, -0.009944728, 0.2788839, 357.9592, 0, 0, 0, -0.0
1679705705.174938, 0, 0.2783537, -0.009944728, 0.2785446, 358.0264, 0, 0, 0, -0.2
1679705709.9470956, 0, 0.2776226, -0.009944728, 0.2778006, 358.0238, 0, 0, 0, -0.4
1679705714.6852696, 0, 0.277257, -0.01031014, 0.2770699, 357.9458, 0, 0, 0, -0.6000000000000001
1679705719.4541376, 0, 0.2761602, -0.009944728, 0.2763392, 357.9376, 0, 0, 0, -0.8
1679705724.2208447, 0, 0.2754291, -0.009944728, 0.2759739, 357.9349, 0, 0, 0, -1.0
1679705728.9928193, 0, 0.2754291, -0.01031014, 0.2752432, 357.8534, 0, 0, 0, -1.2000000000000002
1679705733.7389002, 0, 0.2746979, -0.009579311, 0.2748779, 357.9294, 0, 0, 0, -1.4000000000000001
1679705738.493967, 0, 0.2739668, -0.009944728, 0.2748913, 358.0001, 0, 0, 0, -1.6
1679705743.278713, 0, 0.2736012, -0.01031014, 0.2734165, 357.9921, 0, 0, 0, -1.8
1679705748.0257354, 0, 0.27287, -0.009944728, 0.2734165, 357.9156, 0, 0, 0, -2.0
1679705752.8124695, 0, 0.27287, -0.009579311, 0.2723074, 357.9867, 0, 0, 0, -2.2
1679705757.6088574, 0, 0.2721389, -0.01031014, 0.2723205, 357.9044, 0, 0, 0, -2.4000000000000004
1679705762.3698864, 0, 0.2717733, -0.009944728, 0.2719421, 357.9072, 0, 0, 0, -2.6
1679705767.1412475, 0, 0.2717733, -0.009944728, 0.2712381, 357.8987, 0, 0, 0, -2.8000000000000003
1679705771.9055047, 0, 0.2706766, -0.009579311, 0.2708592, 357.9731, 0, 0, 0, -3.0
1679705776.7016761, 0, 0.270311, -0.009579311, 0.2701285, 357.893, 0, 0, 0, -3.2
1679705781.467232, 0, 0.2695798, -0.009213896, 0.2693978, 357.9649, 0, 0, 0, -3.4000000000000004
1679705786.2447214, 0, 0.2684831, -0.009944728, 0.2686672, 357.9594, 0, 0, 0, -3.6
1679705791.0161834, 0, 0.2677519, -0.009944728, 0.2683019, 357.8758, 0, 0, 0, -3.8000000000000003
1679705795.7827177, 0, 0.2673863, -0.009944728, 0.2675579, 357.9454, 0, 0, 0, -4.0
1679705800.557263, 0, 0.2666552, -0.009579311, 0.2672059, 357.8642, 0, 0, 0, -4.2
1679705805.307047, 0, 0.265924, -0.009579311, 0.2664618, 357.9398, 0, 0, 0, -4.4
1679705810.0782225, 0, 0.2655584, -0.009579311, 0.2653658, 357.9341, 0, 0, 0, -4.6000000000000005
1679705814.8367572, 0, 0.2655584, -0.009579311, 0.2650139, 357.9341, 0, 0, 0, -4.800000000000001
1679705819.603843, 0, 0.2651929, -0.009944728, 0.2646351, 357.8495, 0, 0, 0, -5.0
1679705824.3581402, 0, 0.2640961, -0.009579311, 0.2646351, 358.0837, 0, 0, 0, -5.2
1679705829.1277683, 0, 0.2640961, -0.009579311, 0.263918, 357.9227, 0, 0, 0, -5.4
1679705833.886701, 0, 0.263365, -0.009213896, 0.2635526, 357.9169, 0, 0, 0, -5.6000000000000005
1679705838.6597362, 0, 0.2629994, -0.009579311, 0.2631738, 357.8375, 0, 0, 0, -5.800000000000001
1679705843.4495914, 0, 0.2626338, -0.009579311, 0.2631738, 357.9879, 0, 0, 0, -6.0
1679705848.2202246, 0, 0.2622682, -0.009213896, 0.2624431, 357.9111, 0, 0, 0, -6.2
1679705852.9676037, 0, 0.2622682, -0.009579311, 0.2620647, 357.9082, 0, 0, 0, -6.4
1679705857.7716684, 0, 0.2615371, -0.009579311, 0.2617125, 357.9823, 0, 0, 0, -6.6000000000000005
1679705862.5567076, 0, 0.2611715, -0.009579311, 0.2617125, 357.8194, 0, 0, 0, -6.800000000000001
1679705867.3354437, 0, 0.2611715, -0.009944728, 0.2613607, 357.8936, 0, 0, 0, -7.0
1679705872.1137505, 0, 0.2604403, -0.009213896, 0.2613471, 357.8965, 0, 0, 0, -7.2
1679705876.8946936, 0, 0.2600748, -0.009213896, 0.2602379, 357.8936, 0, 0, 0, -7.4
1679705881.663915, 0, 0.258978, -0.009579311, 0.2595342, 357.8846, 0, 0, 0, -7.6000000000000005
1679705886.4363124, 0, 0.2593436, -0.009579311, 0.2591551, 357.7978, 0, 0, 0, -7.800000000000001
1679705891.194833, 0, 0.2586125, -0.009579311, 0.2591689, 357.8757, 0, 0, 0, -8.0
1679705895.955702, 0, 0.2586125, -0.009579311, 0.2584245, 357.8727, 0, 0, 0, -8.200000000000001
1679705900.704246, 0, 0.2575157, -0.009579311, 0.2576938, 357.8666, 0, 0, 0, -8.4
1679705905.4815323, 0, 0.256419, -0.009944728, 0.2569632, 357.7853, 0, 0, 0, -8.6
1679705910.2378418, 0, 0.256419, -0.009213896, 0.2565978, 357.9421, 0, 0, 0, -8.8
1679705914.9813116, 0, 0.256419, -0.009579311, 0.2562191, 357.7727, 0, 0, 0, -9.0
1679705919.7428598, 0, 0.2549567, -0.009579311, 0.2554884, 357.8513, 0, 0, 0, -9.200000000000001
1679705924.4959166, 0, 0.254591, -0.009579311, 0.2555018, 357.8452, 0, 0, 0, -9.4
1679705929.2810385, 0, 0.254591, -0.009579311, 0.2551505, 357.8421, 0, 0, 0, -9.600000000000001
1679705934.05291, 0, 0.2538599, -0.009213896, 0.2543924, 358.0037, 0, 0, 0, -9.8
