t,i,x,y,r,theta,xK,tc,therm,dc
1679960894.672197, 0, 0.08999167, -0.001054566, 0.09014247, 359.3297, 0, 0, 0, -0.0
1679960899.4255626, 0, 0.08984543, -0.001054566, 0.08985162, 359.3275, 0, 0, 0, -0.2
1679960904.1877835, 0, 0.0896992, -0.001200733, 0.08985162, 359.4198, 0, 0, 0, -0.4
1679960908.966898, 0, 0.08940674, -0.0009084001, 0.08941136, 359.5123, 0, 0, 0, -0.6000000000000001
1679960913.73961, 0, 0.08911428, -0.0009084001, 0.08926673, 359.3242, 0, 0, 0, -0.8
1679960918.534272, 0, 0.08911428, -0.0009084001, 0.0889743, 359.416, 0, 0, 0, -1.0
1679960923.302046, 0, 0.08882181, -0.001054566, 0.08868023, 359.414, 0, 0, 0, -1.2000000000000002
1679960928.050075, 0, 0.08838311, -0.001054566, 0.08853401, 359.3186, 0, 0, 0, -1.4000000000000001
1679960932.8195262, 0, 0.08852935, -0.001054566, 0.08838941, 359.4111, 0, 0, 0, -1.6
1679960937.5812938, 0, 0.08838311, -0.0009084001, 0.08809533, 359.4102, 0, 0, 0, -1.8
1679960942.3505933, 0, 0.08779819, -0.001054566, 0.08809696, 359.313, 0, 0, 0, -2.0
1679960947.1231608, 0, 0.08765196, -0.001054566, 0.08780149, 359.4072, 0, 0, 0, -2.2
1679960951.8972898, 0, 0.08750572, -0.0009084001, 0.0876583, 359.4052, 0, 0, 0, -2.4000000000000004
1679960956.675388, 0, 0.0873595, -0.001054566, 0.08707177, 359.4042, 0, 0, 0, -2.6
1679960961.4607205, 0, 0.08721326, -0.0009084001, 0.08721799, 359.4022, 0, 0, 0, -2.8000000000000003
1679960966.2161415, 0, 0.0869208, -0.0007622339, 0.08692719, 359.4002, 0, 0, 0, -3.0
1679960970.9838214, 0, 0.08662833, -0.0009084001, 0.08677933, 359.4967, 0, 0, 0, -3.2
1679960975.734233, 0, 0.08648211, -0.0009084001, 0.08648688, 359.3982, 0, 0, 0, -3.4000000000000004
1679960980.5099938, 0, 0.08618964, -0.001054566, 0.08619443, 359.3002, 0, 0, 0, -3.6
1679960985.2832294, 0, 0.08618964, -0.001200733, 0.0860482, 359.3951, 0, 0, 0, -3.8000000000000003
1679960990.0360954, 0, 0.08618964, -0.0009084001, 0.08604987, 359.3941, 0, 0, 0, -4.0
1679960994.773776, 0, 0.08575094, -0.0009084001, 0.08590056, 359.3931, 0, 0, 0, -4.2
1679960999.5129426, 0, 0.08575094, -0.0009084001, 0.08575433, 359.4898, 0, 0, 0, -4.4
1679961004.2820954, 0, 0.08545848, -0.0009084001, 0.08546188, 359.392, 0, 0, 0, -4.6000000000000005
1679961009.0469995, 0, 0.08531225, -0.0009084001, 0.08546188, 359.4881, 0, 0, 0, -4.800000000000001
1679961013.8029077, 0, 0.08516601, -0.001054566, 0.08517086, 359.4872, 0, 0, 0, -5.0
1679961018.5820274, 0, 0.08487355, -0.0009084001, 0.08502464, 359.3878, 0, 0, 0, -5.2
1679961023.3516743, 0, 0.08487355, -0.0009084001, 0.08487841, 359.4863, 0, 0, 0, -5.4
1679961028.1141164, 0, 0.08472732, -0.001054566, 0.08473076, 359.2857, 0, 0, 0, -5.6000000000000005
1679961032.8830245, 0, 0.08443486, -0.0007622339, 0.08443831, 359.4828, 0, 0, 0, -5.800000000000001
1679961037.634259, 0, 0.08443486, -0.0009084001, 0.08429208, 359.4828, 0, 0, 0, -6.0
1679961042.3989394, 0, 0.0841424, -0.0007622339, 0.08429352, 359.3815, 0, 0, 0, -6.2
1679961047.171018, 0, 0.0841424, -0.001054566, 0.08399962, 359.481, 0, 0, 0, -6.4
1679961051.9418721, 0, 0.08399616, -0.0009084001, 0.08400108, 359.3804, 0, 0, 0, -6.6000000000000005
1679961056.7085412, 0, 0.0837037, -0.0009084001, 0.08385485, 359.3782, 0, 0, 0, -6.800000000000001
1679961061.4706979, 0, 0.08355747, -0.0009084001, 0.08370717, 359.3782, 0, 0, 0, -7.0
1679961066.2462554, 0, 0.08355747, -0.0009084001, 0.08356096, 359.376, 0, 0, 0, -7.2
1679961071.0023117, 0, 0.08341124, -0.0009084001, 0.08341619, 359.376, 0, 0, 0, -7.4
1679961075.7674997, 0, 0.08311877, -0.0009084001, 0.08312105, 359.4746, 0, 0, 0, -7.6000000000000005
1679961080.5204413, 0, 0.08297255, -0.0007622339, 0.08297606, 359.3738, 0, 0, 0, -7.800000000000001
1679961085.2660124, 0, 0.08282631, -0.0007622339, 0.08283302, 359.3727, 0, 0, 0, -8.0
1679961090.032062, 0, 0.08282631, -0.0009084001, 0.08282982, 359.3716, 0, 0, 0, -8.200000000000001
1679961094.824279, 0, 0.08253384, -0.0009084001, 0.08253884, 359.4718, 0, 0, 0, -8.4
1679961099.6130888, 0, 0.08238762, -0.0009084001, 0.08224492, 359.2667, 0, 0, 0, -8.6
1679961104.381414, 0, 0.08224139, -0.0009084001, 0.08209869, 359.4699, 0, 0, 0, -8.8
1679961109.144547, 0, 0.08209515, -0.0009084001, 0.08224273, 359.469, 0, 0, 0, -9.0
1679961113.8967128, 0, 0.08209515, -0.0009084001, 0.08224492, 359.57, 0, 0, 0, -9.200000000000001
1679961118.6702743, 0, 0.08194892, -0.0007622339, 0.08195396, 359.4661, 0, 0, 0, -9.4
1679961123.425482, 0, 0.0818027, -0.0007622339, 0.08195122, 359.366, 0, 0, 0, -9.600000000000001
1679961128.1999516, 0, 0.08165646, -0.0009084001, 0.0815138, 359.3638, 0, 0, 0, -9.8
1679961132.9778447, 0, 0.08151023, -0.0006160677, 0.08166002, 359.4642, 0, 0, 0, -10.0
